,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceInventory_sq,,6.63,,-100.00,,6.47,-4.37,,-9.62,13.19,-3.56,,-14.78,7.74,8.48,0.15,-20.54,19.98,0.29,2.50,-18.10,17.14,5.77,,,,,,,,
BalanceCurrentReceivables,314000,,1721000,,1678000,2042000,2179000,2407000,2715000,1561000,5333000,4845000,1370000,10501000,10943000,12163000,10897000,16518000,6795000,7904000,10207000,34944000,25984000,24225000,29867000,19257000,24787000,23712000,23951000,28422000,26371000
BalanceCurrentReceivables_yy,,,,,435.06,,26.61,,61.77,-23.54,144.75,101.30,-49.54,572.61,105.19,151.03,695.47,57.30,-37.90,-35.01,-6.33,111.55,282.40,206.48,192.61,-44.89,-4.61,-2.12,-19.81,47.59,6.39
BalanceCurrentReceivables_sy,,,,,22.25,,16.46,,0.70,13.30,12.30,20.40,22.30,10.19,8.59,15.77,21.23,15.24,15.24,25.05,-9.84,-6.52,5.10,-10.19,5.68,4.19,2.75,1.68,7.46,8.87,8.31
BalanceCurrentReceivables_qq,,-100.00,,-100.00,,21.67,6.70,10.47,12.80,-42.49,241.56,-9.14,-71.73,666.58,4.20,11.15,-10.41,51.58,-58.86,16.33,29.13,242.35,-25.64,-6.77,23.29,-35.52,28.72,-4.34,1.01,18.67,-7.22
BalanceCurrentReceivables_sq,,-14.16,,-100.00,,-25.05,6.57,-2.98,12.38,-10.62,9.93,-2.54,13.58,-4.57,8.94,3.03,20.24,-8.30,-1.24,5.34,3.42,-5.30,9.86,-7.28,16.28,-3.65,4.61,-1.48,26.60,-13.90,9.65
BalanceCurrentInvestments,0,,,,187000,173000,,,3446000,2585000,,6770000,5726000,4978000,683000,336000,328000,,,,15384000,14816000,,4346000,12159000,12353000,4236000,9172000,4226000,4276000,10705000
BalanceCurrentInvestments_yy,,,,,,,,,1740.71,1394.27,,,66.16,92.58,,-95.04,-94.26,-100.00,-100.00,-100.00,4584.53,,,,-20.96,-16.62,,111.04,-65.24,-65.38,152.71
BalanceCurrentInvestments_sy,,,,,,,,,22.66,-18.90,,,-42.57,-40.58,,40.42,,-23.32,-35.25,-24.87,45.10,,,,-24.14,-20.18,,-20.03,-25.00,-37.32,-4.45
BalanceCurrentInvestments_qq,,,,,,-7.59,-100.00,,,-24.98,-100.00,,-15.42,-13.06,-86.28,-50.85,-2.15,-100.00,,,,-3.69,-100.00,,179.77,1.60,-65.71,116.53,-53.92,1.18,150.35
BalanceCurrentInvestments_sq,,,,,,-1.73,-13.82,,,2.05,-45.75,,21.30,1.29,-10.46,-0.56,-2.15,3.00,,,,0.41,-5.84,,-22.12,0.81,-3.50,-2.83,-0.40,-1.39,-14.42
BalanceCash,1671000,,2194000,,6803000,6934000,8095000,63084000,58451000,52356000,44790000,39790000,38405000,36029000,25386000,19278000,24200000,25386000,39454000,20019000,19962000,9837000,28999000,31280000,47540000,11976000,19203000,30188000,32531000,26029000,44440000
BalanceCash_yy,,,,,307.10,,268.92,,759.15,655.06,453.30,-36.93,-34.30,-31.18,-43.32,-51.55,-36.99,-29.54,55.41,3.84,-17.51,-61.25,-26.50,56.25,138.15,21.74,-33.78,-3.49,-31.57,117.34,131.42
BalanceCash_sy,,,,,2.22,,-2.80,,15.20,17.04,8.81,-2.40,0.91,10.41,10.48,2.10,15.77,-13.33,29.94,2.23,43.00,6.95,-0.50,10.48,-5.74,23.39,20.09,7.03,-3.22,-1.97,3.29
BalanceCash_qq,,-100.00,,-100.00,,1.92,16.75,679.27,-7.34,-10.43,-14.45,-11.16,-3.48,-6.19,-29.54,-24.06,25.54,4.90,55.42,-49.26,-0.28,-50.72,194.80,7.87,51.98,-74.81,60.35,57.20,7.76,-19.99,70.73
BalanceCash_sq,,-2.91,,-100.00,,-7.74,-6.56,-0.76,24.92,2.46,-14.45,4.15,17.41,5.46,-29.15,-5.80,23.59,-0.76,2.00,-17.96,46.15,-28.09,-1.18,4.28,26.30,13.46,-8.78,-14.68,7.76,-4.11,3.09
BalanceOtherCurrentAssets,0,,1000,,12000,16000,,,,1300000,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,5960.00,,-100.00,,-100.00,8025.25,,,,-100.00,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,13.19,,30.84,,18.51,14.38,,,,24.82,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,-100.00,,-100.00,,32.01,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,24.40,,-100.00,,19.78,-4.24,,,,-8.66,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,2911000,3662000,4735000,11238000,13450000,14534000,16372000,72918000,75550000,78718000,81129000,80542000,83507000,90089000,93811000,92606000,94892000,100593000,106770000,104772000,102266000,225521000,232635000,235357000,369891000,313797000,297058000,301563000,289281000,282431000,309674000
BalanceTotalAssets_yy,,,,,362.11,296.89,245.74,548.85,461.70,441.61,395.53,10.46,10.53,14.44,15.63,14.98,13.63,11.66,13.81,13.14,7.77,124.19,117.89,124.64,261.69,39.14,27.69,28.13,-21.79,-10.00,4.25
BalanceTotalAssets_sy,,,,,9.75,11.99,8.10,29.12,7.56,12.27,11.01,6.42,7.75,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.83,6.76,6.43,5.64,4.20,5.78
BalanceTotalAssets_qq,,25.82,29.31,137.32,19.68,8.06,12.65,345.38,3.61,4.19,3.06,-0.72,3.68,7.88,4.13,-1.28,2.47,6.01,6.14,-1.87,-2.39,120.52,3.15,1.17,57.16,-15.17,-5.33,1.52,-4.07,-2.37,9.65
BalanceTotalAssets_sq,,-5.24,1.78,-100.00,13.90,-3.24,2.41,1.13,6.64,1.00,2.23,1.09,5.24,1.56,1.48,-0.19,8.93,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.63,-0.74,5.36,-2.04,2.11
BalanceCapital,2668000,3535000,3698000,10842000,11882000,13206000,14843000,71371000,73791000,76322000,75111000,77933000,80927000,84700000,83901000,87998000,90792000,95858000,95569000,98330000,99188000,125763000,127277000,134306000,176970000,171788000,163198000,169243000,168913000,170790000,183731000
BalanceCapital_yy,,,,,345.41,273.58,301.40,558.28,521.01,477.93,406.05,9.19,9.67,10.98,11.70,12.91,12.19,13.17,13.91,11.74,9.25,31.20,33.18,36.59,78.42,36.60,28.22,26.01,-4.55,-0.58,12.58
BalanceCapital_sy,,,,,8.08,6.88,6.80,14.49,3.30,6.16,6.00,6.50,8.77,5.77,4.26,2.34,3.92,4.15,3.20,3.52,2.46,3.04,4.00,3.32,8.54,2.47,3.48,5.23,4.69,6.73,3.21
BalanceCapital_qq,,32.51,4.60,193.21,9.60,11.14,12.39,380.85,3.39,3.43,-1.59,3.76,3.84,4.66,-0.94,4.88,3.17,5.58,-0.30,2.89,0.87,26.79,1.20,5.52,31.77,-2.93,-5.00,3.70,-0.19,1.11,7.58
BalanceCapital_sq,,2.64,0.93,-100.00,6.78,1.14,-0.15,1.16,2.92,2.90,-1.04,1.68,3.20,1.68,-1.62,1.05,3.02,1.79,-2.35,2.49,1.92,1.16,-1.28,1.12,3.86,0.68,-2.14,2.54,2.59,0.62,
BalanceShareCapital,175000,,175000,,249000,249000,,342000,342000,342000,,342000,342000,342000,346000,346000,346000,346000,346000,346000,346000,361000,361000,361000,361000,361000,361000,361000,361000,361000,361000
BalanceShareCapital_yy,,,,,42.65,,-100.00,,37.22,37.43,,0.06,0.06,,,0.99,0.99,0.99,,,0.12,4.46,4.46,4.46,4.34,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,-100.00,,-0.09,-100.00,,,0.06,-100.00,,,,0.99,,,,,,0.12,4.34,,,,,,,,,
BalanceShareCapital_sq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,3513000,,5261000,,11234000,11234000,,66036000,66036000,66036000,,69710000,69710000,69710000,75920000,75920000,75920000,75920000,84917000,84917000,84917000,117461000,122200000,124724000,136501000,129357000,120203000,117794000,110118000,107895000,123522000
BalanceReserve_yy,,,,,219.79,,-100.00,,487.81,487.82,,5.56,5.56,5.56,,8.91,8.91,8.91,11.85,11.85,11.85,54.72,43.91,46.88,60.75,10.13,-1.63,-5.56,-19.33,-16.59,2.76
BalanceReserve_sy,,,,,0.42,,1.00,,2.78,1.60,,0.75,0.75,1.02,,1.46,5.27,1.84,1.86,2.26,0.76,1.80,5.04,3.01,4.18,3.15,3.19,3.47,3.54,3.46,1.36
BalanceReserve_qq,,-100.00,,-100.00,,,-100.00,,,,-100.00,,,,8.91,,,,11.85,,,38.32,4.03,2.07,9.44,-5.23,-7.08,-2.00,-6.52,-2.02,14.48
BalanceReserve_sq,,,,-100.00,,,0.21,,,,0.56,,,,0.68,,,,0.96,,,,3.15,,0.01,,2.21,,,,1.36
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,7926000,6498000,7390000,37976000,34884000,36804000,39040000,34820000,34062000,38087000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,340.12,466.39,428.28,-8.31,-2.36,3.49
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,6.94,9.98,3.84,-6.72,4.83,-8.07
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,-18.02,13.73,413.88,-8.14,5.50,6.08,-10.81,-2.18,11.82
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,0.71,0.66,5.54,-4.36,-0.56,0.06,12.10,-1.77,1.64
BalanceNoncurrentLiabilities,2000,,0,,1046000,904000,14000,65000,240000,1092000,107000,143000,240000,760000,224000,222000,247000,312000,369000,176000,51000,24504000,77380000,76171000,81663000,69823000,68718000,68768000,67649000,61027000,12626000
BalanceNoncurrentLiabilities_yy,,,,,63655.49,,45966.67,,-77.05,20.77,671.92,120.15,-0.08,-30.35,109.51,55.00,2.92,-58.94,65.23,-20.65,-79.34,7748.81,20853.15,43178.98,160023.54,184.95,-11.19,-9.72,-17.16,-12.60,-81.63
BalanceNoncurrentLiabilities_sy,,,,,-5.11,,-7.62,,-2.88,6.79,3.84,8.23,-3.51,-4.61,-4.66,3.26,18.03,-3.28,6.70,21.27,9.98,9.88,9.70,-2.03,3.00,5.85,-9.98,-7.76,11.57,10.22,13.08
BalanceNoncurrentLiabilities_qq,,-100.00,,-100.00,,-13.54,-98.47,370.33,269.23,354.90,-90.23,34.14,67.58,217.10,-70.61,-0.76,11.27,26.50,18.29,-52.34,-71.02,47947.06,215.79,-1.56,7.21,-14.50,-1.58,0.07,-1.63,-9.79,-79.31
BalanceNoncurrentLiabilities_sq,,-5.08,,-100.00,,-2.63,-5.44,-0.16,-0.66,1.51,-0.75,-0.88,-5.15,7.86,-7.07,-0.77,6.80,-0.92,0.92,0.04,2.18,-0.64,-0.26,-2.10,3.54,-2.39,-5.00,-0.89,-0.46,1.36,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,24485000,75688000,74804000,76961000,65489000,64589000,64423000,63794000,56779000,7448000
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,167.47,-14.66,-13.88,-17.11,-13.30,-88.47
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,167.47,-14.66,-13.88,-17.11,-13.30,-88.47
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,209.12,-1.17,2.88,-14.91,-1.37,-0.26,-0.98,-11.00,-86.88
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,209.12,-1.17,2.88,-14.91,-1.37,-0.26,-0.98,-11.00,-86.88
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,2000,,0,,1046000,904000,,65000,240000,1092000,,143000,240000,760000,224000,222000,247000,312000,369000,176000,51000,19000,1692000,1367000,4702000,4334000,4129000,4345000,3855000,4248000,5178000
BalanceNoncurrentOtherLiabilities_yy,,,,,63655.49,,-100.00,,-77.05,20.77,,120.15,-0.08,-30.35,,55.00,2.92,-58.94,65.23,-20.65,-79.34,-93.91,358.16,676.70,9119.61,22710.53,144.03,217.85,-18.01,-1.98,25.41
BalanceNoncurrentOtherLiabilities_sy,,,,,12.44,,-12.11,,-7.51,8.98,,-4.50,-11.73,-9.88,,-9.07,0.17,-1.89,5.21,16.50,5.20,6.79,10.40,13.16,2.13,4.21,-1.12,-2.32,28.32,14.77,17.71
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,-100.00,,-13.54,-100.00,,269.23,354.90,-100.00,,67.58,217.10,-70.61,-0.76,11.27,26.50,18.29,-52.34,-71.02,-62.75,8805.26,-19.21,243.96,-7.83,-4.73,5.23,-11.28,10.19,21.89
BalanceNoncurrentOtherLiabilities_sq,,-3.63,,-100.00,,-0.64,-5.49,,-2.88,-2.01,-2.30,,-5.20,6.35,-2.10,-0.77,8.34,0.20,-0.12,-0.52,3.66,-0.20,3.85,-1.87,0.24,-1.01,-2.86,-2.82,3.74,-0.61,
BalanceCurrentLiabilities,241000,127000,1038000,396000,522000,426000,1516000,1482000,1519000,1305000,5911000,2466000,2341000,4629000,9686000,4386000,3854000,4422000,10831000,6266000,3027000,67328000,21480000,17490000,73282000,37302000,28338000,24512000,17899000,16552000,75230000
BalanceCurrentLiabilities_yy,,,,,116.47,235.43,46.08,274.24,190.97,206.31,289.95,66.38,54.11,254.74,63.86,77.88,64.62,-4.47,11.82,42.85,-21.45,1422.53,98.32,179.13,2320.94,-44.60,31.93,40.15,-75.58,-55.63,165.47
BalanceCurrentLiabilities_sy,,,,,10.57,10.36,14.02,26.25,4.70,12.97,26.84,15.40,16.92,23.89,20.38,20.20,7.84,11.04,1.22,15.82,7.64,5.82,17.40,10.17,4.88,15.36,13.12,8.78,2.76,-0.38,5.29
BalanceCurrentLiabilities_qq,,-47.34,717.09,-61.84,31.83,-18.40,255.84,-2.24,2.50,-14.10,353.01,-58.29,-5.07,97.74,109.26,-54.72,-12.14,14.75,144.93,-42.15,-51.69,2124.25,-68.10,-18.58,318.99,-49.10,-24.03,-13.50,-26.98,-7.53,354.51
BalanceCurrentLiabilities_sq,,-22.68,-2.46,-100.00,18.45,-19.16,4.73,-3.95,25.45,-14.74,9.62,-1.98,25.12,-2.44,15.90,-3.93,26.92,-3.22,3.54,-3.85,12.48,-9.18,12.45,-4.36,11.92,-4.94,10.97,-10.76,14.91,-17.80,13.58
BalanceCurrentTradePayablesv,66000,,49000,,108000,417000,,425000,210000,25000,,693000,194000,1033000,6513000,1089000,1073000,1629000,8344000,2909000,570000,4476000,8329000,4458000,61752000,17081000,16266000,13326000,7522000,6772000,16045000
BalanceCurrentTradePayablesv_yy,,,,,63.06,,-100.00,,95.22,-93.93,,63.04,-7.43,3979.78,,57.11,451.85,57.70,28.12,167.25,-46.87,174.77,-0.18,53.23,10733.68,281.61,95.29,198.92,-87.82,-60.35,-1.36
BalanceCurrentTradePayablesv_sy,,,,,0.92,,4.02,,-2.88,-0.50,,6.49,15.38,7.45,,14.24,24.90,16.83,8.29,7.86,11.61,-4.01,10.58,15.30,14.66,23.84,4.06,10.27,7.33,-3.17,8.65
BalanceCurrentTradePayablesv_qq,,-100.00,,-100.00,,287.65,-100.00,,-50.59,-87.94,-100.00,,-71.94,431.38,530.45,-83.28,-1.45,51.85,412.20,-65.13,-80.41,685.26,86.08,-46.48,1285.20,-72.34,-4.77,-18.07,-43.55,-9.97,136.93
BalanceCurrentTradePayablesv_sq,,-32.93,,-100.00,,-32.91,9.29,,31.15,-27.87,18.23,,15.56,-10.20,12.17,-1.14,31.54,0.51,-6.25,-7.33,27.15,-24.01,24.52,-3.22,29.45,-3.49,5.43,-8.51,15.44,-15.82,14.24
BalanceCurrentBorrowings,8000,,6000,,1000,,,,1000,4000,,12000,31000,16000,6000,17000,3000,19000,20000,39000,31000,1072000,1025000,856000,69000,1303000,2582000,592000,873000,8000,28000
BalanceCurrentBorrowings_yy,,,,,-89.69,,-100.00,,23.46,,,,3040.00,249.67,,50.00,-91.40,19.75,232.20,123.56,1048.15,5602.13,5129.59,2100.51,122.58,21.55,151.90,-30.84,1165.22,-99.39,-98.92
BalanceCurrentBorrowings_sy,,,,,-26.07,,5.29,,0.18,,,,24.42,47.67,,49.84,52.20,24.15,16.54,23.27,-12.65,20.64,20.23,12.52,11.86,-2.02,23.58,2.82,5.91,-6.66,-5.25
BalanceCurrentBorrowings_qq,,-100.00,,-100.00,,-100.00,,,,349.00,-100.00,,170.69,-50.00,-62.42,194.92,-84.48,596.30,4.26,98.47,-20.31,3358.06,-4.38,-16.49,-91.94,1788.41,98.16,-77.07,47.47,-99.08,250.00
BalanceCurrentBorrowings_sq,,-19.90,,-100.00,,-22.13,,,,-8.50,-0.95,,4.57,6.85,7.17,-1.72,-2.11,-1.82,12.61,3.92,-11.50,2.22,14.22,-14.06,-6.49,-1.01,7.34,-13.84,,-16.90,22.37
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,55700000,8840000,10056000,10511000,16817000,7912000,8710000,7887000,7814000,57959000
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,-69.81,-10.50,-13.39,-24.96,-53.54,632.55
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,-35.24,-6.14,-55.84,-24.96,-53.54,632.55
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,-84.13,13.76,4.52,59.99,-52.95,10.09,-9.45,-0.93,641.73
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,-41.49,6.36,1.85,30.02,-26.48,-44.09,-9.45,-0.93,641.73
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,130000,,982000,,374000,9000,,1057000,1308000,550000,,1761000,341000,3580000,544000,657000,,111000,,191000,280000,,606000,332000,441000,104000,778000,1127000,311000,443000,25000
BalanceCurrentOtherLiabilities_yy,,,,,187.64,,-100.00,,249.34,6013.00,,66.63,-73.96,550.73,,-62.70,-100.00,-96.91,-100.00,-70.99,,-100.00,,74.19,57.50,,28.38,239.46,-29.48,325.96,-96.79
BalanceCurrentOtherLiabilities_sy,,,,,10.24,,6.14,,12.46,19.51,,27.72,22.20,13.01,,24.69,6.22,3.81,4.54,17.63,,-0.47,,-0.56,-3.64,,2.58,0.42,-2.40,7.34,0.54
BalanceCurrentOtherLiabilities_qq,,-100.00,,-100.00,,-97.60,-100.00,,23.75,-57.94,-100.00,,-80.66,951.12,-84.82,20.86,-100.00,,-100.00,,46.90,-100.00,,-45.21,32.83,-76.42,648.08,44.86,-72.40,42.44,-94.36
BalanceCurrentOtherLiabilities_sq,,-20.87,,-100.00,,-9.29,-4.06,,21.80,-1.30,-2.47,,34.74,-10.49,-10.75,1.65,15.74,,-6.53,,13.13,-21.10,,-2.18,18.80,-9.94,1.80,-1.38,12.34,-11.88,-7.01
BalanceReckoning,37000,,,,39000,,,,,725000,,,1775000,,2624000,2623000,2778000,2664000,2468000,3127000,2146000,6080000,2680000,1788000,509000,1997000,800000,757000,1306000,1515000,1173000
BalanceReckoning_yy,,,,,5.62,,,,-100.00,,,,,-100.00,,,56.56,,-5.97,19.21,-22.75,128.27,8.61,-42.82,-76.28,-67.15,-70.15,-57.66,156.58,-24.14,46.62
BalanceReckoning_sy,,,,,-11.74,,,,50.00,,,,,3.36,,,-10.83,,-5.08,0.89,4.96,7.23,8.12,7.48,2.50,1.89,2.74,2.25,15.02,-6.40,10.00
BalanceReckoning_qq,,-100.00,,,,-100.00,,,,,-100.00,,,-100.00,,-0.04,5.91,-4.13,-7.36,26.73,-31.37,183.32,-55.92,-33.28,-71.53,292.34,-59.94,-5.38,72.52,16.00,-22.57
BalanceReckoning_sq,,-2.65,,,,-5.55,,,,,1.76,,,-12.90,,-6.16,1.74,8.21,-7.36,-5.08,6.24,-1.34,4.56,-3.42,2.53,-0.26,-4.82,,14.95,-5.58,3.27
BalanceTotalEquityAndLiabilities,2911000,3662000,4735000,11238000,13450000,14536000,16372000,72918000,75550000,78718000,81129000,80542000,83507000,90089000,93811000,92606000,94892000,100593000,106770000,104772000,102266000,225521000,232635000,235357000,369891000,313797000,297058000,301563000,289281000,282431000,309674000
BalanceTotalEquityAndLiabilities_yy,,,,,362.11,296.94,245.74,548.85,461.70,441.54,395.53,10.46,10.53,14.44,15.63,14.98,13.63,11.66,13.81,13.14,7.77,124.19,117.89,124.64,261.69,39.14,27.69,28.13,-21.79,-10.00,4.25
BalanceTotalEquityAndLiabilities_sy,,,,,9.75,8.89,7.05,29.08,5.18,12.27,11.01,6.37,9.22,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.85,6.76,5.52,5.64,4.20,5.78
BalanceTotalEquityAndLiabilities_qq,,25.82,29.31,137.32,19.68,8.07,12.63,345.38,3.61,4.19,3.06,-0.72,3.68,7.88,4.13,-1.28,2.47,6.01,6.14,-1.87,-2.39,120.52,3.15,1.17,57.16,-15.17,-5.33,1.52,-4.07,-2.37,9.65
BalanceTotalEquityAndLiabilities_sq,,-5.24,1.78,-100.00,16.20,-4.79,2.36,1.16,7.37,1.04,2.05,1.09,5.86,1.56,1.48,-0.19,9.64,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.53,-0.74,4.67,-1.93,3.08
CashflowOperatingCashflow,1669000,,,,2689000,,,3069000,2627000,1656000,3191000,-4071000,7641000,-2478000,-7097000,-2220000,8887000,-877000,15076000,2026000,1122000,5986000,130000,9824000,19537000,3112000,167000,13669000,11663000,4225000,17614000
CashflowOperatingCashflow_yy,,,,,61.07,,,,-2.30,,,-232.65,190.85,-249.67,-322.41,45.47,16.32,64.62,312.42,191.27,-87.38,782.71,-99.14,384.85,1641.58,-48.01,28.46,39.14,-40.30,35.76,10447.31
CashflowOperatingCashflow_sy,,,,,-23.84,,,,37.97,,,71.18,9.94,-18.08,42.56,-8.89,14.10,52.34,31.28,68.81,36.48,-59.34,19.42,7.95,-35.95,77.08,-20.50,22.96,-9.31,35.76,8.73
CashflowOperatingCashflow_qq,,-100.00,,,,-100.00,,,-14.40,-36.97,92.72,-227.58,287.68,-132.43,-186.38,68.72,500.35,-109.87,1819.41,-86.56,-44.64,433.61,-97.83,7456.92,98.87,-84.07,-94.63,8085.03,-14.68,-63.77,316.90
CashflowOperatingCashflow_sq,,-100.00,,,,-68.68,,,50.22,-57.26,-2.87,60.41,98.76,-84.59,20.53,23.62,76.10,-27.54,18.10,62.96,66.58,-66.00,80.70,20.12,94.33,-15.17,10.17,20.45,42.91,-18.76,13.20
CashflowAmortization,201000,,,,301000,,,315000,120000,115000,117000,116000,130000,138000,148000,158000,160000,256000,401000,472000,481000,486000,753000,777000,2578000,3426000,3213000,2997000,2834000,2650000,2839000
CashflowAmortization_yy,,,,,49.69,,,,-60.08,,,-63.08,8.33,20.24,26.71,35.94,23.00,85.78,171.01,198.23,201.06,89.84,87.73,64.79,435.52,604.94,326.69,285.71,9.93,-22.65,-11.64
CashflowAmortization_sy,,,,,21.54,,,,2.40,,,1.34,4.82,3.91,12.54,10.23,5.98,7.78,9.13,14.96,9.69,12.78,15.28,0.99,0.97,-3.74,-2.28,8.04,10.28,12.90,5.88
CashflowAmortization_qq,,-100.00,,,,-100.00,,,-61.90,-4.50,1.92,-0.43,11.78,6.00,7.40,6.82,1.14,60.10,56.68,17.55,2.10,0.96,54.94,3.19,231.79,32.89,-6.22,-6.72,-5.44,-6.49,7.13
CashflowAmortization_sq,,-6.96,,,,-6.18,,,1.02,-0.81,1.07,0.01,3.18,-0.63,3.92,-0.24,2.89,1.26,3.33,6.08,2.69,2.96,0.56,2.06,0.87,-2.14,0.46,-0.43,2.53,-0.88,2.05
CashflowInvestingCashflow,22000,,,,-3597000,,,-1282000,-7261000,-7751000,-6992000,-929000,-9057000,102000,-3550000,776000,-3965000,2063000,-1008000,-15932000,-1178000,-96680000,17895000,-1165000,-752000,-39910000,15232000,-694000,3346000,-1034000,2565000
CashflowInvestingCashflow_yy,,,,,-16775.38,,,,-101.87,,,27.53,-24.73,101.32,49.24,183.56,56.22,1920.08,71.60,-2152.07,70.29,-4787.52,1874.95,92.69,36.16,58.72,-14.88,40.43,544.95,97.41,-83.16
