,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceCurrentAssets_sq,,,,,-6.89,,,,,,,,,,,-3.32,-3.09,0.77,-0.68,,-1.76,-2.30,3.40,2.88,0.87,1.06,-1.20,-5.39,0.03,3.98,2.05,-3.88,5.43,4.15,3.30,0.85,2.58,1.20
BalanceInventory,,,,3145000,,,,,,,,,,,26102000,25824000,26762000,25771000,23051000,26730000,31567000,37131000,33705000,30646000,35269000,40054000,48066000,47121000,46830000,64248000,69712000,66260000,60127000,62886000,62090000,61144000,61780000,72342000
BalanceInventory_yy,,,,,,,,-100.00,,,,,,,,,,,-11.69,3.51,17.96,44.08,46.22,14.65,11.73,7.87,42.61,53.76,32.78,60.40,45.03,40.62,28.40,-2.12,-10.93,-7.72,2.75,15.04
BalanceInventory_sy,,,,,,,,-16.10,,,,,,,,,,,-8.90,-9.10,-9.58,-8.50,-12.60,-8.72,-2.13,-2.06,-3.43,-3.72,-10.98,-5.84,-1.44,10.48,6.00,8.83,2.22,-0.09,3.72,5.89
BalanceInventory_qq,,,,,-100.00,,,,,,,,,,,-1.07,3.63,-3.70,-10.56,15.96,18.10,17.63,-9.23,-9.08,15.08,13.57,20.00,-1.97,-0.62,37.19,8.50,-4.95,-9.26,4.59,-1.26,-1.52,1.04,17.10
BalanceInventory_sq,,,,,-3.80,,,,,,,,,,,-3.61,-3.30,0.09,0.14,-4.61,-1.70,0.26,-0.21,-5.56,0.45,-0.09,0.11,-6.19,-0.50,2.90,3.36,-3.38,0.12,3.42,1.78,-1.52,0.12,1.45
BalanceCurrentReceivables,,,,489000,,,,,,,,,,,619000,1443000,244000,716000,1082000,2449000,2523000,2707000,3273000,738000,2302000,2650000,1463000,4984000,4335000,6178000,1512000,12408000,12711000,12369000,13922000,12962000,12983000,13050000
BalanceCurrentReceivables_yy,,,,,,,,-100.00,,,,,,,,,,,74.75,69.73,935.25,277.82,202.60,-69.87,-8.78,-2.08,-55.31,575.43,88.37,133.08,3.33,148.96,193.18,100.22,821.00,4.46,2.14,5.51
BalanceCurrentReceivables_sy,,,,,,,,4.64,,,,,,,,,,,12.70,16.64,11.89,-2.60,19.57,-10.19,5.94,27.92,4.52,-4.14,-14.17,-2.48,-2.41,-6.18,7.62,-3.14,10.40,7.54,14.28,19.21
BalanceCurrentReceivables_qq,,,,,-100.00,,,,,,,,,,,133.12,-83.11,193.95,50.99,126.41,3.02,7.28,20.93,-77.46,211.92,15.16,-44.81,240.70,-13.01,42.49,-75.53,720.84,2.44,-2.69,12.56,-6.90,0.16,0.52
BalanceCurrentReceivables_sq,,,,,-6.46,,,,,,,,,,,-6.54,-1.90,9.86,2.12,8.59,-0.09,-5.40,12.25,-4.64,9.95,5.15,-1.89,-6.97,0.75,-1.98,-1.46,-10.90,4.85,-3.16,10.31,-3.49,7.13,2.39
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,139000,29000,1246000,36000,25000,,999000,1705000,289000,889000,,,,483000,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,-82.27,-100.00,-19.79,4670.38,1070.90,,-100.00,-100.00,-100.00,-45.63,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,-13.21,-13.36,-18.33,-17.25,-1.61,,-38.65,-1.69,-7.42,8.29,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,-79.03,4172.78,-97.13,-31.01,-100.00,,70.56,-83.07,207.80,-100.00,,,,-100.00,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,-1.28,-7.19,-0.69,-3.66,-2.17,,-2.08,4.33,-1.16,,,,,-3.00,,
BalanceCash,,,,15000,,,,,,,,,,,2763000,794000,1759000,1234000,1468000,2843000,6167000,14040000,1382000,3202000,5209000,6135000,6097000,5281000,5671000,3692000,2290000,8115000,4759000,6433000,2141000,1382000,2273000,3534000
BalanceCash_yy,,,,,,,,-100.00,,,,,,,,,,,-46.89,258.05,250.56,1038.11,-5.81,12.63,-15.54,-56.30,341.12,64.92,8.87,-39.82,-62.44,53.68,-16.09,74.23,-6.51,-82.97,-52.24,-45.06
BalanceCash_sy,,,,,,,,52.86,,,,,,,,,,,10.88,16.34,24.49,6.73,-2.98,7.76,-12.40,-5.70,-5.60,-3.37,3.56,5.38,10.24,-18.20,27.96,12.58,16.66,10.20,17.00,23.06
BalanceCash_qq,,,,,-100.00,,,,,,,,,,,-71.26,121.57,-29.88,18.96,93.72,116.94,127.65,-90.15,131.66,62.68,17.77,-0.61,-13.39,7.40,-34.90,-37.97,254.37,-41.36,35.18,-66.72,-35.45,64.46,55.51
BalanceCash_sq,,,,,5.80,,,,,,,,,,,5.14,-6.67,-1.98,-5.14,4.76,1.70,1.67,-0.04,27.72,-7.48,-2.46,-1.93,11.28,-15.98,10.42,4.48,5.33,0.32,-0.77,-12.91,21.11,9.24,5.57
BalanceOtherCurrentAssets,,,,371000,,,,,,,,,,,109000,50000,72000,49000,41000,28000,57000,,,,,,22000,152000,152000,271000,271000,948000,612000,684000,100000,264000,112000,284000
BalanceOtherCurrentAssets_yy,,,,,,,,-100.00,,,,,,,,,,,-62.51,-44.41,-20.00,-100.00,-100.00,-100.00,-100.00,,,,,,1155.25,523.88,302.39,152.72,-62.93,-72.16,-81.65,-58.41
BalanceOtherCurrentAssets_sy,,,,,,,,-2.92,,,,,,,,,,,3.70,-14.34,-5.06,-18.12,-10.82,-23.43,-32.76,,,,,,-5.26,-0.12,-8.68,-8.64,2.50,23.05,0.07,-9.55
BalanceOtherCurrentAssets_qq,,,,,-100.00,,,,,,,,,,,-54.13,43.03,-31.99,-15.98,-31.98,105.83,-100.00,,,,,,605.09,,78.03,,250.44,-35.50,11.81,-85.33,163.12,-57.48,153.39
BalanceOtherCurrentAssets_sq,,,,,41.33,,,,,,,,,,,-28.98,34.21,-22.10,-25.85,-30.35,61.20,-27.85,,,,,,-25.60,,-9.66,,-16.77,45.41,-7.35,-8.62,-20.65,71.39,-16.97
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,19985000,19166000,19050000,19102000,19002000,19169000,28278000,38834000,43066000,19188000,33891000,26403000,31819000,26230000,30626000,29348000,30057000,29486000,28343000,33667000,41990000,56013000,40177000,37533000,44482000,50493000,57133000,60118000,60240000,76490000,76408000,89367000,79623000,83811000,80080000,76961000,78355000,90397000
BalanceTotalAssets_yy,,,,,-4.92,0.02,48.44,103.30,126.64,0.10,19.85,-32.01,-26.12,36.70,-9.63,11.15,-5.54,12.41,-7.46,14.72,39.70,89.97,41.75,11.48,5.93,-9.86,42.20,60.18,35.43,51.49,33.74,48.65,32.18,9.57,4.81,-13.88,-1.59,7.86
BalanceTotalAssets_sy,,,,,-8.16,-2.20,5.19,0.29,5.56,5.01,19.85,4.51,2.50,-0.09,15.98,-4.77,-3.06,-3.40,-3.17,-1.75,-2.26,0.01,0.77,1.13,-2.17,5.92,6.88,0.10,2.38,0.75,1.64,5.60,6.24,5.49,4.88,6.00,8.82,8.67
BalanceTotalAssets_qq,,-4.10,-0.61,0.27,-0.52,0.88,47.52,37.33,10.90,-55.45,76.63,-22.09,20.51,-17.56,16.76,-4.17,2.42,-1.90,-3.88,18.79,24.72,33.40,-28.27,-6.58,18.52,13.51,13.15,5.23,0.20,26.97,-0.11,16.96,-10.90,5.26,-4.45,-3.90,1.81,15.37
BalanceTotalAssets_sq,,-1.58,-100.00,0.27,-3.61,4.70,-100.00,37.33,0.74,2.00,-100.00,2.00,-0.58,1.45,-4.28,-1.85,-0.26,1.13,1.10,-0.52,0.37,-0.61,1.18,1.07,0.20,0.96,0.23,-0.28,0.20,2.08,0.62,0.43,0.34,1.87,2.10,1.34,2.38,3.62
BalanceCapital,15105000,15264000,15243000,15449000,15587000,15589000,14941000,14584000,14550000,15875000,19217000,21883000,27538000,23106000,23018000,19708000,21458000,19568000,19551000,19312000,19705000,18361000,23822000,27748000,28728000,26725000,26921000,31467000,31441000,29438000,30140000,33253000,35856000,34515000,35493000,36822000,38022000,37476000
BalanceCapital_yy,,,,,3.19,2.13,-1.98,-5.60,-6.65,1.83,28.62,50.05,89.26,45.55,19.78,-9.94,-22.08,-15.31,-15.06,-2.01,-8.17,-6.17,21.85,43.68,45.79,45.55,13.01,13.40,9.44,10.15,11.96,5.68,14.04,17.25,17.76,10.73,6.04,8.58
BalanceCapital_sy,,,,,2.74,3.78,7.07,5.54,9.72,8.24,28.62,7.30,4.63,3.00,2.57,-1.00,0.83,0.04,-2.50,0.79,3.10,-1.94,2.54,0.17,-0.14,2.80,0.67,2.69,3.44,3.49,2.52,4.20,4.89,3.44,6.36,4.34,6.00,5.53
BalanceCapital_qq,,1.05,-0.14,1.35,0.89,0.01,-4.16,-2.39,-0.23,9.11,21.05,13.87,25.84,-16.09,-0.38,-14.38,8.88,-8.81,-0.09,-1.22,2.04,-6.82,29.74,16.48,3.53,-6.97,0.73,16.89,-0.08,-6.37,2.38,10.33,7.83,-3.74,2.83,3.74,3.26,-1.44
BalanceCapital_sq,,0.49,-100.00,1.35,0.89,1.08,-100.00,0.57,1.19,,-100.00,0.91,-0.30,0.66,-4.82,-2.96,0.44,-0.17,0.10,0.74,0.71,-1.29,0.87,-0.57,-0.45,0.06,1.01,2.44,0.47,-0.36,0.14,1.89,-0.09,-1.20,1.99,2.84,1.14,-1.17
BalanceShareCapital,,,,10823000,,,,,,,,,,,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000,10823000
BalanceShareCapital_yy,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,-52000,-44000,-44000,-53000,-53000,-53000,-53000,-53000,-53000,-53000,-114000,-152000,-152000,,,,,,,-100000,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,-1.30,-19.72,-20.02,,,,-116.73,-188.54,-188.54,100.00,100.00,100.00,100.00,,,,,,,100.00
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,-1.30,-0.17,,,,,0.98,,-0.04,45.42,50.00,63.16,26.33,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,15.38,0.25,-20.02,,,,,,,-116.73,-33.14,,100.00,,,,,,,100.00,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,-0.08,,,,,,,,-1.29,,,,,,,,,,,,
BalanceReserve,,,,5000000,,,,,,,,,,,5000000,9074000,9118000,8737000,8731000,8733000,8733000,8156000,7845000,8831000,3464000,14124000,14124000,14485000,7660000,17576000,17569000,17620000,17620000,20746000,20744000,20254000,16821000,24798000
BalanceReserve_yy,,,,,,,,-100.00,,,,,,,,,,,74.61,-3.76,-4.22,-6.65,-10.15,1.12,-60.33,73.19,80.05,64.02,121.13,24.44,24.39,21.64,130.02,18.04,18.07,14.95,-4.53,19.53
BalanceReserve_sy,,,,,,,,2.03,,,,,,,,,,,0.46,,0.04,0.04,3.01,1.74,0.15,0.34,0.87,2.89,2.35,1.93,1.64,1.89,1.24,0.52,0.82,0.60,0.69,0.74
BalanceReserve_qq,,,,,-100.00,,,,,,,,,,,81.48,0.49,-4.18,-0.07,0.03,,-6.61,-3.81,12.57,-60.77,307.73,,2.55,-47.12,129.44,-0.04,0.29,,17.74,-0.01,-2.36,-16.95,47.42
BalanceReserve_sq,,,,,,,,,,,,,,,,,,0.42,,,,0.32,,,,1.20,,,,0.07,,,,0.20,,,,0.10
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,3110000,2690000,2662000,2746000,3117000,2717000,13337000,10236000,25643000,2714000,5952000,3370000,3130000,929000,1634000,2691000,2684000,2535000,5470000,9259000,13982000,21044000,3962000,4853000,11306000,14346000,19635000,13128000,16602000,33650000,39606000,45426000,39088000,31296000,31221000,17126000,18185000,11066000
BalanceNoncurrentLiabilities_yy,,,,,0.23,1.00,401.01,272.76,722.68,-0.11,-55.37,-67.08,-87.79,-65.77,-72.55,-20.15,-14.24,172.87,234.79,244.08,420.88,730.16,-27.57,-47.59,-19.14,-31.83,395.51,170.50,46.84,134.56,101.72,246.03,135.44,-7.00,-21.17,-62.30,-53.48,-64.64
BalanceNoncurrentLiabilities_sy,,,,,-8.98,-2.97,39.50,4.36,8.25,1.75,24.32,2.24,6.13,3.18,21.94,-1.69,1.56,1.39,-4.44,1.33,3.33,5.36,7.42,6.52,-11.09,-3.68,5.18,-14.27,-18.92,-0.34,1.28,4.04,2.92,0.25,-3.30,-3.30,7.00,9.06
BalanceNoncurrentLiabilities_qq,,-13.50,-1.04,3.16,13.51,-12.83,390.87,-23.25,150.52,-89.42,119.31,-43.38,-7.12,-70.32,75.89,64.69,-0.25,-5.56,115.80,69.26,51.00,50.51,-81.17,22.47,132.97,26.88,36.86,-33.14,26.46,102.69,17.70,14.69,-13.95,-19.93,-0.24,-45.14,6.18,-39.15
BalanceNoncurrentLiabilities_sq,,-3.94,-100.00,3.16,1.05,4.37,-100.00,24.28,0.98,1.21,-100.00,10.23,-1.55,2.99,-10.54,-1.23,0.30,-1.42,-0.48,-2.52,1.93,1.00,0.40,2.94,-4.28,2.70,-0.04,-2.61,0.65,-0.17,2.90,1.10,-3.36,-0.42,0.89,-0.47,1.57,1.42
BalanceNoncurrentTradeLiabilities,,,,2746000,,,,,,,,,,,,,,,,,,71000,101000,60000,51000,43000,,10577000,10577000,18666000,18649000,18041000,18534000,18610000,18557000,8574000,8039000,31000
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,-39.77,-100.00,17638.39,20592.31,43712.64,,70.57,75.24,-0.30,-0.49,-52.47,-56.62,-99.83
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,-98.38,,,,,,,,,,,,,,,,,,-8.74,10.80,16.54,-11.84,0.20,,33.46,46.58,-1.04,-2.61,-4.48,-4.42,-3.63
BalanceNoncurrentTradeLiabilities_qq,,,,,-100.00,,,,,,,,,,,,,,,,,,42.12,-40.68,-14.28,-16.65,-100.00,,,76.47,-0.09,-3.26,2.74,0.41,-0.29,-53.80,-6.24,-99.61
BalanceNoncurrentTradeLiabilities_sq,,,,,-62.16,,,,,,,,,,,,,,,,,,-4.30,-1.64,-9.76,6.15,0.27,,,49.26,-0.09,-4.98,0.11,1.04,0.38,-9.61,3.99,0.75
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,1634000,1282000,861000,831000,3888000,7779000,12229000,19798000,1097000,3340000,8320000,12847000,16757000,594000,4279000,12907000,18087000,25165000,18334000,10472000,10450000,6123000,7755000,9147000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,137.95,506.81,1320.39,2281.64,-71.78,-57.07,-31.97,-35.11,1427.02,-82.21,-48.57,0.47,7.94,4136.61,328.46,-18.87,-42.22,-75.67,-57.70,-12.65
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,-16.81,0.80,2.47,-4.59,4.53,-4.61,-10.13,8.58,6.63,-16.66,-21.01,-9.84,-8.64,4.67,2.66,-1.07,-2.00,-9.24,5.46,7.64
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,,-21.54,-32.84,-3.45,367.73,100.08,57.20,61.89,-94.46,204.33,149.13,54.41,30.43,-96.46,620.37,201.65,40.13,39.13,-27.15,-42.88,-0.21,-41.41,26.65,17.96
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,,-6.14,-0.73,-2.83,-2.99,-3.64,0.98,1.43,,-3.07,0.17,1.03,-0.10,-6.42,0.09,-1.13,3.40,2.08,-3.71,-2.11,0.80,-3.38,0.64,1.82
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,,,,,,,,,,,,,,0,1409000,1823000,1704000,1582000,1480000,1753000,1175000,2765000,1454000,2935000,1456000,2877000,1957000,1746000,2077000,2869000,2220000,2220000,2213000,2214000,2429000,2391000,1888000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,,,,,,,,,,,,,5.03,-3.88,-31.01,74.71,-1.77,67.47,23.88,4.07,34.61,-40.51,42.65,-0.27,13.44,27.14,6.55,-22.85,9.43,7.72,-14.70
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,,,,,,,,,,,,,-4.72,-3.14,-13.52,-19.00,-1.77,-3.40,0.97,4.37,-1.29,-3.52,3.02,1.85,4.66,2.20,6.55,5.62,25.84,21.41,15.39
BalanceNoncurrentOtherLiabilities_qq,,,,,,,,,,,,,,,,,29.40,-6.56,-7.12,-6.48,18.43,-32.93,135.20,-47.42,101.91,-50.39,97.59,-31.99,-10.78,18.97,38.14,-22.64,,-0.30,0.03,9.73,-1.56,-21.05
BalanceNoncurrentOtherLiabilities_sq,,,,,,,,,,,,,,,,,0.11,-2.16,-0.48,-1.85,1.49,-2.82,-0.15,1.14,-0.10,2.45,0.96,-0.36,1.89,3.29,2.06,-2.78,,5.25,2.97,3.28,2.22,3.31
BalanceCurrentLiabilities,1770000,1212000,1145000,906000,298000,863000,,14014000,2873000,599000,8722000,1150000,1151000,2195000,5974000,6949000,5915000,7383000,3322000,5097000,8304000,16608000,12393000,4932000,4448000,9421000,10577000,15523000,12198000,13401000,6663000,10687000,4680000,18000000,13366000,23012000,22148000,41855000
BalanceCurrentLiabilities_yy,,,,,-83.16,-28.80,-100.00,1446.80,864.09,-30.59,,-91.79,-59.94,266.44,-31.51,504.26,413.89,236.34,-44.40,-26.66,40.38,124.96,273.10,-3.23,-46.44,-43.27,-14.65,214.75,174.25,42.24,-37.01,-31.15,-61.63,34.31,100.60,115.32,373.27,132.53
BalanceCurrentLiabilities_sy,,,,,-22.58,-7.17,-32.45,-14.67,9.71,0.89,,8.91,16.86,14.61,15.86,-7.97,-14.04,-2.90,-1.62,-4.62,7.78,-2.18,10.21,1.44,12.62,8.96,-7.62,0.32,0.51,21.58,12.61,-4.84,-5.28,-7.27,16.88,17.42,15.40,9.42
BalanceCurrentLiabilities_qq,,-31.53,-5.53,-20.87,-67.11,189.60,-100.00,,-79.50,-79.15,1356.09,-86.81,0.09,90.70,172.16,16.32,-14.88,24.81,-55.01,53.44,62.92,100.01,-25.38,-60.20,-9.82,111.83,12.27,46.76,-21.42,9.87,-50.28,60.40,-56.21,284.63,-25.74,72.17,-3.75,88.98
BalanceCurrentLiabilities_sq,,1.47,-100.00,-8.07,-14.13,11.93,-100.00,,-9.20,4.18,-100.00,0.54,-5.40,2.68,-16.66,6.47,-14.98,13.92,6.70,0.05,-2.55,3.94,1.74,-3.11,3.73,6.02,-0.58,1.41,4.57,9.98,-5.45,-7.26,5.34,6.44,-0.94,9.29,0.56,10.26
BalanceCurrentTradePayablesv,,,,906000,,,,,,,,,,,3650000,3761000,3549000,5190000,1571000,1551000,7132000,15299000,9664000,2727000,2968000,7935000,6409000,1684000,2121000,5719000,2007000,3065000,1716000,3675000,4082000,13343000,12405000,24262000
BalanceCurrentTradePayablesv_yy,,,,,,,,-100.00,,,,,,,,,,,-56.95,-58.76,100.95,194.78,515.06,75.81,-58.39,-48.13,-33.68,-38.26,-28.53,-27.93,-68.68,82.06,-19.08,-35.73,103.37,335.28,622.69,560.15
BalanceCurrentTradePayablesv_sy,,,,,,,,-24.20,,,,,,,,,,,-1.35,-14.18,10.17,-1.52,5.16,-5.00,12.66,14.06,5.32,-4.27,-13.78,-3.52,-3.52,6.47,7.76,15.49,27.16,23.08,17.70,11.54
BalanceCurrentTradePayablesv_qq,,,,,-100.00,,,,,,,,,,,3.04,-5.63,46.22,-69.72,-1.28,359.77,114.51,-36.83,-71.78,8.83,167.34,-19.22,-73.73,25.97,169.60,-64.90,52.72,-44.01,114.12,11.07,226.87,-7.04,95.59
BalanceCurrentTradePayablesv_sq,,,,,-14.78,,,,,,,,,,,19.09,-16.34,16.71,-1.06,0.86,-3.69,-0.02,-2.20,0.12,3.38,6.73,-8.43,-13.68,-7.76,10.87,-3.36,11.69,5.44,3.35,-0.36,-1.09,0.96,12.55
BalanceCurrentBorrowings,,,,,,,,,,,,,,,1309000,1336000,1732000,1435000,843000,1861000,1113000,1245000,1245000,617000,186000,186000,220000,9382000,6639000,3621000,87000,87000,87000,11410000,5686000,7333000,5984000,10346000
BalanceCurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,-35.63,39.27,-35.71,-13.26,47.75,-66.82,-83.25,-85.03,-82.29,1419.84,3460.87,1842.11,-60.58,-99.07,-98.69,215.13,6442.74,8337.21,6785.07,-9.33
BalanceCurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,-7.88,1.70,-11.60,-11.81,-20.38,-20.88,0.96,1.04,-11.16,-30.69,-54.64,-32.94,-33.41,-16.00,-28.91,-6.35,4.11,30.83,16.05,-7.80
BalanceCurrentBorrowings_qq,,,,,,,,,,,,,,,,2.06,29.61,-17.11,-41.29,120.81,-40.17,11.84,,-50.42,-69.80,,18.26,4154.89,-29.23,-45.46,-97.60,,,13028.74,-50.16,28.96,-18.40,72.89
BalanceCurrentBorrowings_sq,,,,,,,,,,,,,,,,1.81,-4.68,2.87,-4.06,-0.15,-0.58,2.49,,-10.54,3.96,,-0.09,-24.42,-1.88,1.36,-12.66,,,5.80,1.72,5.06,-3.13,2.46
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,,,,,,,,,,,,1015000,1852000,634000,757000,908000,1685000,58000,65000,1484000,1588000,1293000,1300000,,4458000,3438000,4062000,4569000,7535000,2876000,2914000,3598000,2336000,3760000,7247000
BalanceCurrentOtherLiabilities_yy,,,,,,,,,,,,,,,,,,,-10.57,-9.03,-90.80,-91.48,63.44,-5.77,2117.98,1914.98,-100.00,180.81,165.82,212.40,,69.03,-16.33,-28.25,-21.26,-69.00,30.70,148.69
BalanceCurrentOtherLiabilities_sy,,,,,,,,,,,,,,,,,,,7.40,-0.36,5.48,,-3.52,,5.96,21.42,0.76,13.62,2.81,8.82,,-4.53,-11.48,-9.45,-3.86,-4.74,11.18,11.08
BalanceCurrentOtherLiabilities_qq,,,,,,,,,,,,,,,,82.46,-65.77,19.46,19.84,85.61,-96.54,10.67,2199.06,7.01,-18.54,0.54,-100.00,,-22.88,18.15,12.48,64.92,-61.83,1.31,23.45,-35.07,60.96,92.76
BalanceCurrentOtherLiabilities_sq,,,,,,,,,,,,,,,,4.28,-10.58,17.94,-1.10,-0.18,-0.37,-0.32,0.22,0.10,-0.65,9.23,-1.32,,0.12,1.80,-0.98,-6.49,-2.72,-0.38,2.73,7.43,-2.84,-3.99
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,3948000,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.85,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.69,,,,,,,,,,
BalanceTotalEquityAndLiabilities,19985000,19166000,19050000,19101000,19002000,19169000,28278000,38834000,43066000,19188000,33891000,26403000,31819000,26230000,30626000,29348000,30057000,29486000,28343000,33667000,41990000,56013000,40177000,37533000,44482000,50493000,57133000,60118000,60240000,76490000,76408000,89367000,79623000,83811000,80080000,76961000,78355000,90397000
BalanceTotalEquityAndLiabilities_yy,,,,,-4.92,0.02,48.44,103.31,126.64,0.10,19.85,-32.01,-26.12,36.70,-9.63,11.15,-5.54,12.41,-7.46,14.72,39.70,89.97,41.75,11.48,5.93,-9.86,42.20,60.18,35.43,51.49,33.74,48.65,32.18,9.57,4.81,-13.88,-1.59,7.86
