,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceProperty,9098000,,,,11707000,,,,11400000,,,7500000,7260000,7485000,7768000,7807000,8042000,8033000,8338000,8652000,9388000,9644000,9718000,9926000,10825000,10321000,10395000,10132000,10429000,12126000,11983000
BalanceProperty_yy,,,,,28.68,,,,-2.62,,,,-36.32,,,4.09,10.77,7.32,7.34,10.82,16.74,20.05,16.55,14.72,15.31,7.02,6.97,2.08,-3.66,17.49,15.28
BalanceProperty_sy,,,,,17.19,,,,3.28,,,,1.27,,,3.40,4.90,5.25,5.88,4.68,5.72,5.57,4.03,3.33,3.26,1.03,-0.23,2.01,-0.04,2.24,2.38
BalanceProperty_qq,,-100.00,,,,-100.00,,,,-100.00,,,-3.20,3.10,3.78,0.50,3.01,-0.11,3.80,3.77,8.51,2.73,0.77,2.14,9.06,-4.66,0.72,-2.53,2.93,16.27,-1.18
BalanceProperty_sq,,-0.90,,,,-0.14,,,,-1.01,,,0.08,-0.64,-0.40,0.06,1.11,-0.27,1.00,-0.16,0.83,0.09,0.58,-0.08,0.16,-0.62,-0.30,-0.30,0.23,-0.60,-0.37
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,20000,,,,,,,,,,,,,,,,,,,,300000,300000,300000,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,,,,
BalanceNoncurrInvestments_sy,,,,,1.86,,,,,,,,,,,,,,,,,,,,2.43,,,,,,
BalanceNoncurrInvestments_qq,,-100.00,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,1217000,,,,454000,,,,996000,,,879000,677000,556000,674000,766000,590000,1050000,1050000,1110000,566000,584000,528000,571000,415000,400000,490000,513000,496000,503000,500000
BalanceOtherNoncurrentAssets_yy,,,,,-62.70,,,,119.38,,,,-32.03,,,-12.86,-12.85,88.85,55.79,44.91,-4.07,-44.38,-49.71,-48.56,-26.68,-31.51,-7.20,-10.16,19.52,25.75,2.04
BalanceOtherNoncurrentAssets_sy,,,,,10.04,,,,16.36,,,,13.46,,,10.07,10.19,2.99,7.90,8.65,9.75,19.78,7.27,12.63,-3.12,7.50,8.73,13.39,2.03,9.50,-0.68
BalanceOtherNoncurrentAssets_qq,,-100.00,,,,-100.00,,,,-100.00,,,-22.98,-17.87,21.22,13.65,-22.98,77.97,,5.71,-49.01,3.18,-9.59,8.14,-27.32,-3.61,22.50,4.69,-3.31,1.41,-0.60
BalanceOtherNoncurrentAssets_sq,,0.15,,,,0.80,,,,0.22,,,3.30,-0.06,1.26,0.48,-0.58,-1.45,,0.10,0.25,,2.21,-1.46,-0.46,1.32,5.30,5.44,-8.23,3.08,-1.39
BalanceCurrentAssets,9116000,,,,9090000,,,,8869000,,,10105000,13233000,12802000,13406000,14803000,18375000,17904000,16244000,17853000,17914000,15918000,22570000,15170000,19113000,19617000,17133000,17386000,23758000,24384000,16153000
BalanceCurrentAssets_yy,,,,,-0.29,,,,-2.43,,,,49.21,,,46.49,38.86,39.85,21.17,20.60,-2.51,-11.09,38.94,-15.03,6.69,23.24,-24.09,14.61,24.30,24.30,-5.72
BalanceCurrentAssets_sy,,,,,13.19,,,,3.02,,,,15.68,,,14.73,6.89,11.38,10.18,12.21,6.48,9.94,11.56,8.24,9.60,10.55,-0.44,10.25,15.14,15.11,12.91
BalanceCurrentAssets_qq,,-100.00,,,,-100.00,,,,-100.00,,,30.95,-3.26,4.72,10.42,24.13,-2.56,-9.27,9.91,0.34,-11.14,41.79,-32.79,25.99,2.64,-12.66,1.48,36.65,2.63,-33.76
BalanceCurrentAssets_sq,,0.94,,,,1.37,,,,3.65,,,-0.19,1.18,3.47,0.12,1.98,6.60,-0.17,-0.95,-1.09,1.79,3.80,-1.29,2.94,0.48,-0.18,1.88,5.23,-1.04,-0.16
BalanceInventory,1593000,,,,1118000,,,,1216000,,,1745000,1525000,2269000,1909000,1709000,1501000,1621000,1901000,2676000,1717000,2551000,3493000,3610000,1951000,3518000,2856000,3427000,2822000,3097000,3149000
BalanceInventory_yy,,,,,-29.82,,,,8.77,,,,25.41,,,-2.06,-1.57,-28.56,-0.42,56.58,14.39,57.37,83.75,34.90,13.63,37.91,-18.24,-5.07,44.64,-11.97,10.26
BalanceInventory_sy,,,,,9.79,,,,2.06,,,,5.50,,,11.31,8.09,7.45,10.16,7.36,5.34,4.82,10.75,12.41,3.67,18.37,6.66,5.07,5.73,7.37,16.94
BalanceInventory_qq,,-100.00,,,,-100.00,,,,-100.00,,,-12.61,48.79,-15.87,-10.48,-12.17,7.99,17.27,40.77,-35.84,48.57,36.93,3.35,-45.96,80.32,-18.82,19.99,-17.65,9.74,1.68
BalanceInventory_sq,,-6.98,,,,-1.33,,,,-1.87,,,2.59,0.09,1.62,1.39,-1.68,3.67,0.51,,-6.31,2.65,5.18,3.24,-1.95,1.67,-0.47,5.25,-2.26,2.10,4.84
BalanceCurrentReceivables,5722000,,,,5420000,,,,4900000,,,3956000,6231000,3910000,5350000,5724000,7841000,5420000,5952000,5598000,10470000,6903000,7549000,7171000,9657000,6581000,8347000,8267000,13161000,9345000,9683000
BalanceCurrentReceivables_yy,,,,,-5.28,,,,-9.59,,,,27.16,,,44.69,25.84,38.62,11.25,-2.20,33.53,27.36,26.83,28.10,-7.77,-4.66,10.57,15.28,36.28,42.00,16.01
BalanceCurrentReceivables_sy,,,,,8.28,,,,3.50,,,,12.62,,,17.51,12.51,9.14,16.49,14.16,10.18,14.29,12.03,19.65,17.36,12.25,9.77,11.50,9.35,7.57,11.40
BalanceCurrentReceivables_qq,,-100.00,,,,-100.00,,,,-100.00,,,57.51,-37.25,36.83,6.99,36.98,-30.88,9.82,-5.95,87.03,-34.07,9.36,-5.01,34.67,-31.85,26.83,-0.96,59.20,-28.99,3.62
BalanceCurrentReceivables_sq,,-8.39,,,,5.64,,,,4.38,,,-3.24,4.98,3.56,4.00,-0.60,2.11,6.84,4.12,-1.27,7.50,7.37,3.02,1.86,0.73,3.86,4.98,-2.55,1.94,3.62
BalanceCurrentInvestments,54000,,,,86000,,,,40000,,,,,,,48000,,64000,64000,65000,2000,1000,1000,,,,,,,,
BalanceCurrentInvestments_yy,,,,,59.26,,,,-53.49,,,,-100.00,,,,,,,35.42,,-98.44,-98.44,-100.00,-100.00,-100.00,-100.00,,,,
BalanceCurrentInvestments_sy,,,,,-0.17,,,,-13.89,,,,-20.26,,,,,,,-9.51,,-4.30,4.30,2.72,-2.94,-8.59,-1.56,,,,
BalanceCurrentInvestments_qq,,-100.00,,,,-100.00,,,,-100.00,,,,,,,-100.00,,,1.56,-96.92,-50.00,,-100.00,,,,,,,
BalanceCurrentInvestments_sq,,-19.45,,,,1.27,,,,-1.96,,,,,,,-4.45,,,0.34,-4.66,,,,,,,,,,
BalanceCash,1404000,,,,2275000,,,,2509000,,,4148000,5305000,6373000,5874000,7019000,8827000,10443000,7851000,9031000,5330000,5706000,11066000,3875000,6856000,9071000,5212000,5184000,7023000,11204000,2537000
BalanceCash_yy,,,,,62.04,,,,10.29,,,,111.44,,,69.21,66.39,63.86,33.66,28.67,-39.62,-45.36,40.95,-57.09,28.63,58.97,-52.90,33.78,2.44,23.51,-51.32
BalanceCash_sy,,,,,-32.51,,,,0.05,,,,40.26,,,36.25,31.28,57.12,36.03,28.67,13.45,-6.24,-9.07,3.46,-4.79,-0.76,-0.14,-11.52,5.80,-1.73,-14.94
BalanceCash_qq,,-100.00,,,,-100.00,,,,-100.00,,,27.89,20.13,-7.83,19.49,25.76,18.31,-24.82,15.03,-40.98,7.05,93.94,-64.98,76.93,32.31,-42.54,-0.54,35.47,59.53,-77.36
BalanceCash_sq,,-26.34,,,,-14.02,,,,-9.75,,,24.60,-13.94,-3.00,-0.86,22.85,15.80,-9.28,-12.22,9.84,-4.11,-3.84,-1.74,11.07,-1.49,-13.85,-1.81,10.86,-19.30,-15.65
BalanceOtherCurrentAssets,343000,,,,191000,,,,204000,,,256000,172000,250000,273000,303000,206000,356000,476000,483000,395000,757000,461000,514000,649000,447000,718000,508000,752000,738000,784000
BalanceOtherCurrentAssets_yy,,,,,-44.31,,,,6.81,,,,-15.69,,,18.36,19.77,42.40,74.36,59.41,91.75,112.64,-3.15,6.42,64.30,-40.95,55.75,-1.17,15.87,65.10,9.19
BalanceOtherCurrentAssets_sy,,,,,31.30,,,,3.20,,,,17.69,,,19.34,6.21,-2.37,3.03,-8.41,17.32,24.04,10.53,20.26,20.99,-0.05,23.94,8.50,12.08,-0.81,4.88
BalanceOtherCurrentAssets_qq,,-100.00,,,,-100.00,,,,-100.00,,,-32.81,45.35,9.20,10.99,-32.01,72.82,33.71,1.47,-18.22,91.65,-39.10,11.50,26.26,-31.12,60.63,-29.25,48.03,-1.86,6.23
BalanceOtherCurrentAssets_sq,,24.30,,,,33.57,,,,29.09,,,-15.14,29.37,3.04,-0.70,-16.89,28.01,4.90,-1.93,-13.75,37.09,-10.21,2.27,0.05,20.80,6.50,-8.79,-5.42,13.45,2.36
BalanceAssetsForSale,,,,,0,,,,20000,,,,,,,15000,32000,10000,10000,10000,10000,10000,10000,10000,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,-100.00,,,,,,,-33.33,-68.75,,,,-100.00,-100.00,-100.00,-100.00,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,-100.00,,,,,,,-33.33,-100.00,,,,-73.26,-67.44,-99.35,-87.23,,,
BalanceAssetsForSale_qq,,,,,,,,,,-100.00,,,,,,,113.33,-68.75,,,,,,,-100.00,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,-100.00,,,,,,,,-11.75,,,,,,,-56.95,,,,,,
BalanceTotalAssets,22133000,21343000,21919000,22720000,23920000,24154000,22590000,23201000,23623000,23255000,20175000,20650000,23259000,22866000,24327000,25797000,29433000,29332000,27909000,29834000,30288000,28526000,35292000,28728000,33361000,33188000,30841000,30824000,37826000,40297000,31974000
BalanceTotalAssets_yy,,,,,8.07,13.17,3.06,2.12,-1.24,-3.72,-10.69,-11.00,-1.54,-1.67,20.58,24.92,26.54,28.28,14.72,15.65,2.90,-2.75,26.45,-3.71,10.15,16.34,-12.61,7.30,13.38,21.42,3.67
BalanceTotalAssets_sy,,,,,10.99,11.62,5.88,11.46,5.74,11.01,2.72,3.24,10.51,5.21,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,6.80,4.97,9.33,7.54,5.03,7.09,7.08,9.50,11.96
BalanceTotalAssets_qq,,-3.57,2.70,3.65,5.28,0.98,-6.48,2.70,1.82,-1.56,-13.24,2.35,12.63,-1.69,6.39,6.04,14.09,-0.34,-4.85,6.90,1.52,-5.82,23.72,-18.60,16.13,-0.52,-7.07,-0.06,22.72,6.53,-20.65
BalanceTotalAssets_sq,,-0.03,4.76,-100.00,11.65,2.48,0.46,-1.40,0.23,-0.09,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.78,0.67,1.04,0.55,3.07,0.48,3.35,0.82,-0.08,1.95,3.53,0.54,0.06
BalanceCapital,8349000,7623000,8382000,8320000,9725000,9561000,9408000,9114000,10697000,10623000,11414000,11997000,13695000,15115000,14975000,15898000,17308000,18518000,17176000,18530000,16587000,16128000,15284000,16386000,18883000,19908000,17801000,17842000,20731000,23097000,14856000
BalanceCapital_yy,,,,,16.48,25.42,12.24,9.54,9.99,11.11,21.32,31.63,28.03,42.29,31.20,32.52,26.38,22.51,14.70,16.56,-4.17,-12.91,-11.02,-11.57,13.84,23.44,16.47,8.89,9.79,16.02,-16.54
BalanceCapital_sy,,,,,10.47,10.30,9.33,15.40,9.92,13.17,10.82,3.97,16.39,11.48,8.70,8.50,9.50,12.03,9.38,8.04,3.66,4.08,3.73,2.69,6.54,5.27,4.33,5.43,1.67,4.20,4.61
BalanceCapital_qq,,-8.70,9.96,-0.74,16.89,-1.69,-1.60,-3.12,17.37,-0.69,7.45,5.11,14.15,10.37,-0.93,6.16,8.87,6.99,-7.25,7.88,-10.49,-2.77,-5.23,7.21,15.24,5.43,-10.58,0.23,16.19,11.41,-35.68
BalanceCapital_sq,,2.07,1.86,-100.00,9.34,0.46,-1.04,-0.48,-0.52,2.25,0.69,1.72,2.74,1.50,-0.17,2.71,0.37,1.78,0.07,2.46,-1.60,1.41,1.00,1.84,2.44,0.82,-2.88,1.33,0.57,1.34,-1.93
BalanceShareCapital,658000,,,,658000,,,,662000,,,662000,664000,664000,665000,678000,678000,678000,673000,673000,673000,673000,673000,670000,670000,670000,670000,670000,670000,670000,670000
BalanceShareCapital_yy,,,,,,,,,0.61,,,,0.30,,,2.42,2.11,2.11,1.20,-0.74,-0.74,-0.74,,-0.45,-0.45,-0.45,-0.45,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-100.00,,,,-100.00,,,,-100.00,,,0.30,,0.15,1.95,,,-0.74,,,,,-0.45,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,-423000,-731000,-998000,-1264000,-148000,-387000,-4692000,-6384000,-387000,,,,,-1442000,-1988000,-2070000,-4439000
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,65.01,47.06,-370.14,-405.06,-161.49,100.00,100.00,100.00,100.00,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,-72.81,-36.53,-26.65,88.29,-161.49,-1112.40,-36.06,93.94,100.00,,,,,-37.86,-4.12,-114.44
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,18956000,,,,8232000,,,,8782000,,,9118000,9349000,13112000,11926000,12057000,12123000,17628000,13712000,13711000,13718000,20606000,12875000,12491000,12491000,18213000,14193000,14192000,14192000,14379000,14311000
BalanceReserve_yy,,,,,-56.57,,,,6.68,,,,6.46,,,32.23,29.67,34.44,14.98,13.72,13.16,16.89,-6.10,-8.90,-8.94,-11.61,10.24,13.62,13.62,-21.05,0.83
BalanceReserve_sy,,,,,13.35,,,,7.79,,,,3.57,,,8.70,8.70,2.20,10.27,12.22,10.93,10.58,2.51,2.67,8.31,6.10,4.81,3.78,1.29,2.16,3.31
BalanceReserve_qq,,-100.00,,,,-100.00,,,,-100.00,,,2.53,40.25,-9.05,1.10,0.55,45.41,-22.21,-0.01,0.05,50.21,-37.52,-2.98,,45.81,-22.07,-0.01,,1.32,-0.47
BalanceReserve_sq,,,,,,,,,,,,,,,,,,,3.85,,0.01,,2.85,,,,0.88,,,,3.33
BalanceNonshareCapital,-731000,,,,-573000,,,,-548000,,,,,,2000,38000,47000,17000,4000,22000,4000,-3000,5000,-40000,-55000,-43000,-21000,-11000,4000,4000,43000
BalanceNonshareCapital_yy,,,,,21.61,,,,4.36,,,,100.00,,,,,,100.00,-42.11,-91.49,-117.65,25.00,-281.82,-1475.00,-1333.33,-520.00,72.50,107.27,109.30,304.76
BalanceNonshareCapital_sy,,,,,17.50,,,,0.71,,,,-6.77,,,,,,19.18,8.84,10.87,10.22,0.39,-1.87,-0.06,-5.72,-15.73,5.39,6.38,4.73,4.46
BalanceNonshareCapital_qq,,100.00,,,,100.00,,,,100.00,,,,,,1800.00,23.68,-63.83,-76.47,450.00,-81.82,-175.00,266.67,-900.00,-37.50,21.82,51.16,47.62,136.36,,975.00
BalanceNonshareCapital_sq,,-9.18,,,,2.50,,,,-2.03,,,,,,1.56,2.35,-4.04,2.04,0.53,4.80,,-0.52,0.32,-9.68,0.84,-0.08,2.65,8.95,,2.44
BalanceNoncurrentLiabilities,4399000,4329000,4381000,4265000,4915000,4965000,4729000,4746000,4230000,3387000,1675000,1502000,1553000,1569000,1866000,2308000,2494000,3096000,3250000,3618000,3899000,4266000,4496000,5029000,5757000,5112000,5557000,5384000,5958000,7006000,6828000
BalanceNoncurrentLiabilities_yy,,,,,11.73,14.69,7.94,11.28,-13.94,-31.78,-64.58,-68.35,-63.29,-53.68,11.40,53.66,60.59,97.32,74.17,56.76,56.34,37.79,38.34,39.00,47.65,19.83,23.60,7.06,3.49,37.05,22.87
BalanceNoncurrentLiabilities_sy,,,,,12.25,9.52,7.94,18.62,-8.01,-12.04,-7.94,-3.10,-1.22,-0.60,14.51,5.02,5.51,-4.96,1.45,12.97,14.81,25.16,27.05,13.61,9.81,11.40,1.65,7.06,0.42,6.62,8.91
BalanceNoncurrentLiabilities_qq,,-1.59,1.20,-2.65,15.24,1.02,-4.75,0.36,-10.87,-19.93,-50.55,-10.33,3.40,1.03,18.93,23.69,8.06,24.14,4.97,11.32,7.77,9.41,5.39,11.85,14.48,-11.20,8.71,-3.11,10.66,17.59,-2.54
BalanceNoncurrentLiabilities_sq,,-1.59,2.32,-100.00,5.73,-2.61,-1.55,-3.01,-3.12,-3.19,-0.56,-0.52,1.12,-0.40,-1.43,,-0.98,-0.79,2.42,-0.10,,-0.39,2.48,-1.49,-1.19,-1.11,-0.67,,-0.46,-0.67,
BalanceNoncurrentTradeLiabilities,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,3548000,,,,4044000,,,,3259000,,,784000,912000,907000,1275000,1684000,,2264000,2509000,2874000,,,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,13.98,,,,-19.41,,,,-72.02,,,114.80,-100.00,149.61,96.78,70.67,,-100.00,-100.00,-100.00,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,-4.84,,,,-10.32,,,,4.63,,,-9.99,-14.36,-15.13,,-14.68,,-5.38,-12.24,2.92,,,,,,,
BalanceNoncurrentBorrowings_qq,,-100.00,,,,-100.00,,,,-100.00,,,16.33,-0.55,40.57,32.08,-100.00,,10.82,14.55,-100.00,,,,,,,,,,
BalanceNoncurrentBorrowings_sq,,-5.42,,,,-4.68,,,,-5.58,,,1.69,-2.80,-2.94,-1.78,-8.18,,-0.26,-1.34,-3.29,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,1971000,,,,3527000,3784000,4204000,4590000,5176000,4501000,4874000,4672000,5145000,6132000,5923000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,78.94,,,,46.75,18.95,15.94,1.79,-0.60,36.24,21.52
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,1.40,,,,-5.70,-1.68,-9.94,-3.68,-3.97,-3.20,-2.80
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,-100.00,,,,7.29,11.10,9.18,12.77,-13.04,8.29,-4.14,10.12,19.18,-3.41
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,-8.50,,,,-6.09,6.43,-4.04,-4.26,-7.15,-0.08,-4.84,-4.48,-3.62,-3.41
BalanceNoncurrentOtherLiabilities,847000,,,,871000,,,,971000,,,718000,641000,662000,591000,624000,523000,832000,741000,744000,372000,482000,292000,439000,581000,611000,683000,712000,813000,874000,905000
BalanceNoncurrentOtherLiabilities_yy,,,,,2.83,,,,11.48,,,,-33.99,,,-13.09,-18.41,25.68,25.38,19.23,-28.87,-42.07,-60.59,-40.99,56.18,26.76,133.90,62.19,39.93,43.04,32.50
BalanceNoncurrentOtherLiabilities_sy,,,,,10.77,,,,6.85,,,,9.44,,,0.14,9.15,1.66,1.49,4.49,15.80,17.82,2.48,3.02,8.04,8.16,,10.26,0.91,0.53,2.48
BalanceNoncurrentOtherLiabilities_qq,,-100.00,,,,-100.00,,,,-100.00,,,-10.72,3.28,-10.73,5.58,-16.19,59.08,-10.94,0.40,-50.00,29.57,-39.42,50.34,32.35,5.16,11.78,4.25,14.19,7.50,3.55
BalanceNoncurrentOtherLiabilities_sq,,-0.51,,,,0.01,,,,-2.06,,,0.27,0.10,1.26,,0.26,-0.06,3.24,-0.20,0.65,-0.02,1.12,-0.32,2.20,,-1.06,0.55,1.38,0.37,0.22
BalanceCurrentLiabilities,10116000,9391000,9156000,10135000,9853000,9628000,8453000,9341000,9244000,9245000,7086000,7151000,8011000,6182000,7484000,7553000,9584000,7701000,7479000,7664000,9798000,8135000,15507000,7353000,8776000,8211000,7504000,7609000,11133000,10190000,10247000
BalanceCurrentLiabilities_yy,,,,,-2.60,2.52,-7.68,-7.83,-6.18,-3.98,-16.17,-23.45,-13.34,-33.13,5.62,5.62,19.64,24.57,-0.07,1.47,2.23,5.64,107.34,-4.06,-10.43,0.93,-51.61,3.48,26.86,24.10,36.55
BalanceCurrentLiabilities_sy,,,,,8.51,13.72,20.43,21.70,3.67,6.62,4.48,9.65,10.73,14.23,16.18,14.94,8.43,13.69,3.58,9.61,13.08,16.55,10.23,7.72,1.91,-1.16,6.45,4.70,14.90,21.56,24.10
BalanceCurrentLiabilities_qq,,-7.17,-2.50,10.69,-2.78,-2.28,-12.20,10.51,-1.04,0.01,-23.35,0.92,12.03,-22.83,21.06,0.92,26.89,-19.65,-2.88,2.47,27.84,-16.97,90.62,-52.58,19.35,-6.44,-8.61,1.40,46.31,-8.47,0.56
BalanceCurrentLiabilities_sq,,1.15,-2.11,-100.00,9.88,3.18,0.16,-4.23,3.00,-0.50,11.55,-3.02,3.88,1.20,6.17,1.22,-3.05,3.61,0.14,1.38,3.82,-0.04,2.03,0.36,2.87,-1.46,7.69,0.85,6.43,-0.14,2.50
BalanceCurrentTradePayablesv,3266000,,,,2792000,,,,1850000,,,1433000,2917000,1529000,1812000,1693000,4245000,2744000,1940000,2231000,4734000,3422000,11791000,2887000,4799000,4017000,2787000,2706000,5358000,3805000,2860000
BalanceCurrentTradePayablesv_yy,,,,,-14.51,,,,-33.74,,,,57.68,,,18.14,45.53,79.46,7.06,31.78,11.52,24.71,507.78,29.40,1.37,17.39,-76.36,-6.27,11.65,-5.28,2.62
BalanceCurrentTradePayablesv_sy,,,,,6.78,,,,4.28,,,,14.14,,,16.90,12.69,4.22,1.81,13.17,11.52,18.78,22.89,17.14,18.92,11.36,5.96,8.43,11.78,5.71,14.86
BalanceCurrentTradePayablesv_qq,,-100.00,,,,-100.00,,,,-100.00,,,103.56,-47.58,18.51,-6.57,150.74,-35.36,-29.30,15.00,112.19,-27.71,244.56,-75.52,66.23,-16.30,-30.62,-2.91,98.00,-28.98,-24.84
BalanceCurrentTradePayablesv_sq,,-1.46,,,,-1.26,,,,0.56,,,4.21,0.06,4.98,-0.46,3.82,1.31,-5.22,4.32,5.00,4.28,1.18,5.03,9.09,0.41,-0.28,-1.18,8.84,-3.08,5.22
BalanceCurrentBorrowings,5550000,,,,6011000,,,,5878000,,,3789000,3271000,3004000,2879000,2526000,1477000,2086000,1811000,1467000,202000,167000,60000,476000,280000,289000,380000,380000,359000,278000,456000
BalanceCurrentBorrowings_yy,,,,,8.31,,,,-2.21,,,,-44.35,,,-33.33,-54.85,-30.56,-37.10,-41.92,-86.32,-91.99,-96.69,-67.55,38.61,73.05,533.33,-20.17,28.21,-3.81,20.00
BalanceCurrentBorrowings_sy,,,,,5.98,,,,21.76,,,,-3.46,,,21.10,-2.05,8.92,-26.40,-6.86,-0.40,-3.47,7.15,7.76,7.37,0.73,-3.59,16.25,14.46,15.32,20.92
BalanceCurrentBorrowings_qq,,-100.00,,,,-100.00,,,,-100.00,,,-13.67,-8.16,-4.16,-12.26,-41.53,41.23,-13.18,-19.00,-86.23,-17.33,-64.07,693.33,-41.18,3.21,31.49,,-5.53,-22.56,64.03
BalanceCurrentBorrowings_sq,,-1.81,,,,4.68,,,,-1.07,,,3.30,-3.50,4.31,-5.44,-10.98,2.54,-0.81,1.76,-6.82,0.24,3.58,-1.54,-3.16,0.67,2.96,,-2.69,,0.60
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,1283000,,,,1482000,1405000,1491000,1709000,1955000,2254000,2300000,2292000,2479000,3237000,3362000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,15.51,,,,31.92,60.43,54.26,34.11,26.80,43.61,46.17
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,5.15,,,,3.52,3.78,-0.55,2.52,1.14,-2.82,-11.20
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,-100.00,,,,-5.20,6.12,14.62,14.39,15.29,2.04,-0.35,8.16,30.58,3.86
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,-22.30,,,,-5.68,6.48,-2.12,-0.24,0.58,1.22,-0.82,-2.91,-4.66,-4.34
BalanceCurrentOtherLiabilities,1300000,,,,1050000,,,,1516000,,,1929000,1823000,1649000,2793000,3334000,677000,2871000,3728000,3966000,1271000,314000,316000,379000,652000,444000,458000,490000,957000,750000,1163000
BalanceCurrentOtherLiabilities_yy,,,,,-19.23,,,,44.38,,,,20.25,,,72.84,-62.86,74.11,33.48,18.96,87.74,-89.06,-91.52,-90.44,-48.70,41.40,44.94,29.29,46.78,68.92,153.93
BalanceCurrentOtherLiabilities_sy,,,,,1.85,,,,7.95,,,,-1.56,,,19.13,8.20,21.12,11.48,1.60,18.59,19.82,10.04,0.76,10.14,5.13,22.54,17.59,13.40,18.50,23.94
BalanceCurrentOtherLiabilities_qq,,-100.00,,,,-100.00,,,,-100.00,,,-5.50,-9.54,69.38,19.37,-79.69,324.08,29.85,6.38,-67.95,-75.30,0.64,19.94,72.03,-31.90,3.15,6.99,95.31,-21.63,55.07
