,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,-8.29,-17.58,-17.77,,541.09,553.03,706.63,6.15,4.64,12.18,-62.67,-82.54,-82.24,-81.67,-100.00,-100.00,-100.00,-100.00,,,,,,,,,-97.42
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,-8.29,-17.58,-17.77,,541.09,553.03,706.63,6.15,4.64,12.18,-62.67,-82.54,-82.24,-81.67,-100.00,-100.00,-100.00,-100.00,,,,,,,,,-97.42
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,-0.24,0.24,-100.00,,-10.34,,630.84,-2.17,-8.67,23.52,-3.82,-3.57,-2.08,-58.89,-55.02,-1.91,1.08,-100.00,,,,,,,,,-93.61,30.08,,-68.99
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,-0.24,0.24,-100.00,,-10.34,,630.84,-2.17,-8.67,23.52,-3.82,-3.57,-2.08,-58.89,-55.02,-1.91,1.08,-100.00,,,,,,,,,-93.61,30.08,,-68.99
BalanceTotalAssets,,65911000,,73884000,,114460000,144552000,149333000,,164426000,163787000,151836000,,163841000,157538000,144579000,,126201000,119673000,110004000,,116790000,118141000,242473000,243282000,233456000,239702000,239512000,235371000,238842000,279485000,245074000,249136000,263417000,259800000,267201000,281898000,279939000,273643000,275439000,284647000,392879000,406887000,434831000,462970000,454713000,446165000,449318000
BalanceTotalAssets_yy,,,,,,73.66,,102.12,,43.65,13.31,1.68,,-0.36,-3.82,-4.78,,-22.97,-24.04,-23.91,,-7.46,-1.28,120.42,,99.89,102.89,-1.22,-3.25,2.31,16.60,2.32,5.85,10.29,-7.04,9.03,13.15,6.27,5.33,3.08,0.98,40.34,48.69,57.87,62.65,15.74,9.65,3.33
BalanceTotalAssets_sy,,,,,,73.66,,102.12,,43.65,13.31,1.68,,-0.36,-3.82,-4.78,,-22.97,-24.04,-23.91,,-7.46,-1.28,120.42,,99.89,102.89,-1.22,-3.25,2.31,16.60,2.32,5.85,10.29,-7.04,9.03,13.15,6.27,5.33,3.08,0.98,40.34,48.69,57.87,62.65,15.74,9.65,3.33
BalanceTotalAssets_qq,,,-100.00,,-100.00,,26.29,3.31,-100.00,,-0.39,-7.30,-100.00,,-3.85,-8.23,-100.00,,-5.17,-8.08,-100.00,,1.16,105.24,0.33,-4.04,2.68,-0.08,-1.73,1.47,17.02,-12.31,1.66,5.73,-1.37,2.85,5.50,-0.69,-2.25,0.66,3.34,38.02,3.57,6.87,6.47,-1.78,-1.88,0.71
BalanceTotalAssets_sq,,,-100.00,,-100.00,,26.29,3.31,-100.00,,-0.39,-7.30,-100.00,,-3.85,-8.23,-100.00,,-5.17,-8.08,-100.00,,1.16,105.24,0.33,-4.04,2.68,-0.08,-1.73,1.47,17.02,-12.31,1.66,5.73,-1.37,2.85,5.50,-0.69,-2.25,0.66,3.34,38.02,3.57,6.87,6.47,-1.78,-1.88,0.71
BalanceCapital,,26650000,,27645000,,71526000,92277000,93603000,,93348000,92976000,93526000,,93341000,88471000,83470000,,70368000,70435000,68765000,,68268000,70063000,141878000,144024000,146536000,146510000,145348000,140205000,142368000,148064000,143792000,144507000,143884000,143888000,147730000,147593000,148036000,147969000,145606000,147862000,171443000,177705000,180197000,183536000,188634000,190007000,185827000
BalanceCapital_yy,,,,,,168.39,,238.59,,30.51,0.76,-0.08,,-0.01,-4.85,-10.75,,-24.61,-20.39,-17.62,,-2.98,-0.53,106.32,,114.65,109.11,2.45,-2.65,-2.84,1.06,-1.07,3.07,1.06,-2.82,2.74,2.14,2.89,2.84,-1.44,0.18,15.81,20.10,23.76,24.13,10.03,6.92,3.12
BalanceCapital_sy,,,,,,168.39,,238.59,,30.51,0.76,-0.08,,-0.01,-4.85,-10.75,,-24.61,-20.39,-17.62,,-2.98,-0.53,106.32,,114.65,109.11,2.45,-2.65,-2.84,1.06,-1.07,3.07,1.06,-2.82,2.74,2.14,2.89,2.84,-1.44,0.18,15.81,20.10,23.76,24.13,10.03,6.92,3.12
BalanceCapital_qq,,,-100.00,,-100.00,,29.01,1.44,-100.00,,-0.40,0.59,-100.00,,-5.22,-5.65,-100.00,,0.10,-2.37,-100.00,,2.63,102.50,1.51,1.74,-0.02,-0.79,-3.54,1.54,4.00,-2.89,0.50,-0.43,,2.67,-0.09,0.30,-0.05,-1.60,1.55,15.95,3.65,1.40,1.85,2.78,0.73,-2.20
BalanceCapital_sq,,,-100.00,,-100.00,,29.01,1.44,-100.00,,-0.40,0.59,-100.00,,-5.22,-5.65,-100.00,,0.10,-2.37,-100.00,,2.63,102.50,1.51,1.74,-0.02,-0.79,-3.54,1.54,4.00,-2.89,0.50,-0.43,,2.67,-0.09,0.30,-0.05,-1.60,1.55,15.95,3.65,1.40,1.85,2.78,0.73,-2.20
BalanceShareCapital,,8423000,,8423000,,10423000,10423000,10423000,,10423000,10423000,10423000,,10423000,10423000,10423000,,10423000,10423000,10423000,,10423000,10423000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18216000,18841000,18841000,18841000,18841000,18841000,18841000,18841000
BalanceShareCapital_yy,,,,,,23.74,,23.74,,,,,,,,,,,,,,,,74.77,,74.77,74.77,,,,,,,,,,,,,,,3.43,3.43,3.43,3.43,,,
BalanceShareCapital_sy,,,,,,23.74,,23.74,,,,,,,,,,,,,,,,74.77,,74.77,74.77,,,,,,,,,,,,,,,3.43,3.43,3.43,3.43,,,
BalanceShareCapital_qq,,,-100.00,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,74.77,,,,,,,,,,,,,,,,,,3.43,,,,,,
BalanceShareCapital_sq,,,-100.00,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,74.77,,,,,,,,,,,,,,,,,,3.43,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,0,,0,0,-564000,-408000,-647000,-700000,-1139000,-1514000,-1634000,-1682000,-2860000,-2960000,-2960000,-2960000,-1739000,-1739000,-1739000,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.95,-271.08,-152.55,-140.29,-151.10,-95.51,-81.15,-75.98,39.20,41.25,41.25,100.00,100.00,100.00,100.00,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.95,-271.08,-152.55,-140.29,-151.10,-95.51,-81.15,-75.98,39.20,41.25,41.25,100.00,100.00,100.00,100.00,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,27.66,-58.58,-8.19,-62.71,-32.92,-7.93,-2.94,-70.04,-3.50,,,41.25,,,100.00,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,27.66,-58.58,-8.19,-62.71,-32.92,-7.93,-2.94,-70.04,-3.50,,,41.25,,,100.00,,,,,,,,,
BalanceReserve,,,,0,,38988000,38988000,38988000,,39146000,39146000,39101000,,38952000,38921000,38290000,,39149000,39130000,39142000,,39083000,39354000,98227000,98285000,98232000,98205000,98233000,98243000,98244000,98244000,98244000,98244000,98244000,98301000,98919000,98908000,101880000,102977000,103052000,103942000,108366000,124763000,108244000,108309000,109735000,109761000,109960000
BalanceReserve_yy,,,,,,,,,,0.41,0.41,0.29,,-0.50,-0.57,-2.07,,0.51,0.54,2.23,,-0.17,0.57,150.95,,151.34,149.54,0.01,-0.04,0.01,0.04,0.01,,,0.06,0.69,0.68,3.70,4.76,4.18,5.09,6.37,21.16,5.04,4.20,1.26,-12.02,1.59
BalanceReserve_sy,,,,,,,,,,0.41,0.41,0.29,,-0.50,-0.57,-2.07,,0.51,0.54,2.23,,-0.17,0.57,150.95,,151.34,149.54,0.01,-0.04,0.01,0.04,0.01,,,0.06,0.69,0.68,3.70,4.76,4.18,5.09,6.37,21.16,5.04,4.20,1.26,-12.02,1.59
BalanceReserve_qq,,,,,,,,,-100.00,,,-0.11,-100.00,,-0.08,-1.62,-100.00,,-0.05,0.03,-100.00,,0.69,149.60,0.06,-0.05,-0.03,0.03,0.01,,,,,,0.06,0.63,-0.01,3.00,1.08,0.07,0.86,4.26,15.13,-13.24,0.06,1.32,0.02,0.18
BalanceReserve_sq,,,,,,,,,-100.00,,,-0.11,-100.00,,-0.08,-1.62,-100.00,,-0.05,0.03,-100.00,,0.69,149.60,0.06,-0.05,-0.03,0.03,0.01,,,,,,0.06,0.63,-0.01,3.00,1.08,0.07,0.86,4.26,15.13,-13.24,0.06,1.32,0.02,0.18
BalanceNonshareCapital,,,,,,,,,,,,0,,0,0,9000,,7000,8000,8000,,8000,25000,7000,5000,8000,13000,6000,3000,,,,,,,,,,,,,51339000,35066000,22592000,22965000,24868000,25679000,24200000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,-11.11,,14.29,212.50,-12.50,,,-48.00,-14.29,-40.00,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,-51.56,-26.77,7.12
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,-11.11,,14.29,212.50,-12.50,,,-48.00,-14.29,-40.00,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,-51.56,-26.77,7.12
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,-100.00,,14.29,,-100.00,,212.50,-72.00,-28.57,60.00,62.50,-53.85,-50.00,-100.00,,,,,,,,,,,,,-31.70,-35.57,1.65,8.29,3.26,-5.76
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,-100.00,,14.29,,-100.00,,212.50,-72.00,-28.57,60.00,62.50,-53.85,-50.00,-100.00,,,,,,,,,,,,,-31.70,-35.57,1.65,8.29,3.26,-5.76
BalanceNoncurrentLiabilities,,22093000,,22478000,,21405000,25617000,31034000,,26538000,28074000,27761000,,25707000,24694000,22664000,,21008000,13545000,19018000,,18856000,18039000,59684000,57521000,55521000,56271000,56464000,60422000,64561000,59676000,62374000,60140000,66013000,64526000,76513000,95793000,92502000,87124000,68651000,70195000,87040000,99849000,108745000,123351000,115279000,111814000,95503000
BalanceNoncurrentLiabilities_yy,,,,,,-3.11,,38.06,,23.98,9.59,-10.55,,-3.13,-12.04,-18.36,,-18.28,-45.15,-16.09,,-10.24,33.18,213.83,,194.45,211.94,-5.40,5.04,16.28,6.05,10.47,-0.47,2.25,8.13,22.67,59.28,40.13,35.02,-10.28,-26.72,-5.90,14.61,58.40,75.73,32.44,11.98,-12.18
BalanceNoncurrentLiabilities_sy,,,,,,-3.11,,38.06,,23.98,9.59,-10.55,,-3.13,-12.04,-18.36,,-18.28,-45.15,-16.09,,-10.24,33.18,213.83,,194.45,211.94,-5.40,5.04,16.28,6.05,10.47,-0.47,2.25,8.13,22.67,59.28,40.13,35.02,-10.28,-26.72,-5.90,14.61,58.40,75.73,32.44,11.98,-12.18
BalanceNoncurrentLiabilities_qq,,,-100.00,,-100.00,,19.68,21.15,-100.00,,5.79,-1.11,-100.00,,-3.94,-8.22,-100.00,,-35.52,40.41,-100.00,,-4.33,230.86,-3.62,-3.48,1.35,0.34,7.01,6.85,-7.57,4.52,-3.58,9.77,-2.25,18.58,25.20,-3.44,-5.81,-21.20,2.25,24.00,14.72,8.91,13.43,-6.54,-3.01,-14.59
BalanceNoncurrentLiabilities_sq,,,-100.00,,-100.00,,19.68,21.15,-100.00,,5.79,-1.11,-100.00,,-3.94,-8.22,-100.00,,-35.52,40.41,-100.00,,-4.33,230.86,-3.62,-3.48,1.35,0.34,7.01,6.85,-7.57,4.52,-3.58,9.77,-2.25,18.58,25.20,-3.44,-5.81,-21.20,2.25,24.00,14.72,8.91,13.43,-6.54,-3.01,-14.59
BalanceNoncurrentTradeLiabilities,,19147000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,14827000,,14494000,14503000,14199000,,16188000,17847000,17114000,,14772000,13905000,14170000,,12990000,6333000,11801000,,11675000,10521000,38323000,36539000,34842000,36038000,36782000,41061000,43877000,49090000,51337000,49650000,45862000,44641000,61657000,77407000,74666000,68870000,50507000,50777000,62218000,73073000,85061000,97041000,91136000,87236000,72067000
BalanceNoncurrentBorrowings_yy,,,,,,,,-4.24,,11.69,23.06,20.53,,-8.75,-22.09,-17.20,,-12.06,-54.46,-16.72,,-10.12,66.13,224.74,,198.43,242.53,-4.02,12.38,25.93,36.22,39.57,20.92,4.52,-9.06,20.10,55.91,62.81,54.28,-18.08,-34.40,-16.67,6.10,68.41,91.11,46.48,19.38,-15.28
BalanceNoncurrentBorrowings_sy,,,,,,,,-4.24,,11.69,23.06,20.53,,-8.75,-22.09,-17.20,,-12.06,-54.46,-16.72,,-10.12,66.13,224.74,,198.43,242.53,-4.02,12.38,25.93,36.22,39.57,20.92,4.52,-9.06,20.10,55.91,62.81,54.28,-18.08,-34.40,-16.67,6.10,68.41,91.11,46.48,19.38,-15.28
BalanceNoncurrentBorrowings_qq,,,,,-100.00,,0.06,-2.10,-100.00,,10.25,-4.11,-100.00,,-5.87,1.91,-100.00,,-51.25,86.34,-100.00,,-9.88,264.25,-4.66,-4.64,3.43,2.06,11.63,6.86,11.88,4.58,-3.29,-7.63,-2.66,38.12,25.54,-3.54,-7.76,-26.66,0.53,22.53,17.45,16.41,14.08,-6.09,-4.28,-17.39
BalanceNoncurrentBorrowings_sq,,,,,-100.00,,0.06,-2.10,-100.00,,10.25,-4.11,-100.00,,-5.87,1.91,-100.00,,-51.25,86.34,-100.00,,-9.88,264.25,-4.66,-4.64,3.43,2.06,11.63,6.86,11.88,4.58,-3.29,-7.63,-2.66,38.12,25.54,-3.54,-7.76,-26.66,0.53,22.53,17.45,16.41,14.08,-6.09,-4.28,-17.39
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590000,4181000,,3050000,2551000,2175000,1823000,2841000,5583000,4381000,3974000,3755000,3872000,3643000,3262000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.42,-47.98,,-6.85,118.86,101.43,117.99,32.17,-30.65,-16.85,-17.92
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.42,-47.98,,-6.85,118.86,101.43,117.99,32.17,-30.65,-16.85,-17.92
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.91,-100.00,,-16.36,-14.74,-16.18,55.84,96.52,-21.53,-9.29,-5.51,3.12,-5.91,-10.46
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.91,-100.00,,-16.36,-14.74,-16.18,55.84,96.52,-21.53,-9.29,-5.51,3.12,-5.91,-10.46
BalanceNoncurrentOtherLiabilities,,2946000,,7651000,,6911000,11114000,16835000,,10350000,10227000,10647000,,10935000,10789000,8494000,,8018000,7212000,7217000,,7181000,7518000,21361000,20982000,20679000,20233000,19682000,19361000,20684000,10586000,11037000,10490000,15561000,15704000,14856000,15336000,15285000,16079000,16321000,16577000,19239000,22395000,19710000,22555000,20271000,20935000,20174000
BalanceNoncurrentOtherLiabilities_yy,,,,,,134.59,,120.04,,49.76,-7.98,-36.76,,5.65,5.50,-20.22,,-26.68,-33.15,-15.03,,-10.44,4.24,195.98,,187.97,169.13,-7.86,-7.73,0.02,-47.68,-43.92,-45.82,-24.77,48.35,34.60,46.20,-1.77,2.39,9.86,8.09,25.87,39.28,20.76,36.06,5.36,-6.52,2.35
BalanceNoncurrentOtherLiabilities_sy,,,,,,134.59,,120.04,,49.76,-7.98,-36.76,,5.65,5.50,-20.22,,-26.68,-33.15,-15.03,,-10.44,4.24,195.98,,187.97,169.13,-7.86,-7.73,0.02,-47.68,-43.92,-45.82,-24.77,48.35,34.60,46.20,-1.77,2.39,9.86,8.09,25.87,39.28,20.76,36.06,5.36,-6.52,2.35
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,-100.00,,60.82,51.48,-100.00,,-1.19,4.11,-100.00,,-1.34,-21.27,-100.00,,-10.05,0.07,-100.00,,4.69,184.13,-1.77,-1.44,-2.16,-2.72,-1.63,6.83,-48.82,4.26,-4.96,48.34,0.92,-5.40,3.23,-0.33,5.19,1.51,1.57,16.06,16.40,-11.99,14.43,-10.13,3.28,-3.64
BalanceNoncurrentOtherLiabilities_sq,,,-100.00,,-100.00,,60.82,51.48,-100.00,,-1.19,4.11,-100.00,,-1.34,-21.27,-100.00,,-10.05,0.07,-100.00,,4.69,184.13,-1.77,-1.44,-2.16,-2.72,-1.63,6.83,-48.82,4.26,-4.96,48.34,0.92,-5.40,3.23,-0.33,5.19,1.51,1.57,16.06,16.40,-11.99,14.43,-10.13,3.28,-3.64
BalanceCurrentLiabilities,,17168000,,23761000,,21529000,26658000,24696000,,44540000,42737000,30549000,,44793000,44373000,38436000,,34818000,35685000,22213000,,29658000,30014000,40904000,41732000,31391000,36908000,37694000,34741000,31913000,71745000,38908000,44489000,53520000,51386000,42958000,38512000,39401000,38550000,61182000,66590000,83057000,94267000,121631000,133118000,125932000,118665000,143788000
BalanceCurrentLiabilities_yy,,,,,,25.40,,3.94,,106.88,60.32,23.70,,0.57,3.83,25.82,,-22.27,-19.58,-42.21,,-14.82,-15.89,84.14,,5.84,22.97,-7.85,-16.75,1.66,94.39,3.22,28.06,67.71,-28.38,10.41,-13.43,-26.38,-24.98,42.42,72.91,110.80,144.53,98.80,99.91,51.62,25.88,18.22
BalanceCurrentLiabilities_sy,,,,,,25.40,,3.94,,106.88,60.32,23.70,,0.57,3.83,25.82,,-22.27,-19.58,-42.21,,-14.82,-15.89,84.14,,5.84,22.97,-7.85,-16.75,1.66,94.39,3.22,28.06,67.71,-28.38,10.41,-13.43,-26.38,-24.98,42.42,72.91,110.80,144.53,98.80,99.91,51.62,25.88,18.22
BalanceCurrentLiabilities_qq,,,-100.00,,-100.00,,23.82,-7.36,-100.00,,-4.05,-28.52,-100.00,,-0.94,-13.38,-100.00,,2.49,-37.75,-100.00,,1.20,36.28,2.02,-24.78,17.58,2.13,-7.83,-8.14,124.81,-45.77,14.34,20.30,-3.99,-16.40,-10.35,2.31,-2.16,58.71,8.84,24.73,13.50,29.03,9.44,-5.40,-5.77,21.17
BalanceCurrentLiabilities_sq,,,-100.00,,-100.00,,23.82,-7.36,-100.00,,-4.05,-28.52,-100.00,,-0.94,-13.38,-100.00,,2.49,-37.75,-100.00,,1.20,36.28,2.02,-24.78,17.58,2.13,-7.83,-8.14,124.81,-45.77,14.34,20.30,-3.99,-16.40,-10.35,2.31,-2.16,58.71,8.84,24.73,13.50,29.03,9.44,-5.40,-5.77,21.17
BalanceCurrentTradePayablesv,,16402000,,13805000,,11054000,14815000,11389000,,10058000,11430000,8602000,,21598000,23018000,21808000,,14009000,9480000,5795000,,11242000,13025000,18578000,21279000,13545000,16013000,13421000,13741000,7822000,32349000,10496000,15431000,18349000,20581000,16486000,15873000,13875000,11557000,19845000,18150000,37925000,40615000,57976000,64313000,58289000,58252000,60820000
BalanceCurrentTradePayablesv_yy,,,,,,-32.61,,-17.50,,-9.01,-22.85,-24.47,,114.73,101.38,153.52,,-35.14,-58.81,-73.43,,-19.75,37.39,220.59,,20.49,22.94,-27.76,-35.42,-42.25,102.02,-21.79,12.30,134.58,-36.38,57.07,2.86,-24.38,-43.85,20.37,14.35,173.33,251.43,192.14,254.34,53.70,43.42,4.91
BalanceCurrentTradePayablesv_sy,,,,,,-32.61,,-17.50,,-9.01,-22.85,-24.47,,114.73,101.38,153.52,,-35.14,-58.81,-73.43,,-19.75,37.39,220.59,,20.49,22.94,-27.76,-35.42,-42.25,102.02,-21.79,12.30,134.58,-36.38,57.07,2.86,-24.38,-43.85,20.37,14.35,173.33,251.43,192.14,254.34,53.70,43.42,4.91
BalanceCurrentTradePayablesv_qq,,,-100.00,,-100.00,,34.02,-23.13,-100.00,,13.64,-24.74,-100.00,,6.57,-5.26,-100.00,,-32.33,-38.87,-100.00,,15.86,42.63,14.54,-36.35,18.22,-16.19,2.38,-43.08,313.56,-67.55,47.02,18.91,12.16,-19.90,-3.72,-12.59,-16.71,71.71,-8.54,108.95,7.09,42.75,10.93,-9.37,-0.06,4.41
BalanceCurrentTradePayablesv_sq,,,-100.00,,-100.00,,34.02,-23.13,-100.00,,13.64,-24.74,-100.00,,6.57,-5.26,-100.00,,-32.33,-38.87,-100.00,,15.86,42.63,14.54,-36.35,18.22,-16.19,2.38,-43.08,313.56,-67.55,47.02,18.91,12.16,-19.90,-3.72,-12.59,-16.71,71.71,-8.54,108.95,7.09,42.75,10.93,-9.37,-0.06,4.41
BalanceCurrentBorrowings,,,,6306000,,4372000,7119000,6369000,,18715000,17321000,13596000,,18605000,17687000,13650000,,18421000,23399000,14486000,,16152000,14517000,17861000,18429000,13404000,16161000,20546000,18246000,19696000,33573000,22653000,23764000,24918000,21875000,20692000,14144000,17613000,19519000,34155000,39623000,29194000,30743000,35058000,31200000,34209000,31341000,44941000
BalanceCurrentBorrowings_yy,,,,,,,,1.00,,328.06,143.31,113.47,,-0.59,2.11,0.40,,-0.99,32.29,6.12,,-12.32,-37.96,23.30,,-17.01,11.32,15.03,-0.99,46.94,107.74,10.26,30.24,26.51,-34.84,-8.66,-40.48,-29.32,-10.77,65.06,180.14,65.75,57.50,2.64,-21.26,17.18,1.95,28.19
BalanceCurrentBorrowings_sy,,,,,,,,1.00,,328.06,143.31,113.47,,-0.59,2.11,0.40,,-0.99,32.29,6.12,,-12.32,-37.96,23.30,,-17.01,11.32,15.03,-0.99,46.94,107.74,10.26,30.24,26.51,-34.84,-8.66,-40.48,-29.32,-10.77,65.06,180.14,65.75,57.50,2.64,-21.26,17.18,1.95,28.19
BalanceCurrentBorrowings_qq,,,,,-100.00,,62.83,-10.54,-100.00,,-7.45,-21.51,-100.00,,-4.93,-22.82,-100.00,,27.02,-38.09,-100.00,,-10.12,23.04,3.18,-27.27,20.57,27.13,-11.19,7.95,70.46,-32.53,4.90,4.86,-12.21,-5.41,-31.65,24.53,10.82,74.98,16.01,-26.32,5.31,14.04,-11.00,9.64,-8.38,43.39
BalanceCurrentBorrowings_sq,,,,,-100.00,,62.83,-10.54,-100.00,,-7.45,-21.51,-100.00,,-4.93,-22.82,-100.00,,27.02,-38.09,-100.00,,-10.12,23.04,3.18,-27.27,20.57,27.13,-11.19,7.95,70.46,-32.53,4.90,4.86,-12.21,-5.41,-31.65,24.53,10.82,74.98,16.01,-26.32,5.31,14.04,-11.00,9.64,-8.38,43.39
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526000,3344000,,2972000,2739000,2013000,1559000,3705000,3444000,4094000,2832000,2761000,2570000,2134000,1745000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.32,-39.80,,24.66,25.74,103.38,81.65,-25.48,-25.38,-47.87,-38.38
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.32,-39.80,,24.66,25.74,103.38,81.65,-25.48,-25.38,-47.87,-38.38
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.16,-100.00,,-7.84,-26.51,-22.55,137.65,-7.04,18.87,-30.83,-2.51,-6.92,-16.96,-18.23
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.16,-100.00,,-7.84,-26.51,-22.55,137.65,-7.04,18.87,-30.83,-2.51,-6.92,-16.96,-18.23
BalanceCurrentOtherLiabilities,,572000,,3647000,,6012000,4717000,6923000,,15711000,13946000,8307000,,4505000,3620000,2859000,,2287000,2794000,1867000,,2231000,1992000,4180000,1692000,4295000,4463000,3664000,2571000,3685000,3990000,4056000,4363000,4970000,3808000,4169000,3830000,4201000,3295000,3575000,3361000,10504000,14994000,16456000,16342000,13224000,12094000,14740000
BalanceCurrentOtherLiabilities_yy,,,,,,951.05,,89.83,,161.33,195.65,19.99,,-71.33,-74.04,-65.58,,-49.23,-22.82,-34.70,,-2.45,-28.70,123.89,,92.51,124.05,-12.34,51.95,-14.20,-10.60,10.70,69.70,34.87,-4.56,2.79,-12.22,-15.47,-13.47,-14.25,-12.25,150.04,355.05,360.31,386.22,25.89,-19.34,-10.43
BalanceCurrentOtherLiabilities_sy,,,,,,951.05,,89.83,,161.33,195.65,19.99,,-71.33,-74.04,-65.58,,-49.23,-22.82,-34.70,,-2.45,-28.70,123.89,,92.51,124.05,-12.34,51.95,-14.20,-10.60,10.70,69.70,34.87,-4.56,2.79,-12.22,-15.47,-13.47,-14.25,-12.25,150.04,355.05,360.31,386.22,25.89,-19.34,-10.43
