,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RZ_qq,,,,,,-67.60,,,,,,24.92,-30.22,120.05,-32.67,36.94,19.36,-1.56,-12.03,-16.17,-20.85,-9.71,-12.58,-7.75,40.92,5.84,12.67,21.66,-12.89,6.55,14.90,4.27,-4.04
RZ_sq,,,,,,2.95,,,,,,-2.48,6.44,8.20,12.91,-17.95,-0.47,1.23,10.09,-22.46,-17.98,-16.52,2.34,9.30,15.84,27.48,-0.27,4.77,-2.24,2.25,27.83,2.11,-1.91
CRZ,36000,,,,-115000,-69000,,,206000,,133000,107000,153000,70000,103000,75000,63000,64000,73000,87000,110000,122000,139000,151000,107000,101000,90000,74000,85000,80000,69000,66000,69000
CRZ_yy,,,,,,,,,279.13,,,,-25.73,,-22.56,-29.91,-58.82,-8.57,-29.13,16.00,74.60,90.62,90.41,73.56,-2.73,-17.21,-35.25,-50.99,-20.56,-20.79,-23.33,-10.81,-18.82
CRZ_sy,,,,,,,,,18.18,,,,-5.38,,-21.88,-5.38,,5.17,10.00,-7.32,7.32,18.85,83.64,64.04,21.21,-9.66,-35.15,-33.16,-19.38,-3.05,-28.24,-26.40,-27.13
CRZ_qq,,,,,,40.00,,,,,,-19.55,42.99,-54.25,47.14,-27.18,-16.00,1.59,14.06,19.18,26.44,10.91,13.93,8.63,-29.14,-5.61,-10.89,-17.78,14.86,-5.88,-13.75,-4.35,4.55
CRZ_sq,,,,,,-1.82,,,,,,1.56,-5.38,-5.69,-13.79,23.00,,-0.81,-9.84,3.64,15.79,9.85,39.31,-7.43,-14.44,-18.12,,-4.58,3.20,-1.55,-25.98,-2.13,2.17
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-9.15,10.30,,,,-31.61,-15.27,-52.61,-59.73,-10.33,-22.13,-21.50,-41.46,-17.95,2.48,35.52,110.48,68.64,38.16,3.10,-13.80,-22.88,-24.80,-2.53,6.02,25.87,52.38,22.56,24.77,22.14,11.40,14.86
RMO_sy,,1.00,-4.45,,,,-4.75,4.23,2.85,-24.42,3.24,4.57,-20.75,-2.11,1.12,11.57,15.09,13.74,13.79,-0.08,-4.92,-19.89,-20.21,-3.97,0.01,28.31,27.55,1.58,-10.19,-11.14,-7.94,5.25,13.25
RMO_qq,,,,-12.01,63.05,16.86,-59.20,9.01,-8.81,-0.70,-9.15,-5.34,-8.07,-25.95,27.33,18.23,21.57,15.00,2.02,-3.14,-9.28,-3.85,-8.73,-5.55,17.59,4.58,8.37,14.34,-5.42,6.47,6.08,4.29,-2.49
RMO_sq,,,,-6.24,29.55,10.96,-29.33,2.60,27.84,-18.46,-3.47,3.93,-3.12,0.72,-0.28,14.66,-0.06,-0.47,-0.23,0.69,-4.91,-16.13,-0.63,21.18,-0.97,7.60,-1.23,-3.49,-12.45,6.47,2.33,10.35,-5.80
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-48.23,37.84,,,,15.40,42.97,-20.85,-26.83,-26.35,-37.60,-43.63,-59.33,-40.53,-28.32,14.59,80.86,67.16,46.40,6.42,2.47,-0.20,8.55,33.56,11.12,1.14,-11.54,-22.15,-2.80,7.93,21.71,15.51
RMT_sy,,-18.70,-10.06,,,,-27.61,-19.74,-11.60,-17.02,12.43,-1.20,2.70,49.66,29.60,38.85,34.16,3.48,-5.45,-16.42,-30.92,-40.69,-30.86,-15.73,-0.42,17.71,3.01,19.67,18.55,21.01,26.41,-5.32,-8.02
RMT_qq,,,,-12.01,57.27,7.43,-22.37,9.01,-12.94,-0.70,-21.85,-7.64,-21.36,-28.35,14.26,11.34,25.71,13.09,5.61,-2.49,-8.62,8.89,2.86,6.06,12.44,-9.40,-6.38,-7.23,-1.05,13.11,3.95,4.62,-6.10
RMT_sq,,,,-7.90,-7.22,-6.90,-9.01,2.11,2.20,-12.61,23.29,-10.27,6.23,27.35,6.76,-3.87,2.65,-1.78,-2.45,-15.02,-15.16,-15.66,13.71,3.57,0.26,-0.31,-0.49,20.32,-0.68,1.76,3.95,-9.88,-3.51
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-41.34,29.19,,,,36.36,45.50,-23.38,-29.49,-37.87,-42.50,-41.58,-56.22,-39.09,-23.85,15.49,86.86,67.52,44.67,5.71,-1.33,-6.60,-1.95,21.59,7.17,4.35,-1.44,-14.60,2.16,11.07,21.17,17.84
RM_sy,,-16.23,-3.80,,,,6.58,5.64,-1.10,-18.80,-8.09,-14.19,-11.56,23.13,12.56,39.66,41.27,19.15,16.78,-11.15,-26.15,-37.59,-27.76,-13.99,-3.31,15.12,-2.97,40.55,33.40,22.06,0.02,-10.98,-3.56
RM_qq,,,,-8.68,53.86,1.69,-4.57,-2.56,-18.97,-6.42,-15.91,-9.82,-17.68,-29.88,16.99,12.75,24.85,13.46,4.88,-2.62,-8.77,5.90,-0.72,2.22,13.13,-6.66,-3.33,-3.45,-1.98,11.67,5.09,5.33,-4.67
RM_sq,,,,-1.77,5.41,3.65,-0.69,-2.64,-1.31,-14.90,12.40,-9.10,1.72,18.48,2.75,12.79,2.89,-0.07,0.70,-14.18,-14.48,-15.55,16.55,2.18,-3.86,0.55,-1.77,48.02,-8.75,-7.99,-19.51,31.74,-1.15
COP,136000,,,,-58000,-24000,,,303000,,243000,224000,274000,243000,248000,209000,181000,169000,176000,189000,217000,232000,256000,272000,210000,195000,175000,147000,164000,156000,142000,137000,141000
COP_yy,,,,,,,,,622.41,,,,-9.57,,2.06,-6.70,-33.94,-30.45,-29.03,-9.57,19.89,37.28,45.45,43.92,-3.23,-15.95,-31.64,-45.96,-21.90,-20.00,-18.86,-6.80,-14.02
COP_sy,,,,,,,,,-27.93,,,,25.84,,-0.76,12.55,-0.76,16.23,-8.40,-16.15,-3.83,2.64,53.33,52.29,17.53,5.51,-19.29,-15.36,2.03,1.74,-4.38,-2.49,-8.97
COP_qq,,,,,,58.62,,,,,,-7.82,22.32,-11.31,2.06,-15.73,-13.40,-6.63,4.14,7.39,14.81,6.91,10.34,6.25,-22.79,-7.14,-10.26,-16.00,11.56,-4.88,-8.97,-3.52,2.92
COP_sq,,,,,,-16.90,,,,,,-12.50,13.85,-13.31,14.91,-0.76,0.38,1.53,-9.43,-9.17,15.14,8.37,35.29,-9.78,-11.14,-2.71,3.48,-5.39,7.12,-2.99,-2.74,-3.52,
CSP,-23000,,,,-199000,-149000,,,176000,,-11000,-131000,-246000,-449000,-223000,-102000,11000,-63000,-151000,-257000,-394000,-271000,-167000,-63000,-114000,-277000,-456000,-679000,-725000,-682000,-692000,-692000,-772000
CSP_yy,,,,,,,,,188.44,,,,-239.77,,-1927.27,22.14,104.47,85.97,32.29,-151.96,-3681.82,-330.16,-10.60,75.49,71.07,-2.21,-173.05,-977.78,-535.96,-146.21,-51.75,-1.91,-6.48
CSP_sy,,,,,,,,,238.46,,,,-527.78,,200.00,75.25,113.64,69.51,,32.00,-123.81,100.00,172.73,729.41,1240.00,,-73.33,-87.85,-91.23,-94.12,-450.00,-546.15,-940.00
CSP_qq,,,,,,25.13,,,,,,-1090.91,-87.79,-82.52,50.33,54.26,110.78,-672.73,-139.68,-70.20,-53.31,31.22,38.38,62.28,-80.95,-142.98,-64.62,-48.90,-6.77,5.93,-1.47,,-11.56
CSP_sq,,,,,,38.46,,,,,,-359.09,-52.48,46.75,126.83,-213.64,184.00,-219.05,188.00,-177.27,70.59,100.00,,78.33,-46.73,-40.35,-52.94,-18.75,-61.54,-60.00,-2900.00,,27.59
