,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DTAR_qq,,,,32.25,-23.58,49.15,-1.49,-5.89,-9.05,40.82,-23.50,-22.24,-33.51,106.54,3.12,-24.64,33.89,-0.41,-3.63,-20.10,8.44,8.14,-2.17,-2.58,-68.98,-17.35,-22.65,11.76,173.68,-9.83,23.41
DTAR_sq,,,,-10.21,11.51,0.18,-0.06,-2.87,-4.85,8.76,-3.66,5.37,4.95,0.09,-5.31,5.62,-6.52,6.33,-2.91,-1.27,-10.61,4.16,2.74,0.27,-2.35,3.81,-0.20,2.08,-0.37,9.47,-9.58
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-11.04,,,-42.34,,91.83,9.40,40.81,34.86,-13.00,-34.43,-55.73,-31.71,13.73,10.04,205.20,6.41,-5.48,4.04,-26.54,-16.03,-13.62,18.88,-77.05,-83.67,-87.20,-84.94,124.00,142.90,322.25
CG_sy,,-0.24,,,-13.79,,0.40,26.58,-6.15,7.55,0.71,5.83,24.45,7.48,9.65,14.33,-12.58,5.41,-2.84,-13.60,-19.75,-25.81,-14.63,-10.28,15.18,8.92,10.20,6.66,-6.58,-2.79,-4.99
CG_qq,,,,52.17,-33.41,92.71,-1.76,-13.22,-14.29,84.56,-36.62,-34.60,-42.13,184.74,5.54,-36.71,60.49,-0.73,-6.25,-30.34,13.31,13.48,-3.56,-4.13,-78.12,-19.25,-24.39,12.73,225.44,-12.43,31.44
CG_sq,,,,-18.80,23.36,0.38,-0.15,2.38,-8.54,15.03,-6.50,7.58,7.56,-0.66,-4.61,12.18,-17.76,19.79,-12.08,-0.24,-23.62,10.74,1.18,4.84,-1.94,4.71,2.37,1.48,-14.11,8.96,0.05
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-55.63,,,-99.54,,,,9375.00,332.94,,-10.67,-24.27,-35.87,,-36.79,-11.85,-15.68,1201.80,1166.67,673.52,1582.91,-94.91,-94.54,-93.51,-96.00,-2.72,33.81,22.83,-2.24,36.36
LDER_sy,,-7.31,,,-53.23,,,,16.41,60.00,,20.23,28.44,-13.32,,-7.48,43.57,69.28,34.06,75.27,4.48,2.55,-12.04,-28.77,-10.40,-14.04,-4.64,-23.84,-45.03,-33.30,-17.43
LDER_qq,,,,,,2025.00,,,6.46,-2.90,,,-9.75,-17.77,-5.93,-9.46,25.87,-21.34,1352.26,-11.90,-23.13,71.13,-95.61,-5.44,-8.63,5.51,6.72,30.07,-16.13,-16.03,48.85
LDER_sq,,,,,,4.13,,,-14.01,43.12,,,-8.14,-3.41,6.78,-2.35,42.54,13.89,-15.44,27.68,-15.03,11.78,-27.47,3.39,6.89,7.24,-19.54,-17.43,-22.85,30.12,-0.39
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,39.08,,,10904.62,,,,-98.17,,,-11.98,5.81,30.36,,58.41,9.62,13.18,-93.07,-92.86,-83.08,-92.30,2283.06,2077.98,1168.05,2085.10,-0.90,-23.88,-8.21,16.46,-9.40
PZAT_sy,,-19.67,,,103.35,,,,27.09,,,-9.87,-60.29,-32.94,,-39.50,-4.99,0.54,-16.04,-30.69,-2.47,1.50,54.96,100.13,21.22,18.13,6.55,7.45,60.32,63.99,30.18
PZAT_qq,,,,,,,,,-4.75,-5.04,,,14.49,16.99,9.56,7.95,-20.77,20.79,-93.29,11.30,87.66,-45.02,1975.04,1.72,9.26,-5.25,-5.89,-21.87,31.76,20.21,-26.79
PZAT_sq,,,,,,,,,23.68,-39.62,,,-45.50,1.96,6.34,2.40,-14.42,7.89,-11.19,-15.47,20.43,12.28,35.58,9.16,-27.05,9.41,22.29,10.09,8.84,11.91,-2.92
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,52.32,,,97.93,,,,-42.89,20.55,,26.72,23.55,18.72,,-1.87,0.92,1.97,35.04,36.69,-8.96,3.04,-32.85,-30.62,4.36,-11.99,4.12,-6.72,-13.18,-13.40,-19.75
PELDR_sy,,8.75,,,17.17,,,,-18.92,-23.67,,-3.02,5.49,-0.03,,6.72,-6.78,-3.30,-2.37,-1.12,5.50,3.53,-7.08,-5.94,2.83,4.19,9.07,11.98,6.52,2.89,-3.95
PELDR_qq,,,,,,-48.72,,,-0.96,8.24,,,-3.44,4.01,-2.84,0.57,-0.69,5.09,28.67,1.79,-33.86,18.95,-16.15,5.17,-0.51,0.31,-0.80,-5.78,-7.39,0.06,-8.08
PELDR_sq,,,,,,5.94,,,-1.85,-0.26,,,6.76,-5.48,8.75,-2.75,-6.75,-1.94,9.79,-1.51,-0.50,-3.78,-1.46,-0.30,8.78,-2.50,3.14,2.36,3.47,-5.83,-3.71
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-4.41,,,11.76,,,,-7.30,-9.49,,15.76,24.66,18.12,,-4.10,-29.82,-3.00,29.17,21.36,32.05,40.79,-16.47,-24.03,17.95,13.49,50.92,47.85,-12.41,-12.16,-19.02
TSF_sy,,6.92,,,-10.56,,,,1.52,1.12,,-0.25,1.48,8.10,,5.23,-4.95,-23.99,-1.12,-1.25,5.97,32.46,-0.35,-3.24,-2.64,-5.22,-2.42,3.94,4.84,-2.55,8.05
TSF_qq,,,,,,-21.97,,,6.37,-23.80,,,14.55,-27.80,-2.42,18.83,-16.17,-0.21,29.94,11.65,-8.78,6.40,-22.91,1.54,41.62,2.37,2.51,-0.52,-16.10,2.67,-5.50
TSF_sq,,,,,,-6.22,,,4.76,-6.58,,,6.58,-0.49,-1.84,1.08,-3.74,-20.41,27.68,0.95,3.30,-0.52,-3.94,-1.97,3.94,-3.16,-1.11,4.42,4.84,-9.99,9.64
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-20.49,,,-36.93,,55.77,15.15,36.76,12.83,-9.69,-25.17,-44.21,-18.36,8.08,6.26,100.87,2.86,-3.79,0.64,-10.81,-4.78,-5.04,13.48,-67.04,-74.04,-78.92,-75.30,96.10,114.24,241.41
ZKO_sy,,-4.50,,,-10.09,,7.03,11.10,8.14,8.23,5.40,4.14,3.25,2.09,-2.17,-2.26,0.83,2.78,4.84,4.50,-1.93,0.75,-5.08,-1.98,-1.06,3.68,6.34,-4.04,-5.33,-6.57,-9.88
ZKO_qq,,,,28.61,-22.22,59.91,-2.62,-4.92,-7.63,31.93,-22.05,-21.22,-31.13,93.05,3.19,-22.55,30.19,-1.15,-3.48,-18.98,15.37,5.54,-3.74,-3.19,-66.49,-16.88,-21.84,13.46,166.06,-9.19,24.55
ZKO_sq,,,,-2.52,2.68,-0.99,8.00,1.19,-0.06,-0.90,5.17,-0.02,-0.92,-2.01,0.78,-0.12,2.22,-0.11,2.80,-0.44,-4.07,2.62,-3.15,2.81,-3.17,7.54,-0.67,-7.23,-4.47,6.13,-4.19
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,33.29,,,35.73,,-9.74,-36.66,-24.72,32.30,7.12,-4.88,-30.45,-1.84,17.80,5.53,103.37,5.22,3.00,11.83,-30.41,-25.04,-19.02,-2.62,-59.40,-69.92,-78.05,-77.06,69.68,85.43,171.53
OSF_sy,,1.32,,,1.29,,1.39,-21.58,-0.73,-6.75,-3.48,-5.06,-2.54,1.38,-1.47,2.39,2.38,2.08,1.45,-0.90,2.41,-1.19,0.81,-2.87,-3.06,-7.53,-5.67,-4.42,-3.85,5.12,4.33
OSF_qq,,,,39.86,-23.18,-18.67,3.30,-1.85,-8.71,42.94,-16.36,-12.85,-33.25,101.75,0.37,-21.92,28.63,4.38,-1.74,-15.23,-19.95,12.43,6.15,1.93,-66.63,-16.71,-22.54,6.55,146.86,-8.98,13.42
OSF_sq,,,,29.27,-23.58,3.97,-1.29,-0.01,-3.27,-2.33,2.18,-1.65,-0.71,1.59,-0.69,2.21,-0.72,1.29,-1.30,-0.16,2.60,-2.26,0.70,-3.81,2.40,-6.77,2.72,-2.53,3.00,1.93,1.96
NetDebt,4694000000,3146890000,6700000000,10625000000,3273210000,16529000000,18224000000,8012000000,9745540000,17823952000,19263000000,12768220000,-1081757000,10462096000,20253420000,8859473000,6039829000,20283789000,10391976000,12283443000,15011681000,18975761000,13179234000,24296302000,7265169000,-74097000,-761636000,-641304000,5616239000,6863225000,13554911000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-45.57,,,-42.54,,50.25,-77.78,192.26,-27.02,-47.26,66.39,-105.99,-56.66,-0.35,-43.53,443.85,14.23,-72.60,-26.39,91.54,-27.12,4.36,56.73,-63.02,-100.41,-111.15,-112.54,-634.09,-35997.06,-3317.26
NetDebtEBITDA_sy,,337.83,,,-26.39,,17.15,14.64,-19.45,-41.40,-26.58,-17.25,107.29,50.47,11.72,44.94,-29.24,-13.64,-27.08,-50.64,-18.12,-16.04,31.67,36.01,-10.22,28.03,9.24,-6.49,-11.09,-37.52,-46.82
NetDebtEBITDA_qq,,,,58.58,-82.98,404.96,10.25,-76.55,123.88,26.09,-20.31,-26.03,-108.06,1012.76,83.20,-58.08,-50.94,203.23,-56.06,12.61,27.65,15.38,-37.08,69.13,-69.88,-101.27,-1620.59,-90.09,-1183.36,14.00,-62.89
NetDebtEBITDA_sq,,,,6.43,-34.34,82.17,-7.98,4.15,-53.86,32.53,15.28,17.40,15.57,-3.80,-14.41,52.31,-43.58,17.42,-27.74,3.10,-6.41,20.40,13.33,6.50,-38.22,71.71,-3.30,-8.83,-41.26,20.65,-17.69
DebtFin,-355000000,1873500000,,,1650990000,,,-5508000000,7489460000,12010580000,,10322170000,-3239632000,8038832000,16975122000,6439434000,2652450000,16923898000,6993566000,7716106000,10074717000,13110853000,8798113000,16932060000,1838461000,-6172508000,-7556586000,-8202202000,-16176831000,-11993961000,-9480190000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,528.43,,,-51.32,,,,345.29,,,295.68,-123.35,-50.57,,-49.23,150.38,24.03,-78.00,-36.38,192.81,-39.65,3.49,73.85,-86.06,-149.24,-265.81,-330.07,5980.77,856.31,340.86
DebtFinEBITDA_sy,,421.38,,,-3.78,,,,-97.58,,,4.66,5008.81,148.80,,316.11,64.14,97.03,12.10,-34.72,5.28,-25.02,-9.31,2.43,-39.65,19.32,35.55,15.70,-26.72,-24.43,-29.51
DebtFinEBITDA_qq,,,,,,,,,350.27,10.56,,,-129.86,334.07,99.83,-63.65,-70.37,476.27,-64.55,5.11,36.36,18.77,-39.21,76.58,-89.07,-519.53,-104.69,-145.01,389.01,-47.82,-34.81
DebtFinEBITDA_sq,,,,,,,,,-97.46,3104.66,,,24.07,56.06,22.39,75.58,-51.06,87.34,-30.37,2.25,-21.07,33.43,-15.78,15.48,-53.49,163.79,-4.32,-1.43,-70.55,172.04,-10.75
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,67.64,,,115.19,,-42.06,-45.00,-44.96,17.26,18.61,27.13,24.64,20.23,9.00,-0.71,1.25,2.29,7.06,11.12,-21.96,-21.28,-14.72,-14.18,23.17,15.88,4.17,-7.17,-13.49,-13.46,-20.51
SP1_sy,,22.71,,,8.39,,-2.74,-25.09,-15.27,-8.41,-8.24,-7.20,-4.87,-5.60,7.27,0.49,0.59,1.16,-9.72,5.22,5.90,-8.67,-0.61,-9.11,-5.07,1.52,2.19,6.38,9.97,15.28,6.07
SP1_qq,,,,8.75,-1.25,-49.14,6.07,3.25,-1.18,8.35,7.29,10.66,-3.11,4.51,-2.73,0.81,-1.20,5.59,1.80,4.63,-30.61,6.51,10.28,5.29,-0.41,0.21,-0.87,-6.17,-7.19,0.25,-8.95
SP1_sq,,,,29.46,-14.37,-3.62,-8.97,-0.28,-3.15,4.19,-8.80,0.84,-0.72,3.40,3.63,-5.54,-0.63,3.99,-7.52,10.10,0.02,-10.32,0.64,0.69,4.46,-4.10,1.31,4.81,7.98,0.54,-6.78
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,52.33,,,98.02,,-42.06,-43.04,-42.89,20.55,18.61,26.66,23.54,18.70,11.41,-1.84,0.92,1.92,34.99,36.67,-8.99,3.03,-32.86,-30.65,4.31,-12.03,4.12,-6.73,-13.24,-13.48,-20.10
SP2_sy,,11.37,,,9.50,,-3.70,-37.14,-14.89,-15.20,-10.67,-2.43,5.01,-2.99,13.90,5.79,-5.15,0.68,-2.10,7.43,8.12,1.01,-5.17,-7.81,1.14,5.40,7.73,6.27,4.61,0.32,-4.13
SP2_qq,,,,8.75,-1.21,-48.72,5.17,6.92,-0.96,8.24,3.48,14.18,-3.41,4.00,-2.87,0.60,-0.69,5.03,28.65,1.85,-33.87,18.91,-16.17,5.20,-0.53,0.29,-0.79,-5.76,-7.47,0.01,-8.38
SP2_sq,,,,46.71,-28.44,3.79,-11.63,-4.23,-3.10,3.40,-6.91,4.60,4.30,-4.48,9.30,-2.85,-6.48,1.39,6.28,6.61,-5.88,-5.27,-0.23,3.64,3.26,-1.28,1.98,2.23,1.65,-5.33,-2.55
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,519.03,,,-2.28,,,,-97.00,,,-93.86,7046.15,3600.00,,-22.12,-53.33,-51.32,3289.20,2357.99,-45.51,140.06,-58.39,-42.22,26.47,186.55,443.96,468.00,101.70,-41.86,-66.55
CAR_sy,,26.14,,,-5.92,,,,-18.43,,,-7.48,53.42,27.33,,25.61,-32.56,-14.44,14.38,-24.23,1.00,-17.91,-24.69,38.13,-3.71,-13.71,-0.39,-24.76,45.23,40.82,92.67
CAR_qq,,,,,,,,,-95.22,-44.97,,,5465.44,-71.51,-94.89,-3.98,3234.91,-70.28,256.12,-30.36,-26.07,30.93,-38.27,-3.30,61.83,196.65,17.18,0.97,-42.53,-14.49,-32.59
CAR_sq,,,,,,,,,16.35,-26.71,,,92.95,-39.17,-7.24,15.38,3.59,-22.83,24.01,-23.56,38.07,-37.28,13.77,40.19,-3.75,-43.79,31.34,5.88,85.80,-45.50,79.71
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,97.16,,,-11.88,,-35.81,-61.30,35.14,-31.50,10.73,130.79,122.12,16.32,-32.21,-15.69,-49.89,1.51,65.64,74.35,39.78,67.16,-42.45,-61.01,2.57,13.24,138.19,85.27,-53.11,-66.66,-79.15
QR_sy,,16.01,,,1.38,,-19.89,-46.47,-4.64,-0.39,22.96,-6.98,-2.04,11.79,14.51,1.61,-36.42,-32.40,-27.60,-1.02,13.98,14.54,-1.28,2.91,-2.56,-4.60,2.30,-19.67,12.70,-4.97,-11.58
QR_qq,,,,-22.24,-56.06,84.95,1.58,-53.12,53.43,-6.25,64.20,-2.28,47.67,-50.91,-4.30,21.53,-12.24,-0.55,56.15,27.92,-29.64,18.94,-46.24,-13.32,85.07,31.31,13.07,-32.58,-53.16,-6.63,-29.27
QR_sq,,,,73.66,-26.15,-23.56,-18.29,16.03,31.56,-20.15,0.87,-12.22,38.55,-8.88,3.33,-22.11,-13.30,-3.11,10.66,6.49,-0.16,-2.64,-4.63,11.01,-5.47,-4.68,2.26,-12.83,32.62,-19.62,-4.85
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,8.27,,,39.39,,-35.81,-8.36,-21.86,-9.20,10.73,36.40,88.55,22.22,-4.74,-8.90,-54.28,-3.45,66.88,90.45,64.17,109.38,-34.77,-54.88,121.72,115.22,462.82,396.87,-51.33,-56.99,-74.43
CR_sy,,3.60,,,3.24,,-5.59,-30.54,-3.72,-3.15,0.96,1.80,0.85,-0.53,6.40,2.02,-7.42,-6.80,-4.88,-2.41,2.42,15.47,3.42,5.24,1.91,-8.84,-2.27,-5.38,1.42,3.25,1.36
CR_qq,,,,-22.24,28.67,-36.84,1.58,11.01,9.71,-26.61,23.88,36.76,51.66,-52.43,-3.45,30.78,-23.90,0.47,66.88,49.26,-34.40,28.14,-48.02,3.25,222.36,24.38,35.95,-8.84,-68.42,9.90,-19.16
CR_sq,,,,36.89,-21.90,-4.27,-7.75,0.72,8.25,-3.71,-3.83,1.56,7.23,-5.02,2.87,-2.62,-2.69,-4.38,4.98,-0.09,2.13,7.80,-5.97,1.67,-1.11,-3.57,0.81,-1.56,5.99,-1.83,-1.04
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,518.92,,,-2.28,,,,-40.80,,,-81.89,282.46,58.06,,477.04,-32.71,-18.53,333.85,108.88,3.50,142.09,-39.46,-55.99,-56.21,-2.33,82.20,162.20,101.70,-41.86,-66.55
PP_sy,,39.59,,,-14.48,,,,-14.60,,,-12.55,14.63,-13.07,,41.08,-9.08,-17.09,-3.61,-27.38,-22.64,-4.52,-23.86,19.08,-4.66,-31.31,-1.48,-23.14,42.03,74.46,99.11
PP_qq,,,,,,,,,-38.45,13.63,,,1199.59,-53.04,-52.83,100.46,51.55,-43.14,151.16,-3.49,-24.91,33.00,-37.19,-29.84,-25.29,196.65,17.18,0.97,-42.53,-14.49,-32.59
PP_sq,,,,,,,,,34.06,-10.22,,,75.73,-31.92,-1.66,19.90,13.25,-37.91,14.33,-9.66,20.65,-23.38,-8.82,41.28,-3.41,-44.79,30.77,10.21,78.50,-32.19,49.25
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,18.88,,,-22.02,,,,130.08,,,439.02,68.95,-1.54,,-39.45,-61.05,15.63,1.62,58.56,84.42,32.63,-45.59,-64.07,43.56,25.91,199.34,25.05,-85.66,-83.37,-88.16
RCLR_sy,,49.01,,,4.72,,,,-5.77,,,-3.53,-16.54,4.41,,23.37,-18.39,-31.37,-5.20,0.44,15.33,47.07,-4.29,-34.38,-18.03,-33.62,-15.14,1.38,3.63,-0.11,-18.98
RCLR_qq,,,,,,,,,187.51,-12.31,,,-9.88,-48.90,28.28,2.50,-42.03,51.70,12.73,59.94,-32.58,9.10,-53.75,5.62,169.38,-4.31,9.95,-55.88,-69.12,11.02,-21.72
RCLR_sq,,,,,,,,,21.56,-9.51,,,5.17,13.20,-11.76,17.43,-30.43,-4.81,21.90,24.41,-20.11,21.39,-20.67,-14.70,-0.21,-1.70,1.42,1.90,2.01,-5.25,-17.74
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,26.61,,,37.74,,-30.88,-14.41,-20.68,-6.43,12.55,25.23,33.99,24.70,-2.49,-4.62,-29.63,-2.50,38.98,30.82,28.24,41.92,-24.69,-30.65,19.56,9.39,52.86,44.54,-16.60,-16.43,-25.44
KP_sy,,26.19,,,24.40,,-13.04,76.88,-37.09,-32.54,-9.24,19.40,48.80,23.58,54.41,16.15,-15.34,-13.11,-14.97,-1.33,13.16,26.55,-9.40,-6.51,-0.03,-2.67,22.94,8.17,7.39,-1.97,-11.09
KP_qq,,,,-11.67,14.37,-33.48,2.86,9.38,5.99,-21.53,23.73,21.69,13.41,-26.97,-3.25,19.04,-16.33,1.19,37.89,12.05,-17.99,11.99,-26.83,3.19,41.38,2.47,2.25,-2.43,-18.42,2.68,-8.78
KP_sq,,,,-53.85,173.70,-0.77,-30.62,-6.13,-2.66,6.42,-6.66,23.49,21.31,-11.62,16.62,-7.11,-11.58,-9.29,14.14,7.79,1.40,1.44,-18.28,11.22,8.43,-1.24,3.22,-2.14,7.64,-9.84,-6.39
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-4655.98,,,-127.47,,-24.77,100.38,100.29,100.26,100.20,-11.88,15.38,37.33,47.30,12.09,3.04,-4.71,35.77,21.95,9.27,35.16,-26.89,-25.98,-3.08,1.87,102.21,329.81,878.27,1125.08,674.00
PKKO_sy,,-71.43,,,327.68,,-22.95,1514.71,14.13,-69.65,-40.06,-93.81,-39.51,577.78,101.09,1154.62,-17.94,-37.09,101.08,-17.35,79.61,142.92,-26.89,151.38,-15.73,-30.98,4.74,-28.98,49.19,-16.95,96.48
PKKO_qq,,,,-5.94,-3.71,1.37,-15.13,100.33,-22.15,-12.11,-10.61,44.07,1.93,4.62,-4.11,9.62,-6.30,-3.26,36.63,-1.54,-16.04,19.66,-26.09,-0.32,9.94,25.77,46.71,111.88,150.22,57.50,-7.31
PKKO_sq,,,,-109.78,1156.62,-33.96,12.86,79.65,-14.76,-82.44,122.92,-81.46,733.61,96.77,-33.86,15.65,-45.48,50.86,111.40,-52.47,18.48,104.04,-36.37,63.44,-60.28,67.13,-3.45,10.81,-16.57,-6.96,128.42
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,2.51,,,298.87,,297.82,126.93,-28.59,-66.00,-75.05,-73.67,-43.23,-7.71,-10.13,9.62,20.32,8.29,25.17,20.25,12.59,33.18,26.84,33.60,37.10,13.40,-7.81,-31.39,-58.57,-55.53,-32.76
RN_sy,,-15.89,,,28.15,,-11.87,-6.81,8.99,18.38,19.64,19.34,-5.81,6.80,-7.44,-16.25,-3.89,-18.57,-6.15,4.97,23.92,28.13,21.69,20.21,6.04,8.62,6.52,14.33,2.18,13.75,2.22
RN_qq,,,,43.20,46.99,39.75,35.24,-18.32,-53.74,-33.46,-0.76,-13.81,-0.26,8.17,-3.35,5.13,9.48,-2.65,11.71,1.00,2.51,15.16,6.39,6.38,5.19,-4.75,-13.51,-20.83,-36.47,2.23,30.79
RN_sq,,,,-1.12,-8.94,-2.85,0.76,4.55,6.50,5.52,1.83,4.29,-15.95,19.64,-11.74,-5.64,-3.55,1.37,1.72,5.55,13.86,4.82,-3.40,4.26,0.43,7.37,-5.26,11.91,-10.24,19.52,-14.86
CRN,46000,45000,24000,17000,11000,8000,6000,7000,16000,24000,24000,28000,28000,26000,27000,25000,23000,24000,21000,21000,21000,18000,17000,16000,15000,16000,18000,23000,36000,36000,27000
CRN_yy,,-2.17,,,-75.56,,-75.00,-58.82,45.45,200.00,300.00,300.00,75.00,8.33,12.50,-10.71,-17.86,-7.69,-22.22,-16.00,-8.70,-25.00,-19.05,-23.81,-28.57,-11.11,5.88,43.75,140.00,125.00,50.00
CRN_sy,,17.57,,,-21.84,,11.29,4.76,-8.82,-14.29,-15.94,-15.15,6.45,-6.67,8.62,19.64,6.06,23.21,7.94,-4.48,-20.00,-21.74,-19.12,-17.19,-5.36,-11.11,-5.45,-13.21,-1.89,-8.33,-1.92
CRN_qq,,,,-29.17,-35.29,-27.27,-25.00,16.67,128.57,50.00,,16.67,,-7.14,3.85,-7.41,-8.00,4.35,-12.50,,,-14.29,-5.56,-5.88,-6.25,6.67,12.50,27.78,56.52,,-25.00
CRN_sq,,,,1.61,7.94,2.94,-1.43,-4.35,-6.06,-3.23,,-3.45,,-15.15,12.50,6.35,4.48,-1.43,-1.45,,,-3.57,1.85,-3.64,,-9.43,8.33,-11.54,13.04,,15.91
CPZ,93000,79000,43000,36000,25000,24000,23000,23000,25000,29000,30000,23000,22000,20000,21000,22000,24000,24000,21000,19000,16000,13000,15000,18000,17000,19000,17000,14000,41000,67000,86000
CPZ_yy,,-15.05,,,-68.35,,-46.51,-36.11,,20.83,30.43,,-12.00,-31.03,-30.00,-4.35,9.09,20.00,,-13.64,-33.33,-45.83,-28.57,-5.26,6.25,46.15,13.33,-22.22,141.18,252.63,405.88
CPZ_sy,,-17.89,,,-3.85,,34.51,27.34,,-10.06,-21.47,,-9.30,3.95,8.67,-2.38,3.85,11.39,,9.76,6.17,1.14,0.57,-3.33,1.16,-4.49,-5.08,-6.90,-6.32,-5.88,-2.98
CPZ_qq,,,,-16.28,-30.56,-4.00,-4.17,,8.70,16.00,3.45,-23.33,-4.35,-9.09,5.00,4.76,9.09,,-12.50,-9.52,-15.79,-18.75,15.38,20.00,-5.56,11.76,-10.53,-17.65,192.86,63.41,28.36
CPZ_sq,,,,-2.11,7.91,12.67,13.02,,-2.82,-11.63,-1.32,12.00,-7.14,1.28,3.16,0.61,-1.22,,,2.27,-4.44,3.49,-0.56,-1.69,,-2.30,-1.18,-3.57,0.62,-1.84,1.88
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,131.37,80.47,22.29,-0.70,-9.35,-7.22,5.60,1.40,2.91,-9.08,-23.17,-23.93,-21.23,-33.41,-44.91,-63.61,-82.37,-92.39,-93.62,-90.11
RZ_sy,,,,,,,,,,,,13.10,-6.32,-1.18,2.47,-10.86,-2.83,-15.12,-15.74,-11.97,0.14,9.50,0.72,-1.28,-10.46,-12.24,-0.98,5.53,-3.41,8.68,-8.90
RZ_qq,,,,,,,,,36.72,38.89,24.13,-1.84,6.64,-5.88,0.79,-10.39,9.14,7.13,-3.22,-9.05,-3.57,-9.48,-4.18,-5.82,-18.49,-25.10,-36.72,-54.37,-64.80,-37.22,-1.95
RZ_sq,,,,,,,,,3.24,1.23,-3.43,12.06,-14.48,6.78,0.14,-2.51,-6.79,-6.72,-0.59,1.85,6.03,2.00,-8.56,-0.17,-3.83,-0.02,3.16,6.39,-11.98,12.49,-13.52
CRZ,138000,,,,,,,37000,27000,19000,16000,16000,15000,16000,16000,17000,16000,15000,15000,17000,18000,19000,20000,22000,26000,35000,56000,122000,347000,553000,564000
CRZ_yy,,,,,,,,,,,,-56.76,-44.44,-15.79,,6.25,6.67,-6.25,-6.25,,12.50,26.67,33.33,29.41,44.44,84.21,180.00,454.55,1234.62,1480.00,907.14
CRZ_sy,,,,,,,,,,,,-10.06,6.67,0.68,,10.47,2.50,18.12,18.79,,,-8.52,-0.56,1.15,11.59,13.66,1.14,-5.11,3.83,-7.65,10.67
CRZ_qq,,,,,,,,,-27.03,-29.63,-15.79,,-6.25,6.67,,6.25,-5.88,-6.25,,13.33,5.88,5.56,5.26,10.00,18.18,34.62,60.00,117.86,184.43,59.37,1.99
CRZ_sq,,,,,,,,,-2.60,-1.33,3.04,,15.52,-6.88,,2.68,7.19,7.32,,-1.69,-5.75,-1.83,9.32,,3.98,,-2.73,-6.18,13.77,-11.05,16.57
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,15.91,,,134.04,,116.43,88.09,30.57,-0.30,-18.99,-3.28,1.42,12.89,20.24,-5.68,-0.85,1.67,-1.58,0.72,2.98,1.75,4.75,8.33,-0.55,-16.07,-36.89,-63.74,-82.52,-84.18,-78.75
RMO_sy,,-13.92,,,6.18,,-11.07,-2.62,3.01,-3.01,1.85,5.20,7.86,10.53,2.77,2.47,14.97,-5.10,-16.11,-8.31,-10.89,-8.68,23.96,13.74,16.45,21.36,-3.82,-5.65,-12.74,-2.45,4.19
