,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,,,,-294.23,-1057.88,-164.09,,649.30,696.54,681.25,,-109.83,-112.62,-94.40,,119.44,112.08,-35.05,,90.51,-11930.04,235.52,,-336.05,93.56,-148.63,,2.92,13.25,-72.34,-99.26,212.41,170.73,164.95,160.14,-196.73,-411.14,-434.64,-797.91,-399.29,-451.63,-29.62,21.56,87.53,95.83,81.07
DebtFinEBITDA_sy,,,,,40.54,-57.34,-82.16,,-10.82,157.76,260.86,,-101.93,-182.18,-27.12,,9491.46,181.26,14.81,,-17.89,51.21,14.64,,-22.06,-27.34,-55.64,,26.33,17.59,-85.93,-21.54,-55.35,-33.70,262.44,-14.93,-49.56,-43.13,106.00,81.83,320.76,282.64,2.78,44.38,-34.13,-66.12,0.31
DebtFinEBITDA_qq,,130.15,1465.81,,,26.75,-4.77,,,-20.45,2.09,,,-2.15,145.31,,,-36.52,143.56,,,-4041.84,106.91,,,-7.54,47.83,11.81,-96.23,3.91,-3.64,-1.96,210.70,-39.54,-4.82,-5.59,-278.06,-94.46,-2.37,-96.89,-27.39,-114.85,75.95,-19.14,79.75,28.05,-9.09
DebtFinEBITDA_sq,,100.96,119.96,,,-39.00,-8.02,,,76.30,28.77,,,-7415.99,214.20,,,-34.97,61.36,,,19.75,22.33,,,11.64,-25.32,1.12,49.83,3.92,-91.07,464.09,-14.74,54.33,-51.17,32.40,-49.45,74.03,76.88,16.86,16.97,58.26,-52.49,64.16,-46.63,-18.60,40.66
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,,,,-49.67,3729.02,-82.51,,-94.88,-99.11,-92.79,,3168.85,62.73,20.83,,-95.11,9.42,2.37,,-13.64,-28.19,-34.26,,-9.22,-9.08,10.79,,4.45,7.99,-0.59,-0.87,-31.91,5.91,-0.22,-7.44,18.68,-22.77,-5.99,1.23,9.18,12.03,-10.36,5.00,-3.56,-5.94,-0.45
SP1_sy,,,,,35.53,59.18,21.83,,-20.60,-38.21,-28.12,,4.01,7.14,-16.54,,-9.69,-2.15,4.31,,12.61,1.21,-12.79,,-12.96,-5.31,-2.00,,-0.72,-5.54,3.59,-13.51,-17.36,-15.75,-4.18,2.33,31.47,24.20,14.86,18.36,8.09,1.73,-7.44,-12.33,-10.56,-9.82,-4.68
SP1_qq,,-92.38,3645.01,,,479.41,-82.89,,,0.90,38.38,,,-94.98,2.74,,,12.37,-3.88,,,-6.57,-12.01,,,-6.43,7.22,-1.60,5.80,-3.26,-1.30,-1.87,-27.33,50.48,-7.01,-8.97,-6.83,-2.08,13.20,-1.98,0.49,0.48,-9.42,14.81,-7.70,-2.00,-4.14
SP1_sq,,13.42,33.89,,,33.21,2.47,,,3.66,19.20,,,6.78,-7.14,,,15.69,-1.00,,,3.97,-14.69,,,13.11,-11.71,11.00,-10.43,7.62,-3.17,-7.33,-14.42,9.71,10.12,-1.03,9.95,3.65,1.84,1.99,0.41,-2.45,-7.34,-3.40,2.44,-1.65,-2.05
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,,,,3.31,4491.27,-72.80,,-94.13,-98.83,-95.13,,1765.08,6.13,14.60,,-95.26,7.57,14.92,,-10.87,-25.45,-32.01,,-4.43,0.40,6.56,,-3.33,-13.05,-9.93,-5.85,-26.18,16.36,12.33,5.26,23.72,-26.97,-14.37,-15.28,-5.54,10.91,-8.70,10.05,3.52,-0.78,8.67
SP2_sy,,,,,72.21,72.36,29.44,,-31.89,-27.55,-30.23,,-20.15,-12.66,-17.39,,11.24,18.59,19.27,,3.07,-19.15,-22.86,,-18.97,-13.18,-6.18,,7.76,-1.31,3.61,0.59,-5.37,-2.70,2.99,8.14,20.33,13.95,5.57,2.67,-0.01,3.48,-4.54,-5.21,-11.91,-11.90,-3.50
SP2_qq,,-89.36,3318.98,,,372.97,-79.74,,,-5.68,-15.65,,,-94.63,-8.92,,,21.90,-2.69,,,1.96,-11.24,,,7.12,-5.79,-1.86,-2.39,-3.65,-2.41,2.58,-23.46,51.87,-5.79,-3.88,-10.04,-10.36,10.48,-4.91,0.31,5.26,-9.06,14.62,-5.64,0.88,-0.41
SP2_sq,,6.75,34.98,,,6.85,1.37,,,13.65,-2.37,,,24.30,-7.66,,,32.51,-7.13,,,3.95,-11.39,,,11.37,-4.24,0.39,0.65,2.00,0.53,-2.54,-5.31,4.88,6.41,2.33,5.37,-0.68,-1.42,-0.47,2.62,2.78,-9.06,-1.17,-4.64,2.79,-0.39
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,,,,-96.96,-96.09,-99.02,,-98.00,-92.05,-20.25,,-6.37,29.38,189.50,,120.60,286.54,68.27,,-24.76,-63.06,-56.66,,-1.59,43.65,-9.58,,-3.24,-59.64,-63.22,-58.13,-12.68,79.68,182.81,94.36,120.41,-33.92,-30.78,-85.18,-42.64,-19.77,-5.59,440.58,21.02,46.80,-17.63
CAR_sy,,,,,77.29,9.73,-46.11,,-48.61,-65.59,-34.23,,-50.09,54.19,97.93,,43.22,38.43,-1.30,,-6.97,2.00,7.64,,-10.82,-25.41,-44.84,,20.27,6.06,59.96,9.75,12.84,-33.83,-9.55,24.54,1.27,-0.64,3.18,8.04,39.80,108.65,29.73,1.97,-5.89,-9.36,-12.65
CAR_qq,,-71.40,-69.26,,,-63.21,-92.31,,,46.37,-22.85,,,102.27,72.62,,,254.41,-24.85,,,74.03,-11.85,,,154.05,-44.51,-6.08,-26.92,5.98,-49.44,6.92,52.40,118.08,-20.41,-26.52,72.82,-34.62,-16.63,-84.26,568.84,-8.56,-1.90,-9.90,49.73,10.92,-44.96
CAR_sq,,34.43,-4.62,,,-16.80,-53.16,,,-44.29,-10.47,,,72.11,14.93,,,66.36,-18.06,,,82.41,-13.53,,,52.58,-36.05,11.68,10.38,34.55,-3.56,-23.37,13.48,-21.09,31.82,5.51,-7.72,-22.58,36.89,10.47,19.40,15.55,-14.88,-13.16,10.20,11.29,-17.97
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,,,,-97.96,-95.66,-97.60,,-91.25,-95.53,-67.38,,-74.57,3.10,-38.21,,146.19,217.54,358.18,,-53.53,-70.09,-79.43,,106.83,137.80,246.16,,22.65,-34.14,-30.93,-28.10,-10.49,107.75,29.32,-61.13,-119.70,-95.76,-7.71,102.27,897.62,1665.42,-38.23,69.57,-59.33,-91.50,-129.81
QR_sy,,,,,23.42,17.74,14.92,,-56.69,-64.84,-70.68,,9.22,147.21,184.56,,3.41,-13.65,6.66,,-9.89,-3.61,-7.14,,16.32,22.05,0.42,,-5.77,-3.87,-6.53,-11.17,14.79,-16.47,13.16,20.11,-2.74,-24.23,-11.91,-1.22,8.73,63.45,28.04,52.87,-3.05,-15.69,-19.07
QR_qq,,-57.92,-75.94,,,-10.34,-86.70,,,-54.17,-2.99,,,85.79,-41.86,,,139.63,-16.11,,,54.21,-42.29,,,77.31,-15.99,-4.58,-13.70,-4.79,-11.90,-0.67,7.43,120.98,-45.16,-70.14,-154.43,147.62,1092.50,-34.56,114.63,5.40,-58.27,79.64,-48.52,-77.98,-246.39
QR_sq,,-12.38,-14.95,,,-16.41,-16.99,,,-32.13,-30.78,,,53.61,-20.32,,,28.27,-1.58,,,37.22,-5.19,,,43.98,-21.99,-20.74,5.85,46.89,-24.16,-24.67,36.79,6.89,2.74,-20.05,10.76,-16.72,19.44,-10.34,21.92,25.18,-6.43,7.05,-22.68,8.86,-10.19
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,,,,-90.69,-82.09,-96.12,,-82.80,-76.98,-42.93,,-21.54,-48.21,25.94,,-28.24,73.33,40.87,,0.20,-39.85,-48.04,,11.46,49.30,23.57,,-12.08,-41.56,-21.47,-15.66,-31.78,79.25,54.31,42.72,55.59,-46.42,-23.24,-25.94,-15.26,24.29,-9.47,25.05,9.56,-9.92,1.15
CR_sy,,,,,46.95,52.91,75.47,,-5.01,-13.10,-27.45,,7.78,-17.32,-3.05,,-27.63,2.71,-10.59,,9.78,6.25,8.35,,-12.95,29.96,14.26,,4.50,-9.20,-4.12,-7.00,-20.75,-31.60,-1.44,-1.36,41.37,-0.44,-3.52,4.54,-9.11,11.49,-14.00,-13.12,-11.67,-8.69,-1.38
CR_qq,,-58.55,-5.94,,,-20.23,-79.64,,,6.79,-49.53,,,-29.51,22.74,,,70.26,-0.25,,,2.20,-13.82,,,36.90,-28.68,-4.98,-5.24,-8.99,-4.16,2.04,-23.36,139.13,-17.49,-5.62,-16.44,-17.64,18.18,-8.93,-4.39,20.78,-13.91,25.79,-16.24,-0.69,-3.33
CR_sq,,6.98,-13.28,,,11.31,-0.49,,,1.82,-16.91,,,-21.89,-2.58,,,10.86,-15.19,,,7.30,-13.52,,,60.18,-23.97,-2.14,-12.33,39.19,-19.71,-5.08,-25.29,20.14,15.69,-5.00,7.07,-15.39,12.10,2.94,-6.91,3.78,-13.52,3.99,-5.36,7.28,-6.60
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,,,,-97.93,-89.32,-98.28,,-97.70,-95.51,-73.05,,72.33,59.40,193.84,,47.03,225.17,94.40,,3.78,-51.72,-50.40,,11.56,47.13,7.80,,,-45.85,-31.88,-30.33,-15.60,106.01,110.48,85.49,-11.00,-74.43,-26.68,-35.98,58.23,194.33,-40.29,44.03,5.97,-11.54,55.16
PP_sy,,,,,34.54,-3.65,-43.77,,-52.75,-64.53,-38.04,,-20.06,86.58,85.19,,12.82,9.99,-8.49,,-13.49,-9.65,1.25,,0.90,-12.95,-25.27,,,36.13,101.23,-3.26,11.40,-37.73,-27.32,32.86,1.17,-5.55,-10.34,-1.40,25.24,77.49,9.92,4.41,-0.95,-15.82,-1.13
PP_qq,,-86.18,-19.62,,,-28.84,-87.06,,,39.00,-22.34,,,28.57,43.17,,,184.35,-14.41,,,32.27,-12.06,,,74.45,-35.57,-1.32,-9.84,-5.53,-18.95,0.92,9.23,130.58,-17.19,-11.06,-47.59,-33.76,137.46,-22.34,29.54,23.21,-51.83,87.32,-4.69,2.86,-15.51
PP_sq,,21.67,-7.79,,,-12.86,-46.18,,,-34.59,-5.99,,,52.67,-6.69,,,48.84,-22.37,,,55.44,-13.01,,,34.10,-25.33,10.32,-2.94,70.26,10.38,-46.97,11.77,-4.83,28.84,-3.06,-14.89,-11.15,22.31,6.61,8.11,25.91,-24.26,1.27,2.56,7.01,-11.04
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,,,,-98.14,-98.34,-79.46,,-36.61,-96.28,-54.91,,-95.46,95.50,-79.37,,1960.15,165.86,1203.47,,-83.98,-67.92,-71.44,,-3.19,-26.84,75.37,,82.12,44.47,-23.62,-6.77,17.05,180.85,-7.80,-31.79,44.81,-58.43,56.19,113.54,-3.66,-9.23,-47.87,-20.92,-68.99,-27.84,-1.48
RCLR_sy,,,,,28.39,19.11,5.99,,-38.87,-22.88,-61.24,,-22.44,-8.61,51.97,,16.80,37.55,91.92,,-30.68,-1.90,-28.72,,45.63,-4.12,-3.32,,-18.24,-16.73,-19.80,-11.07,30.63,18.32,78.13,28.75,13.95,14.98,-29.73,4.06,-18.78,-31.26,-27.09,0.73,-7.71,60.25,55.83
RCLR_qq,,161.49,-98.84,,,132.72,-85.61,,,-86.35,74.50,,,487.97,-81.59,,,-24.12,-9.72,,,51.94,-19.64,,,14.82,92.62,-13.51,-4.80,-8.91,1.84,5.57,19.53,118.54,-66.57,-21.90,153.77,-37.27,25.64,6.77,14.49,-40.90,-27.84,61.97,-55.10,37.50,-1.48
RCLR_sq,,-24.14,19.00,,,-29.62,5.90,,,-11.22,-46.78,,,4.61,-11.49,,,23.19,23.49,,,74.34,-10.27,,,14.79,-9.53,-2.70,-19.09,16.91,-12.86,7.89,18.85,5.89,31.19,-22.02,5.19,6.84,-19.83,15.49,-17.91,-9.57,-14.96,59.56,-24.78,57.02,-17.31
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,,,,-4.23,28.20,-30.06,,-51.32,-52.96,-57.11,,39.51,-20.40,31.27,,-48.01,33.20,18.64,,-9.08,-34.22,-46.57,,0.71,17.00,22.22,,-9.95,-32.33,-23.86,-16.39,-60.92,51.90,43.63,27.89,132.07,-51.37,-26.89,-31.63,-15.82,38.17,-19.73,30.70,12.24,-5.82,18.54
KP_sy,,,,,57.93,122.33,116.77,,-0.72,-36.06,-40.64,,-21.25,-7.83,-20.33,,-41.36,-41.85,-20.11,,-0.33,26.85,1.17,,-25.35,-15.11,-1.55,,28.98,-5.27,3.31,6.60,-9.43,-49.39,-13.16,-1.39,23.67,115.95,30.15,17.66,48.85,19.49,-45.07,-40.67,-44.24,-36.68,54.38
KP_qq,,-24.71,34.65,,,0.79,-26.54,,,-2.59,-33.03,,,-44.42,10.44,,,42.40,-1.63,,,3.03,-20.10,,,19.70,-16.54,-4.55,-5.57,-10.05,-6.10,4.83,-55.86,249.62,-11.21,-6.66,-19.91,-26.74,33.48,-12.71,-1.39,20.25,-22.46,42.14,-15.32,0.91,-2.40
KP_sq,,13.02,-3.45,,,59.11,-5.87,,,2.47,-12.61,,,19.93,-24.47,,,18.93,3.77,,,51.36,-17.24,,,72.12,-4.02,-3.15,-19.39,26.42,4.68,-0.06,-31.52,-29.36,79.62,13.47,-14.11,23.35,8.26,2.58,8.66,-0.98,-50.23,10.80,2.12,12.45,21.33
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.61,94.64,58.79,483.26,-73.25,-86.39,-89.40,-93.04,-36.46,-28.42,72.75,375.42,366.60,491.31
PKKO_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.27,43.50,-2.89,11.46,74.07,-49.47,-29.99,-30.48,-36.92,23.41,19.96,19.36,14.21,-11.41
PKKO_qq,,,,,,,,,,,,,,,,,,-36.98,1.27,,,,,,,,,,,,-61.57,9.03,-70.74,262.02,68.51,-11.05,7.48,-83.40,-14.23,-30.74,-29.43,51.55,-3.37,67.17,94.22,48.73,22.46
PKKO_sq,,,,,,,,,,,,,,,,,,-11.55,35.20,,,,,,,,,,,,-34.45,14.97,-12.33,-29.27,101.28,-22.20,0.62,10.47,-41.57,7.79,-0.09,0.24,14.31,4.78,-0.58,-4.09,-11.34
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,,,,,478.58,126.85,816.41,155.80,76.28,238.20,-116.92,,-108.39,-121.01,-17.90,,1824.60,732.73,656.37,817.36,104.77,174.21,268.53,94.52,216.36,117.04,22.64,1.52,-44.72,-53.86,-64.79,-58.42,-56.04,-61.25,-18.70,-65.53,108.75,291.15,215.97,847.43,73.10,17.19,12.28,-36.66,-50.24,-57.80
RN_sy,,,,,,-16.66,1.24,-49.29,5.91,-12.09,-5.19,26.33,,38.85,15.01,-21.30,,4.37,3.72,74.83,-3.70,-1.03,15.98,11.20,68.60,86.53,61.32,-17.16,-26.94,-55.46,-52.82,-18.35,22.28,42.32,32.00,9.98,-3.29,-6.37,27.56,36.45,19.04,20.89,-14.27,-10.16,-16.78,-9.11,-8.07
RN_qq,,,56.79,8.42,79.34,89.79,-38.53,337.99,-49.94,30.79,17.94,-121.92,,,-195.34,-23.02,222.76,286.68,8.36,8.17,102.41,-13.69,45.10,45.38,6.83,40.38,-0.45,-17.85,-11.56,-23.56,-16.91,-37.31,4.44,-19.18,-26.76,31.52,-55.71,389.37,37.23,6.24,32.79,-10.59,-7.10,1.80,-25.09,-29.75,-21.22
RN_sq,,,-6.79,67.37,-52.18,11.71,13.23,-16.17,-0.12,-7.28,22.12,11.70,,,1.15,-23.56,27.90,5.54,0.52,28.85,-29.55,8.46,17.79,23.54,6.82,19.99,1.87,-36.56,-5.79,-26.84,7.91,9.79,41.08,-14.85,0.08,-8.52,24.06,-17.56,36.35,-2.14,8.22,-16.28,-3.30,2.55,0.25,-8.57,-2.19
CRN,,4544000,2899000,2673000,1491000,786000,1278000,292000,583000,446000,378000,-1724000,,-5312000,-1799000,-1462000,1191000,308000,284000,263000,130000,150000,104000,71000,67000,48000,48000,58000,66000,86000,104000,165000,158000,196000,267000,203000,459000,94000,68000,64000,48000,54000,58000,57000,76000,109000,138000
CRN_yy,,,,,,-82.70,-55.92,-89.08,-60.90,-43.26,-70.42,-690.41,,-1291.03,-575.93,15.20,,105.80,115.79,117.99,-89.08,-51.30,-63.38,-73.00,-48.46,-68.00,-53.85,-18.31,-1.49,79.17,116.67,184.48,139.39,127.91,156.73,23.03,190.51,-52.04,-74.53,-68.47,-89.54,-42.55,-14.71,-10.94,58.33,101.85,137.93
CRN_sy,,,,,,15.86,-12.22,56.74,-11.64,1.52,3.38,-3.62,,-46.82,-28.16,-15.02,,45.77,-7.95,-13.81,6.02,3.38,8.64,-12.18,-41.48,-47.66,-37.50,25.55,26.87,82.14,97.27,-1.16,-11.76,-28.92,-23.04,2.35,2.67,10.34,-18.56,-21.84,-15.58,-9.38,14.71,13.97,20.00,14.48,12.18
CRN_qq,,,-36.20,-7.80,-44.22,-47.28,62.60,-77.15,99.66,-23.50,-15.25,-556.08,,,66.13,18.73,181.46,-74.14,-7.79,-7.39,-50.57,15.38,-30.67,-31.73,-5.63,-28.36,,20.83,13.79,30.30,20.93,58.65,-4.24,24.05,36.22,-23.97,126.11,-79.52,-27.66,-5.88,-25.00,12.50,7.41,-1.72,33.33,43.42,26.61
CRN_sq,,,18.94,-47.78,107.09,-9.93,-9.89,-6.75,16.74,3.49,-8.24,-13.06,,,23.94,2.84,19.34,-4.17,-21.74,-3.70,46.79,-6.55,-17.76,-22.16,-2.19,-16.42,,56.36,-1.16,20.00,6.37,-21.66,-11.76,-3.33,15.17,4.19,-11.49,3.90,-15.00,,-4.41,11.54,7.59,-0.64,0.65,6.41,5.42
CPZ,,70000,160000,148000,506000,1013000,4525000,1033000,2128000,2659000,3053000,-13929000,,-98012000,-47328000,-38466000,9379000,1831000,1217000,1125000,1019000,1770000,1889000,1299000,1209000,967000,750000,845000,848000,1075000,1383000,2238000,2046000,2072000,2757000,2135000,4258000,1113000,737000,604000,460000,514000,620000,653000,1220000,1895000,2421000
CPZ_yy,,,,,,1347.14,2728.12,597.97,320.55,162.49,-32.53,-1448.40,,-3786.05,-1650.21,-176.16,,101.87,102.57,102.92,-89.14,-3.33,55.22,15.47,18.65,-45.37,-60.30,-34.95,-29.86,11.17,84.40,164.85,141.27,92.74,99.35,-4.60,108.11,-46.28,-73.27,-71.71,-89.20,-53.82,-15.88,8.11,165.22,268.68,290.48
CPZ_sy,,,,,,2.83,13.98,17.64,42.03,32.88,88.21,38.20,,-30.31,-47.24,-26.79,,2.51,7.96,10.31,3.75,3.12,5.83,-2.69,-12.00,8.86,6.34,13.09,-10.61,-2.58,-17.20,-9.98,-8.23,-18.33,-6.73,-13.44,6.33,-1.50,-4.81,8.45,-6.70,-16.46,0.80,-16.71,13.43,12.12,2.11
CPZ_qq,,,128.57,-7.50,241.89,100.20,346.69,-77.17,106.00,24.95,14.82,-556.24,,,51.71,18.72,124.38,-80.48,-33.53,-7.56,-9.42,73.70,6.72,-31.23,-6.93,-20.02,-22.44,12.67,0.36,26.77,28.65,61.82,-8.58,1.27,33.06,-22.56,99.44,-73.86,-33.78,-18.05,-23.84,11.74,20.62,5.32,86.83,55.33,27.76
CPZ_sq,,,-19.13,-12.37,26.99,14.25,-10.36,-9.55,53.32,6.89,26.97,-33.58,,,-3.88,-7.84,30.41,-11.26,1.22,-5.83,22.66,-11.81,3.89,-13.41,10.92,9.09,1.49,-7.92,-12.31,18.89,-13.75,0.12,-10.61,5.80,-1.50,-7.09,9.81,-1.99,-4.81,5.85,-5.53,-12.23,14.85,-12.53,28.66,-13.25,4.59
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.23,-26.08,-8.81,-58.91,109.19,465.89,533.73,1127.37,133.80,26.34,-19.55,-75.45,-79.06,-80.46
RZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.16,-4.94,-29.67,-10.88,36.70,29.90,32.05,6.38,-1.55,-19.27,-11.47,4.46,3.23,24.94
RZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.26,-3.97,61.51,-16.37,-43.01,18.46,-27.22,325.75,54.17,32.66,40.96,-18.90,-16.69,-15.52,-56.98,-30.85,-22.24
RZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.33,25.92,-11.65,-30.34,22.67,-6.84,11.94,6.86,16.57,-5.30,-9.82,-1.11,-4.40,3.84,6.41,-2.28,15.70
CRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15243000,6309000,6567000,4067000,4858000,8522000,7195000,9880000,2323000,1507000,1136000,806000,994000,1193000,1412000,3282000,4747000,6107000
CRZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.13,35.08,9.56,142.93,-52.18,-82.32,-84.21,-91.84,-57.21,-20.84,24.30,307.20,377.57,411.90
CRZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.22,3.00,24.64,12.13,-26.87,-23.31,-12.78,-5.96,1.63,24.44,13.09,-4.28,-3.21,-20.12
CRZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.61,4.09,-38.07,19.45,75.42,-15.57,37.32,-76.49,-35.13,-24.62,-29.05,23.33,20.02,18.36,132.44,44.64,28.65
CRZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.47,-23.33,14.41,43.55,-18.20,-7.22,2.93,-6.38,-14.22,5.53,10.97,1.18,5.03,-4.09,-6.08,2.31,-13.33
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,,,,,-71.35,-51.72,94.35,63.07,140.49,242.86,-117.27,,-104.34,-107.64,57.89,,4864.71,3433.33,3075.00,601.08,9.88,-8.36,23.11,17.41,93.71,99.60,27.30,25.93,-0.29,-29.47,-51.05,-43.41,-42.82,-52.64,-14.02,-69.02,52.19,258.48,304.59,1186.39,147.13,30.34,-10.96,-66.15,-73.65,-75.73
RMO_sy,,,,,,-32.38,-30.23,-55.42,-17.35,-8.75,-26.99,-6.24,,43.46,59.61,44.09,,15.04,-13.08,-12.54,-13.59,-5.16,7.24,14.02,-0.78,-11.75,5.97,-4.70,4.60,5.27,-7.28,-1.28,21.01,19.83,35.38,0.78,-4.34,-2.98,-16.25,12.72,-3.00,4.17,4.97,6.12,10.98,14.00,12.96
RMO_qq,,,-54.13,8.43,-14.84,-32.37,-22.70,336.51,-28.55,-0.25,10.20,-121.99,,,-94.12,-21.21,565.00,335.48,35.80,8.18,9.58,-31.75,13.26,45.34,4.51,12.61,16.71,-7.31,3.38,-10.84,-17.45,-35.66,19.50,-9.90,-31.64,16.82,-56.94,342.60,61.03,31.84,36.90,-14.97,-15.07,-9.94,-47.95,-33.83,-21.77
RMO_sq,,,23.76,42.70,-39.03,-37.20,27.69,-8.82,13.05,-30.67,2.16,17.09,,,13.66,5.70,2.52,-6.59,-14.12,6.35,1.29,2.52,-2.89,13.06,-11.85,-8.82,16.61,1.67,-3.24,-8.24,2.71,8.25,18.61,-9.14,16.04,-19.41,12.58,-7.84,0.16,8.47,-3.13,-1.02,0.93,9.66,1.31,1.67,0.01
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,,,,,579.77,177.75,1022.16,-48.34,-90.22,-89.79,-100.51,,-105.39,-117.05,4.61,,2868.42,1883.05,1669.66,476.40,-9.76,-31.37,-7.78,-9.56,48.10,66.76,7.43,14.41,1.47,-26.87,-49.36,-49.19,-50.75,-60.19,-32.22,-70.35,34.63,209.27,248.97,947.46,130.94,22.19,-9.48,-65.61,-73.70,-72.59
RMT_sy,,,,,,182.53,139.91,50.25,-69.47,-74.87,-71.98,-72.39,,13.86,2.33,5.95,,31.59,18.27,19.27,97.20,6.40,10.69,2.97,-6.87,-15.54,-8.20,-16.06,3.84,-8.29,-12.68,6.73,-25.01,-19.01,-2.12,19.66,31.67,39.13,23.45,0.76,33.26,26.15,17.42,-2.86,25.23,-16.04,15.35
RMT_qq,,,53.27,8.40,52.51,168.27,-37.38,337.97,-92.98,-49.23,-34.59,-121.97,,,-107.02,-22.88,371.72,300.51,33.33,8.17,-0.22,-37.30,1.40,45.36,-2.14,2.68,14.18,-6.35,4.21,-8.94,-17.71,-35.15,4.55,-11.73,-33.49,10.41,-54.26,300.85,52.78,24.58,37.28,-11.62,-19.16,-7.70,-47.85,-32.39,-15.78
RMT_sq,,,16.15,63.69,61.28,-7.86,-1.38,2.51,-67.23,-24.16,10.00,1.01,,,-1.14,4.58,-37.52,103.70,-11.15,5.47,3.31,9.90,-7.56,-1.89,-6.56,-0.33,0.47,-10.29,15.59,-11.98,-4.33,9.64,-18.78,-4.93,15.63,34.04,-10.63,0.46,2.59,9.40,18.19,-4.90,-4.51,-9.49,52.37,-36.24,31.19
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,,,,,-61.81,-47.66,111.76,45.81,78.75,116.26,-110.74,,-104.55,-109.77,44.83,,4215.38,2876.92,2540.62,557.94,2.43,-17.73,10.50,5.79,72.99,84.51,18.31,20.75,0.53,-28.28,-50.24,-46.18,-46.69,-56.36,-23.23,-69.65,43.31,232.65,274.36,1056.65,138.60,25.94,-10.21,-65.87,-73.69,-74.11
RM_sy,,,,,,-16.93,-23.03,-50.91,-41.35,-29.40,-17.87,5.02,,14.06,-7.03,5.09,,-7.16,-11.96,-2.23,33.47,36.40,64.67,20.60,-12.03,-21.92,-21.52,-12.08,18.32,-12.73,-22.41,6.42,-4.83,8.59,43.69,5.92,5.32,34.50,26.07,5.30,31.88,9.44,-15.98,-17.64,4.29,1.44,32.80
RM_qq,,,-43.91,8.51,-10.98,-29.52,-23.12,339.02,-38.70,-13.60,-6.99,-121.80,,,-100.00,-23.08,493.75,324.60,34.95,8.17,6.15,-33.90,8.39,45.29,1.62,8.10,15.61,-6.84,3.72,-10.01,-17.52,-35.37,12.20,-10.88,-32.48,13.70,-55.64,320.81,56.73,27.96,37.05,-13.19,-17.27,-8.77,-47.90,-33.09,-18.60
