,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RZ_sq,,,,-13.11,-15.78,13.73,4.52,-1.69,5.93,1.46,-10.80,14.97,15.69,-1.37,-5.38,23.55,-16.33,25.92,-11.65,-30.34,22.67,-6.84,11.94,6.86,16.57,-5.30,-9.82,-1.11,-4.40,3.84,6.41,-2.28,15.70
CRZ,424000,806000,717000,303000,2195000,874000,860000,1003000,833000,2178000,1912000,981000,646000,614000,432000,581000,1564000,-4714000,739000,1142000,1184000,1094000,1093000,612000,559000,529000,957000,1442000,2115000,2212000,2002000,696000,319000
CRZ_yy,,90.09,-11.04,,,,19.94,231.02,-62.05,149.20,122.33,-2.19,-22.45,-71.81,-77.41,-40.77,142.11,-867.75,71.06,96.56,-24.30,123.21,47.90,-46.41,-52.79,-51.65,-12.44,135.62,278.35,318.15,109.20,-51.73,-84.92
CRZ_sy,,55.87,-49.00,,,,14.96,1.62,-19.17,-9.56,8.62,-8.75,-16.92,-14.49,-21.30,-25.47,6.23,-19.66,-12.99,54.22,3.00,24.64,12.13,-26.87,-23.31,-12.78,-5.96,1.63,24.44,13.09,-4.28,-3.21,-20.12
CRZ_qq,,,,-57.74,624.42,-60.18,-1.60,16.63,-16.95,161.46,-12.21,-48.69,-34.15,-4.95,-29.64,34.49,169.19,-401.41,115.68,54.53,3.68,-7.60,-0.09,-44.01,-8.66,-5.37,80.91,50.68,46.67,4.59,-9.49,-65.23,-54.17
CRZ_sq,,,,15.16,18.65,-11.97,-4.42,1.79,-5.62,-1.51,14.79,-14.48,-14.07,1.38,5.65,-19.01,22.47,-23.33,14.41,43.55,-18.20,-7.22,2.93,-6.38,-14.22,5.53,10.97,1.18,5.03,-4.09,-6.08,2.31,-13.33
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-11.03,40.62,,,,-35.55,-66.80,-5.80,-43.52,-54.79,-38.94,-2.53,64.66,107.39,101.87,66.65,31.52,40.60,-1.21,-20.93,-10.86,-21.44,4.65,23.79,26.61,-6.21,-44.46,-64.32,-72.96,-66.87,-47.90,-10.85
RMO_sy,,-19.79,52.72,,,,-13.59,-5.16,7.24,14.02,-0.78,-11.75,5.97,-4.70,4.60,5.27,-7.28,-1.28,21.01,19.83,35.38,0.78,-4.34,-2.98,-16.25,12.72,-3.00,4.17,4.97,6.12,10.98,14.00,12.96
RMO_qq,,,,73.74,-69.56,15.88,5.15,-10.51,-13.61,-30.52,-15.82,20.86,37.90,17.37,6.02,17.64,13.84,-7.38,13.35,-17.34,-8.89,4.42,-0.11,10.12,7.77,6.80,-26.00,-34.79,-30.77,-19.06,-9.34,2.55,18.45
RMO_sq,,,,-6.59,-14.12,6.35,1.29,2.52,-2.89,13.06,-11.85,-8.82,16.61,1.67,-3.24,-8.24,2.71,8.25,18.61,-9.14,16.04,-19.41,12.58,-7.84,0.16,8.47,-3.13,-1.02,0.93,9.66,1.31,1.67,0.01
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-54.40,39.91,,,,-38.75,-64.63,39.82,-16.23,-37.79,-31.22,-49.61,-19.37,-10.45,-17.41,-7.14,-24.58,-4.42,-6.71,-2.68,9.63,-1.32,1.03,4.81,4.05,8.70,18.31,16.72,15.91,9.23,16.05,16.29
RMT_sy,,-25.41,-25.22,,,,97.20,6.40,10.69,2.97,-6.87,-15.54,-8.20,-16.06,3.84,-8.29,-12.68,6.73,-25.01,-19.01,-2.12,19.66,31.67,39.13,23.45,0.76,33.26,26.15,17.42,-2.86,25.23,-16.04,15.35
RMT_qq,,,,67.71,-70.67,15.97,7.36,-3.16,15.97,-30.52,-20.27,7.06,-15.04,11.18,-11.45,-1.26,-4.47,-9.70,12.22,-3.63,-0.34,1.72,1.01,-1.34,3.39,0.98,5.52,7.38,2.01,0.28,-0.56,14.08,2.22
RMT_sq,,,,103.70,-11.15,5.47,3.31,9.90,-7.56,-1.89,-6.56,-0.33,0.47,-10.29,15.59,-11.98,-4.33,9.64,-18.78,-4.93,15.63,34.04,-10.63,0.46,2.59,9.40,18.19,-4.90,-4.51,-9.49,52.37,-36.24,31.19
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-48.03,35.74,,,,-36.71,-64.69,29.37,-22.49,-41.80,-33.98,-46.38,-13.80,-1.76,-7.82,1.09,-16.99,1.79,-4.24,-3.25,7.87,-2.46,1.48,3.36,,1.08,2.91,1.08,0.36,-6.07,3.53,10.71
RM_sy,,-14.18,4.27,,,,33.47,36.40,64.67,20.60,-12.03,-21.92,-21.52,-12.08,18.32,-12.73,-22.41,6.42,-4.83,8.59,43.69,5.92,5.32,34.50,26.07,,31.88,9.44,-15.98,-17.64,4.29,1.44,32.80
RM_qq,,,,70.82,-70.01,15.95,6.55,-4.71,9.89,-30.53,-20.00,8.10,-10.75,11.68,-8.82,1.43,-2.12,-8.30,11.81,-4.58,-1.11,2.24,1.09,-0.72,0.73,-1.08,2.19,1.07,-1.06,-1.79,-4.36,11.41,5.80
RM_sq,,,,13.01,-14.58,26.09,9.66,15.49,3.13,-7.66,-20.01,2.50,3.66,3.45,7.64,-24.40,-7.84,41.90,-3.74,-13.73,21.94,4.60,-4.29,10.17,14.30,-12.63,19.86,-8.57,-12.25,-14.35,51.77,-11.07,14.88
COP,553000,902000,834000,369000,2410000,1059000,1049000,1214000,1076000,2527000,2343000,1395000,1024000,947000,745000,878000,1858000,-4384000,995000,1384000,1459000,1361000,1344000,822000,756000,659000,1089000,1579000,2192000,2290000,2083000,1043000,743000
COP_yy,,63.11,-7.54,,,,25.78,229.00,-55.35,138.62,123.36,14.91,-4.83,-62.52,-68.20,-37.06,81.45,-562.94,33.56,57.63,-21.47,131.04,35.08,-40.61,-48.18,-51.58,-18.97,92.09,189.95,247.50,91.28,-33.95,-66.10
COP_sy,,63.05,-47.72,,,,15.52,1.41,-9.38,-18.36,27.28,14.08,8.05,8.55,-27.38,-21.11,-16.32,-8.54,-6.57,6.36,-0.85,17.83,-6.44,-21.52,-18.25,-27.51,-4.08,8.61,26.43,-0.42,-0.80,-14.88,-28.55
COP_qq,,,,-55.76,553.12,-56.06,-0.94,15.73,-11.37,134.85,-7.28,-40.46,-26.59,-7.52,-21.33,17.85,111.62,-335.95,122.70,39.10,5.42,-6.72,-1.25,-38.84,-8.03,-12.83,65.25,45.00,38.82,4.47,-9.04,-49.93,-28.76
COP_sq,,,,17.84,9.23,-5.40,-5.13,3.45,-2.39,-14.78,47.91,-7.28,-7.54,-14.39,-1.05,0.72,-1.93,-6.43,1.08,14.66,-8.58,11.20,-19.73,-3.82,-4.77,-1.39,6.21,8.90,10.85,-22.33,5.81,-6.56,-6.95
CSP,163000,285000,723000,235000,1843000,570000,373000,597000,595000,1835000,1863000,643000,-172000,-505000,-1501000,-1757000,-1252000,-7650000,-1583000,-942000,-196000,245000,578000,388000,253000,-54000,157000,354000,459000,323000,-199000,-1078000,-1212000
CSP_yy,,74.85,153.68,,,,-48.41,154.04,-67.72,221.93,399.46,7.71,-128.91,-127.52,-180.57,-373.25,-627.91,-1414.85,-5.46,46.39,84.35,103.20,136.51,141.19,229.08,-122.04,-72.84,-8.76,81.42,698.15,-226.75,-404.52,-364.05
CSP_sy,,-5.38,-16.48,,,,-11.82,-13.56,-22.34,-22.22,54.97,6.92,-15.73,-0.96,-45.12,-32.87,-11.09,-10.01,2.04,19.02,21.11,10.05,22.44,-20.95,-37.21,-28.04,-27.59,13.11,41.88,21.15,-17.29,-24.88,-33.52
CSP_qq,,,,-67.50,684.26,-69.07,-34.56,60.05,-0.34,208.40,1.53,-65.49,-126.75,-193.60,-197.23,-17.06,28.74,-511.02,79.31,40.49,79.19,225.00,135.92,-32.87,-34.79,-121.34,390.74,125.48,29.66,-29.63,-161.61,-441.71,-12.43
CSP_sq,,,,6.63,11.00,-13.36,-14.01,4.53,-0.28,-13.23,71.32,-27.88,-21.40,1.98,-5.06,-11.79,4.11,3.21,7.66,2.89,5.94,-6.22,19.78,-33.58,-15.85,7.47,20.54,3.76,5.56,-8.24,-17.71,-5.76,-6.59
