,2008/Q4,2009/Q4,2010/Q4,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CRZ_sy,,41.13,-8.00,,-4.35,,,-10.26,-10.39,-6.67,-12.82,-8.57,-7.97,-6.43,-0.74,6.25,5.51,3.05,,-0.74,,7.41,7.46,9.63,11.85,2.07,-5.56,,1.32,3.38,9.56
CRZ_qq,,,,,13.04,11.54,-1.72,,5.26,1.67,,4.92,-3.12,3.23,3.12,,1.52,1.49,-2.94,1.52,,5.97,7.04,3.95,5.06,-4.82,-2.53,1.30,-2.56,2.63,-3.85
CRZ_sq,,,,,-1.28,-2.60,4.00,,-1.43,1.45,,-5.88,-0.78,3.15,3.05,,-1.47,0.75,-0.74,0.75,,7.41,-0.69,2.78,2.03,-1.99,-8.11,8.82,3.38,,-2.61
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-24.39,-34.20,,34.84,,,7.29,-1.56,-11.92,-29.89,-32.66,-27.88,-13.72,13.86,35.55,29.22,25.58,15.79,-0.13,4.17,-4.08,-9.06,-8.83,-14.95,-12.85,-12.54,-10.42,-3.76,0.42,8.80
RMO_sy,,-7.42,-0.83,,21.22,,,-11.48,-3.53,2.67,4.01,4.48,-9.91,1.35,12.25,11.83,10.48,4.12,-3.17,-6.53,-3.23,-1.70,1.46,4.06,2.96,-0.70,-3.36,-2.74,-6.08,-0.85,-3.95
RMO_qq,,,,,4.09,-0.50,4.85,-1.19,-4.50,-10.96,-16.55,-5.09,2.27,6.51,10.13,12.99,-2.51,3.51,1.54,-2.54,1.70,-4.70,-3.72,-2.30,-5.14,-2.34,-3.37,0.07,1.92,1.90,4.69
RMO_sq,,,,,4.58,-11.10,-5.04,0.26,13.98,-5.38,-3.80,0.71,-1.73,6.44,6.56,0.33,-2.91,0.31,-0.91,-3.15,0.52,1.89,2.28,-0.67,-0.53,-1.73,-0.46,-0.03,-3.94,3.73,-3.57
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-38.74,18.40,,47.15,,,14.13,1.84,-6.69,-14.69,-16.17,-16.26,-16.67,-14.97,-15.15,-15.04,-12.39,-10.66,-9.44,-4.81,-3.03,-1.90,-0.15,-1.97,-0.89,2.32,9.58,19.97,27.55,34.55
RMT_sy,,-28.16,3.93,,15.95,,,9.27,10.54,-1.90,-4.07,-12.28,-16.11,-8.61,-11.44,-5.78,-4.39,-3.82,0.17,-1.91,-5.81,-8.54,-10.23,-11.60,-2.51,1.31,8.20,14.58,13.06,16.54,6.77
RMT_qq,,,,,7.33,4.39,3.09,-1.19,-4.23,-4.36,-5.74,-2.91,-4.33,-4.83,-3.81,-3.12,-4.21,-1.85,-1.92,-1.79,0.69,-0.02,-0.78,-0.04,-1.14,1.08,2.44,7.05,8.23,7.47,8.06
RMT_sq,,,,,-0.03,5.16,1.26,2.63,1.14,-6.67,-0.97,-6.16,-3.27,1.66,-4.03,-0.16,-1.84,2.26,-0.05,-2.23,-5.74,-0.71,-1.89,-3.72,3.94,3.19,4.78,1.95,2.57,6.37,-4.01
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-35.49,0.28,,42.67,,,11.58,0.57,-8.73,-21.05,-23.17,-21.01,-15.54,-4.89,0.86,-1.68,-1.86,-4.17,-7.87,-2.55,-2.89,-2.84,-1.63,-5.37,-4.44,-2.79,2.02,10.50,16.45,23.69
RM_sy,,-24.06,14.78,,8.94,,,-4.37,4.89,-7.47,-6.22,-6.67,-11.93,0.34,3.21,6.21,5.95,4.53,-3.64,-6.44,-10.46,-13.85,-8.90,-4.23,2.45,10.07,9.38,11.07,13.19,15.73,11.38
RM_qq,,,,,6.15,2.55,3.75,-1.20,-4.33,-6.93,-10.26,-3.84,-1.63,-0.50,1.06,1.96,-4.11,-0.67,-1.32,-1.98,1.43,-1.02,-1.27,-0.76,-2.42,-0.05,0.44,4.16,5.68,5.33,6.68
RM_sq,,,,,-3.53,0.38,0.73,-1.95,5.80,-11.45,2.08,-2.41,-0.15,0.88,5.00,0.43,-0.40,-0.48,-3.20,-2.49,-4.67,-4.25,2.35,2.52,1.97,2.88,1.70,4.10,3.92,5.19,-2.12
COP,78000,99000,124000,99000,108000,115000,113000,114000,119000,122000,123000,125000,122000,125000,129000,130000,137000,136000,136000,141000,139000,147000,152000,155000,159000,157000,156000,159000,158000,162000,159000
COP_yy,,26.92,25.25,,-12.90,,,15.15,10.19,6.09,8.85,9.65,2.52,2.46,4.88,4.00,12.30,8.80,5.43,8.46,1.46,8.09,11.76,9.93,14.39,6.80,2.63,2.58,-0.63,3.18,1.92
COP_sy,,26.89,-16.12,,0.36,,,8.57,4.26,-15.43,-11.76,-12.50,-6.80,2.19,2.22,2.63,-1.09,-3.93,0.72,7.33,7.38,4.83,,-5.46,-2.75,1.42,-5.04,-3.97,-2.12,-0.70,10.61
COP_qq,,,,,9.09,6.48,-1.74,0.88,4.39,2.52,0.82,1.63,-2.40,2.46,3.20,0.78,5.38,-0.73,,3.68,-1.42,5.76,3.40,1.97,2.58,-1.26,-0.64,1.92,-0.63,2.53,-1.85
COP_sq,,,,,0.71,14.89,-5.56,-0.65,-3.29,-6.80,-1.46,-1.48,3.01,2.19,-1.43,-1.09,-0.73,-0.74,,5.40,-0.68,-3.09,-1.42,-0.36,2.17,1.06,-7.69,0.76,4.14,2.53,2.82
CSP,9000,49000,20000,-36000,-26000,28000,35000,35000,47000,60000,60000,63000,57000,49000,43000,31000,16000,6000,-2000,0,9000,21000,31000,53000,73000,83000,81000,72000,61000,62000,68000
CSP_yy,,444.44,-59.18,,-230.00,,,197.22,280.77,114.29,71.43,80.00,21.28,-18.33,-28.33,-50.79,-71.93,-87.76,-104.65,-100.00,-43.75,250.00,1650.00,,711.11,295.24,161.29,35.85,-16.44,-25.30,-16.05
CSP_sy,,14.63,-17.02,,,,,62.50,30.77,17.50,9.09,3.85,-2.94,3.19,-5.21,-16.67,-4.04,-7.22,,5.56,-15.79,-10.00,-7.69,,18.75,-14.81,3.57,-25.00,-21.05,13.04,-9.20
CSP_qq,,,,,27.78,207.69,25.00,,34.29,27.66,,5.00,-9.52,-14.04,-12.24,-27.91,-48.39,-62.50,-133.33,100.00,,133.33,47.62,70.97,37.74,13.70,-2.41,-11.11,-15.28,1.64,9.68
CSP_sq,,,,,21.88,2.56,10.00,,-1.92,-7.84,,12.50,-8.33,-2.02,-6.19,-1.10,5.56,-5.26,1.11,4.40,,1.25,3.70,14.29,-1.04,-27.37,26.09,-17.24,4.17,4.00,1.28
