,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
SP2_qq,,,-7.24,1381.21,,,23.51,12.18,,,-99.89,91.25,,,-21.84,-28.27,,,-30.51,-1.51,,,102.46,3.18,,,172.04,-47.23,-0.07,-48.71,2625.82,1977.51,-91.31,-44.60,-73.54,4.31,-1.45,-0.41,1.88,,1.86,208.56,-77.94,-19.76,32.01,-24.09
SP2_sq,,,-40.15,32.87,,,-12.59,9.05,,,-20.30,-11.97,,,-14.10,-24.58,,,-1.04,25.08,,,-6.46,78.97,,,-27.61,17.08,4.37,51.19,-32.71,-7.45,8.11,5.43,-31.88,1.86,47.86,31.18,-47.93,,-13.99,-11.97,6.77,-14.66,28.58,-30.23
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,113.85,,,,120.98,2266.81,13.09,,-75.91,-99.86,-99.73,,-93.07,55.08,61.57,,-36.58,-65.42,-27.82,,-22.87,95.21,-50.87,,6.26,-29.35,-87.06,,-87.52,4708.91,507715.14,61832.82,44115.28,-97.16,-98.13,-97.83,-98.06,246.57,,,,,72.95,165.20,-84.86
CAR_sy,,-14.43,,,,-29.06,0.29,6.18,,-18.46,-49.68,-83.91,,-29.70,-78.09,-4.74,,-19.55,167.59,45.95,,69.46,137.98,65.49,,27.89,35.85,-13.68,,-57.71,-54.43,11.57,-23.35,99.00,11.91,0.54,54.55,-7.52,-2.93,,,,,-26.10,-14.48,-41.76
CAR_qq,,,-10.97,443.13,,,853.59,-74.05,,,-94.41,-50.28,,,25.05,-48.20,,,-31.82,8.12,,,72.56,-72.79,,,14.73,-95.02,296.97,-45.04,44115.28,426.40,-51.59,-60.76,-97.16,246.57,-43.73,-64.89,406.14,,-6.97,993.83,-82.44,-3.21,42.65,-37.54
CAR_sq,,,37.70,58.47,,,94.66,67.77,,,20.12,-46.33,,,-62.56,133.31,,,24.52,27.25,,,74.88,-11.51,,,85.77,-43.78,-2.02,-58.67,100.17,37.65,-32.69,7.30,12.57,23.66,3.46,-35.79,18.15,,-43.19,46.38,-35.28,37.31,-34.26,-0.30
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,61.81,,,,120.39,2653.15,36.45,,-74.61,-99.73,-95.47,,-36.10,498.64,-9.97,,8.18,-41.80,-11.23,,-68.61,10.51,18.90,,33.96,3.42,-31.17,,55.99,1906.66,5231.78,6448.55,2010.06,2.14,-41.53,-16.03,15.83,13.76,,,,,-70.87,-49.46,-88.60
QR_sy,,2.88,,,,-34.93,27.70,1.06,,38.87,-50.16,-46.14,,25.11,58.47,88.79,,-17.22,-20.07,47.78,,43.58,69.39,34.11,,6.87,14.41,-38.09,,9.74,23.81,59.24,15.37,-7.26,-35.94,-32.99,-27.17,0.24,60.25,,,,,-43.87,-19.37,-44.31
QR_qq,,,-8.86,441.20,,,1038.53,-73.18,,,-88.03,355.24,,,12.18,-31.53,,,-39.65,4.44,,,112.48,12.37,,,64.03,-25.21,-46.18,136.26,2010.06,98.72,-33.90,-23.87,2.14,13.76,-5.08,5.01,0.32,,10.95,130.17,-61.66,-70.25,92.52,-48.10
QR_sq,,,3.49,-14.05,,,103.11,-31.98,,,-27.10,-26.50,,,-7.66,-12.44,,,-10.84,61.89,,,5.19,28.17,,,12.60,-30.64,22.47,14.74,27.04,-10.80,-11.27,-7.76,-12.24,-6.71,-3.56,26.95,40.30,,-23.00,-5.47,5.46,-26.88,10.60,-34.71
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,63.29,,,,113.78,2546.21,31.37,,-74.61,-99.27,-95.42,,-35.75,120.52,-10.05,,9.36,-41.48,-9.22,,-68.00,11.20,18.72,,32.75,1.40,-18.62,,53.00,1907.18,4271.72,3207.20,1995.51,2.12,-41.53,-23.60,15.80,13.76,,,,,-70.85,-49.43,-88.59
CR_sy,,5.28,,,,-20.85,24.15,0.86,,12.71,-41.57,-52.53,,21.29,53.97,86.71,,-9.30,-26.85,55.18,,45.68,77.52,29.09,,1.38,10.33,-16.31,,4.02,16.96,16.54,2.09,-0.05,-35.16,-33.00,-24.60,-1.73,64.87,,,,,-35.92,-15.82,-25.02
CR_qq,,,-8.02,440.26,,,1038.53,-73.18,,,-67.24,68.23,,,12.46,-31.38,,,-39.82,6.44,,,109.11,13.65,,,59.73,-8.78,-3.96,9.34,1995.51,98.67,-27.35,-30.72,2.12,13.76,-5.08,5.01,0.32,,10.95,130.17,-61.66,-70.22,92.45,-48.08
CR_sq,,,2.40,-4.47,,,60.62,-22.39,,,-16.74,-36.94,,,5.69,-23.53,,,-14.75,62.21,,,3.88,17.96,,,13.05,-10.52,3.91,-1.04,27.11,-10.84,-8.97,-3.12,-17.53,-7.88,2.45,26.25,38.36,,-29.25,-2.50,18.58,-21.65,-7.06,-13.17
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,113.85,,,,132.36,2865.15,44.44,,-74.61,-99.89,-99.79,,-93.75,55.08,99.10,,71.08,-38.76,32.96,,-35.55,269.76,260.53,,119.12,111.68,-25.78,,90.57,2290.73,9683.41,6353.66,3012.01,7.01,-37.04,-18.23,22.09,14.07,,,,,14.65,-47.32,-98.37
PP_sy,,22.52,,,,-68.56,-10.21,2.06,,110.77,-55.95,-72.26,,-76.72,-59.39,5.12,,191.95,164.22,230.87,,143.44,138.12,20.14,,4.67,8.24,9.20,,2.83,12.63,-29.33,-27.89,-14.58,-10.63,30.89,-18.03,-18.59,-18.85,,,,,-55.63,-70.38,-63.46
PP_qq,,,-10.97,451.57,,,1036.11,-73.13,,,-94.96,-50.28,,,25.05,-36.17,,,-55.24,38.59,,,156.78,35.13,,,148.06,-52.62,9.80,47.67,3012.01,93.88,-27.57,-28.79,7.01,14.07,-5.93,6.32,-0.02,,3392.75,141.72,-68.10,-95.74,1505.00,-92.53
PP_sq,,,14.89,-10.07,,,228.16,2.21,,,-31.41,-35.64,,,19.65,66.62,,,8.28,108.65,,,5.91,5.28,,,9.53,6.21,35.77,-34.90,19.97,-33.36,38.53,-22.87,25.51,-2.39,-13.25,-23.40,25.11,,57.94,-48.45,7.97,-49.53,5.43,-36.40
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-70.16,,,,-98.91,-13.41,-98.47,,-44.44,158.51,6794.03,,101340.00,130.79,-15.22,,2.51,-43.30,-14.19,,-74.46,-21.17,-24.94,,-4.41,-64.00,-35.82,,16.98,502.04,806.18,,268.11,-69.08,-88.69,,-75.75,-1.80,,,,,-70.90,-64.35,20.96
RCLR_sy,,-6.75,,,,-5.21,-18.39,-40.19,,-25.15,17.81,75.36,,32.30,7.14,-6.57,,-43.80,-20.88,8.51,,54.49,39.05,9.52,,8.03,20.70,10.51,,-37.50,-18.98,3.80,,11.71,42.93,-44.20,,101.12,-50.92,,,,,17.76,9.74,-22.03
RCLR_qq,,,31.86,300.92,,,10411.11,-92.92,,,48810.00,88.88,,,11.28,-30.62,,,-38.46,5.02,,,89.95,,,,-28.48,78.30,-99.85,59300.00,268.11,168.38,,,-69.08,-1.80,45.00,-44.93,25.24,,-83.71,49.87,10.63,7.75,-80.04,408.49
RCLR_sq,,,-28.37,-7.16,,,-38.33,-31.97,,,-2.93,1.27,,,-21.39,-11.69,,,10.67,21.12,,,-0.40,,,,11.28,-12.65,5.68,-39.16,44.25,11.92,,,84.57,-56.31,0.95,147.07,-54.96,,17.49,-18.43,35.66,-9.42,9.48,-42.04
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,47.35,,,,-3.42,10.41,43.09,,-64.48,-199.90,-101.94,,-20.95,140.03,-372.44,,-11.25,-194.45,-64.00,,-578.59,57.87,85.57,,13.42,9.23,-783.10,,76.68,1929.55,701.52,721.54,1228.13,-21.31,-17.00,-24.87,-19.90,2.81,,,,,-86.89,-43.11,-92.71
KP_sy,,34.99,,,,-33.77,-8.03,-55.08,,-29.34,-73.29,-106.37,,75.58,228.93,261.62,,-59.62,7.42,1458.44,,150.85,25.56,36.56,,41.05,-22.33,8.11,,5.13,54.59,-5.68,-0.98,-19.37,-33.91,-53.10,-34.75,6.49,-21.78,,,,,-46.41,-34.92,-27.46
KP_qq,,,-10.10,72.66,,,2.77,123.77,,,-389.03,95.66,,,46.38,-151.24,,,-255.77,11.03,,,86.29,69.53,,,85.62,-196.45,-5.90,48.34,1228.13,-2.53,9.43,-6.24,-21.31,2.81,-0.96,-0.03,1.00,,3.33,78.70,-70.73,-75.74,348.36,-77.09
KP_sq,,,-31.74,30.54,,,-5.21,-36.24,,,-64.16,-115.20,,,-32.86,-92.53,,,78.59,8.32,,,-10.61,17.80,,,-50.78,63.96,2.64,26.92,-27.62,0.04,7.75,3.34,-40.68,-28.99,49.89,68.66,-56.42,,-1.45,-38.88,-6.73,-4.60,19.68,-31.87
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-4059.74,,,,-29.51,-1640.27,-6.68,,77.95,104.50,100.00,,100.02,-99.90,-168.53,,32.29,-258.44,-135.16,,-666.53,43.38,79.02,,-55.05,-77.18,-2534.10,,284.42,-8532.94,-1374.15,-248.37,-1692.16,-23.17,-13150.28,517.12,241.79,279.37,,,,,-37.41,-57.08,-97.05
PKKO_sy,,40.24,,,,-10.35,-56.19,-110.61,,-4.97,38.83,-79.03,,-58.21,5.59,165.55,,-143.54,70.02,-267.57,,28.83,181.03,692.66,,721.84,-32.39,3.79,,-305.26,-632.01,-686.48,-1263.96,-435.76,26.38,69.37,71.03,85.91,86.12,,,,,205.52,-35.74,80.52
PKKO_qq,,,109.20,-2662.16,,,-9.44,-77.45,,,122.35,-100.03,,,48.71,-165.63,,,-278.10,2.58,,,82.20,63.90,,,79.66,-436.69,-409.43,133.16,-1052.11,8.36,-20.39,-51.57,26.34,-9758.89,103.79,-48.48,-6.82,,291.40,161.57,-37.06,-90.29,168.39,-82.03
PKKO_sq,,,-17.86,37.28,,,-59.86,-133.24,,,-41.36,-142.87,,,48.16,-73.39,,,678.56,-126.23,,,2384.64,-44.68,,,148.41,-15.08,-62.66,-360.61,-543.87,6.39,25.90,-19.96,11.53,61.05,29.92,41.65,12.87,,154.79,-1181.02,82.22,200.20,-66.64,-427.78
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-66.00,,,,,54.29,,,,793.77,,,,34.78,49.55,-18.45,-15.09,-11.31,-11.44,-26.09,-12.96,4.12,43.48,62.29,23.10,-2.03,-60.37,-86.09,,,,,,,,,,1440.28,,,,,44.56,1425.00,625.03
RN_sy,,-36.45,,,,,101.16,,,,38.90,,,,-49.22,-15.49,-48.90,-21.59,-37.06,-61.02,-48.56,-20.37,-42.46,19.88,179.75,-15.05,153.98,16.26,-77.08,,,,,,,,,,-27.90,,,,,-44.96,7.72,140.56
RN_qq,,,-286.54,156.67,-339.94,,,,,,,-11.03,81.73,-10.73,-6.62,-1.28,-0.90,-7.05,-2.46,-1.42,-17.30,9.45,16.69,35.83,-6.45,-16.98,-7.13,-45.05,-67.18,,,,,,,258.72,42.14,197.15,1.66,,-83.22,93.17,-12.49,409.58,77.03,-8.16
RN_sq,,,-70.58,-1.89,146.59,,,,,,,-9.07,23.73,-3.90,-53.04,51.33,-25.19,47.46,-62.30,-6.27,-1.29,128.29,-72.76,95.30,130.35,-30.68,-18.56,-10.60,-54.59,,,,,,,17.86,-45.22,36.21,-18.02,,-36.96,-41.19,101.54,-26.34,23.38,31.33
CRN,265000,779000,-417000,737000,-307000,,-913000,,,,132000,148000,81000,91000,98000,99000,100000,107000,110000,112000,135000,123000,106000,78000,83000,100000,108000,196000,599000,,,,,,1917000,534000,376000,127000,124000,675000,4020000,2081000,2379000,467000,264000,287000
CRN_yy,,193.96,,,,,-118.94,,,,114.46,,,,-25.76,-33.11,23.46,17.58,12.24,13.13,35.00,14.95,-3.64,-30.36,-38.52,-18.70,1.89,151.28,621.69,,,,,,,,,,-93.53,,,,,-30.81,-93.43,-86.21
CRN_sy,,57.50,,,,,111.76,,,,-14.29,,,,41.67,-15.02,29.21,38.86,-19.61,60.22,19.54,26.12,401.63,117.93,-12.18,18.93,-60.62,-13.92,337.23,,,,,,,,,,2.28,,,,,8.86,11.11,3.61
CRN_qq,,,-153.53,276.74,-141.66,,,,,,,12.12,-45.27,12.35,7.69,1.02,1.01,7.00,2.80,1.82,20.54,-8.89,-13.82,-26.42,6.41,20.48,8.00,81.48,205.61,,,,,,,-72.14,-29.59,-66.22,-2.36,,495.56,-48.23,14.32,-80.37,-43.47,8.71
CRN_sq,,,-37.04,693.28,-80.51,,,,,,,-1.39,-5.16,-4.46,58.55,-40.85,44.20,2.68,-8.21,17.89,7.59,8.33,265.09,-48.78,-56.65,46.72,20.90,11.93,120.22,,,,,,,-14.98,82.38,-26.47,-10.29,,-1.27,18.38,2.89,-9.47,0.78,10.38
CPZ,477000,2240000,-1378000,2779000,-1158000,,-2053000,,,,314000,226000,124000,114000,95000,104000,105000,113000,139000,149000,180000,230000,216000,198000,212000,265000,359000,736000,3063000,,,,,,1944000,1041000,592000,356000,351000,317000,2119000,1150000,1280000,482000,345000,332000
CPZ_yy,,369.60,,,,,-48.98,,,,115.29,,,,-69.75,-53.98,-15.32,-0.88,46.32,43.27,71.43,103.54,55.40,32.89,17.78,15.22,66.20,271.72,1344.81,,,,,,,,,,-81.94,,,,,52.05,-83.72,-71.13
CPZ_sy,,21.67,,,,,54.07,,,,61.06,,,,2.09,-44.11,-31.27,78.83,1.17,60.54,30.98,4.90,49.13,27.93,35.33,-3.89,-14.53,28.82,27.65,,,,,,,,,,-20.95,,,,,5.52,1.00,-17.14
CPZ_qq,,,-161.52,301.67,-141.67,,,,,,,-28.03,-45.13,-8.06,-16.67,9.47,0.96,7.62,23.01,7.19,20.81,27.78,-6.09,-8.33,7.07,25.00,35.47,105.01,316.17,,,,,,,-46.45,-43.13,-39.86,-1.40,,568.45,-45.73,11.30,-62.34,-28.42,-3.77
CPZ_sq,,,-7.53,2020.74,-94.13,,,,,,,19.10,-7.02,-26.15,24.82,-34.80,14.35,92.16,-29.39,3.47,-6.70,53.89,0.39,-11.24,-1.31,9.29,-10.73,33.79,-2.20,,,,,,,-3.94,6.33,-26.35,5.09,,10.73,16.38,2.57,-20.17,5.98,-4.51
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,,,,,80.15,4.36,-54.41,-54.64,-49.38,-56.47,-36.64,-27.56,-36.17,-34.07,-34.30,-50.68,-94.73,-99.04,,,,,,,,,,,,,,,,,
RZ_sy,,,,,,,,,,,,,,,,24.09,16.92,40.86,-7.30,-48.27,-54.08,120.23,161.23,367.10,288.26,-65.61,-67.77,-67.49,-83.06,,,,,,,,,,,,,,,,,
RZ_qq,,,,,,,,,,,,,72.81,50.59,-17.62,-15.96,0.10,-34.21,-18.05,-6.22,-13.91,-4.23,-6.30,-17.37,-11.08,-4.56,-29.67,-91.17,-83.80,,,,,,,53.55,,,,,,,,,48.46,21.04
RZ_sq,,,,,,,,,,,,,16.11,7.86,28.10,-22.65,9.41,29.94,-15.70,-56.84,-2.87,523.19,,-22.83,-19.27,-44.80,-6.30,-22.15,-57.94,,,,,,,22.13,,,,,,,,,-9.00,-8.74
CRZ,,,,,,,,,,,,2000,1000,1000,1000,1000,1000,2000,2000,2000,2000,2000,3000,3000,4000,4000,5000,61000,375000,,,,,,1752000,1141000,,,,,,,,2000,1000,1000
CRZ_yy,,,,,,,,,,,,,,,,-50.00,,100.00,100.00,100.00,100.00,,50.00,50.00,100.00,100.00,66.67,1933.33,9275.00,,,,,,,,,,,,,,,,,
CRZ_sy,,,,,,,,,,,,,,,,-27.27,,-27.66,-73.68,-87.50,-83.33,,60.00,650.00,700.00,175.00,200.00,106.67,534.38,,,,,,,,,,,,,,,,,
CRZ_qq,,,,,,,,,,,,,-50.00,,,,,100.00,,,,,50.00,,33.33,,25.00,1120.00,514.75,,,,,,,-34.87,,,,,,,,,-50.00,
CRZ_sq,,,,,,,,,,,,,15.91,,,,,41.67,,,,,,,6.67,,9.09,29.17,227.42,,,,,,,-18.95,,,,,,,,,3.51,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-83.17,,,,,87.17,,,,4931.20,,,,456.83,65.27,-9.87,-17.51,-15.10,-15.85,-29.78,-18.75,-10.62,1.24,14.52,-19.19,-43.68,-73.88,-93.44,,,,,,,,,,520.93,,,,,64.06,1356.67,1282.51
RMO_sy,,-42.20,,,,,111.76,,,,-31.13,,,,-49.35,-53.27,-70.98,-56.91,-61.85,-70.57,-55.23,-25.52,11.62,-1.49,29.15,9.12,75.08,33.80,-42.57,,,,,,,,,,-11.96,,,,,-25.09,-10.33,8.17
RMO_qq,,,-251.48,129.67,-340.14,,,,,,,227.36,81.73,-0.21,-6.20,-2.84,-0.90,-8.67,-3.45,-3.70,-17.30,5.67,6.20,9.08,-6.45,-25.44,-25.98,-49.40,-76.53,,,,,,,109.30,90.00,59.06,-1.84,,-80.70,93.33,17.00,275.79,71.37,83.49
RMO_sq,,,-50.15,-0.72,71.37,,,,,,,60.17,17.41,-40.16,-54.99,47.79,-27.10,-11.15,-60.15,14.01,10.90,47.81,-40.27,0.62,45.40,24.88,-4.17,-23.11,-37.59,,,,,,,-3.25,6.06,9.03,-21.32,,-8.72,-13.70,-1.30,-3.65,9.27,4.11
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-81.28,,,,,-348.54,,,,535.97,,,,194.93,61.31,-12.04,-48.02,-62.85,-56.74,-63.90,-49.78,-39.48,-42.69,-35.17,-31.60,-22.84,-36.48,-85.19,,,,,,,,,,75.00,,,,,-7.76,703.51,217.89
RMT_sy,,-40.34,,,,,63.57,,,,-14.86,,,,20.91,7.54,-9.13,-37.38,-61.45,-49.52,-39.15,3.83,33.33,60.48,29.96,7.87,-4.94,-17.20,-14.81,,,,,,,,,,-6.79,,,,,26.77,21.67,-20.14
RMT_qq,,,-272.27,152.32,-339.63,,,,,,,39.47,81.74,10.29,5.50,-23.72,-0.90,-34.83,-24.60,-11.18,-17.29,-9.34,-9.14,-15.88,-6.45,-4.34,2.50,-30.75,-78.19,,,,,,,17.29,27.88,17.24,-0.49,,-82.85,152.98,-18.31,160.27,49.38,0.09
RMT_sq,,,-72.75,141.19,9.43,,,,,,,-27.15,16.80,3.55,37.23,-35.21,-1.31,-28.64,-15.52,-15.14,18.96,21.75,8.48,2.14,-3.66,1.06,-4.41,-11.03,-0.89,,,,,,,2.00,-6.82,19.98,-18.25,,23.93,20.50,-8.62,-7.11,18.95,-20.90
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-83.10,,,,,87.72,,,,6453.06,,,,531.32,95.16,6.42,-34.61,-44.79,-42.09,-51.67,-39.80,-30.92,-31.78,-22.85,-31.65,-46.88,-64.40,-90.71,,,,,,,,,,423.88,,,,,25.57,982.64,525.77
RM_sy,,-9.53,,,,,88.05,,,,-51.18,,,,12.88,-39.82,-66.64,-52.98,-66.55,-66.23,-43.46,-13.23,-2.78,31.26,57.21,2.76,50.32,10.56,-20.56,,,,,,,,,,5.21,,,,,-4.83,2.20,14.06
RM_qq,,,-254.65,131.83,-339.37,,,,,,,182.04,81.74,24.84,-1.34,-12.81,-0.90,-23.30,-16.70,-8.54,-17.29,-4.46,-4.41,-9.69,-6.46,-15.37,-25.71,-39.46,-75.60,,,,,,,102.99,76.47,48.33,-1.40,,-81.58,114.88,1.15,213.69,58.79,24.20
RM_sq,,,-58.53,-11.36,40.47,,,,,,,57.46,7.50,-22.02,-14.48,-16.06,-40.40,9.90,-39.16,-15.26,-0.20,68.65,-31.84,14.41,19.53,10.24,-0.29,-15.85,-14.11,,,,,,,2.26,3.72,8.70,-8.74,,6.03,5.76,-7.87,-7.88,13.87,18.02
COP,,,,,,,,,,,,150000,82000,92000,99000,100000,101000,109000,112000,114000,137000,125000,109000,81000,87000,104000,113000,257000,974000,,,,,,3669000,1675000,,,,,,,,469000,265000,288000
COP_yy,,,,,,,,,,,,,,,,-33.33,23.17,18.48,13.13,14.00,35.64,14.68,-2.68,-28.95,-36.50,-16.80,3.67,217.28,1019.54,,,,,,,,,,,,,,,,,
COP_sy,,,,,,,,,,,,,,,,,132.73,61.82,-17.03,142.40,130.21,-43.01,-43.38,-64.69,-74.66,2.20,119.27,140.19,713.39,,,,,,,,,,,,,,,,,
COP_qq,,,,,,,,,,,,,-45.33,12.20,7.61,1.01,1.00,7.92,2.75,1.79,20.18,-8.76,-12.80,-25.69,7.41,19.54,8.65,127.43,278.99,,,,,,,-54.35,,,,,,,,,-43.50,8.68
COP_sq,,,,,,,,,,,,,-34.00,79.39,56.76,-46.12,53.60,24.74,-19.62,57.40,45.87,-69.12,-20.15,-1.83,4.67,24.55,71.33,7.53,254.47,,,,,,,-16.06,,,,,,,,,-24.33,-25.96
CSP,,,,,,,,,,,,-76000,-42000,-22000,4000,-4000,-4000,-4000,-27000,-35000,-43000,-105000,-107000,-117000,-125000,-161000,-246000,-479000,-2089000,,,,,,1725000,634000,,,,,,,,-13000,-80000,-44000
CSP_yy,,,,,,,,,,,,,,,,94.74,90.48,81.82,-775.00,-775.00,-975.00,-2525.00,-296.30,-234.29,-190.70,-53.33,-129.91,-309.40,-1571.20,,,,,,,,,,,,,,,,,
CSP_sy,,,,,,,,,,,,,,,,156.25,128.57,-36.84,3062.50,616.67,3427.27,645.83,-43.87,-91.73,-94.33,-71.51,-43.66,693.75,740.91,,,,,,,,,,,,,,,,,
CSP_qq,,,,,,,,,,,,,44.74,47.62,118.18,-200.00,,,-575.00,-29.63,-22.86,-144.19,-1.90,-9.35,-6.84,-28.80,-52.80,-94.72,-336.12,,,,,,,-63.25,,,,,,,,,-515.38,45.00
CSP_sq,,,,,,,,,,,,,19.79,149.35,-78.95,575.00,,,954.17,52.96,100.52,-76.93,-20.67,-77.46,37.50,15.91,56.86,217.50,45.67,,,,,,,105.81,,,,,,,,,-178.95,16.98
