,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-19.40,-22.64,,,,-8.63,1.63,4.35,7.90,9.73,0.20,-4.22,-6.56,-6.71,-11.67,-10.98,-10.65,-15.97,-8.71,-7.37,-8.18,0.10,-0.24,1.47,1.46,-4.78,-5.66,-7.53,-6.53,-6.28,-0.91,-3.06,-0.95,14.52,14.60,25.50,22.78,8.06,-1.19,-7.79,-10.41,-9.38,-9.40,-8.89,-3.35,-3.95,0.28,2.52,-4.10,4.47,4.55,7.76
CPCurrent_sy,112.58,-34.81,,,,-22.52,20.94,24.82,22.64,-3.57,0.20,-4.22,-21.99,-5.19,-27.63,-22.38,-9.61,-15.79,-11.16,-15.21,-12.80,-11.53,-1.52,-26.79,-25.24,-20.36,-24.72,-12.25,-13.14,3.36,-17.17,-2.99,15.76,35.72,44.26,49.66,27.93,-0.92,-5.76,-37.98,-41.66,-31.02,-29.57,0.34,-9.09,-7.22,-14.58,-14.50,0.91,7.32,3.05,0.10
CPCurrent_qq,,,-4.41,-1.00,-1.59,-1.90,6.34,1.65,1.76,-0.24,-2.90,-2.84,-0.72,-0.40,-8.06,-2.08,-0.35,-6.33,-0.11,-0.64,-1.23,2.12,-0.45,1.06,-1.24,-4.17,-1.37,-0.94,-0.18,-3.91,4.28,-3.09,2.01,11.10,4.35,6.12,-0.20,-2.22,-4.58,-0.97,-3.03,-1.10,-4.61,-0.41,2.87,-1.72,-0.41,1.82,-3.77,7.06,-0.33,4.94
CPCurrent_sq,,,-4.68,-1.51,3.56,-20.32,48.80,1.65,1.76,-37.35,54.62,-2.84,-17.11,-23.86,18.02,4.21,-3.47,-29.07,24.52,-0.54,-0.74,-28.03,38.60,-26.06,1.37,-23.33,31.02,-13.82,0.33,-8.77,4.99,0.94,19.72,6.97,11.60,4.71,2.34,-17.16,6.15,-31.08,-3.73,-2.05,8.38,-1.81,-12.78,-0.03,-0.22,-1.73,2.94,6.32,-4.19,-4.54
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,42.40,77.32,,,,51.04,-0.16,43.37,42.33,56.70,35.98,30.29,12.32,-15.29,72.65,86.16,109.74,190.41,41.86,15.79,14.39,-16.15,-11.75,-13.52,-21.06,-10.79,-11.58,-9.34,-6.44,-24.57,-40.72,19.99,38.72,-15.08,-16.16,-86.43,-88.69,-37.25,45.88,374.58,433.33,154.32,76.65,67.03,46.71,19.32,-0.83,-12.95,31.82,-12.29,-6.76,-51.25
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,61.07,-21.87,6.77,12.42,6.47,12.18,6.00,23.77,-7.60,7.49,-8.62,-6.66,88.31,15.90,2.95,29.25,-8.01,-5.40,1.71,-5.26,-3.19,-7.30,-7.16,7.07,-4.04,-4.96,-4.18,-13.68,-24.58,92.37,10.77,-47.16,-25.55,-68.86,-7.74,193.31,73.09,1.32,3.68,39.87,20.23,-4.20,-8.93,13.75,-0.08,-15.91,37.92,-24.32,6.23,-56.03
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,-29.78,-43.60,,,,-33.79,0.16,-30.25,-29.74,-36.18,-26.46,-23.25,-10.97,18.05,-42.08,-46.28,-52.32,-65.57,-29.51,-13.64,-12.58,19.26,13.31,15.63,26.67,12.09,13.09,10.31,6.88,32.57,68.69,-16.66,-27.91,17.75,19.27,636.77,784.54,59.36,-31.45,-78.93,-81.25,-60.68,-43.39,-40.13,-31.84,-16.19,0.84,14.88,-24.14,14.02,7.25,105.11
CZCurrent_sy,49.45,-52.97,,,,-47.95,-9.84,-30.21,-36.45,-15.24,-25.68,-11.31,-3.38,8.65,-17.29,-38.22,-39.39,-44.79,-26.86,-8.65,-8.73,-7.20,-9.78,-15.62,-18.88,-10.96,-1.43,-23.84,-9.82,8.66,18.50,51.70,42.78,24.04,-12.53,-32.31,50.11,-27.32,-16.11,7.81,-58.92,12.68,28.64,65.22,88.61,11.18,-17.01,-47.87,-42.36,-40.41,-20.41,62.99
CZCurrent_qq,,,-37.91,28.00,-6.34,-11.05,-6.08,-10.86,-5.66,-19.20,8.23,-6.96,9.43,7.13,-46.90,-13.72,-2.87,-22.63,8.71,5.71,-1.68,5.55,3.29,7.87,7.71,-6.60,4.21,5.22,4.37,15.85,32.60,-48.02,-9.72,89.24,34.31,221.10,8.38,-65.91,-42.23,-1.30,-3.55,-28.50,-16.82,4.38,9.81,-12.09,0.08,18.92,-27.49,32.13,-5.86,127.44
CZCurrent_sq,,,-36.95,17.16,0.33,-29.77,9.22,-9.31,-8.64,-6.33,-4.25,8.23,-0.48,5.34,-27.10,-19.16,-2.36,-4.05,-3.43,0.97,-2.44,-2.44,-6.12,-5.57,-6.22,7.09,3.93,-27.04,11.05,29.03,13.35,-6.59,4.52,12.09,-20.07,-27.71,131.78,-45.73,-7.74,-7.10,-11.69,48.87,5.33,19.31,0.81,-12.24,-21.38,-25.06,11.46,-9.27,5.01,53.47
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,348.08,44.44,,,,34.13,4.70,16.62,11.83,13.03,22.24,23.69,13.69,-6.39,54.63,74.88,82.26,146.17,33.85,4.24,6.80,-18.24,-13.92,-7.72,-10.56,-1.10,-1.67,-5.54,-10.75,-25.77,-39.95,9.79,30.42,-8.60,-8.83,-82.79,-86.22,-53.46,6.63,285.85,351.19,193.05,93.82,58.38,41.99,12.74,-5.36,-19.01,23.01,-13.36,-7.50,-50.85
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,21.83,-8.14,7.75,11.24,-4.89,2.31,3.32,12.43,2.86,3.51,-5.03,-7.43,69.91,17.07,-1.02,25.04,-7.61,-8.83,1.41,-4.28,-2.74,-2.26,-1.71,5.85,-3.30,-6.11,-7.13,-11.96,-21.77,71.65,10.32,-38.30,-21.97,-67.59,-11.68,108.36,78.77,17.28,3.28,35.33,18.23,-4.16,-7.41,7.46,-0.75,-17.98,40.62,-24.31,5.95,-56.42
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,-77.68,-30.77,,,,-25.45,-4.49,-14.25,-10.58,-11.52,-18.20,-19.15,-12.04,6.83,-35.33,-42.82,-45.13,-59.38,-25.29,-4.07,-6.37,22.30,16.18,8.37,11.81,1.12,1.70,5.87,12.05,34.71,66.52,-8.92,-23.33,9.41,9.68,480.92,625.62,114.85,-6.22,-74.08,-77.84,-65.88,-48.40,-36.86,-29.57,-11.30,5.67,23.47,-18.70,15.42,8.11,103.47
