,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZFI_sq,,,,,,,12.23,,,,21.76,-10.56,8.03,6.80,-30.77,-24.17,78.77,-12.79,-21.56,32.19,-2.09,25.76,-2.61,-9.79,-8.24,7.07,-22.36,-13.11,-0.59,0.48,-13.04,90.30,-24.41
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,32.24,11.04,,,,5.25,-75.33,-9.95,78.03,15.06,121.52,,-3.50,-0.03,3.78,,-33.79,-36.57,-27.37,21.22,6.65,9.53,-4.97,-43.57,6.49,-5.89,-8.01,-7.11,4.08,13.23,1.59,15.02
DTAR_sy,,48.82,-37.44,,,,2.72,-18.70,-1.70,25.74,5.19,5.89,,-3.50,17.51,1.36,,-6.10,-15.62,1.34,46.66,23.15,6.85,18.30,-17.25,20.51,8.57,-5.87,6.59,-7.66,22.72,26.46,33.29
DTAR_qq,,,,78.01,-77.40,34.75,94.13,-58.28,-17.49,166.39,25.47,-19.67,,,29.99,-16.62,4.94,-41.79,24.53,-4.53,75.16,-48.79,27.89,-17.17,4.00,-3.35,13.03,-19.03,5.02,8.29,22.96,-27.35,18.90
DTAR_sq,,,,19.08,-14.67,-18.74,24.41,-5.76,3.17,3.94,4.08,-5.13,,,26.74,-18.17,-6.12,-3.56,13.88,-1.71,35.87,-19.02,-1.19,8.82,-4.96,17.92,-10.97,-5.65,7.62,2.15,18.32,-2.78,13.43
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,44.44,15.73,,,,7.83,-86.97,-11.24,110.51,23.89,172.80,,-4.87,13.66,20.61,,-37.88,-51.29,-42.58,21.18,4.51,9.42,-3.94,-56.56,10.03,-6.01,-8.89,-8.25,5.86,18.71,-3.09,14.43
CG_sy,,85.64,-54.38,,,,3.54,-27.02,-2.17,31.84,7.82,8.24,,-4.87,26.96,9.11,,-4.10,-22.21,-5.24,77.57,56.32,21.28,27.94,-25.69,10.10,5.87,-26.82,10.26,-12.06,19.32,76.15,14.40
CG_qq,,,,170.72,-88.21,41.66,138.55,-67.30,-19.69,235.97,40.40,-27.99,,,67.75,-23.59,10.16,-56.00,31.52,-9.91,132.46,-62.06,37.70,-20.91,5.14,-3.90,17.63,-23.33,5.88,10.88,31.90,-37.41,25.02
CG_sq,,,,31.69,-21.70,-22.68,29.87,-7.19,4.98,4.19,6.22,-6.82,,,41.76,-19.93,-14.97,-0.64,14.98,-2.45,59.32,-12.53,-10.79,2.91,-7.46,29.60,-14.22,-28.87,39.44,3.36,16.39,5.00,-9.44
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,,,,5402.86,,,,-35.83,,,,-47.57,,,,-61.57,,,-21.11,-34.14,-36.45,161.73,16.67,57.32,83.09,27.36,12.41,31.40,44.18,64.44
LDER_sy,,,,,,,62.86,,,,7.21,,,,-3.36,,,,24.27,,,19.24,16.46,9.46,12.53,9.18,36.37,-16.48,9.29,29.05,-40.82,4.21,-34.04
LDER_qq,,,,,,,,,,,-31.94,,,,,,,,-13.84,-14.06,-62.15,181.48,-28.07,-17.07,55.88,25.47,-3.01,-3.49,8.43,10.74,13.38,5.90,23.68
LDER_sq,,,,,,,,,,,5.16,,,,,,,,16.59,3.26,14.96,-13.84,13.88,-2.96,18.18,-16.41,42.24,-40.56,54.65,-1.30,-34.78,4.67,-2.12
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,,,,-99.26,,,,286.16,,,,176.13,,,,101.05,,,90.66,100.11,60.92,-79.70,-15.19,-41.47,-52.17,-25.25,-8.44,-29.45,-29.17,-27.86
PZAT_sy,,,,,,,-27.58,,,,-6.53,,,,-8.46,,,,-11.67,,,-25.56,-18.70,-21.07,-22.40,-8.79,-45.93,2.78,-35.43,-33.90,-55.05,-69.98,56.13
PZAT_qq,,,,,,,,,,,49.59,,,,,,,,47.65,47.22,384.58,-81.90,54.97,18.39,-38.88,-24.36,6.94,-3.26,-4.49,-7.35,-17.59,-2.88,-2.72
PZAT_sq,,,,,,,,,,,-24.00,,,,,,,,-2.59,-2.76,-7.23,-15.28,6.38,-5.60,-8.80,-0.42,-36.93,79.44,-42.70,1.94,-57.11,19.84,197.97
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,,,,-82.06,,,,-10.84,,,,18.19,,,,-56.33,,,6.85,15.31,15.60,-52.14,14.39,3.87,5.34,6.06,0.97,0.17,-6.30,-27.38
PELDR_sy,,,,,,,-9.32,,,,-16.13,,,,-17.79,,,,-0.20,,,1.11,-3.56,-5.19,-13.49,-11.17,7.10,6.72,10.54,5.26,-8.95,-0.01,-11.12
PELDR_qq,,,,,,,,,,,13.05,,,,,,,,-0.80,0.88,148.94,-57.11,7.04,1.14,3.07,2.51,-2.79,2.57,3.78,-2.42,-3.56,-4.05,-19.57
PELDR_sq,,,,,,,,,,,-3.45,,,,,,,,-1.94,-1.92,8.46,-3.07,-6.47,-3.58,-1.03,-0.48,12.77,-3.92,2.52,-5.23,-2.45,5.51,-8.87
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,,,,15.98,,,,-12.49,,,,-16.65,,,,25.35,,,1.45,-0.76,-1.82,31.56,-2.85,1.09,2.10,1.83,-1.38,-3.88,5.92,2.19
TSF_sy,,,,,,,8.67,,,,-0.84,,,,-1.05,,,,-2.83,,,-1.68,-4.20,-10.58,6.04,1.47,1.16,6.52,-2.23,-8.15,-9.28,-10.79,-3.60
TSF_qq,,,,,,,,,,,-15.01,,,,,,,,-5.67,5.60,-25.62,36.92,-7.72,4.48,-0.34,1.11,-3.98,5.52,-0.60,-2.08,-6.41,16.27,-4.09
TSF_sq,,,,,,,,,,,-1.66,,,,,,,,-4.49,5.20,-10.90,9.82,-6.94,-1.80,5.66,5.09,-7.22,3.39,-3.02,-1.27,-8.37,1.68,4.80
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,54.17,-3.34,,,,41.25,,,,13.90,,,-16.90,-10.08,-10.03,,16.67,12.46,39.80,17.04,-2.23,-6.51,-21.09,-12.80,-9.67,-8.30,-11.14,-10.58,1.97,9.77,15.28,75.56
ZKO_sy,,13.88,-15.46,,,,12.59,,,,24.72,,,18.42,16.34,19.84,,5.12,-18.96,-1.65,-10.96,-1.42,12.36,18.09,18.19,30.40,16.44,6.22,-6.62,-13.49,-6.94,-11.82,0.34
ZKO_qq,,,,,,,,,,,10.68,-18.59,,,19.77,-18.55,8.88,9.84,15.45,1.26,-8.85,-8.24,10.40,-14.54,0.72,-4.94,12.06,-17.18,1.36,8.40,20.64,-13.03,54.35
ZKO_sq,,,,,,,,,,,22.59,-17.46,,,20.43,-14.97,17.08,-12.32,-7.16,3.18,6.00,-2.92,5.82,8.44,6.10,7.11,-5.51,-1.08,-6.73,-0.77,1.65,-6.26,6.12
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-76.38,264.01,,,,-79.55,,,,8.53,,,17.33,11.08,24.29,,-43.98,-46.86,-44.51,35.39,6.76,8.95,-7.96,-56.33,2.96,-5.34,-6.82,-5.31,2.69,8.73,6.45,24.02
OSF_sy,,-16.00,-5.10,,,,-3.90,,,,9.18,,,11.58,-1.62,3.41,,-0.78,-0.49,-5.45,0.07,0.05,0.55,5.37,0.48,11.93,3.64,-0.34,-2.08,-12.80,-5.64,0.27,-2.35
OSF_qq,,,,,,,,,,,29.06,-12.28,,,22.19,-1.85,-10.89,-47.58,15.93,2.48,117.44,-58.67,18.30,-13.43,3.17,-2.56,8.77,-14.78,4.83,5.67,15.18,-16.57,22.14
OSF_sq,,,,,,,,,,,13.55,-4.46,,,0.11,0.43,0.32,-1.63,0.41,-4.58,6.18,-1.65,0.92,-0.01,1.25,9.56,-6.55,-3.85,-0.52,-2.44,1.11,2.17,-3.12
NetDebt,-49520000,68780000,29000000,1414000000,338000000,500000000,-112920000,420000000,356000000,419000000,1173440000,584148000,,530292000,723037000,311943000,648628000,1111613000,2184790000,3614505000,3477780000,1207418000,2924482000,421955000,3367911000,2359325000,2921329000,-283487000,2196162000,1913031000,4642586000,1676810000,7167040000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,165.93,-64.44,,,,-224.33,-90.52,-66.38,-77.69,1608.51,62.52,,58.00,-27.09,-63.70,,3.04,-15.82,636.88,101.89,-40.57,-40.94,-95.07,-30.05,51.80,9.78,-164.91,-25.71,-7.97,72.36,875.18,225.35
NetDebtEBITDA_sy,,23.21,-72.57,,,,376.15,33.86,10.44,82.60,-15.69,-30.71,,25.59,44.82,68.80,,6.29,3.77,13.33,-71.32,-45.85,40.70,-3.84,320.59,22.72,-20.05,-30.30,-41.58,-40.74,-34.25,45.53,-8.48
NetDebtEBITDA_qq,,,,4777.25,-76.10,47.93,-107.21,471.92,-15.24,-1.81,387.36,-59.93,,,124.89,-80.05,102.72,13.28,83.74,74.64,-44.46,-66.65,82.61,-85.43,688.52,-27.63,32.06,-108.61,1002.46,-10.35,147.31,-61.26,278.76
NetDebtEBITDA_sq,,,,295.55,-1.38,0.09,21.95,11.21,-18.63,65.48,-43.70,-8.60,,,-35.08,6.54,34.56,14.20,-36.61,16.35,-65.95,115.63,64.71,-20.48,48.92,-37.08,7.30,-30.67,24.82,-36.18,19.06,53.44,-21.51
DebtFin,-185500000,-193920000,-186000000,,,,-1253510000,,,,-688880000,,,,-1764343000,,,-2340459000,-2364801000,-606342000,57887000,-3130397000,-3497158000,-4708579000,-2429074000,-3358773000,-4094726000,-5895873000,-3921537000,-4976322000,-4754454000,-5025871000,-1316992000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,50.36,19.10,,,,-115.09,,,,20.21,,,,-203.04,,,,62.66,,,26.82,34.75,-227.73,-3122.03,16.64,-28.68,-20.87,-83.93,-68.14,-25.94,-11.82,66.52
DebtFinEBITDA_sy,,35.59,23.85,,,,111.85,,,,-3.12,,,,125.81,,,,6.73,,,78.28,-292.73,-23.80,2364.41,1781.82,9.52,-158.88,-55.06,-97.13,-74.89,-67.90,347.48
DebtFinEBITDA_qq,,,,,,,,,,,,,,,,,,,5.54,72.93,105.53,-5278.81,15.77,-35.94,49.04,-42.85,-30.02,-27.69,22.44,-30.58,2.62,-13.38,76.78
DebtFinEBITDA_sq,,,,,,,,,,,,,,,,,,,179.42,382.03,-95.32,-221.19,-604.90,290.58,51.38,-17.30,-137.92,-24.01,215.56,-94.72,-2411.59,-19.06,407.98
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-84.68,276.61,,,,-85.53,,,,-4.71,,,41.18,23.55,38.13,,-51.98,-52.75,-60.30,15.67,9.17,16.54,16.61,-49.92,13.96,3.22,4.90,5.89,0.72,-0.93,-7.68,-29.35
SP1_sy,,-3.86,25.96,,,,-11.12,,,,-29.11,,,-11.64,-4.80,-20.36,,-10.28,5.56,0.93,8.16,-3.58,-7.39,-13.97,-12.05,-11.38,5.34,9.14,10.50,2.20,-7.95,-3.80,-6.72
SP1_qq,,,,,,,,,,,16.60,7.74,,,2.04,20.46,-18.14,-52.28,0.40,1.21,138.52,-54.96,7.18,1.28,2.44,2.49,-2.93,2.93,3.41,-2.51,-4.53,-4.08,-20.87
SP1_sq,,,,,,,,,,,-23.69,28.71,,,-17.77,7.67,-9.78,12.33,-3.26,2.95,-3.32,0.13,-7.09,-4.36,-1.15,0.90,10.44,-0.92,0.08,-6.68,-0.52,3.54,-2.96
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-84.68,277.91,,,,-82.80,,,,-10.22,,,19.49,17.08,38.13,,-50.59,-54.52,-59.45,16.60,8.53,15.57,15.72,-49.27,14.38,4.18,6.07,6.49,1.05,-0.15,-6.69,-28.15
SP2_sy,,-9.58,23.72,,,,-11.06,,,,-24.69,,,-15.49,-4.97,-20.76,,-6.59,-1.57,-5.80,9.68,0.55,-0.68,-5.02,-16.17,-14.83,-1.22,2.61,8.69,5.08,-6.80,1.92,-10.49
SP2_qq,,,,,,,,,,,10.88,-4.11,,,8.65,13.13,-18.14,-50.90,0.01,0.87,135.42,-54.30,6.50,1.00,3.21,3.03,-3.00,2.83,3.62,-2.23,-4.15,-3.90,-20.21
SP2_sq,,,,,,,,,,,-17.62,22.88,,,-7.36,2.46,-4.22,2.74,-2.38,-1.95,11.53,-5.81,-3.58,-6.23,-1.56,-4.31,11.83,-2.59,4.26,-7.48,-0.81,6.52,-8.43
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-45.93,-33.19,,,,236.93,,,,-71.88,,,,68.30,,,,-27.30,,,3.97,1.01,433.06,,-18.18,10.92,20.41,56.07,23.26,-13.20,-24.39,-72.09
CAR_sy,,-56.67,63.42,,,,-16.37,,,,-11.58,,,,34.53,,,,-8.57,,,-65.22,-39.59,18.76,,4.98,-0.37,-53.98,-13.97,58.28,-37.74,65.79,-14.45
CAR_qq,,,,,,,,,,,,,,,,,,,-25.58,-68.32,,,-27.69,67.17,-52.32,41.98,-1.97,81.46,-38.20,12.13,-30.97,58.06,-77.19
CAR_sq,,,,,,,,,,,,,,,,,,,-5.24,-3.56,,,64.60,89.59,-30.03,-51.92,56.20,-12.42,30.80,-11.54,-38.56,133.22,-32.51
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-35.52,4.28,,,,12.31,,,,-33.03,,,-36.83,-2.44,21.71,,3.67,-11.29,-20.63,-12.71,2.15,4.19,24.13,26.69,11.48,13.25,19.96,15.99,-1.15,-8.40,-9.30,-41.85
QR_sy,,1.16,5.33,,,,7.78,,,,-30.83,,,-27.51,-3.09,-19.44,,24.49,19.65,5.45,15.18,-7.22,-22.49,-29.79,-28.84,-41.63,-4.36,6.59,12.98,26.37,-15.46,14.17,-3.72
QR_qq,,,,,,,,,,,-36.15,-12.09,,,-1.39,9.68,-9.08,5.43,-15.62,-1.87,,23.37,-13.94,16.91,2.06,8.56,-12.57,23.83,-1.31,-7.49,-18.98,22.61,-36.74
QR_sq,,,,,,,,,,,-30.17,38.61,,,-6.64,15.23,-13.63,33.98,-10.27,1.55,,7.93,-25.03,-8.02,-4.39,-11.47,22.84,2.51,1.34,-0.97,-17.82,38.43,-14.54
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-35.14,4.28,,,,18.61,,,,-34.09,,,-32.11,-2.81,11.14,,-2.88,-13.09,-22.80,-13.54,-0.95,3.53,23.41,22.10,11.33,12.75,18.68,15.29,-1.29,-8.07,-8.47,-40.12
CR_sy,,-10.57,20.84,,,,-10.08,,,,-13.29,,,-5.79,-16.36,-34.60,,-6.77,6.53,-0.63,5.27,-15.89,-6.81,-6.39,-13.93,-13.13,-5.97,-6.52,3.28,7.16,-0.87,4.29,-8.95
CR_qq,,,,,,,,,,,-35.37,-3.13,,,-7.47,10.77,-8.14,3.15,-17.20,-1.61,2.89,18.17,-13.45,17.29,1.80,7.74,-12.35,23.46,-1.12,-7.75,-18.36,22.91,-35.31
CR_sq,,,,,,,,,,,-17.26,43.64,,,-26.54,12.32,-8.28,23.20,-16.07,4.77,-2.83,-1.56,-7.01,5.25,-10.65,-0.65,0.65,4.64,-1.29,3.08,-6.89,10.08,-13.82
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-45.96,26.15,,,,97.49,,,,-74.39,,,-44.79,67.12,43.89,,19.83,-27.30,-79.13,-61.13,3.97,1.01,433.06,58.96,-18.18,10.92,20.41,56.07,23.26,-13.20,-24.39,-72.09
PP_sy,,-36.53,184.85,,,,-45.55,,,,-48.38,,,11.44,34.53,-16.12,,2.42,22.00,-17.07,-3.78,0.32,2.48,14.24,-26.15,-36.96,-36.30,-27.62,7.53,-24.21,-16.02,-0.69,-10.06
PP_qq,,,,,,,,,,,-59.48,28.14,,,22.67,10.33,-14.13,3.11,-25.58,-68.32,59.88,175.84,-27.69,67.17,-52.32,41.98,-1.97,81.46,-38.20,12.13,-30.97,58.06,-77.19
PP_sq,,,,,,,,,,,-31.44,88.79,,,-17.24,17.72,-4.02,9.53,-1.41,-19.98,11.36,14.19,0.71,-10.79,-28.01,-2.52,1.76,1.36,6.94,-31.29,12.76,19.87,-3.15
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-29.72,-4.77,,,,-9.26,233.33,-5.06,,0.18,8724.21,,-28.23,-16.52,6.48,,-3.50,-5.68,4.69,5.39,-5.98,0.21,-23.30,8.28,13.18,12.80,17.80,5.84,-10.90,-12.05,-10.31,-23.80
RCLR_sy,,2.62,9.97,,,,18.24,21.73,16.07,,-25.38,-15.82,,-24.22,-24.09,-13.90,,18.95,30.16,7.39,2.75,-3.57,-24.98,-18.75,-17.38,-13.86,-8.69,-8.36,-21.60,-39.95,-18.07,-8.51,7.31
RCLR_qq,,,,-99.73,315.79,,,-99.01,18.42,11140.89,-24.30,-12.43,,,-11.95,11.69,-5.04,3.33,-13.95,23.98,-4.40,-7.82,-8.28,-5.11,34.96,-3.65,-8.58,-0.90,21.26,-18.89,-9.76,1.05,3.02
RCLR_sq,,,,-14.49,-8.52,,,-11.97,-12.78,5.25,-7.67,-0.69,,,-7.51,12.63,-3.26,18.03,1.21,-7.07,-7.44,10.78,-21.26,0.64,-5.89,15.51,-16.54,1.00,-19.49,-11.52,13.87,12.79,-5.56
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-26.84,17.19,,,,-20.12,75.33,9.95,384.26,-17.92,409.79,,-3.26,8.99,23.59,,-44.31,-49.64,-57.25,-7.61,8.38,20.78,42.01,-24.79,25.89,12.61,14.15,12.56,1.33,-3.15,-15.97,-56.66
KP_sy,,9.60,68.58,,,,-28.95,42.17,-18.73,168.38,-38.56,-12.66,,-28.83,-38.77,-33.63,,-7.46,54.74,-24.91,22.20,3.20,-5.61,-26.87,-52.21,-68.77,-46.01,-32.20,18.74,63.65,5.06,38.83,-11.78
KP_qq,,,,-182.78,77.40,-34.75,416.83,-125.56,17.49,525.36,-8.52,-3.51,,,3.06,9.42,-8.73,-45.89,-6.80,-7.12,97.26,-36.53,3.87,9.20,4.47,6.25,-7.10,10.70,3.01,-4.35,-11.21,-3.96,-46.87
KP_sq,,,,-37.81,22.97,-65.50,169.29,24.44,-29.71,13.94,-38.35,76.89,,,-46.96,91.72,-33.49,36.83,-11.31,-6.96,8.24,15.55,-18.88,-27.92,-29.26,-24.50,40.25,-9.48,23.88,4.06,-9.97,19.61,-21.28
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-43.62,100.80,,,,-4308.18,591.28,1841.65,422.91,15.81,-494.92,,-209.56,-20.77,-58.55,,-1525.25,-36.71,21.36,14.19,-80.12,-10.17,-37.82,-39.70,6.91,15.07,8.32,18.83,27.93,30.76,39.77,67.54
PKKO_sy,,-9.40,-28.02,,,,-18.77,-3.30,5.46,443.62,-28.14,-55.88,,-36.63,-60.31,-4.12,,0.90,-226.31,-31.50,-110.98,-19.67,73.83,-113.94,-1021.62,-305.56,-106.63,942.45,204.58,171.54,502.47,13.58,-16.22
PKKO_qq,,,,-273.08,76.09,-47.88,-6776.37,120.21,-15.24,-72.58,-1892.83,5.22,,,-1876.32,-24.43,6.27,29.49,-66.24,28.42,-2.27,-48.01,-1.68,10.46,-3.67,1.37,7.24,3.33,8.22,12.43,10.88,15.91,50.54
PKKO_sq,,,,39.01,-24.58,-83.21,361.49,65.49,-17.74,-13.46,-39.00,1.61,,,-61.79,145.45,-7.39,16.17,-147.83,233.11,-114.84,950.00,-115.58,29.08,-1094.24,-55.78,84.34,389.14,48.25,6.57,-11.89,-18.40,9.36
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,12.33,302.52,,,,-27.71,-35.06,-44.83,-59.92,-50.62,-62.65,-65.53,-45.75,-34.75,-14.07,1.33,0.76,-1.26,-11.23,-12.72,-8.07,-3.41,8.98,-4.21,-9.45,-10.09,-9.11,-1.10,1.96,-1.27,-5.55,-3.73
RN_sy,,-16.14,12.63,,,,-4.65,5.54,4.09,-23.30,-15.67,1.36,6.92,11.58,22.47,-0.93,3.79,3.01,-10.00,3.54,3.55,-0.54,8.23,8.85,3.56,4.42,2.42,3.68,4.07,5.48,-1.27,-5.56,7.42
RN_qq,,,,12.29,14.77,-14.81,-34.16,0.88,-2.51,-38.11,-18.87,-23.70,-10.02,-2.60,-2.42,0.47,6.10,-3.14,-4.37,-9.67,4.32,2.02,0.47,1.92,-8.30,-3.57,-0.24,3.03,-0.22,-0.59,-3.40,-1.43,1.70
RN_sq,,,,-18.27,-4.14,34.82,-9.73,-9.53,-5.46,-0.65,-0.75,8.74,-0.27,3.67,8.93,-12.03,4.47,2.90,-4.83,1.21,4.47,-1.16,3.56,1.79,-0.60,-0.34,1.58,3.04,-0.23,1.01,-4.93,-1.43,13.49
CRN,77000,69000,17000,15000,13000,16000,24000,23000,24000,39000,48000,63000,70000,71000,73000,73000,69000,71000,74000,82000,79000,77000,77000,75000,82000,85000,85000,83000,83000,84000,86000,88000,86000
CRN_yy,,-10.39,-75.36,,,,41.18,53.33,84.62,143.75,100.00,173.91,191.67,82.05,52.08,15.87,-1.43,,1.37,12.33,14.49,8.45,4.05,-8.54,3.80,10.39,10.39,10.67,1.22,-1.18,1.18,6.02,3.61
CRN_sy,,20.89,-11.52,,,,4.14,-5.80,7.29,31.01,18.18,-1.54,-6.80,-10.14,-18.27,2.08,-2.60,,11.76,-5.10,-4.81,0.55,-8.42,-7.53,-3.37,-4.40,-2.30,-5.81,-3.49,-5.75,1.18,8.64,-6.63
CRN_qq,,,,-11.76,-13.33,23.08,50.00,-4.17,4.35,62.50,23.08,31.25,11.11,1.43,2.82,,-5.48,2.90,4.23,10.81,-3.66,-2.53,,-2.60,9.33,3.66,,-2.35,,1.20,2.38,2.33,-2.27
CRN_sq,,,,22.49,-7.25,-17.71,11.39,10.80,5.64,0.49,0.48,-7.69,,-3.12,-8.60,,-4.59,-3.21,4.97,-2.11,-4.30,2.25,,-1.15,,1.16,,-4.71,,-1.20,4.88,2.33,-11.93
CPZ,24000,31000,23000,41000,38000,38000,36000,24000,25000,27000,31000,35000,36000,40000,44000,42000,40000,41000,45000,48000,46000,45000,46000,47000,50000,51000,49000,46000,46000,47000,51000,53000,55000
CPZ_yy,,29.17,-25.81,,,,56.52,-41.46,-34.21,-28.95,-13.89,45.83,44.00,48.15,41.94,20.00,11.11,2.50,2.27,14.29,15.00,9.76,2.22,-2.08,8.70,13.33,6.52,-2.13,-8.00,-7.84,4.08,15.22,19.57
CPZ_sy,,-3.57,-8.64,,,,5.41,-12.05,6.13,-1.15,23.08,35.62,18.50,12.21,7.29,1.01,,13.47,8.74,25.00,12.20,-2.28,-16.07,-19.20,-13.04,-10.28,14.89,-5.94,5.00,11.46,9.26,25.26,9.52
CPZ_qq,,,,78.26,-7.32,,-5.26,-33.33,4.17,8.00,14.81,12.90,2.86,11.11,10.00,-4.55,-4.76,2.50,9.76,6.67,-4.17,-2.17,2.22,2.17,6.38,2.00,-3.92,-6.12,,2.17,8.51,3.92,3.77
CPZ_sq,,,,12.16,-1.81,,-10.34,-6.41,18.49,-0.58,11.63,3.12,3.54,-5.85,6.74,-2.91,2.50,6.83,2.28,11.61,-8.00,-6.96,-12.15,7.45,-0.99,-4.00,12.50,-12.04,,1.90,10.28,0.85,-3.36
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,21.72,-5.33,,,,-27.64,-34.99,-44.77,-48.20,4.89,17.14,43.98,34.23,22.54,7.82,-3.82,-5.09,0.55,-0.25,2.04,5.09,6.11,-1.53,-19.17,-21.80,-20.83,-11.47,-3.50,-3.31,-7.37,-10.94,-2.34
RMO_sy,,-9.29,1.20,,,,1.26,6.44,9.31,9.15,0.69,11.15,4.87,1.48,-3.79,-15.18,-23.90,-25.63,-18.52,1.12,14.90,16.93,8.80,5.65,24.72,44.58,42.12,29.43,5.12,-5.27,-6.63,-3.85,2.07
RMO_qq,,,,12.29,14.77,12.48,-50.08,0.88,-2.51,5.50,1.09,12.66,19.83,-1.64,-7.71,-0.88,6.89,-2.94,-2.23,-1.67,9.35,-0.04,-1.28,-8.75,-10.23,-3.30,-0.06,2.04,-2.15,-3.10,-4.26,-1.89,7.30
RMO_sq,,,,-15.14,1.23,4.20,13.12,-10.80,3.96,4.06,4.35,-1.53,-1.91,0.69,-1.07,-13.19,-12.01,-1.60,8.40,7.73,-0.01,0.14,0.87,4.61,18.04,16.08,-0.85,-4.73,-4.14,4.61,-2.27,-1.89,1.76
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-82.53,326.87,,,,-92.01,-92.82,-93.90,-95.25,-9.45,5.93,30.20,70.07,76.03,82.14,62.08,-38.24,-61.31,-76.20,-72.97,-36.15,0.41,31.65,-16.58,-15.42,-19.95,-15.76,9.67,3.05,-0.97,-12.54,-23.13
RMT_sy,,10.39,25.06,,,,-16.39,-38.58,-12.12,-35.82,-40.01,5.88,1.12,-3.25,-17.18,-33.77,-37.83,-39.50,-25.05,-28.50,-18.66,-8.63,18.84,25.59,3.26,-0.01,-6.87,-6.40,34.81,36.99,31.65,29.60,12.81
RMT_qq,,,,12.29,14.77,12.48,-94.48,0.88,-2.51,-12.49,5.20,18.02,19.83,14.31,8.89,22.12,6.64,-56.44,-31.79,-24.87,21.10,2.87,7.27,-1.49,-23.26,4.31,1.52,3.68,-0.10,-2.00,-2.44,-8.44,-12.19
