,2007/Q4,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RN_yy,,-4.89,-2.88,8.67,,,,0.68,-4.90,-3.37,-14.88,-16.81,-9.99,-23.24,-27.56,-26.96,-28.71,-19.61,-20.93,-8.12,10.91,19.46,28.80,15.75,7.90,10.05,8.30,13.83,4.66,-4.84,-6.60,-4.90,3.61,3.28
RN_sy,,21.29,-16.14,12.63,,,,-4.65,5.54,4.09,-23.30,-15.67,1.36,6.92,11.58,22.47,-0.93,3.79,3.01,-10.00,3.54,3.55,-0.54,8.23,8.85,3.56,4.42,2.42,3.68,4.07,5.48,-1.27,-5.56,7.42
RN_qq,,,,,-7.64,-0.71,16.83,-6.03,-12.76,0.89,2.90,-8.15,-5.61,-13.96,-2.88,-7.39,-7.87,-2.97,-4.48,7.61,11.22,4.50,2.99,-3.30,3.68,6.58,1.35,1.64,-4.67,-3.09,-0.52,3.49,3.85,-3.40
RN_sq,,,,,-18.27,-4.14,34.82,-9.73,-9.53,-5.46,-0.65,-0.75,8.74,-0.27,3.67,8.93,-12.03,4.47,2.90,-4.83,1.21,4.47,-1.16,3.56,1.79,-0.60,-0.34,1.58,3.04,-0.23,1.01,-4.93,-1.43,13.49
CRN,67000,70000,72000,66000,72000,72000,62000,66000,75000,75000,73000,79000,84000,97000,100000,108000,118000,121000,127000,118000,106000,102000,99000,102000,98000,92000,91000,90000,94000,97000,97000,94000,91000,94000
CRN_yy,,4.48,2.86,-8.33,,,,,4.17,4.17,17.74,19.70,12.00,29.33,36.99,36.71,40.48,24.74,27.00,9.26,-10.17,-15.70,-22.05,-13.56,-7.55,-9.80,-8.08,-11.76,-4.08,5.43,6.59,4.44,-3.19,-3.09
CRN_sy,,-17.71,20.89,-11.52,,,,,-5.80,7.29,31.01,18.18,-1.54,-6.80,-10.14,-18.27,2.08,-2.60,-2.69,11.76,-5.10,-4.81,0.55,-8.42,-7.53,-3.37,-4.40,-2.30,-5.81,-3.49,-5.75,1.18,8.64,-6.63
CRN_qq,,,,,9.09,,-13.89,6.45,13.64,,-2.67,8.22,6.33,15.48,3.09,8.00,9.26,2.54,4.96,-7.09,-10.17,-3.77,-2.94,3.03,-3.92,-6.12,-1.09,-1.10,4.44,3.19,,-3.09,-3.19,3.30
CRN_sq,,,,,22.49,,-17.71,11.39,10.80,,0.49,0.48,-7.69,,-3.12,-8.60,15.29,-4.59,-3.21,4.97,-2.11,-4.30,2.25,-4.40,-1.15,,1.16,-2.30,-4.71,2.47,,4.88,2.33,-11.93
CPZ,35000,120000,78000,60000,65000,57000,49000,41000,30000,27000,23000,26000,28000,39000,45000,75000,100000,111000,123000,102000,82000,93000,87000,89000,105000,100000,105000,108000,101000,110000,131000,141000,149000,143000
CPZ_yy,,242.86,-35.00,-23.08,,,,-31.67,-53.85,-52.63,-53.06,-36.59,-6.67,44.44,95.65,188.46,257.14,184.62,173.33,36.00,-18.00,-16.22,-29.27,-12.75,28.05,7.53,20.69,21.35,-3.81,10.00,24.76,30.56,47.52,30.00
CPZ_sy,,2.44,-3.57,-8.64,,,,5.41,-12.05,6.13,-1.15,23.08,35.62,18.50,12.21,7.29,1.01,,13.47,8.74,25.00,12.20,-2.28,-16.07,-19.20,-13.04,-10.28,14.89,-5.94,5.00,11.46,9.26,25.26,9.52
CPZ_qq,,,,,8.33,-12.31,-14.04,-16.33,-26.83,-10.00,-14.81,13.04,7.69,39.29,15.38,66.67,33.33,11.00,10.81,-17.07,-19.61,13.41,-6.45,2.30,17.98,-4.76,5.00,2.86,-6.48,8.91,19.09,7.63,5.67,-4.03
CPZ_sq,,,,,12.16,-1.81,6.75,-10.34,-6.41,18.49,-0.58,11.63,3.12,3.54,-5.85,6.74,-2.91,2.50,6.83,2.28,11.61,-8.00,-6.96,-12.15,7.45,-0.99,-4.00,12.50,-12.04,10.53,1.90,10.28,0.85,-3.36
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,31.44,676.75,-14.73,,,,-13.98,-69.12,-83.09,-86.66,-69.53,-54.63,-38.23,-38.90,-21.32,6.59,-52.03,-78.30,,-112.81,,,,,,,,,,,,,
RZ_sy,,-28.26,6.73,73.76,,,,-47.44,-50.85,-45.73,-46.64,4.15,-4.76,-13.33,-41.05,-48.57,-32.87,-7.85,28.67,,-25.18,,,,,,,,,,,,,
RZ_qq,,,,,55.77,28.21,24.24,-65.33,-44.08,-29.81,-1.99,-20.80,-16.74,-4.42,-3.05,1.99,12.80,-56.98,-56.15,,,,,,,,,,,,,,,
RZ_sq,,,,,-14.04,-19.86,9.19,-30.13,-19.61,-11.51,7.35,36.37,-26.49,-19.47,-26.98,18.97,-4.04,10.54,1.96,,,,,,,,,,,,,,,
CRZ,7000,5000,1000,1000,1000,0,0,1000,2000,2000,2000,3000,4000,4000,4000,4000,4000,8000,19000,,-28000,,,,,,,,,,,,,
CRZ_yy,,-28.57,-80.00,,,,,,100.00,,,200.00,100.00,100.00,100.00,33.33,,100.00,375.00,,-800.00,,,,,,,,,,,,,
CRZ_sy,,46.67,-9.09,,,,,,86.67,,,-9.09,-35.71,-23.53,12.90,100.00,,46.15,8.57,,-33.33,,,,,,,,,,,,,
CRZ_qq,,,,,,-100.00,,,100.00,,,50.00,33.33,,,,,100.00,137.50,,,,,,,,,,,,,,,
CRZ_sq,,,,,,-40.00,,,27.27,,,-35.48,-10.00,,,,,-9.52,,,,,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-11.65,-3.89,7.80,,,,-46.21,-46.91,8.18,-0.66,18.27,40.62,4.43,-9.19,-23.51,-35.69,-33.61,-31.23,-16.79,3.29,5.89,14.07,7.83,-0.45,11.90,7.95,14.51,23.98,19.85,26.09,29.17,25.04,15.06
RMO_sy,,25.51,-9.29,1.20,,,,1.26,6.44,9.31,9.15,0.69,11.15,4.87,1.48,-3.79,-15.18,-23.90,-25.63,-18.52,1.12,14.90,16.93,8.80,5.65,24.72,44.58,42.12,29.43,5.12,-5.27,-6.63,-3.85,2.07
RMO_qq,,,,,-12.04,-39.57,16.83,-13.38,-13.19,23.13,7.28,3.13,3.22,-8.55,-6.71,-13.14,-13.21,-5.59,-3.37,5.10,7.73,-3.21,4.09,-0.64,-0.54,8.79,0.41,5.40,7.68,5.17,5.64,7.97,4.24,-3.23
RMO_sq,,,,,-15.14,1.23,4.20,13.12,-10.80,3.96,4.06,4.35,-1.53,-1.91,0.69,-1.07,-13.19,-12.01,-1.60,8.40,7.73,-0.01,0.14,0.87,4.61,18.04,16.08,-0.85,-4.73,-4.14,4.61,-2.27,-1.89,1.76
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-19.02,116.52,13.95,,,,-0.29,-18.53,-18.14,-27.42,-10.75,7.91,17.75,15.25,-9.42,-18.53,-43.86,-55.79,-42.84,-37.13,9.29,76.31,62.99,48.63,1.47,-32.07,-38.46,-38.00,-27.05,-13.74,-2.19,5.81,-9.81
RMT_sy,,21.77,10.39,25.06,,,,-16.39,-38.58,-12.12,-35.82,-40.01,5.88,1.12,-3.25,-17.18,-33.77,-37.83,-39.50,-25.05,-28.50,-18.66,-8.63,18.84,25.59,3.26,-0.01,-6.87,-6.40,34.81,36.99,31.65,29.60,12.81
RMT_qq,,,,,4.43,-4.99,16.82,-13.97,-14.67,-4.54,3.58,5.78,3.17,4.16,1.39,-16.87,-7.20,-28.23,-20.16,7.50,2.05,24.78,28.80,-0.62,-6.94,-14.81,-13.77,-9.97,-6.25,0.24,1.95,2.09,1.42,-14.56
RMT_sq,,,,,-1.93,-28.95,36.60,-12.15,-27.96,1.65,-0.24,-17.88,27.15,-2.92,-4.56,-29.71,1.69,-8.88,-7.12,-12.91,-3.00,3.67,4.33,13.27,2.51,-14.76,1.02,5.50,3.03,22.77,2.65,1.39,1.42,6.87
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-17.33,68.31,11.40,,,,-26.31,-34.49,-5.00,-14.29,3.66,24.15,10.70,1.81,-17.02,-28.06,-38.86,-44.99,-31.23,-19.67,7.60,42.18,32.46,22.27,5.96,-15.21,-17.64,-15.65,-10.37,0.48,8.55,12.42,-2.24
RM_sy,,12.09,-0.01,10.60,,,,-1.09,-32.93,-16.14,-4.84,-41.48,16.45,10.06,11.15,-2.35,-6.09,-8.57,-16.86,-3.44,-7.54,-2.79,6.83,11.17,15.70,12.30,7.06,11.21,2.25,7.21,11.78,3.17,2.01,5.17
RM_qq,,,,,-3.08,-24.65,16.83,-13.63,-13.84,9.28,5.40,4.46,3.19,-2.56,-3.07,-14.86,-10.54,-17.19,-12.78,6.43,4.51,10.91,15.26,-0.85,-3.53,-3.88,-7.77,-3.70,-1.19,2.13,3.40,4.03,2.33,-11.19
RM_sq,,,,,-14.70,-17.29,-9.61,55.11,-42.16,3.42,2.57,-4.61,15.09,-2.25,3.58,-16.20,10.69,-4.84,-5.81,-2.68,5.99,0.05,3.51,1.28,10.31,-2.89,-1.32,5.21,1.42,1.81,2.89,-2.90,0.29,4.96
COP,74000,75000,73000,67000,73000,,,67000,77000,77000,75000,82000,88000,101000,104000,112000,122000,129000,146000,,78000,,,,,,,,,,,,,
COP_yy,,1.35,-2.67,-8.22,,,,,5.48,,,22.39,14.29,31.17,38.67,36.59,38.64,27.72,40.38,,-36.07,,,,,,,,,,,,,
COP_sy,,-38.06,51.04,5.52,,,,,13.57,,,-0.67,-33.33,-20.29,-18.38,-17.23,20.28,19.09,26.58,,62.75,,,,,,,,,,,,,
COP_qq,,,,,8.96,,,,14.93,,-2.60,9.33,7.32,14.77,2.97,7.69,8.93,5.74,13.18,,,,,,,,,,,,,,,
COP_sq,,,,,-8.50,,,,6.71,,-1.45,8.82,-28.38,3.77,0.91,10.36,4.08,2.75,7.25,,,,,,,,,,,,,,,
CSP,39000,-45000,-5000,7000,8000,,,26000,47000,50000,52000,56000,60000,62000,59000,37000,22000,18000,23000,,-4000,,,,,,,,,,,,,
CSP_yy,,-215.38,88.89,240.00,,,,271.43,487.50,,,115.38,27.66,24.00,13.46,-33.93,-63.33,-70.97,-61.02,,-118.18,,,,,,,,,,,,,
CSP_sy,,-79.49,287.50,-20.97,,,,6.12,-1.69,,,57.69,-37.93,-77.78,-94.59,-63.41,-58.33,-12.50,525.00,,-60.00,,,,,,,,,,,,,
CSP_qq,,,,,14.29,,,,80.77,6.38,4.00,7.69,7.14,3.33,-4.84,-37.29,-40.54,-18.18,27.78,,,,,,,,,,,,,,,
CSP_sq,,,,,20.41,,,,11.54,24.14,2.78,10.81,-56.10,-55.56,-75.00,650.00,-50.00,-6.67,78.57,,,,,,,,,,,,,,,
