,2006/Q4,2007/Q4,2008/Q4,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
QR_yy,,120.40,30.55,,,30.78,,,,-81.73,-70.87,48.00,54.74,79.86,19.99,248.02,177.95,161.22,114.01,5.14,11.13,27.36,-8.12,-12.60,-5.49,-26.13,6.37,-10.88,9.64,21.01,41.03,1.64,-28.09,-35.18,-29.38,-12.51,-13.19,-13.07,-16.60,-21.40
QR_sy,,35.57,-38.97,,,6.72,,,,-1.79,0.98,-6.53,-3.07,8.61,14.54,24.57,13.81,9.95,3.89,-5.41,9.64,-10.62,-7.30,-1.41,-6.91,-3.81,2.65,-2.65,-3.45,-5.74,-6.43,-7.09,-5.82,2.06,11.04,1.39,8.83,2.30,-2.70,1.94
QR_qq,,,,,,,-5.12,-85.40,18.47,11.30,51.30,-25.81,23.86,29.37,0.93,115.19,-1.08,21.58,-17.31,5.72,4.56,39.34,-40.35,0.58,13.06,8.91,-14.11,-15.74,39.10,20.20,0.10,-39.27,-1.59,8.36,9.05,-24.76,-2.36,8.51,4.61,-29.08
QR_sq,,,,,,,-3.18,2.95,3.04,-4.37,-0.45,-4.71,6.85,7.15,4.99,3.63,-2.37,3.51,-0.80,-5.64,13.17,-15.62,2.89,0.35,6.85,-12.81,9.80,-4.83,5.97,-14.88,8.99,-5.50,7.42,-7.75,18.57,-13.71,15.30,-13.29,12.78,-9.59
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,50.45,16.62,,,19.95,,,,-63.86,-52.97,33.06,40.52,45.63,8.82,83.34,56.02,61.98,41.16,2.23,5.60,25.80,-8.32,-12.15,-4.69,-30.26,2.09,-14.19,12.05,31.32,48.50,11.93,-24.45,-32.97,-27.96,-10.78,-13.41,-11.85,-14.68,-17.02
CR_sy,,22.01,-29.29,,,17.77,,,,-24.16,-19.59,-2.67,2.52,10.60,11.84,14.15,9.06,6.96,3.55,3.19,8.18,-4.41,-2.30,-10.22,0.58,7.86,9.28,0.96,-5.97,-10.04,-3.03,-1.86,5.55,0.15,-0.31,1.85,-4.48,4.13,-3.15,2.31
CR_qq,,,,,,,1.37,-68.11,6.56,4.91,31.91,-9.76,12.52,8.72,-1.44,52.04,-4.24,12.88,-14.10,10.11,-1.08,34.47,-37.40,5.51,7.32,-1.61,-8.36,-11.32,40.13,15.31,3.63,-33.16,-5.42,2.31,11.37,-17.22,-8.20,4.15,7.80,-19.49
CR_sq,,,,,,,-7.88,-13.34,-7.01,2.16,-2.33,4.89,-2.06,10.22,-1.23,7.06,-6.43,8.10,-4.38,6.69,-1.90,-4.48,-2.27,-1.96,9.90,2.44,-0.99,-9.43,2.36,-1.99,6.73,-8.33,10.09,-7.02,6.24,-6.34,3.24,1.36,-1.18,-1.07
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,353.20,45.17,,,48.26,,,-72.80,-83.47,-69.66,81.47,145.17,113.01,12.96,121.84,74.34,73.93,36.79,21.49,50.26,52.96,15.31,-13.66,-3.42,-61.30,2.81,-8.41,18.17,167.70,84.14,17.01,-33.29,-38.52,-39.11,-24.81,-26.72,-26.02,-30.77,-21.12
PP_sy,,415.70,-76.19,,,-5.66,,,63.39,-30.29,20.44,-37.88,-44.95,-10.87,-4.61,32.38,38.83,37.13,0.68,25.00,26.81,28.86,-12.91,-28.99,-27.48,-19.17,-0.26,19.78,-11.47,-11.09,12.24,19.25,51.26,12.17,73.60,-22.33,-26.63,10.38,-30.07,28.39
PP_qq,,,,,,183.54,-3.64,-87.69,-19.12,72.36,76.87,-26.40,9.27,49.75,-6.21,44.55,-14.13,49.39,-26.23,28.38,6.21,52.07,-44.39,-3.87,18.80,-39.06,47.72,-14.36,53.27,38.06,1.61,-45.58,-12.61,27.24,0.64,-32.81,-14.83,28.46,-5.83,-23.44
PP_sq,,,,,,87.72,-42.69,27.90,18.73,-19.91,-0.98,-34.02,5.22,29.65,5.98,-8.44,10.36,28.06,-22.19,13.68,11.95,30.13,-47.41,-7.31,14.33,45.04,-35.11,11.31,-15.49,45.66,-18.09,18.26,7.20,8.02,26.77,-47.09,1.25,62.51,-19.69,-2.84
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,16.04,0.29,,,-11.01,,,,-16.17,-16.82,9.73,12.22,23.50,45.55,131.39,96.29,83.28,69.04,-14.82,-24.45,-10.32,-34.21,-10.81,-9.76,52.41,15.24,-13.25,0.83,-58.99,-22.17,-14.98,-12.29,-19.34,13.56,20.33,9.84,28.31,16.87,-21.12
RCLR_sy,,7.54,-18.30,,,7.67,,,,-3.63,-0.35,9.27,9.59,9.56,5.76,17.67,6.88,18.91,10.50,-1.27,11.60,-9.87,-13.93,-15.64,-17.04,-16.28,-5.81,0.65,6.61,5.26,-0.41,-9.88,-12.88,-10.72,-9.85,4.94,1.01,5.27,9.20,-6.84
RCLR_qq,,,,,,,-16.65,-22.83,33.62,-2.46,-17.31,1.82,36.65,7.34,-2.54,61.86,15.92,0.23,-10.11,-18.44,2.82,18.98,-34.06,10.57,4.03,100.94,-50.14,-16.77,20.91,-18.26,-5.39,-9.07,24.74,-24.84,33.21,-3.66,13.86,-12.20,21.34,-34.97
RCLR_sq,,,,,,,9.13,-9.08,6.18,-8.53,12.84,-0.30,6.49,-8.55,8.93,10.94,-3.28,1.74,1.22,-0.88,9.33,-17.83,-3.34,-2.85,7.52,-17.08,8.75,3.81,13.89,-18.12,2.89,-6.06,10.09,-16.09,3.89,9.35,5.97,-12.55,7.76,-6.72
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,51.02,-1.56,,,18.99,,136.24,154.20,-75.08,-50.55,185.14,134.77,114.10,6.99,104.88,65.92,58.52,51.83,-7.70,4.31,19.89,-9.60,-9.01,-17.48,-15.20,-8.17,-17.08,23.04,11.46,40.88,13.13,-22.30,-24.29,-19.15,-6.57,-7.76,-12.44,-9.84,-12.70
KP_sy,,-9.22,-26.59,,,5.99,,-26.09,65.65,-36.02,-53.91,-26.14,20.28,38.28,59.29,48.11,24.03,2.30,19.13,6.55,9.04,-0.50,-16.06,-20.01,-4.37,4.86,5.86,10.21,-14.98,-10.77,6.88,6.36,26.99,5.53,1.39,-6.47,-9.94,3.43,-8.43,3.86
KP_qq,,,,,2.43,346.20,3.49,-85.42,45.92,13.21,105.35,-15.94,20.14,3.24,2.61,60.97,-2.70,-1.37,-1.72,-2.14,9.96,13.37,-25.89,-1.50,-0.27,16.50,-19.75,-11.06,47.98,5.54,1.43,-28.58,1.63,2.83,8.32,-17.47,0.34,-2.39,11.54,-20.09
KP_sq,,,,,-67.73,169.00,22.09,-30.26,-27.67,3.90,-12.05,11.75,17.79,19.45,1.31,3.91,-1.36,-1.48,17.98,-7.06,0.94,-10.10,-0.47,-11.44,20.68,-1.42,0.48,-7.80,-6.91,3.47,20.35,-8.25,11.14,-14.01,15.63,-15.36,7.01,-1.24,2.36,-3.99
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,60.14,63.05,,,80.38,,119.48,105.23,-80.79,-49.70,312.31,280.56,134.10,0.70,79.15,48.81,38.92,37.19,-10.48,7.53,31.45,21.04,26.62,19.13,36.63,15.91,0.44,8.18,-20.11,-0.04,-25.76,-33.16,-34.23,-34.32,-27.26,-31.19,-37.85,-31.36,-23.45
PKKO_sy,,32.46,-36.17,,,37.25,,71.17,747.48,-20.19,-54.70,-24.65,-22.50,-36.96,22.58,7.72,66.48,2.80,-10.60,-13.90,36.58,-0.54,-5.49,-9.54,-18.57,7.35,14.96,-3.85,-13.61,0.39,-6.73,21.25,51.52,22.51,12.02,27.25,-13.74,-0.50,21.17,-10.52
PKKO_qq,,,,,-373.75,145.48,-8.32,-90.14,27.21,67.06,140.04,-19.18,17.42,2.77,3.26,43.79,-2.47,-4.06,1.97,-6.18,17.15,17.29,-6.11,-1.85,10.22,34.52,-20.35,-14.95,18.71,-0.66,-0.34,-36.83,6.88,-2.25,-0.48,-30.04,1.12,-11.71,9.91,-21.98
PKKO_sq,,,,,-88.74,1715.83,22.19,-31.45,-44.28,71.01,-30.65,14.03,-42.69,39.10,34.84,0.20,-11.42,-14.11,17.27,-3.49,40.51,-37.45,11.44,-7.64,26.49,-17.54,19.33,-22.75,13.66,-4.18,10.86,0.42,42.04,-22.53,1.37,14.07,-3.71,-10.63,23.45,-15.76
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,17.55,-28.49,,,37.81,,45.64,10.11,-15.86,-21.47,-24.09,-17.78,-16.87,-14.86,-15.71,-20.06,-21.51,-18.80,-9.40,4.49,11.84,11.68,8.65,5.75,-41.98,-45.60,-49.22,-50.67,63.19,116.91,169.12,170.62,53.38,21.49,1.94,0.90,-4.66,-4.66,-3.57
RN_sy,,-5.02,-3.75,,,-0.97,,0.33,14.83,7.34,9.83,9.90,4.80,-0.71,1.00,-7.61,-12.89,-1.81,-2.73,2.99,7.78,-4.49,-2.69,0.15,0.96,3.52,-1.12,-4.79,-12.12,-15.40,0.20,7.41,18.52,26.22,14.52,-1.56,-7.67,-9.10,-11.50,-0.39
RN_qq,,,,,18.75,24.28,1.02,-2.31,-10.23,-5.03,-5.71,-5.57,-2.76,-3.99,-3.43,-6.51,-7.78,-5.73,-0.10,4.30,6.37,0.91,-0.24,1.47,3.52,-44.64,-6.46,-5.29,0.58,83.14,24.33,17.51,1.14,3.80,-1.52,-1.40,0.11,-1.92,-1.52,-0.27
RN_sq,,,,,-6.72,10.43,-2.92,0.33,6.76,3.23,-0.67,0.40,1.81,-2.21,1.04,-8.15,-4.02,10.23,0.10,-2.75,0.44,-2.32,1.98,0.09,1.25,0.17,-2.59,-3.62,-6.56,-3.56,15.37,3.31,3.11,2.70,4.68,-11.20,-3.28,1.10,1.92,-0.05
CRN,55000,47000,66000,70000,59000,48000,47000,48000,54000,57000,60000,64000,65000,68000,71000,75000,82000,87000,87000,83000,78000,78000,78000,77000,74000,134000,143000,151000,150000,82000,66000,56000,55000,53000,54000,55000,55000,56000,57000,57000
CRN_yy,,-14.55,40.43,,,-27.27,,-31.43,-8.47,18.75,27.66,33.33,20.37,19.30,18.33,17.19,26.15,27.94,22.54,10.67,-4.88,-10.34,-10.34,-7.23,-5.13,71.79,83.33,96.10,102.70,-38.81,-53.85,-62.91,-63.33,-35.37,-18.18,-1.79,,5.66,5.56,3.64
CRN_sy,,4.76,4.55,,,,,,-12.99,-6.52,-8.45,-8.45,-5.22,0.78,-1.54,7.69,15.75,2.31,3.12,-2.86,-7.48,3.76,3.03,,-1.47,-2.90,1.47,5.15,14.18,17.91,-0.72,-6.29,-15.69,-20.25,-12.41,-6.72,,9.52,13.33,8.00
CRN_qq,,,,,-15.71,-18.64,-2.08,2.13,12.50,5.56,5.26,6.67,1.56,4.62,4.41,5.63,9.33,6.10,,-4.60,-6.02,,,-1.28,-3.90,81.08,6.72,5.59,-0.66,-45.33,-19.51,-15.15,-1.79,-3.64,1.89,1.85,,1.82,1.79,
CRN_sq,,,,,8.45,-10.39,2.90,,-5.63,-3.73,0.78,,-2.31,2.36,-1.54,9.38,5.00,-9.52,,3.03,,,,,-1.47,,2.99,3.62,6.99,3.27,-13.29,-2.19,-3.73,-2.33,-4.76,4.17,,-0.72,-1.45,
CPZ,92000,68000,87000,77000,74000,66000,76000,91000,107000,116000,128000,133000,133000,132000,125000,109000,99000,91000,79000,78000,79000,81000,91000,93000,92000,130000,138000,152000,151000,111000,95000,84000,86000,88000,86000,84000,81000,78000,76000,81000
CPZ_yy,,-26.09,27.94,,,-24.14,,18.18,44.59,75.76,68.42,46.15,24.30,13.79,-2.34,-18.05,-25.56,-31.06,-36.80,-28.44,-20.20,-10.99,15.19,19.23,16.46,60.49,51.65,63.44,64.13,-14.62,-31.16,-44.74,-43.05,-20.72,-9.47,,-5.81,-11.36,-11.63,-3.57
CPZ_sy,,-7.29,3.93,,,29.73,,-13.28,-13.71,-13.33,-14.41,-10.81,-9.81,-14.42,-11.39,-8.08,-0.52,2.81,-5.03,-3.30,-3.12,-9.84,5.88,3.98,2.15,17.58,8.33,8.74,5.79,4.64,1.03,3.52,2.49,2.46,8.63,,3.88,-0.48,-3.74,5.13
CPZ_qq,,,,,-3.90,-10.81,15.15,19.74,17.58,8.41,10.34,3.91,,-0.75,-5.30,-12.80,-9.17,-8.08,-13.19,-1.27,1.28,2.53,12.35,2.20,-1.08,41.30,6.15,10.14,-0.66,-26.49,-14.41,-11.58,2.38,2.33,-2.27,-2.33,-3.57,-3.70,-2.56,6.58
CPZ_sq,,,,,-3.12,-3.23,-1.67,-5.93,-3.60,-2.80,-2.88,-1.98,,-7.77,0.56,1.68,5.49,-4.69,-7.10,3.53,5.68,-11.29,9.09,1.67,3.83,2.11,0.52,2.05,1.01,1.00,-2.96,4.57,,0.97,2.88,-8.88,9.74,-3.27,-0.48,-0.49
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,68.52,-10.25,,,-1.41,,91.96,612.72,-27.00,-24.28,-35.59,-45.13,-16.44,-2.08,25.40,44.32,58.27,53.78,37.13,26.83,6.75,-13.32,-17.68,-21.69,-9.83,1.73,1.73,3.49,0.53,2.16,5.24,5.71,9.88,18.64,24.54,34.78,39.15,29.98,12.06
RZ_sy,,-5.04,4.44,,,-28.92,,3.88,34.18,8.23,-4.83,-12.47,-11.54,4.34,11.61,13.37,12.81,11.25,2.76,9.75,8.39,8.94,12.08,5.18,-5.41,-5.86,-2.89,0.68,0.93,-0.73,-6.93,-6.57,-8.40,-9.21,-1.47,-1.11,-8.44,-2.15,-3.59,-2.41
RZ_qq,,,,,-69.19,526.56,-7.18,7.14,14.39,-35.83,-3.71,-8.87,-2.55,-2.27,12.83,16.71,12.15,7.17,9.63,4.07,3.73,-9.80,-10.98,-1.17,-1.32,3.87,0.43,-1.17,0.39,0.89,2.06,1.82,0.84,4.86,10.20,6.88,9.13,8.26,2.94,-7.86
RZ_sq,,,,,-13.67,7.17,8.43,3.54,11.52,-13.55,-4.66,-4.77,12.70,1.97,1.99,-3.28,12.15,0.57,-5.80,3.30,10.76,1.07,-3.08,-3.06,-0.39,0.60,-0.03,0.51,-0.15,-1.05,-6.27,0.89,-2.11,-1.92,1.71,1.26,-9.36,4.81,0.22,2.50
CRZ,93000,55000,62000,121000,393000,63000,68000,63000,55000,86000,89000,98000,100000,103000,91000,78000,70000,65000,59000,57000,55000,61000,68000,69000,70000,67000,67000,68000,68000,67000,66000,65000,64000,61000,55000,52000,47000,44000,43000,46000
CRZ_yy,,-40.86,12.73,,,1.61,,-47.93,-86.01,36.51,30.88,55.56,81.82,19.77,2.25,-20.41,-30.00,-36.89,-35.16,-26.92,-21.43,-6.15,15.25,21.05,27.27,9.84,-1.47,-1.45,-2.86,,-1.49,-4.41,-5.88,-8.96,-16.67,-20.00,-26.56,-27.87,-21.82,-11.54
CRZ_sy,,5.74,-3.88,,,41.13,,-6.06,-26.06,-8.00,3.68,15.48,12.23,-4.35,-11.24,-12.85,-10.26,-10.39,-6.67,-12.82,-8.57,-7.97,-6.43,-0.74,6.25,5.51,3.05,-0.74,-0.74,,7.41,7.46,9.63,11.85,2.07,-5.56,,1.32,3.38,9.56
CRZ_qq,,,,,224.79,-83.97,7.94,-7.35,-12.70,56.36,3.49,10.11,2.04,3.00,-11.65,-14.29,-10.26,-7.14,-9.23,-3.39,-3.51,10.91,11.48,1.47,1.45,-4.29,,1.49,,-1.47,-1.49,-1.52,-1.54,-4.69,-9.84,-5.45,-9.62,-6.38,-2.27,6.98
CRZ_sq,,,,,13.94,-6.91,-6.86,-4.91,-10.32,15.83,4.97,5.92,-12.85,-1.28,-2.60,4.00,-10.26,-1.43,1.45,-2.86,-5.88,-0.78,3.15,3.05,0.74,-1.47,,-0.74,,,7.41,-0.69,2.78,2.03,-1.99,-8.11,8.82,3.38,,-2.61
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-9.35,-20.01,,,-21.39,,-5.07,15.94,47.83,73.94,26.96,5.05,-17.05,-20.27,-12.00,-6.27,-2.13,-1.56,0.31,-0.78,-4.62,-17.12,-16.31,-12.12,-28.79,-25.87,-31.55,-33.87,12.94,27.02,44.58,53.07,29.36,34.66,32.63,36.78,34.30,29.48,20.89
RMO_sy,,1.46,-13.05,,,-7.42,,-22.10,8.23,-0.83,21.88,25.93,26.01,21.22,10.84,-2.49,-11.48,-3.53,2.67,4.01,4.48,-9.91,1.35,12.25,11.83,10.48,4.12,-3.17,-6.53,-3.23,-1.70,1.46,4.06,2.96,-0.70,-3.36,-2.74,-6.08,-0.85,-3.95
RMO_qq,,,,,-8.69,-7.81,-8.28,22.95,11.51,17.55,7.92,-10.25,-7.74,-7.18,3.73,-0.94,-1.73,-3.08,4.34,0.94,-2.80,-6.83,-9.34,1.93,2.08,-24.51,-5.61,-5.89,-1.38,28.93,6.15,7.12,4.41,8.96,10.51,5.51,7.68,6.97,6.55,-1.50
RMO_sq,,,,,-20.56,18.64,-20.89,4.47,10.37,8.72,-2.78,7.95,10.44,4.58,-11.10,-5.04,0.26,13.98,-5.38,-3.80,0.71,-1.73,6.44,6.56,0.33,-2.91,0.31,-0.91,-3.15,0.52,1.89,2.28,-0.67,-0.53,-1.73,-0.46,-0.03,-3.94,3.73,-3.57
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,2.84,-36.74,,,-1.51,,-6.39,7.62,-13.97,-14.78,-7.75,-9.02,-9.28,-3.34,4.15,12.39,21.53,38.24,21.72,12.54,6.46,-19.29,-15.06,-21.54,-38.72,-38.23,-44.41,-34.60,5.81,40.79,77.79,63.63,35.59,21.81,14.84,29.05,30.45,31.86,24.96
RMT_sy,,-15.05,-17.42,,,-28.16,,-17.72,-2.93,3.93,11.41,21.22,17.75,15.95,19.47,12.24,9.27,10.54,-1.90,-4.07,-12.28,-16.11,-8.61,-11.44,-5.78,-4.39,-3.82,0.17,-1.91,-5.81,-8.54,-10.23,-11.60,-2.51,1.31,8.20,14.58,13.06,16.54,6.77
RMT_qq,,,,,-13.13,21.40,-3.78,-7.75,-0.12,-2.95,-4.70,-0.14,-1.49,-3.23,1.55,7.59,6.30,4.64,15.51,-5.26,-1.72,-1.01,-12.43,-0.29,-9.22,-22.69,-11.72,-10.28,6.80,25.08,17.47,13.30,-1.70,3.64,5.53,6.82,10.46,4.76,6.68,1.22
RMT_sq,,,,,-8.01,-5.17,-4.79,-0.94,8.53,1.53,2.07,7.79,5.43,-0.03,5.16,1.26,2.63,1.14,-6.67,-0.97,-6.16,-3.27,1.66,-4.03,-0.16,-1.84,2.26,-0.05,-2.23,-5.74,-0.71,-1.89,-3.72,3.94,3.19,4.78,1.95,2.57,6.37,-4.01
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-5.44,-26.22,,,3.60,,-10.85,-0.62,-1.42,15.84,7.03,-1.08,-13.75,-12.99,-5.37,1.03,6.70,12.37,8.12,4.05,-0.76,-17.89,-15.86,-15.77,-32.60,-30.80,-36.83,-34.16,10.12,32.18,56.57,57.04,31.76,29.55,25.61,33.77,32.78,30.42,22.46
RM_sy,,-8.03,-12.99,,,-24.06,,-10.52,3.79,14.78,21.92,17.80,18.53,8.94,3.92,3.54,-4.37,4.89,-7.47,-6.22,-6.67,-11.93,0.34,3.21,6.21,5.95,4.53,-3.64,-6.44,-10.46,-13.85,-8.90,-4.23,2.45,10.07,9.38,11.07,13.19,15.73,11.38
RM_qq,,,,,-7.80,9.25,-13.29,2.07,2.77,8.37,1.90,-5.69,-5.02,-5.50,2.80,2.56,1.41,-0.20,8.25,-1.31,-2.41,-4.81,-10.44,1.13,-2.31,-23.82,-8.05,-7.68,1.82,27.40,10.38,9.35,2.12,6.90,8.52,6.02,8.76,6.11,6.60,-0.44
RM_sq,,,,,-9.04,-5.10,-0.94,4.63,5.51,4.96,5.22,1.10,6.16,-3.53,0.38,0.73,-1.95,5.80,-11.45,2.08,-2.41,-0.15,0.88,5.00,0.43,-0.40,-0.48,-3.20,-2.49,-4.67,-4.25,2.35,2.52,1.97,2.88,1.70,4.10,3.92,5.19,-2.12
COP,148000,102000,128000,191000,452000,111000,115000,111000,109000,143000,149000,162000,165000,171000,162000,153000,152000,152000,146000,140000,133000,139000,146000,146000,144000,201000,210000,219000,218000,149000,132000,121000,119000,114000,109000,107000,102000,100000,100000,103000
COP_yy,,-31.08,25.49,,,-13.28,,-41.88,-75.88,28.83,29.57,45.95,51.38,19.58,8.72,-5.56,-7.88,-11.11,-9.88,-8.50,-12.50,-8.55,,4.29,8.27,44.60,43.84,50.00,51.39,-25.87,-37.14,-44.75,-45.41,-23.49,-17.42,-11.57,-14.29,-12.28,-8.26,-3.74
COP_sy,,7.85,1.15,,,26.89,,4.93,-13.79,-16.12,-11.75,3.02,1.82,0.36,10.58,-0.33,8.57,4.26,-15.43,-11.76,-12.50,-6.80,,2.22,2.63,-1.09,-3.93,0.72,7.33,7.38,4.83,,-5.46,-2.75,1.42,-5.04,-3.97,-2.12,-0.70,10.61
COP_qq,,,,,136.65,-75.44,3.60,-3.48,-1.80,31.19,4.20,8.72,1.85,3.64,-5.26,-5.56,-0.65,,-3.95,-4.11,-5.00,4.51,5.04,,-1.37,39.58,4.48,4.29,-0.46,-31.65,-11.41,-8.33,-1.65,-4.20,-4.39,-1.83,-4.67,-1.96,,3.00
COP_sq,,,,,12.32,5.02,-0.90,-10.24,-7.72,2.18,4.27,4.78,-8.79,0.71,14.89,-5.56,-0.65,,-6.80,-1.46,-1.48,3.01,2.19,,-1.09,-0.73,-0.74,3.35,5.40,-0.68,-3.09,-1.42,-0.36,2.17,1.06,-7.69,0.76,4.14,,2.82
CSP,56000,34000,41000,114000,378000,45000,39000,20000,2000,27000,21000,29000,32000,39000,37000,44000,53000,61000,67000,62000,54000,58000,55000,53000,52000,71000,72000,67000,67000,38000,37000,37000,33000,26000,23000,23000,21000,22000,24000,22000
CSP_yy,,-39.29,20.59,,,9.76,,-82.46,-99.47,-40.00,-46.15,45.00,1500.00,44.44,76.19,51.72,65.62,56.41,81.08,40.91,1.89,-4.92,-17.91,-14.52,-3.70,22.41,30.91,26.42,28.85,-46.48,-48.61,-44.78,-50.75,-31.58,-37.84,-37.84,-36.36,-15.38,4.35,-4.35
CSP_sy,,-13.10,12.33,,,14.63,,18.56,14.14,-17.02,-32.32,-41.74,-43.36,,19.40,31.34,62.50,30.77,17.50,9.09,3.85,-2.94,3.19,-5.21,-16.67,-4.04,-7.22,,5.56,-15.79,-10.00,-7.69,1.05,18.75,-14.81,3.57,-25.00,-21.05,13.04,-9.20
CSP_qq,,,,,231.58,-88.10,-13.33,-48.72,-90.00,1250.00,-22.22,38.10,10.34,21.88,-5.13,18.92,20.45,15.09,9.84,-7.46,-12.90,7.41,-5.17,-3.64,-1.89,36.54,1.41,-6.94,,-43.28,-2.63,,-10.81,-21.21,-11.54,,-8.70,4.76,9.09,-8.33
CSP_sq,,,,,2.06,-5.05,5.32,16.16,-1.74,-30.97,-14.10,,-4.48,21.88,2.56,10.00,18.18,-1.92,-7.84,2.13,12.50,-8.33,-2.02,-6.19,-1.10,5.56,-5.26,1.11,,-15.79,1.25,,14.29,-1.04,-27.37,,-17.24,4.17,4.00,1.28
