,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,-16.17,-7.45,,,,-3.03,-13.15,6.42,24.03,-4.70,41.36,34.76,20.24,5.57,-13.14,-32.23,-41.06,31.41,64.74,143.18,210.44,45.00,12.65,-35.31,-59.46,-16.28,-35.75,11.10,73.98,-15.28,-49.02,-112.83,-119.13,-160.03,-188.08,20.84,153.40,404.12,630.74,2587.57,2706.53,51.47,48.31,8.48,-1.73,28.66,5.82,7.84,-5.62,-3.81,-31.27,-50.50
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,1.15,-4.78,-11.46,13.71,-9.41,16.67,3.19,-12.63,34.38,11.22,-7.92,-23.29,10.56,-13.22,-19.92,71.03,38.60,28.10,2.23,-20.12,7.68,-26.44,-35.94,64.98,-17.36,27.20,0.32,-19.66,-50.28,-132.01,-49.59,-152.07,27.04,71.23,200.90,1335.62,27.33,34.86,13.84,-22.52,24.68,-1.36,3.13,1.44,2.54,0.53,-9.74,3.39,-26.74,-27.60
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,19.29,8.05,,,,3.12,15.14,-6.03,-19.37,4.93,-29.26,-25.79,-16.83,-5.27,15.13,47.56,69.66,-23.91,-39.30,-58.88,-67.79,-31.03,-11.23,54.59,146.70,19.45,55.66,-9.99,-42.52,18.04,96.16,,,,,,,,,,-96.44,-33.98,-32.58,-7.81,1.76,-22.28,-5.50,-7.27,5.95,3.96,45.50,102.02
CZOCurrent_sy,-49.49,-39.31,,,,-34.87,2.74,-8.74,-19.15,4.93,-21.83,-14.50,0.01,-3.95,4.19,-31.35,-31.46,-50.74,-39.30,-20.09,-23.83,5.01,-4.36,10.06,3.16,-0.06,1.70,-9.44,6.18,3.45,10.21,,,,,,,,,,-42.84,3.42,13.00,37.68,46.43,11.79,-2.09,-42.77,-45.27,-33.90,-30.08,6.02
CZOCurrent_qq,,,-1.14,5.02,12.94,-12.05,10.38,-14.29,-3.10,14.45,-25.58,-10.09,8.60,30.36,-9.56,15.23,24.87,-41.53,-27.85,-21.94,-2.18,25.18,-7.13,35.95,56.10,-39.39,21.01,-21.39,-0.32,24.48,101.11,,,,,,,-93.03,-21.46,-25.85,-12.15,29.06,-19.79,1.38,-3.04,-1.43,-2.48,-0.52,10.79,-3.28,36.49,38.13
CZOCurrent_sq,,,-30.03,7.15,1.61,-14.51,10.38,-4.83,-9.98,10.95,-17.77,4.10,5.30,6.56,-10.80,-31.41,5.13,-23.41,9.91,-9.71,0.21,5.59,0.10,3.91,-6.07,2.30,1.86,-7.47,10.13,-0.34,8.52,,,,,,,-43.66,-4.98,13.01,-5.51,1.93,3.82,37.69,0.49,-22.18,-9.06,-19.52,-3.91,-6.01,-3.80,22.02
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,-1.95,-1.30,,,,5.37,1.16,0.38,3.30,0.11,0.09,0.11,-0.13,-1.07,-1.03,-0.38,-0.35,0.02,-1.23,-15.81,0.44,-3.95,-26.65,-19.08,-3.35,-3.37,-8.48,-19.35,-17.14,-18.40,52.52,-4.37,25.14,-2.34,,91.57,-39.80,11.78,-42.50,590.87,1026.31,841.18,1191.06,11.46,4.73,-3.53,-7.24,-12.68,1.31,-5.91,-3.25,2.30
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,4.21,0.58,-2.62,3.24,0.05,-0.20,0.21,0.05,0.02,-0.18,-0.03,-0.88,0.05,0.49,,-0.52,-1.19,-14.35,19.31,-4.87,-24.54,-5.52,42.50,-4.88,-28.53,-16.75,46.40,-6.32,33.58,-47.80,91.57,-26.89,36.78,,-39.80,35.75,-29.64,1101.49,-1.86,13.44,-3.48,3.73,-7.78,4.49,-7.20,-2.35,6.99,-2.95,-4.58,3.26
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
