,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OSF_qq,,,,,,6.66,2.15,-2.80,-4.58,3.17,1.41,-0.14,-0.94,13.14,0.73,1.61,-2.63,5.78,-5.86,3.47,1.09,8.26,-8.57,-2.15,-1.75,-3.11,3.34,11.04,6.20,2.65,-7.62,-19.40,-15.91,-5.54,-6.10,-16.60,-0.03,1.73,-1.66,-3.16,2.67,1.26,-2.54,-4.61,-5.53,-0.04,6.81
OSF_sq,,,,,,-11.13,16.61,44.60,-41.41,-5.36,1.81,76.59,-40.06,-1.46,11.13,74.75,-52.96,13.66,5.43,54.99,-46.18,4.55,3.62,-4.86,0.50,-0.24,0.24,-3.69,0.34,1.53,9.91,2.11,-5.34,4.68,8.10,-4.14,-8.83,6.24,0.04,-2.38,-9.34,0.93,5.47,-2.07,-2.68,-2.32,6.32
NetDebt,26863000000,35449000000,51364000000,,58534000000,62749000000,69456000000,58625000000,48737000000,50806000000,51847000000,48482000000,47708000000,67926000000,78589000000,79759000000,93586000000,106178000000,82325000000,87678000000,86915000000,105057000000,97784000000,112094000000,103685000000,92308000000,119869000000,98940000000,108909000000,123589000000,99076000000,101210000000,106295000000,106950000000,79539000000,90920000000,91398000000,98977000000,98733000000,88382000000,77551000000,78620000000,71771000000,66558000000,58687000000,58841000000,59396000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,298.09,-36.67,,-18.63,,,,-13.01,-5.94,-15.58,-3.40,20.88,29.53,23.06,67.57,-10.80,-32.40,-42.89,-52.14,-32.90,-18.94,-7.39,-4.96,-15.23,-15.46,11.84,3.23,53.81,41.92,0.42,28.04,59.36,77.29,-1.12,5.53,-47.43,-39.17,81.00,58.26,-201.25,-179.86,-139.72,-132.09,22.76,40.85,25.99
NetDebtEBITDA_sy,,54.69,-12.60,,-16.02,,,,18.27,16.23,-0.27,-5.18,3.23,27.24,10.78,-8.00,4.27,-12.19,14.71,-37.88,-3.01,-20.98,-23.92,-25.35,8.98,11.96,47.15,13.32,-8.90,3.90,-20.29,-9.93,-18.67,-5.54,12.67,-3.51,22.48,10.68,-12.38,7.52,-11.36,-14.77,-8.72,-11.82,20.08,19.65,-5.64
NetDebtEBITDA_qq,,,,,,4.09,12.24,-26.16,0.83,12.55,0.74,-15.50,26.17,20.60,-4.29,15.06,-32.84,-8.59,-19.14,-3.59,-5.84,10.42,-7.62,-1.06,-16.01,10.12,22.22,-8.68,25.15,1.61,-13.53,16.44,55.76,13.04,-51.77,24.27,-22.40,30.80,43.50,8.66,-149.65,-3.16,28.63,12.21,-19.50,21.00,10.69
NetDebtEBITDA_sq,,,,,,8.36,6.34,166.75,-61.52,6.49,-8.75,153.60,-58.11,31.26,-20.55,110.60,-52.52,10.54,3.79,14.05,-25.87,-9.95,-0.06,11.89,8.23,-7.49,31.35,-13.83,-13.00,5.51,0.77,-2.62,-21.44,22.54,20.19,-16.61,-0.27,10.73,-4.86,2.33,-17.78,6.47,1.90,-1.15,11.96,6.10,-19.64
DebtFin,4321000000,6737000000,15451000000,,16842000000,21392000000,20723000000,20202000000,21252000000,20140000000,21411000000,20761000000,14151000000,16110000000,20560000000,18718000000,26414000000,31208000000,21640000000,17638000000,23022000000,27046000000,20466000000,30184000000,36029000000,35462000000,38895000000,37053000000,37367000000,37006000000,39380000000,33119000000,45721000000,39735000000,23496000000,25175000000,40359000000,38150000000,45043000000,32643000000,26366000000,20853000000,21954000000,22165000000,21508000000,27081000000,27367000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,370.32,0.23,,-22.17,,,,31.83,9.37,16.84,20.05,-17.77,-22.50,-22.04,-8.17,-15.13,-16.22,-42.62,-58.98,-37.03,-29.00,-26.26,27.21,11.21,26.15,73.39,43.57,51.87,10.61,23.00,11.88,99.78,119.98,-26.51,-10.71,-46.03,-36.89,179.54,111.10,-177.96,-154.95,-126.63,-128.93,16.74,-2.63,-11.48
DebtFinEBITDA_sy,,55.83,1289.54,,38.30,,,,-4.34,25.81,89.08,86.65,11.95,-27.52,-31.45,20493.90,8.68,-2.37,5.75,-55.30,-48.37,-15.82,-31.30,1.12,90.91,0.91,51.48,-16.31,-25.36,-7.56,-3.03,33.08,18.12,-1.29,-31.94,4.89,38.47,44.20,55.30,13.25,-30.82,-37.77,-4.31,-0.10,14.09,28.22,-10.59
DebtFinEBITDA_qq,,,,,,23.33,-1.77,-14.72,27.60,2.32,4.94,-12.38,-12.60,-3.57,5.57,3.21,-19.22,-4.81,-27.69,-26.22,23.98,7.32,-24.89,27.29,8.39,21.75,3.23,5.40,14.66,-11.33,14.79,-4.14,104.74,-2.36,-61.65,16.48,23.75,14.17,69.85,-12.03,-145.70,19.52,17.69,4.43,-31.51,0.80,10.59
DebtFinEBITDA_sq,,,,,,45.91,-38.06,-108.43,1355.05,91.90,-6.91,-100.60,10621.13,24.24,-11.95,77.19,-43.93,11.61,-4.63,-25.10,-35.24,81.97,-22.17,10.24,22.28,-3.82,16.83,-39.09,9.06,19.12,22.55,-16.41,-3.20,-0.46,-15.50,28.82,27.78,3.66,-8.99,-6.06,-21.95,-6.75,39.94,-1.93,-10.86,4.80,-2.42
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-45.59,30.13,,6.66,,,,6.52,7.64,8.73,10.01,7.07,6.88,1.87,0.41,-3.98,-2.48,1.68,2.22,11.75,11.68,0.79,-7.04,-7.61,-10.30,-10.51,11.83,14.77,14.80,23.73,-19.95,-38.25,-43.08,-40.06,-43.12,-29.01,-24.29,-27.21,-0.35,3.18,5.62,5.86,0.73,-12.81,-15.93,-7.44
SP1_sy,,-0.69,2.83,,-21.72,,,,-2.21,-28.77,-23.70,3.59,-9.52,19.46,18.70,19.94,7.15,9.66,-2.10,-30.56,-0.90,-5.52,-13.40,-14.21,-9.91,1.83,21.68,8.10,2.96,1.59,-2.25,20.08,30.74,13.61,6.00,1.20,-13.31,-8.06,-1.01,-7.47,-16.08,-8.51,-24.13,-13.01,-1.15,-10.41,0.92
SP1_qq,,,,,,1.56,0.48,2.48,1.85,2.63,1.49,3.69,-0.86,2.44,-3.26,2.20,-5.19,4.05,0.86,2.74,3.64,3.99,-8.98,-5.23,3.00,0.96,-9.20,18.44,5.71,0.99,-2.13,-23.38,-18.46,-6.91,3.06,-27.29,1.77,-0.73,-0.91,-0.45,5.38,1.62,-0.69,-5.28,-8.79,-2.02,9.34
SP1_sq,,,,,,2.24,5.29,-2.40,-6.92,-25.53,12.78,32.52,-18.71,-1.68,12.07,33.90,-27.38,0.63,0.04,-5.02,3.65,-4.07,-8.29,-5.92,8.85,8.43,9.58,-16.42,3.68,6.99,5.44,2.67,12.88,-7.03,-1.62,-1.98,-3.30,-1.40,5.93,-8.38,-12.30,7.49,-12.15,5.04,-0.33,-2.58,-1.05
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-46.85,33.20,,4.58,,,,38.71,38.20,41.22,9.11,-16.91,-15.93,-20.23,-20.72,24.71,31.05,26.17,25.72,6.71,8.34,-2.16,-2.42,-24.81,-30.59,-0.37,13.43,47.87,46.65,22.44,-22.60,-34.85,-41.02,-46.98,-55.43,-48.36,-43.34,-38.42,-0.17,3.97,6.10,6.23,1.66,-11.41,-13.92,-8.10
SP2_sy,,-6.44,17.38,,-11.79,,,,-18.40,-13.60,-12.33,1.24,6.22,35.93,28.26,14.97,5.89,-10.16,-13.89,-20.02,-5.63,1.60,-8.92,-13.85,-10.90,4.08,9.40,1.10,3.35,-9.87,-3.63,22.45,30.00,25.40,12.28,0.46,-28.77,-23.04,-10.84,-14.25,-1.94,8.00,-10.60,-4.16,-3.07,-10.57,2.14
SP2_qq,,,,,,1.57,0.52,32.96,2.18,1.20,2.71,2.73,-22.19,2.39,-2.54,2.10,22.40,7.60,-6.17,1.73,3.90,9.24,-15.26,1.46,-19.95,0.84,21.64,15.51,4.35,0.01,1.56,-26.98,-12.16,-9.46,-8.71,-38.61,1.76,-0.66,-0.78,-0.48,5.99,1.38,-0.66,-4.75,-7.64,-1.50,6.06
SP2_sq,,,,,,-25.71,13.59,-1.45,-1.88,-21.33,15.25,13.81,2.94,0.68,8.74,2.02,-5.18,-14.59,4.23,-5.24,11.87,-8.05,-6.57,-10.36,15.70,7.42,-1.79,-17.17,18.27,-6.32,5.01,5.25,25.56,-9.63,-5.98,-5.84,-10.97,-2.36,8.92,-9.44,1.81,7.54,-9.83,-2.91,2.96,-0.77,2.98
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,98.15,78.50,,-32.46,,,,1193.80,63.76,75.03,19.61,-18.99,-37.16,-44.48,-52.20,-69.97,-63.02,-21.23,-27.27,29.06,59.63,-19.43,-13.50,-35.88,-32.89,-17.96,13.10,40.18,14.78,42.06,16.87,12.10,59.87,30.97,-9.04,-17.61,-7.25,-56.52,-83.01,-62.07,-82.49,-69.23,-16.98,-75.76,85.95,-31.90
CAR_sy,,22.33,69.84,,-47.43,,,,32.00,-2.45,22.42,-10.56,70.26,-23.02,35.91,26.53,-57.28,-30.81,-53.52,-59.45,61.73,27.74,-1.63,-17.04,-20.90,12.26,54.30,50.63,40.41,26.97,29.72,38.52,-9.28,33.16,-28.37,1.81,42.42,-17.04,69.28,11.20,13.03,22.89,-38.74,8.01,-1.18,7.94,100.89
CAR_qq,,,,,,672.09,-7.53,56.68,15.66,-2.28,-1.16,7.07,-21.67,-24.19,-12.68,-7.82,-50.79,-6.65,86.02,-14.89,-12.67,15.46,-6.12,-8.63,-35.26,20.83,14.78,25.97,-19.76,-1.06,42.06,3.63,-23.03,41.10,16.38,-28.03,-30.29,58.85,-45.44,-71.88,55.66,-26.67,-4.13,-24.14,-54.55,462.50,-64.89
CAR_sq,,,,,,51.11,-22.16,83.63,-38.89,11.67,-2.31,34.16,16.33,-49.51,72.45,24.91,-60.73,-18.21,15.85,8.96,56.65,-35.40,-10.78,-8.11,49.37,-8.32,22.63,-10.30,39.23,-17.10,25.28,-4.22,-8.81,21.69,-32.61,36.14,27.57,-29.12,37.52,-10.57,29.67,-22.94,-31.45,57.68,18.64,-15.83,27.58
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-7.54,3.00,,23.52,,,,62.67,42.54,54.89,17.31,-27.43,-28.51,-33.00,-35.59,1.51,8.36,29.28,18.89,9.30,5.02,-12.27,-14.28,-31.58,-18.22,-10.29,15.44,19.58,7.33,25.27,-11.06,4.42,12.08,6.68,-14.53,-16.53,-24.27,-34.12,-10.31,-2.91,-2.19,-3.75,-3.52,-14.59,-3.81,-5.27
QR_sy,,10.39,-7.95,,-2.51,,,,-8.47,0.46,-7.56,-3.08,-2.51,-6.37,12.24,6.20,-1.83,1.06,-11.13,-8.09,8.04,8.41,8.48,-14.59,-1.12,9.92,-2.37,7.31,-3.79,-3.58,2.91,7.68,11.25,3.04,-2.28,2.42,-6.44,-11.32,0.30,-2.70,-1.32,3.74,14.86,-4.83,9.52,-3.45,-21.86
QR_qq,,,,,,7.30,-6.02,42.88,12.90,-5.98,2.13,8.21,-30.16,-7.38,-4.28,4.03,10.06,-1.13,14.20,-4.33,1.18,-5.00,-4.60,-6.52,-19.25,13.55,4.65,20.30,-16.35,1.92,22.14,-14.59,-1.79,9.39,16.26,-31.57,-4.08,-0.75,1.14,-6.84,3.83,-0.01,-0.47,-6.63,-8.08,12.60,-1.99
QR_sq,,,,,,-11.38,4.33,10.13,-10.11,-2.73,-4.01,15.47,-9.58,-6.58,15.07,9.25,-16.41,-3.83,1.19,12.98,-1.74,-3.51,1.26,-11.05,13.76,7.28,-10.06,-2.23,1.99,7.51,-4.01,2.30,5.37,-0.43,-8.97,7.23,-3.74,-5.63,2.97,4.01,-2.37,-0.79,13.99,-13.81,12.35,-12.53,-7.74
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-8.76,1.74,,34.60,,,,44.81,46.71,51.73,18.02,-23.78,-28.79,-32.56,-35.78,2.89,13.74,24.74,20.99,6.79,4.74,-7.21,-3.64,-19.29,-13.65,-2.35,4.53,16.65,7.55,17.60,-3.00,6.04,5.34,-6.53,-24.51,-27.76,-26.37,-27.58,3.36,4.73,7.54,8.79,5.73,0.84,-0.72,-4.50
CR_sy,,4.12,-4.64,,2.31,,,,1.35,-8.33,7.49,1.62,0.40,2.53,1.75,-0.01,-0.97,-0.34,-6.64,-2.07,7.66,3.81,1.14,5.28,-7.88,-3.36,-2.89,-1.94,-2.06,5.99,4.62,9.98,17.25,6.19,7.90,-0.09,-8.41,-4.13,0.20,-0.66,-1.07,2.45,-0.40,9.13,2.61,-6.56,-7.78
CR_qq,,,,,,-4.92,-1.66,35.75,14.09,-3.67,1.70,5.58,-26.32,-10.00,-3.67,0.53,18.06,-0.51,5.64,-2.49,4.20,-2.42,-6.41,1.27,-12.73,4.40,5.83,8.40,-2.61,-3.74,15.72,-10.58,6.46,-4.37,2.68,-27.79,1.88,-2.53,0.99,3.06,3.23,0.08,2.17,0.16,-1.54,-1.47,-1.72
CR_sq,,,,,,6.07,-8.06,-3.46,7.65,-4.06,7.81,-8.74,6.36,-2.03,6.99,-10.32,5.34,-1.40,0.23,-5.93,15.82,-4.93,-2.36,-2.08,1.34,-0.26,-1.88,-1.12,1.21,7.93,-3.15,3.95,7.89,-2.25,-1.58,-3.74,-1.09,2.31,2.87,-4.57,-1.50,5.95,0.01,4.56,-7.38,-3.52,-1.30
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,496.30,-40.06,,-30.05,,,,1177.04,36.43,75.03,19.93,-21.58,-38.22,-43.55,-52.88,-69.97,-63.02,-21.65,-21.58,29.06,59.63,-20.34,-19.78,-35.88,-30.91,-12.68,203.28,305.36,119.38,156.45,-7.94,-59.99,-18.76,-30.42,-56.38,-20.18,-7.25,-56.72,-83.23,-62.07,-82.49,-69.71,-4.72,-75.76,90.08,662.93
PP_sy,,29.13,-18.17,,-12.05,,,,101.27,47.38,8.70,-29.46,-4.35,-28.59,15.77,15.22,-57.28,-52.49,-56.46,-56.61,61.73,25.32,2.11,-5.87,-18.42,12.84,68.57,64.09,49.47,31.71,13.84,6.06,-14.71,38.83,-20.35,2.73,44.40,-3.36,54.72,8.80,17.53,-4.49,-36.38,8.01,7.03,26.74,97.26
PP_qq,,,,,,800.74,-24.26,58.52,18.08,-3.77,-2.83,8.62,-22.79,-24.19,-11.22,-9.34,-50.79,-6.65,88.13,-9.26,-19.01,15.46,-6.12,-8.63,-35.26,24.40,18.66,217.34,-13.47,-32.67,38.71,13.92,-62.39,36.70,18.79,-28.59,-31.17,58.85,-44.57,-72.32,55.66,-26.67,-4.13,-12.93,-60.40,475.00,284.78
PP_sq,,,,,,40.36,1.81,80.28,-21.87,2.77,-24.91,16.99,5.94,-23.27,21.74,16.44,-60.73,-14.66,11.57,16.05,46.37,-33.87,-9.09,6.98,26.85,-8.54,35.81,4.14,15.55,-19.41,17.38,-2.98,-7.08,31.19,-32.66,25.13,30.62,-12.20,7.81,-12.01,41.11,-28.65,-28.18,49.37,39.83,-15.51,11.78
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-10.54,4.71,,24.74,,,,48.47,43.24,53.01,17.04,-28.07,-27.43,-31.88,-33.74,10.04,15.19,33.77,21.94,8.65,3.35,-11.86,-14.00,-31.42,-17.73,-10.17,6.90,9.25,3.02,19.31,-11.47,13.07,14.67,10.30,-8.91,-16.36,-25.29,-32.73,-5.63,-0.22,3.80,-1.14,-3.50,-13.54,-4.98,-13.37
RCLR_sy,,7.28,-1.14,,-15.02,,,,-1.60,-14.10,1.36,-2.35,6.06,7.09,-3.74,6.26,-10.24,3.42,4.76,-8.60,12.82,3.19,-2.09,-16.68,3.26,6.64,-2.53,11.65,-4.62,0.58,-0.06,0.86,-3.37,-2.57,-0.62,-0.11,-4.47,-9.18,-7.60,-8.12,-5.03,-5.77,-0.69,-2.13,2.00,-3.90,-11.95
RCLR_qq,,,,,,-2.79,-3.88,41.43,12.35,-6.21,2.68,8.17,-30.95,-5.38,-3.61,5.22,14.67,-0.96,11.94,-4.08,2.17,-5.79,-4.53,-6.41,-18.53,13.02,4.24,11.36,-16.73,6.58,20.72,-17.36,6.35,8.08,16.12,-31.76,-2.34,-3.46,4.56,-4.27,3.26,0.43,-0.42,-6.55,-7.49,10.37,-9.21
RCLR_sq,,,,,,2.15,1.96,12.30,-15.86,-10.83,20.32,8.18,-8.61,-9.97,8.15,19.42,-22.80,3.73,9.55,4.20,-4.72,-5.12,3.94,-11.32,18.08,-2.01,-5.00,1.57,0.88,3.33,-5.60,2.51,-3.36,4.18,-3.71,3.04,-7.58,-0.96,-2.03,2.46,-4.47,-1.74,3.25,0.98,-0.44,-7.41,-5.40
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-49.52,21.17,,190.17,,,,62.04,72.67,81.84,16.26,-26.12,-35.06,-40.89,-42.62,8.40,27.15,44.77,39.08,9.08,7.02,-8.97,-4.86,-29.72,-23.10,-3.28,7.73,34.78,18.73,24.87,-7.83,-1.77,-4.30,-19.85,-56.11,-55.15,-54.71,-53.68,7.44,13.54,22.96,24.81,12.35,-11.02,-16.02,-16.02
KP_sy,,27.10,-22.88,,10.66,,,,-8.77,-23.77,33.18,8.65,6.75,44.45,13.96,3.87,-6.09,-9.10,-13.09,-20.75,32.96,20.54,5.18,20.67,-24.65,-6.13,-14.96,0.81,-13.25,6.96,17.89,50.26,54.48,13.04,17.50,-11.63,-23.94,-28.28,-21.74,-12.06,-10.86,6.78,7.99,9.24,12.80,-6.63,-8.66
KP_qq,,,,,,-8.47,-3.27,63.52,11.93,-2.47,1.87,4.55,-28.87,-14.27,-7.27,1.48,34.38,0.56,5.58,-2.51,5.39,-1.35,-10.20,1.90,-22.14,7.93,12.96,13.49,-2.59,-4.92,18.80,-16.23,3.81,-7.36,-0.50,-54.13,6.08,-6.47,1.76,6.41,12.11,1.29,3.29,-4.21,-11.21,-4.41,3.28
KP_sq,,,,,,-11.05,-16.98,-2.78,27.06,-25.67,45.04,-20.68,24.84,0.59,14.43,-27.71,12.87,-2.65,9.41,-34.07,89.35,-11.74,-4.54,-24.36,18.24,9.95,-13.52,-10.33,1.75,35.56,-4.68,14.29,4.61,-0.81,-0.91,-14.05,-9.97,-6.47,8.12,-3.41,-8.74,12.05,9.35,-2.29,-5.77,-7.25,6.97
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-39.12,41.55,,275.77,,,,43.78,61.26,2.45,33.66,-5.56,-17.34,11.44,-42.64,0.47,5.77,-0.38,5.97,-14.71,-6.25,-11.00,4.42,-23.89,-29.03,5.53,-1.39,31.69,23.90,6.63,-11.02,-7.94,-4.68,-20.12,-53.03,-50.93,-49.70,-41.35,19.07,16.72,26.09,39.18,39.09,21.86,18.42,16.37
PKKO_sy,,33.70,-17.34,,36.45,,,,-30.60,-37.80,-0.64,14.52,,-24.89,-8.40,11.90,-5.22,18.17,1.57,-80.75,65.31,14.36,-16.25,139.04,-40.12,-42.79,-31.21,4.27,-25.36,3.90,59.25,28.19,46.13,19.75,-20.43,-7.05,6.24,26.30,60.54,44.08,44.93,-11.57,6.68,24.35,-26.64,-8.88,-45.53
PKKO_qq,,,,,,-3.18,7.22,33.86,3.46,8.59,-31.88,74.64,-26.89,-4.95,-8.16,-10.11,28.05,0.07,-13.51,-4.38,3.06,9.99,-17.89,12.19,-24.88,2.56,22.10,4.83,0.31,-3.50,5.08,-12.52,3.78,-0.08,-11.94,-48.56,8.41,2.41,2.69,4.43,6.28,10.64,13.35,4.36,-6.88,7.52,11.39
PKKO_sq,,,,,,43.09,-40.99,7.31,-23.41,28.24,-5.73,23.68,-33.12,-3.68,14.96,51.09,-43.35,20.10,-1.19,-71.37,386.49,-16.91,-27.64,-18.28,21.86,-20.62,-12.99,23.88,-12.77,10.50,33.38,-0.28,-0.56,-9.45,-11.38,16.49,13.65,7.65,12.64,4.55,14.32,-34.32,35.89,21.87,-32.56,-18.41,-18.77
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-13.70,-19.47,,-0.85,,,-10.30,-7.03,-7.81,-6.05,-9.56,-10.84,-4.87,-1.38,4.43,10.40,10.34,12.03,12.95,12.13,11.71,9.03,3.93,2.80,3.29,4.75,8.69,10.07,7.69,6.03,3.88,0.84,-0.67,-0.64,-2.49,-2.01,-0.94,-3.24,-4.11,-6.33,-7.66,-10.05,-11.71,-12.02,-11.78,-6.69
RN_sy,,-21.82,10.70,,-4.87,,,-13.73,-1.93,-2.28,0.90,2.06,-7.10,21.54,21.71,38.54,10.24,6.22,-3.16,-9.41,-1.01,-4.01,0.04,-2.67,0.03,-0.82,-2.27,-3.56,-1.98,-5.15,-3.78,2.00,8.40,6.11,6.09,5.49,3.26,7.03,13.46,10.55,-0.19,5.39,6.17,2.70,9.56,1.26,1.23
RN_qq,,,,,-4.66,-3.33,-3.85,1.23,-1.19,-4.14,-2.01,-2.56,-2.59,2.28,1.58,3.18,2.98,2.23,3.14,4.02,2.23,1.84,0.67,-0.84,1.11,2.33,2.10,2.88,2.40,0.12,0.53,0.79,-0.59,-1.38,0.56,-1.09,-0.10,-0.31,-1.77,-1.98,-2.42,-1.72,-4.31,-3.79,-2.75,-1.46,1.22
RN_sq,,,,,11.25,-16.55,-0.72,-6.41,26.47,-16.85,2.51,-5.33,15.11,8.80,2.65,7.77,-8.40,4.83,-6.41,0.81,0.09,1.65,-2.47,-1.92,2.86,0.79,-3.89,-3.21,4.54,-2.46,-2.51,2.60,11.10,-4.52,-2.53,2.02,8.75,-1.03,3.32,-0.59,-1.82,4.51,4.09,-3.84,4.74,-3.41,4.06
CRN,53000,61000,76000,73000,76000,79000,82000,81000,82000,86000,88000,90000,92000,90000,89000,86000,84000,82000,79000,76000,74000,73000,73000,73000,72000,71000,69000,67000,66000,66000,65000,65000,65000,66000,66000,67000,67000,67000,68000,69000,71000,72000,76000,79000,81000,82000,81000
CRN_yy,,15.09,24.59,,,,,10.96,7.89,8.86,7.32,11.11,12.20,4.65,1.14,-4.44,-8.70,-8.89,-11.24,-11.63,-11.90,-10.98,-7.59,-3.95,-2.70,-2.74,-5.48,-8.22,-8.33,-7.04,-5.80,-2.99,-1.52,,1.54,3.08,3.08,1.52,3.03,2.99,5.97,7.46,11.76,14.49,14.08,13.89,6.58
CRN_sy,,26.80,-10.57,,,,,15.38,0.85,1.43,-1.41,-1.33,8.47,-16.90,-17.86,-28.38,-9.38,-6.78,2.61,11.32,1.72,4.55,,1.69,-0.85,-0.87,3.39,5.00,2.56,7.89,3.28,-3.17,-8.33,,-5.56,-4.92,-2.73,-7.76,-14.29,-8.62,0.93,-4.67,-3.92,-3.77,-9.26,-0.98,
CRN_qq,,,,,4.11,3.95,3.80,-1.22,1.23,4.88,2.33,2.27,2.22,-2.17,-1.11,-3.37,-2.33,-2.38,-3.66,-3.80,-2.63,-1.35,,,-1.37,-1.39,-2.82,-2.90,-1.49,,-1.52,,,1.54,,1.52,,,1.49,1.47,2.90,1.41,5.56,3.95,2.53,1.23,-1.22
CRN_sq,,,,,-10.00,19.66,1.43,5.63,-21.33,20.34,-1.41,5.71,-13.51,-7.81,-2.54,-7.83,9.43,-5.17,7.27,,,-2.54,,,-2.50,-2.56,7.02,3.28,-4.76,,2.44,,,5.45,,-2.52,,,-4.67,3.92,1.89,-5.56,-3.92,4.08,-3.92,3.06,-2.97
CPZ,58000,75000,89000,82000,80000,80000,80000,74000,69000,66000,59000,58000,65000,70000,76000,80000,75000,71000,64000,59000,56000,55000,56000,59000,64000,66000,66000,63000,60000,60000,57000,58000,57000,56000,54000,56000,59000,64000,71000,73000,75000,76000,80000,83000,88000,91000,94000
CPZ_yy,,29.31,18.67,,-10.11,,,-9.76,-13.75,-17.50,-26.25,-21.62,-5.80,6.06,28.81,37.93,15.38,1.43,-15.79,-26.25,-25.33,-22.54,-12.50,,14.29,20.00,17.86,6.78,-6.25,-9.09,-13.64,-7.94,-5.00,-6.67,-5.26,-3.45,3.51,14.29,31.48,30.36,27.12,18.75,12.68,13.70,17.33,19.74,17.50
CPZ_sy,,1.34,-1.99,,9.46,,,7.14,13.58,-2.97,-2.46,17.78,14.67,-3.06,-8.08,-21.23,-23.22,-7.37,-1.10,4.19,4.32,-11.36,-15.56,,-4.73,11.54,17.11,15.38,9.32,-4.02,-3.37,-1.11,-10.23,4.79,0.58,-2.81,2.53,-4.57,-16.76,-12.14,-3.70,-6.59,11.11,-1.32,1.28,1.28,2.50
CPZ_qq,,,,,-2.44,,,-7.50,-6.76,-4.35,-10.61,-1.69,12.07,7.69,8.57,5.26,-6.25,-5.33,-9.86,-7.81,-5.08,-1.79,1.82,5.36,8.47,3.12,,-4.55,-4.76,,-5.00,1.75,-1.72,-1.75,-3.57,3.70,5.36,8.47,10.94,2.82,2.74,1.33,5.26,3.75,6.02,3.41,3.30
CPZ_sq,,,,,-3.57,,,-11.33,2.22,6.52,1.02,7.07,-0.47,-9.95,-4.21,-8.24,-2.99,8.64,2.27,-3.33,-2.87,-7.69,-2.56,2.63,3.21,8.07,,1.12,-2.22,,2.99,3.49,-11.24,10.76,-1.14,,-6.36,3.09,-13.77,5.56,2.63,,2.56,-6.25,5.33,,3.80
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
