,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZCurrent_qq,,,412.81,1035.98,-107.22,-1883.67,-91.64,-172.59,-14.17,-6.85,58.14,73.49,50.17,-17.27,73.06,-208.79,87.12,227.79,-686.04,-16.39,-11.89,278.88,10.43,-26.36,47.99,10.71,-8.21,7.58,-20.53,-129.02,4.30,285.53,-21.09,91.81,-3.82,-112.37,-232.90,-17.03,88.88,999.55,42.53,91.27,94.73,34.28,38.75,3.02,-16.80,-11.71,-20.12,-33.39,-4.99,-6.96
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,311.63,,,,,,,,,,,,,,,,,,,,,-92.67,,,,-24.95,-9.71,-38.19,15.10,,,144.22,146.00,,,,,,,,,,,-85.97,-85.59,-73.25,-37.38,-4.77,65.41,155.83,124.02,112.59
CZCurrent_sy,-12.30,,,,,,,,,,,,,,,,,,,,,145.03,,,,-50.60,-58.69,-23.61,-31.32,,,-8.40,0.69,,,,,,,,,,,0.04,-59.35,-17.32,6.48,-6.07,30.29,41.34,47.04,88.14
CZCurrent_qq,,,,-91.20,,,,,,,,,,,,,,,,,,,-9.44,35.80,-32.43,-9.67,8.94,-7.04,25.83,,,,26.75,-47.87,3.97,,,,,,-29.84,-47.72,-48.65,-25.53,-27.93,-2.94,20.20,13.26,25.18,50.12,5.26,7.48
CZCurrent_sq,,,,-23.67,,,,,,,,,,,,,,,,,,,51.52,-36.13,-13.98,-40.66,26.73,18.09,-22.66,,,,-14.99,-11.03,4.64,,,,,,111.34,-45.33,-23.24,12.80,-14.12,11.19,-1.14,-0.50,19.12,20.62,2.85,27.31
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,-28.18,-50.20,,,,-39.23,-148.56,-273.61,-365.45,-715.09,-74.67,120.36,127.29,138.49,259.10,63.30,-1.06,-55.70,-104.27,-104.72,-104.79,128.61,2386.49,2049.23,2837.16,0.40,-15.63,-6.69,-49.45,-88.36,-80.68,-1.28,44.48,737.40,419.41,-64.83,-84.44,-104.77,-80.27,44.49,265.01,2000.65,768.66,398.75,490.57,260.30,69.86,5.32,-39.61,-61.55,-55.90,-40.12
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
