,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,-0.18,1.89,4.08,1.67,3.36,-0.93,-2.40,1.41,-2.83,-0.14,0.91,-3.11,0.73,-1.20,-2.39,-0.18,2.40,2.57,9.96,9.15,5.73,7.62,9.84,3.58,9.29,-4.67,-7.56,-4.59,-8.78,2.47,0.54,-0.93,-0.86,1.37,-2.79,-5.29,-2.76,-2.16,-1.03,2.02,-1.68,-0.26,-1.17,-1.90,4.28,0.99,4.12,6.66,-1.16,-0.15
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-7.90,-1.40,,,,-7.08,-10.28,-7.72,-1.59,-1.34,4.95,4.11,0.71,5.40,1.69,2.79,6.25,3.15,1.46,-2.28,-13.26,-20.68,-23.18,-26.78,-26.70,-22.76,-25.27,-15.63,0.25,8.83,30.38,21.30,11.52,7.41,-1.17,-0.11,3.32,8.07,10.17,14.16,12.12,4.09,2.96,0.98,1.13,5.19,-0.84,-2.06,-7.03,-14.50,-9.80,-8.76
CPCurrent_sy,29.91,0.49,,,,-10.55,-10.28,-7.72,-1.59,-18.27,27.00,23.93,20.04,41.44,20.47,25.76,25.33,8.49,-8.30,-14.65,-19.52,-17.12,-19.40,0.97,4.03,-35.85,-3.62,-25.15,-24.65,-8.47,-2.32,1.32,1.79,1.77,-8.60,-5.15,-1.44,4.76,-9.30,-7.50,-7.44,-4.03,2.96,-12.95,-13.89,-14.03,-17.45,-6.29,-7.45,-6.64,-4.77,-2.98
CPCurrent_qq,,,0.19,-1.86,-3.92,-1.64,-3.26,0.94,2.46,-1.39,2.91,0.14,-0.89,3.21,-0.72,1.22,2.44,0.19,-2.34,-2.51,-9.06,-8.38,-5.42,-7.08,-8.96,-3.46,-8.49,4.90,8.18,4.81,9.63,-2.41,-0.54,0.94,0.87,-1.35,2.87,5.58,2.83,2.21,1.03,-1.98,1.72,0.25,1.18,1.95,-4.11,-0.98,-3.95,-6.25,1.17,0.15
CPCurrent_sq,,,-30.30,-1.86,-3.92,36.11,-30.09,0.94,2.46,13.04,8.63,-1.50,-0.75,33.19,-7.48,2.83,-1.10,15.30,-21.80,-4.29,-6.75,18.74,-23.95,19.90,-3.93,-26.77,14.26,-6.88,-3.28,-11.05,21.94,-3.42,-2.83,-11.07,9.52,0.23,0.96,-5.47,-5.18,2.21,1.03,-1.98,1.72,-13.58,-0.07,-2.14,-2.32,-1.89,-1.30,-1.29,-0.36,-0.04
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,-14.03,-45.64,,,,19.35,35.59,129.33,59.09,-6.50,-18.03,-17.83,3.56,57.82,53.82,24.14,47.32,-19.97,-19.75,-11.93,-16.70,13.41,32.09,48.94,22.95,11.15,21.03,-15.35,-6.18,2.90,-25.81,26.81,25.59,23.65,61.42,36.41,16.18,-24.74,-38.13,-47.92,-43.09,-9.24,-10.90,-14.99,-23.53,-17.94,11.52,6.29,69.59,84.66,61.50,81.02
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,-2.40,-34.53,19.15,56.76,10.88,10.74,-17.34,-7.87,-2.79,11.00,4.17,40.40,-5.25,-10.42,23.62,-23.72,-5.00,-1.69,16.94,3.84,10.65,10.85,-3.47,-6.13,20.49,-22.47,6.99,2.96,-13.13,32.52,5.97,1.36,13.40,11.99,-9.75,-34.34,-6.77,-5.73,-1.39,4.72,-8.48,-10.05,-11.30,12.37,24.38,-14.27,41.53,22.36,8.78,-3.90
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
