,2007/Q4,2008/Q4,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RN_sq,,,,,,7.49,-1.54,3.03,0.65,-0.46,6.57,-3.68,-1.52,-0.68,-2.16,-7.76,4.69,7.65,3.03,-1.99,-5.97,5.19,4.08,1.17,0.35,0.81,-14.19,-2.67,-1.27,-0.18,0.74,1.97,1.16
CRN,34000,35000,25000,27000,25000,24000,23000,22000,21000,21000,21000,22000,23000,23000,25000,24000,51000,43000,42000,41000,19000,20000,21000,22000,22000,23000,24000,24000,24000,23000,24000,24000,24000
CRN_yy,,2.94,-28.57,8.00,,,-14.81,,-16.00,-12.50,-8.70,,9.52,9.52,19.05,9.09,121.74,86.96,68.00,70.83,-62.75,-53.49,-50.00,-46.34,15.79,15.00,14.29,9.09,9.09,,,,
CRN_sy,,7.09,,5.15,,,7.69,,-9.15,-1.97,-9.09,,-0.67,-0.67,8.57,4.79,6.76,-1.35,-6.58,-10.46,-15.19,-6.16,-1.41,2.19,-2.24,-5.84,14.29,17.14,19.08,,,,
CRN_qq,,,,,,-4.00,-4.17,-4.35,-4.55,,,4.76,4.55,,8.70,-4.00,112.50,-15.69,-2.33,-2.38,-53.66,5.26,5.00,4.76,,4.55,4.35,,,-4.17,4.35,,
CRN_sq,,,,,,-7.32,1.32,-2.60,-0.67,,,4.29,1.37,,2.70,0.66,3.27,-7.59,-2.74,-3.52,-2.19,2.24,2.19,,,-1.53,24.03,,,1.28,5.06,,
CPZ,88000,123000,102000,88000,75000,67000,66000,66000,72000,79000,79000,80000,80000,78000,72000,67000,60000,61000,64000,66000,70000,75000,76000,76000,73000,68000,67000,65000,65000,63000,62000,63000,64000
CPZ_yy,,39.77,-17.07,-13.73,,,-25.00,,-4.00,17.91,19.70,21.21,11.11,-1.27,-8.86,-16.25,-25.00,-21.79,-11.11,-1.49,16.67,22.95,18.75,15.15,4.29,-9.33,-11.84,-14.47,-10.96,-7.35,-7.46,-3.08,-1.54
CPZ_sy,,1.78,3.49,,,,6.18,,8.99,-4.50,-1.59,9.34,2.06,-1.57,-0.54,-5.03,-7.07,0.53,4.32,-3.17,-3.26,-7.41,-8.81,1.64,3.37,6.29,19.89,11.83,9.78,6.45,-1.90,0.48,
CPZ_qq,,,,,,-10.67,-1.49,,9.09,9.72,,1.27,,-2.50,-7.69,-6.94,-10.45,1.67,4.92,3.12,6.06,7.14,1.33,,-3.95,-6.85,-1.47,-2.99,,-3.08,-1.59,1.61,1.59
CPZ_sq,,,,,,12.36,-5.50,,6.59,-1.55,,6.99,,-5.05,-1.60,2.16,-2.65,2.72,2.12,-5.18,-2.73,-1.69,0.57,,-1.08,1.09,13.44,-1.42,,-1.98,4.55,0.97,-3.35
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-7.97,40.02,-2.57,,,30.75,,15.45,2.67,3.54,-3.51,-0.17,9.01,10.33,14.78,14.50,0.71,-14.87,-23.50,-35.87,-34.17,-23.57,-16.00,-0.34,1.53,-1.34,-2.77,-2.87,4.88,7.26,6.46,2.93
RZ_sy,,-11.65,26.30,-15.27,,,-0.59,,-0.67,-0.52,16.32,-16.45,-5.74,-30.57,-25.02,3.23,-0.03,58.82,109.54,46.58,-5.60,-33.70,-38.21,-24.13,0.67,-8.67,-28.54,-39.42,-44.49,-11.17,83.52,44.14,38.93
RZ_qq,,,,,,8.27,1.92,5.43,-0.76,-3.71,2.78,-1.75,2.67,5.14,4.03,2.21,2.42,-7.52,-12.06,-8.15,-14.14,-5.07,2.10,0.94,1.87,-3.29,-0.78,-0.53,1.77,4.42,1.47,-1.27,-1.60
RZ_sq,,,,,,-5.70,-11.21,13.64,4.40,-5.56,3.82,-18.38,17.78,-30.44,12.12,12.38,14.06,10.51,47.93,-21.39,-26.55,-22.39,37.87,-3.47,-2.53,-29.59,7.87,-18.17,-10.68,12.66,122.88,-35.73,-13.91
CRZ,3000,4000,3000,3000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
CRZ_yy,,33.33,-25.00,,,,-33.33,,,,,,,,,,,,,,50.00,50.00,50.00,50.00,,,,,,,,,
CRZ_sy,,17.65,-20.00,,,,-5.26,,,,,,,,,,,,,,-31.25,,63.64,20.00,,,,,,,,,
CRZ_qq,,,,,,,,,,,,,,,,,,,,,50.00,,,,,,,,,,,,
CRZ_sq,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,15.34,55.60,-21.60,,,-22.09,,33.32,44.33,58.81,53.37,12.92,10.70,-3.02,-4.31,-46.11,-57.63,-66.51,-72.80,-51.22,-37.72,-8.04,37.69,70.63,96.60,92.61,70.70,47.51,28.42,18.39,12.76,7.14
RMO_sy,,1.79,-8.12,3.93,,,-2.87,,0.10,1.27,13.21,-4.25,2.39,-6.63,-13.16,0.56,-4.76,5.82,9.66,7.57,7.76,0.13,-2.11,1.00,-3.79,-0.53,-6.58,-9.14,-3.75,-5.10,-6.82,-6.64,-11.33
RMO_qq,,,,,,-2.51,-0.30,3.30,32.78,5.54,9.70,-0.24,-2.24,3.48,-3.90,-1.57,-44.94,-18.64,-24.05,-20.06,-1.25,3.89,12.14,19.69,22.37,19.69,9.87,6.07,5.75,4.20,1.29,1.02,0.48
RMO_sq,,,,,,0.83,-5.50,4.55,0.49,2.00,5.65,-11.58,7.46,-6.98,-1.74,2.39,1.77,3.35,1.83,0.44,1.95,-3.97,-0.45,3.63,-2.89,-0.72,-6.50,0.79,2.88,-2.11,-8.20,0.99,-2.30
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-17.86,4.03,13.84,,,-7.31,,-29.71,-28.21,-20.17,-9.15,-1.83,4.54,5.11,1.18,13.28,11.27,14.15,23.02,11.52,8.24,-0.71,-11.13,-14.91,-14.40,-9.86,-3.99,0.79,4.45,8.35,11.30,14.36
RMT_sy,,-7.43,-1.44,-15.25,,,-3.10,,-16.75,-3.34,-5.04,-9.08,8.46,4.35,15.70,1.58,8.25,6.86,-2.61,8.26,2.72,-2.68,0.11,-1.32,-10.12,-3.91,-2.75,-6.25,-6.40,-9.55,-12.41,-15.05,-4.62
RMT_qq,,,,,,-5.28,-9.76,-10.20,-8.43,-3.27,0.36,2.20,-1.06,3.01,0.92,-1.63,10.78,1.19,3.53,6.01,0.43,-1.79,-5.04,-5.12,-3.84,-1.21,0.01,1.06,0.94,2.38,3.74,3.81,3.72
RMT_sq,,,,,,-5.07,-6.37,9.27,-14.29,10.23,-8.02,4.63,2.23,6.05,1.99,-8.14,8.95,4.70,-7.05,2.11,3.38,-0.81,-4.39,0.65,-5.85,6.05,-3.23,-2.98,-5.99,2.47,-6.29,-5.90,5.54
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-11.21,11.42,6.91,,,-10.62,,-20.40,-18.26,-10.14,-1.04,0.10,5.34,4.00,0.44,-1.01,-8.20,-14.03,-16.85,-14.84,-10.44,-3.40,4.25,7.80,11.09,12.01,11.35,10.03,9.13,10.35,11.60,12.86
RM_sy,,10.21,-20.38,-5.82,,,-4.90,,4.42,-0.35,1.38,-2.13,-6.02,-6.05,-5.44,-2.49,-2.39,2.47,9.37,5.73,8.83,3.97,0.22,1.90,1.49,5.36,-8.10,-10.82,-13.41,-16.82,-27.56,-10.47,9.77
RM_qq,,,,,,-4.61,-7.63,-7.49,-2.34,-2.05,1.55,1.88,-1.21,3.07,0.26,-1.62,-2.64,-4.41,-6.11,-4.84,-0.28,0.52,1.27,2.69,3.12,3.59,2.11,2.09,1.90,2.74,3.25,3.25,3.04
RM_sq,,,,,,4.75,-6.02,5.77,0.29,-0.03,-4.39,2.10,-3.69,-0.06,-3.77,5.29,-3.59,4.91,2.70,1.79,-0.77,0.22,-0.99,3.49,-1.16,4.04,-13.64,0.43,-4.03,-0.06,-24.79,24.12,17.66
COP,37000,39000,28000,30000,27000,26000,25000,24000,23000,23000,23000,24000,25000,25000,27000,26000,53000,45000,44000,43000,22000,23000,24000,25000,25000,26000,27000,27000,27000,26000,27000,27000,27000
COP_yy,,5.41,-28.21,7.14,,,-16.67,,-14.81,-11.54,-8.00,,8.70,8.70,17.39,8.33,112.00,80.00,62.96,65.38,-58.49,-48.89,-45.45,-41.86,13.64,13.04,12.50,8.00,8.00,,,,
COP_sy,,1.26,-13.04,24.29,,,4.60,,1.11,-6.67,-9.89,,2.75,11.90,13.41,9.20,20.86,6.38,-12.90,-18.95,-38.94,-21.00,4.94,12.99,26.81,8.86,5.88,2.87,1.71,,,,
COP_qq,,,,,,-3.70,-3.85,-4.00,-4.17,,,4.35,4.17,,8.00,-3.70,103.85,-15.09,-2.22,-2.27,-48.84,4.55,4.35,4.17,,4.00,3.85,,,-3.70,3.85,,
COP_sq,,,,,,,1.11,-1.10,1.11,,,6.10,7.47,,-1.06,2.15,18.95,-11.50,-19.00,-4.94,-10.39,14.49,7.59,2.35,,-1.71,4.65,,,-4.49,14.71,,
CSP,-51000,-84000,-74000,-58000,-48000,-41000,-41000,-42000,-49000,-56000,-56000,-56000,-55000,-53000,-45000,-41000,-7000,-16000,-20000,-23000,-48000,-52000,-52000,-51000,-48000,-42000,-40000,-38000,-38000,-37000,-35000,-36000,-37000
CSP_yy,,-64.71,11.90,21.62,,,29.31,,-2.08,-36.59,-36.59,-33.33,-12.24,5.36,19.64,26.79,87.27,69.81,55.56,43.90,-585.71,-225.00,-160.00,-121.74,,19.23,23.08,25.49,20.83,11.90,12.50,5.26,2.63
CSP_sy,,200.00,-316.67,130.77,,,-75.00,,60.00,57.14,-800.00,,,66.67,35.71,37.50,-16.67,-350.00,-300.00,-300.00,-171.43,-66.67,11.11,-35.00,,-46.67,-90.62,24.07,2.22,-68.18,-9.84,-73.17,-59.09
CSP_qq,,,,,,14.58,,-2.44,-16.67,-14.29,,,1.79,3.64,15.09,8.89,82.93,-128.57,-25.00,-15.00,-108.70,-8.33,,1.92,5.88,12.50,4.76,5.00,,2.63,5.41,-2.86,-2.78
CSP_sq,,,,,,6.67,,-100.00,,,,,25.00,66.67,-125.00,-11.11,-40.00,-28.57,-100.00,-11.11,5.00,21.05,,-68.75,16.67,2.22,-38.64,32.79,,-68.18,9.46,-5.97,1.41
