,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVEBITCurrent_sq,,,-120.46,163.83,50.63,745.71,40.54,-12.41,-41.65,44.87,-31.04,-32.71,4.16,53.05,49.11,5.73,-70.13,-78.28,-1059.21,267.66,-73.81,377.94,-21.87,-4.77,-55.26,115.36,-11.21,43.78,-38.41,64.70,-67.01,124.26,-2.79,52.75,-8.68,-102.90,3288.75,9.42,39.09,-19.47,-9.28,-22.76,-0.05,12.98,19.71,7.84,4.22,-16.97,-4.97,-6.83,-7.03,-0.12
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,,-102.41,,,,4123.93,2225.19,1996.69,110.55,-99.02,-98.79,-99.21,-890.30,-1899.40,-2447.40,-4258.58,171.41,62.62,72.30,83.75,-190.02,276.40,313.45,270.75,175.65,-126.22,-123.29,-120.65,-48.17,126.60,131.33,167.29,2969.36,-590.07,-417.45,-381.02,-118.24,150.87,204.73,213.64,162.67,-15.82,-51.79,203.72,806.66,1012.13,805.97,-10.39,-55.81,-39.77,-31.51,-17.47
EVEBITDACurrent_sy,,8.69,,,,46.85,229.38,264.61,170.17,16.29,-50.13,-58.55,-32.74,-25.54,61.67,176.83,-12.35,-87.62,-165.48,-4.01,-19.98,1532.27,259.54,-5.17,65.58,-27.49,-20.86,11.11,114.60,31.25,13.64,-14.86,-5.84,7.29,25.00,-104.00,47.29,-24.44,51.12,2868.39,-14.90,-2.71,-42.73,7.35,19.51,41.67,33.92,11.14,-10.85,-20.42,-22.68,-17.36
EVEBITDACurrent_qq,,,-54.98,-60.06,42.74,2933.15,-18.15,42.85,-99.68,164.29,0.72,-7.14,-419.70,-501.74,-31.40,-64.52,105.49,-415.02,2.64,3.50,69.58,717.29,17.81,-22.81,-86.52,-313.92,-4.65,31.55,133.82,9.80,23.23,47.03,1442.85,-117.53,20.17,-30.15,-0.14,148.90,64.34,41.23,-44.78,-34.32,-5.89,789.80,64.85,-19.44,-23.33,-11.99,-18.71,9.82,-12.82,6.06
EVEBITDACurrent_sq,,,-27.74,-28.70,-20.21,257.22,62.07,-21.07,-40.88,53.77,-30.50,-34.40,-4.06,70.24,50.89,12.33,-69.63,-75.95,-898.12,264.66,-74.68,390.51,-21.99,-2.13,-55.78,114.80,-14.86,37.40,-14.60,31.38,-26.28,2.95,-5.55,49.68,-14.11,-103.29,3582.12,-23.22,71.80,-39.73,7.04,-12.23,1.12,12.98,19.17,4.05,-4.41,-6.24,-4.41,-7.12,-7.12,0.21
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,,80.30,,,,115.57,-10.64,110.85,,17893.94,11598.08,17110.81,,-110.91,-109.37,-106.63,,-126.39,-154.82,-285.55,,113.57,109.18,123.29,,1263.32,1976.34,840.37,,14.34,-12.83,-47.14,,-137.33,-153.40,-175.00,-1004.43,121.85,124.57,122.36,134.15,88.93,53.05,72.15,-11.48,-47.91,-51.05,-44.67,-19.44,-89.96,-3.86,-6.64
ROE_sy,,112.71,,,,-5.04,-12.95,175.34,,-3.19,-20.73,-32.80,,-82.44,-83.33,-89.60,,-211.33,-61.67,221.15,,230.27,689.66,24.75,,10.67,-35.37,-54.40,,-30.81,-61.37,-82.98,,-17.41,21.28,-123.71,-66.31,-22.44,-9.86,2756.52,590.43,170.10,190.13,191.33,89.83,-24.37,16.08,-34.21,34.01,5.32,16.71,57.56
ROE_qq,,,77.83,-625.53,,,-257.58,171.15,,,0.69,6.51,,,13.58,24.64,,,2.73,-14.02,,,-34.17,189.31,,,0.26,31.03,,,-23.57,-20.54,-91.61,-832.91,-9.33,-11.61,-1.13,117.70,22.92,1.61,54.43,-2.05,-0.42,14.29,-20.59,-42.36,-6.43,29.18,15.61,-92.82,796.00,25.45
ROE_sq,,,-12.00,-58.90,,,-19.33,30.01,,,-33.94,10.21,,,-37.29,-31.28,,,121.59,475.86,,,30.86,-9.02,,,-23.58,-35.81,,,-57.34,-71.72,187.63,137.99,-37.35,-105.53,508.70,447.87,-27.18,62.93,6.22,114.33,-21.78,63.60,-30.79,-14.61,20.06,-7.28,40.99,-32.89,33.03,25.17
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,,81.36,,,,106.79,33.33,106.37,,21700.00,15493.75,25820.00,,-110.72,-108.97,-105.83,,-85.60,-120.81,-263.58,,114.47,109.22,124.59,,3659.42,5731.11,2470.37,,8.33,-17.34,-50.37,,-136.90,-149.29,-165.51,-879.02,120.15,122.83,121.72,136.71,116.75,86.07,84.08,-13.45,-55.19,-58.37,-46.34,-21.47,-90.15,-6.35,-7.44
ROA_sy,,213.49,,,,14.05,3481.25,519.22,,-1.33,-23.91,-13.75,,-79.87,-82.91,-85.71,,-181.56,-54.50,139.53,,302.74,639.58,66.50,,-34.80,-70.99,-69.39,,-40.93,-30.58,-90.95,,11.40,34.97,-231.58,-68.48,13.39,15.03,1528.00,415.38,83.33,133.78,128.01,132.84,-15.34,16.76,-27.64,39.58,11.41,32.67,34.13
ROA_qq,,,85.19,-554.17,,,-245.45,162.50,,,2.71,5.24,,,14.01,31.67,,,-2.31,-12.50,,,-34.78,200.00,,,1.16,32.24,,,-22.81,-20.61,-91.70,-825.17,-3.09,-5.52,1.24,118.76,16.75,0.41,66.94,10.76,0.22,-0.66,-21.51,-42.66,-6.90,28.04,14.88,-92.81,785.00,26.55
