,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CRZ_qq,,,,32.64,,,,,,,,,,-15.31,-14.46,-15.59,50.70,7.27,-16.36,-6.83,-33.79,-16.14,-14.77,-20.21,19.08,-30.66,-15.14,-23.47,3.07,19.05,13.50
CRZ_sq,,,,-6.67,,,,,,,,,,-13.56,-5.32,-1.12,0.57,6.78,-8.47,-12.14,20.72,-1.91,-15.56,18.42,1.67,-3.83,5.11,-3.78,-5.62,18.15,11.84
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,86.69,,,-47.57,,-28.21,-17.58,-29.76,-32.62,-32.23,-21.51,-3.41,-1.65,-9.34,-28.91,-16.38,-20.89,-12.05,8.46,6.94,53.09,80.65,112.96,74.92,88.75,71.18,45.82,53.46,5.40,-5.71
RMO_sy,,15.29,,,-10.35,,-23.71,-20.39,15.31,10.48,42.41,22.16,1.24,21.44,-1.08,7.50,-5.79,-7.39,-16.64,-13.89,-15.50,-3.86,1.37,1.91,-8.45,-5.58,-1.97,7.75,15.21,11.84,5.90
RMO_qq,,,,-18.80,-3.81,-8.25,0.19,-6.79,-18.02,-11.98,0.77,7.94,0.89,-10.39,-7.10,-15.36,18.68,-15.22,3.28,4.38,17.01,21.37,21.87,23.05,-3.89,30.96,10.53,4.82,1.14,-10.06,-1.12
RMO_sq,,,,-0.69,-0.55,-21.93,-1.06,3.63,44.04,-25.20,27.54,-11.10,19.38,-10.27,3.89,-3.40,4.62,-11.80,-6.48,-0.22,2.68,0.34,-1.39,0.32,-7.77,3.49,2.37,10.27,-1.39,0.46,-3.06
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-74.77,,,5.74,,34.19,43.30,12.97,4.07,-13.72,-9.08,1.69,-7.22,-5.80,-21.77,-7.25,-6.95,10.21,10.46,-20.19,-28.66,-50.62,-50.95,-56.00,-40.35,-29.14,-15.06,17.01,9.83,25.96
RMT_sy,,-19.89,,,-27.44,,-29.30,16.78,0.67,-11.70,7.38,-17.66,0.56,-1.44,-8.62,-7.71,-7.52,-36.80,-25.06,-28.16,-36.43,47.36,5.54,28.22,2.16,-24.77,-18.77,-33.20,-27.97,-24.27,-17.66
RMT_qq,,,,-3.11,14.62,6.05,13.94,3.46,-9.64,-2.31,-5.53,9.02,1.07,-10.87,-4.08,-9.46,19.82,-10.58,13.61,-9.25,-13.44,-20.06,-21.36,-9.86,-22.36,8.38,-6.58,8.04,6.96,1.73,7.15
RMT_sq,,,,-24.07,20.42,-9.01,-15.02,25.41,3.81,-20.19,3.34,-3.83,26.77,-21.77,-4.18,-2.88,27.03,-46.54,13.61,-6.89,12.41,23.92,-18.63,13.12,-10.44,-8.74,-12.14,-6.96,-3.44,-4.05,-4.47
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-32.38,,,-16.55,,3.90,12.13,-9.92,-16.52,-23.81,-15.88,-1.10,-4.17,-7.74,-25.87,-12.50,-15.13,-3.40,9.31,-6.58,3.89,-11.31,-11.83,-30.13,-19.35,-18.21,-10.65,17.49,5.33,23.55
RM_sy,,14.55,,,-12.78,,-18.57,2.55,3.84,3.87,24.64,-5.71,6.82,-3.29,-8.51,-8.66,-13.29,-21.94,-18.36,-3.45,-13.35,19.78,15.60,11.47,-7.80,-16.15,-23.08,-35.71,-18.50,-15.32,-6.80
RM_qq,,,,-8.99,6.90,-0.44,7.27,-1.78,-14.12,-7.74,-2.10,8.45,0.97,-10.60,-5.75,-12.86,19.18,-13.29,7.28,-1.40,1.86,-3.57,-8.41,-1.98,-19.28,11.30,-7.12,7.08,6.15,-0.22,8.94
RM_sq,,,,-0.11,6.54,-8.49,-16.38,25.80,7.88,-8.46,0.34,-4.84,22.22,-17.13,-5.07,-4.99,16.02,-25.40,-0.72,12.36,4.12,3.12,-4.18,8.34,-13.88,-6.22,-12.09,-9.44,9.17,-2.56,-3.25
COP,,,-154000,-71000,,,,,,,,,1120000,966000,838000,726000,1044000,1121000,952000,904000,622000,532000,465000,381000,455000,339000,312000,251000,251000,289000,312000
COP_yy,,,,,,,,,,,,,,,,,-6.79,16.05,13.60,24.52,-40.42,-52.54,-51.16,-57.85,-26.85,-36.28,-32.90,-34.12,-44.84,-14.75,
COP_sy,,,,,,,,,,,,,,,,,-7.29,-0.35,-11.04,1.01,11.11,11.50,7.24,9.17,-2.15,3.44,-2.57,-16.34,-21.07,-10.27,
COP_qq,,,,53.90,,,,,,,,,,-13.75,-13.25,-13.37,43.80,7.38,-15.08,-5.04,-31.19,-14.47,-12.59,-18.06,19.42,-25.49,-7.96,-19.55,,15.14,7.96
COP_sq,,,,-6.85,,,,,,,,,,-8.72,13.19,-8.90,-1.52,-1.88,1.05,3.45,8.33,-1.54,-2.81,5.31,-2.90,4.09,-8.46,-9.57,,18.33,10.27
CSP,,,-368000,-280000,,,,,,,,,874000,692000,551000,445000,793000,800000,625000,548000,120000,-65000,-265000,-423000,-452000,-446000,-506000,-501000,-379000,-252000,-85000
CSP_yy,,,,,,,,,,,,,,,,,-9.27,15.61,13.43,23.15,-84.87,-108.12,-142.40,-177.19,-476.67,-586.15,-90.94,-18.44,16.15,43.50,83.20
CSP_sy,,,,,,,,,,,,,,,,,-58.54,359.09,-84.69,-141.38,-62.57,-129.82,30.00,441.67,157.14,629.41,197.44,178.05,-6.67,10.56,-14.22
CSP_qq,,,,23.91,,,,,,,,,,-20.82,-20.38,-19.24,78.20,0.88,-21.88,-12.32,-78.10,-154.17,-307.69,-59.62,-6.86,1.33,-13.45,0.99,24.35,33.51,66.27
CSP_sq,,,,-2.82,,,,,,,,,,-109.76,990.91,-85.20,222.41,-39.04,-47.37,-140.00,391.67,-148.57,329.41,5.13,119.51,,28.89,-1.72,-26.32,18.45,
