,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVPCurrent_sy,-1.96,17.66,,,,42.95,39.43,-2.90,-40.62,-16.78,-27.81,2.12,-19.36,4.57,30.30,36.98,26.12,24.79,18.50,-14.95,-7.97,-5.29,-26.38,15.37,-19.15,-10.88,-32.10,-35.19,86.17,-15.24,21.78,37.72,7.71,10.22,6.15,-8.25,11.96,-10.08,-9.54,3.86,-0.98,-8.07,-7.02,-20.83,-11.55,-4.50,-3.00,2.01,-2.73,-10.38,-6.18,-14.84
EVPCurrent_qq,,,17.49,-188.35,266.30,-138.27,-21.44,289.93,-4.62,61.09,0.04,14.73,-57.27,226.49,18.89,4.65,-74.34,259.41,-5.02,33.55,-78.80,308.87,-5.23,-7.85,-78.90,382.44,-12.39,3.59,1.12,-1.53,-4.90,-6.26,-8.11,15.02,-1.09,-8.72,-19.23,-4.55,0.99,26.74,6.85,-9.59,7.80,6.81,-2.54,-1.62,-12.91,-9.37,-18.58,9.87,-7.91,-2.62
EVPCurrent_sq,,,16.10,-7.65,0.82,32.23,13.25,-35.68,-38.35,85.32,-1.76,-9.02,-51.31,140.31,22.41,-4.36,-55.17,137.78,16.24,-31.35,-51.50,144.72,-9.65,7.59,-66.01,169.75,-31.16,2.68,-2.36,22.82,-1.10,16.11,-23.63,25.69,-4.75,0.36,-6.82,0.94,-4.18,15.22,-11.16,-6.28,-3.09,-1.88,-0.74,1.19,-1.56,3.18,-5.35,-6.78,3.05,-6.35
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,-61.52,-40.62,,,,-178.97,-172.30,291.03,5.83,591.05,540.62,102.37,-21.09,76.88,106.15,140.21,139.71,265.91,588.89,9693.19,2133.19,-886.62,-176.91,-101.75,-103.24,92.06,67.44,-41.83,-1801.17,577.82,425.79,287.63,259.12,-132.64,-133.97,-152.40,-125.58,33.71,6.39,38.80,-1.73,0.14,-40.68,-45.59,28.50,654.37,258.71,191.89,195.52,-78.13,-32.98,-8.85
EVEBITCurrent_sy,-29.89,78.87,,,,-0.51,12.48,-42.74,-55.19,-13.06,5.70,63.17,115.79,25.50,52.09,129.03,76.55,3.26,-15.44,-39.48,-19.55,-2.80,-22.58,-8.43,-18.92,-19.16,-5.76,3.72,22.69,110.14,7.81,19.02,43.14,-33.94,22.13,-4.86,-8.41,-11.34,-13.69,-17.69,-11.46,11.70,30.26,9.76,-7.97,-25.88,-34.29,-14.39,5.94,-3.47,16.27,0.64
EVEBITCurrent_qq,,,30.20,-184.98,294.95,-136.61,-19.20,324.53,8.00,69.89,6.96,3.12,-57.89,280.83,24.66,20.15,-57.98,481.31,134.70,1608.10,-90.42,-304.76,77.05,61.07,82.29,-401.59,5.84,-69.55,-137.41,226.06,-35.80,-2.35,101.33,-125.86,33.18,-50.62,1.70,32.99,5.66,1.53,-63.40,34.22,-32.91,-1.91,19.75,610.01,-61.95,-40.99,-16.58,16.77,16.59,-19.75
EVEBITCurrent_sq,,,-18.26,8.40,-30.90,62.50,-7.59,-44.82,-45.93,215.31,12.35,-14.82,-28.49,83.37,36.16,28.27,-44.88,7.25,11.50,-8.19,-26.73,29.59,-11.19,8.59,-35.12,29.21,3.53,19.52,-23.26,121.30,-46.89,31.94,-7.70,2.13,-1.81,2.78,-11.14,-1.14,-4.41,-1.98,-4.41,24.71,11.47,-17.40,-19.85,0.44,-1.17,7.60,-0.81,-8.48,19.04,-6.87
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,-60.21,-41.87,,,,-183.53,-178.38,296.97,7.85,591.05,533.56,102.37,-21.09,76.88,106.15,140.21,139.71,265.91,588.89,9693.19,2133.19,-886.62,-176.91,-101.75,-103.24,92.06,67.44,-41.83,-1801.17,577.82,425.79,287.63,259.12,-132.64,-133.97,-152.40,-125.58,33.71,6.39,38.80,-1.73,0.14,-40.68,-45.59,28.50,654.37,258.71,191.89,195.52,-78.13,-32.98,-8.85
