,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CRN_yy,,55.56,,,14.29,,,19.67,-3.75,8.11,,19.18,22.08,26.25,22.50,4.60,,,7.14,10.99,13.83,12.87,14.29,11.88,1.87,-7.02,-7.50,2.65,-0.92,3.77,-9.01,-18.10,-9.26,-15.45,-11.88,-8.42,-10.20,-8.60,3.37,8.05,7.95,11.76,-1.09,-6.38,-9.47,-11.58,-10.99
CRN_sy,,-14.94,,,3.23,,,-1.32,,7.14,,15.33,11.25,12.12,14.97,7.51,,,2.08,2.69,-4.17,-3.55,-4.08,-3.14,-5.43,-7.37,-10.64,-9.19,2.87,4.55,9.52,3.57,-5.59,-5.43,-4.35,2.30,4.14,5.75,5.68,5.62,7.95,1.09,1.08,-1.06,-2.11,,-3.19
CRN_qq,,,,,31.15,-7.50,8.11,-8.75,5.48,3.90,,8.75,8.05,7.45,-2.97,-7.14,3.30,7.45,3.96,-3.81,5.94,6.54,5.26,-5.83,-3.54,-2.75,4.72,4.50,-6.90,1.85,-8.18,-5.94,3.16,-5.10,-4.30,-2.25,1.15,-3.41,8.24,2.17,1.06,,-4.21,-3.30,-2.27,-2.33,-3.57
CRN_sq,,,,,5.26,-3.75,3.90,-6.25,6.67,3.12,,3.59,2.89,3.93,3.78,-3.12,3.23,2.60,-0.51,-2.55,-3.66,3.26,-1.05,-1.60,-5.95,1.15,-4.55,,6.55,2.79,,-5.43,-2.87,2.96,1.15,1.14,-1.12,4.55,1.09,1.08,1.06,,1.08,-1.06,,,-2.15
CPZ,46000,64000,67000,59000,75000,63000,65000,60000,57000,56000,53000,57000,71000,86000,93000,85000,86000,86000,86000,83000,91000,100000,106000,99000,94000,93000,100000,107000,109000,109000,108000,105000,110000,117000,114000,116000,114000,107000,112000,109000,116000,122000,125000,134000,128000,126000,122000
CPZ_yy,,39.13,4.69,,11.94,,,1.69,-24.00,-11.11,-18.46,-5.00,24.56,53.57,75.47,49.12,21.13,,-7.53,-2.35,5.81,16.28,23.26,19.28,3.30,-7.00,-5.66,8.08,15.96,17.20,8.00,-1.87,0.92,7.34,5.56,10.48,3.64,-8.55,-1.75,-6.03,1.75,14.02,11.61,22.94,10.34,3.28,-2.40
CPZ_sy,,-6.06,-3.23,,3.89,,,-2.86,1.07,16.04,-3.40,6.86,15.87,5.07,10.55,-1.83,3.20,,0.91,0.47,-3.98,-3.15,-1.35,-2.33,-13.36,-7.91,0.46,10.48,28.72,25.25,2.73,-2.59,-9.92,-6.05,5.31,6.64,8.72,5.58,5.04,0.41,4.64,2.44,,9.09,3.23,3.97,3.20
CPZ_qq,,,,,27.12,-16.00,3.17,-7.69,-5.00,-1.75,-5.36,7.55,24.56,21.13,8.14,-8.60,1.18,,,-3.49,9.64,9.89,6.00,-6.60,-5.05,-1.06,7.53,7.00,1.87,,-0.92,-2.78,4.76,6.36,-2.56,1.75,-1.72,-6.14,4.67,-2.68,6.42,5.17,2.46,7.20,-4.48,-1.56,-3.17
CPZ_sq,,,,,-10.95,,10.16,-0.97,-7.35,14.81,-8.29,9.55,0.46,4.11,-3.51,-2.73,5.61,,,-3.15,0.93,-0.92,1.86,-4.11,-10.48,5.32,11.11,5.45,4.31,,-8.87,,-3.54,6.88,2.15,1.26,-1.66,3.80,1.63,-3.20,2.48,1.61,-0.79,5.60,-3.03,2.34,-1.53
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-4.19,-14.98,,24.12,,,16.04,16.42,23.82,28.41,14.47,4.10,1.90,6.03,20.22,23.03,10.77,-2.10,-3.87,-2.41,14.05,22.51,24.74,34.17,31.47,17.68,6.30,-6.61,-7.37,1.60,5.78,8.50,-9.39,-12.54,-18.18,-20.96,-9.40,-17.76,-14.69,-21.22,-27.81,-28.16,-31.36,-17.84,-9.72,5.84
RZ_sy,,-34.76,-13.88,,-2.66,,,-8.02,-12.02,-26.20,-35.97,-23.90,5.52,2.97,8.18,6.36,7.30,-1.75,8.05,16.17,8.08,13.91,7.41,3.13,-7.82,12.07,17.48,-6.45,5.85,-22.69,-24.91,-11.68,-6.91,5.42,1.37,4.72,-1.26,-11.26,-2.28,4.36,4.50,12.75,1.69,8.22,2.99,5.14,11.83
RZ_qq,,,,,7.63,-1.42,2.92,6.27,7.98,4.84,6.74,-5.27,-1.80,2.62,11.07,7.41,0.50,-7.60,-1.85,5.47,2.02,7.98,5.44,7.39,9.74,5.80,-5.62,-3.00,-3.59,4.95,3.52,1.00,-1.11,-12.36,-0.08,-5.51,-4.47,0.45,-9.31,-1.98,-11.78,-7.95,-9.74,-6.35,5.60,1.14,5.81
RZ_sq,,,,,-20.51,29.55,3.69,-13.87,-23.96,8.67,-10.03,2.38,5.42,6.04,-5.48,0.66,6.35,-2.90,3.95,8.23,-1.06,2.33,-1.98,3.91,-11.56,24.42,2.75,-17.25,0.06,-9.13,-0.20,-2.68,5.47,2.91,-4.03,0.54,-0.56,-7.51,5.68,7.37,-0.42,-0.21,-4.69,14.26,-5.24,1.88,1.38
CRZ,43000,45000,53000,46000,42000,43000,42000,39000,36000,35000,33000,34000,35000,34000,31000,29000,28000,31000,31000,30000,29000,27000,26000,24000,22000,21000,22000,22000,23000,22000,21000,21000,21000,24000,24000,26000,27000,27000,30000,30000,34000,37000,41000,44000,42000,41000,39000
CRZ_yy,,4.65,17.78,,-20.75,,,-15.22,-14.29,-18.60,-21.43,-12.82,-2.78,-2.86,-6.06,-14.71,-20.00,-8.82,,3.45,3.57,-12.90,-16.13,-20.00,-24.14,-22.22,-15.38,-8.33,4.55,4.76,-4.55,-4.55,-8.70,9.09,14.29,23.81,28.57,12.50,25.00,15.38,25.93,37.04,36.67,46.67,23.53,10.81,-4.88
CRZ_sy,,55.21,1.34,,15.23,,,27.12,13.79,34.31,56.15,32.00,-5.56,-4.35,-7.88,-6.06,-6.42,2.27,,-13.98,-8.00,-12.22,-6.90,-2.50,9.32,-11.39,-14.81,6.41,-5.11,30.00,31.88,13.25,7.19,-4.95,-1.10,-4.79,1.12,12.14,2.22,-3.91,-4.97,-11.34,-1.09,-8.14,-2.33,-4.65,-10.99
CRZ_qq,,,,,-8.70,2.38,-2.33,-7.14,-7.69,-2.78,-5.71,3.03,2.94,-2.86,-8.82,-6.45,-3.45,10.71,,-3.23,-3.33,-6.90,-3.70,-7.69,-8.33,-4.55,4.76,,4.55,-4.35,-4.55,,,14.29,,8.33,3.85,,11.11,,13.33,8.82,10.81,7.32,-4.55,-2.38,-4.88
CRZ_sq,,,,,47.46,-21.26,-5.11,15.38,32.00,-7.07,10.33,-2.46,-5.56,-5.88,6.25,-0.53,-5.91,2.86,,-8.05,0.62,-1.86,2.53,-3.70,12.82,-20.45,-1.43,,0.60,8.98,,,,-3.35,,-0.56,1.12,,-5.15,,,,5.81,-13.19,6.33,-2.38,-1.22
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-18.73,-20.60,,-42.16,,,-38.73,29.97,25.42,21.04,2.50,-8.97,-12.04,-1.71,15.61,31.28,35.20,23.16,17.71,6.32,1.95,-1.53,1.36,9.80,13.02,6.43,-5.18,-11.71,-11.77,-4.05,2.83,1.60,-6.18,-6.55,-10.18,-7.37,4.19,0.33,4.26,0.72,-6.55,-5.19,-7.98,-1.31,2.97,5.90
RMO_sy,,1.66,-9.44,,-14.90,,,-8.69,4.94,-2.72,0.19,-5.38,-8.27,-8.25,-8.92,-7.75,-0.01,1.36,11.80,15.04,9.27,14.24,3.21,4.71,7.43,-0.64,-1.42,-8.47,-12.54,-5.69,-1.39,9.89,7.80,8.98,0.89,-7.79,-0.70,-8.45,-1.81,4.10,-2.81,-2.36,-2.93,-3.53,-4.70,8.70,2.80
RMO_qq,,,,,-49.57,6.87,4.49,8.80,6.98,3.13,0.83,-7.86,-4.99,-0.35,12.69,8.36,7.89,2.62,2.65,3.57,-2.55,-1.60,-0.85,6.61,5.57,1.28,-6.63,-5.02,-1.70,1.22,1.54,1.79,-2.88,-6.53,1.13,-2.16,0.16,5.13,-2.61,1.67,-3.24,-2.46,-1.20,-1.32,3.77,1.78,1.61
RMO_sq,,,,,-11.93,2.81,-2.58,3.52,1.22,-4.70,0.34,-2.24,-1.87,-4.68,-0.40,-0.98,6.37,-3.38,9.85,1.90,1.03,1.02,-0.76,3.38,3.65,-6.57,-1.54,-4.01,-0.96,0.74,2.95,6.98,-2.84,1.85,-4.69,-2.22,4.62,-6.10,2.22,3.67,-2.33,-5.66,1.62,3.03,-3.51,7.61,-3.90
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,4.47,1.57,,-22.02,,,-20.33,16.75,-3.24,-17.09,-29.79,-41.95,-38.22,-22.18,-8.48,16.99,22.56,15.52,10.42,7.87,14.34,16.02,17.32,22.20,21.13,7.62,1.11,-5.01,-4.41,11.10,17.48,9.16,-6.43,-16.91,-25.06,-19.91,-7.80,-7.27,-2.15,-8.86,-16.58,-18.95,-21.49,-10.00,-4.07,5.40
RMT_sy,,-5.66,19.74,,-16.34,,,-23.49,-25.08,-16.27,-15.85,-24.17,-16.76,-19.69,-15.21,-7.38,-9.90,2.15,2.13,2.11,24.90,15.40,12.79,9.35,-3.80,-2.87,-0.33,-4.06,-6.26,-6.63,-2.64,-3.22,-2.18,-0.22,-4.35,-2.06,3.02,-3.49,-0.72,-0.90,-10.11,-3.01,-4.98,-2.76,0.33,-1.79,1.93
RMT_qq,,,,,-32.01,6.78,0.88,8.80,-0.38,-11.51,-13.56,-7.86,-17.63,-5.82,8.86,8.36,5.30,-1.34,2.62,3.57,2.87,4.58,4.12,4.73,7.15,3.67,-7.49,-1.61,0.67,4.34,7.51,4.04,-6.46,-10.57,-4.53,-6.16,-0.04,2.95,-3.98,-0.98,-6.89,-5.77,-6.71,-4.08,6.73,0.44,2.50
RMT_sq,,,,,-10.33,-13.12,-8.77,7.65,-12.20,-2.90,-8.32,-2.98,-3.62,-6.32,-3.20,5.97,-6.24,6.21,-3.22,5.95,14.70,-1.88,-5.41,2.72,0.90,-0.92,-2.94,-1.13,-1.41,-1.31,1.20,-1.71,-0.36,0.67,-2.99,0.65,4.81,-5.69,-0.21,0.47,-4.93,1.75,-2.23,2.81,-1.91,-0.40,1.48
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
