,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CRN,38000,70000,51000,50000,52000,51000,52000,53000,52000,52000,51000,49000,49000,49000,49000,50000,58000,59000,58000,55000,48000,45000,42000,42000,39000,36000,37000,35000,34000,34000,48000,50000,51000
CRN_yy,,84.21,-27.14,,,,1.96,6.00,,1.96,-1.92,-7.55,-5.77,-5.77,-3.92,2.04,18.37,20.41,18.37,10.00,-17.24,-23.73,-27.59,-23.64,-18.75,-20.00,-11.90,-16.67,-12.82,-5.56,29.73,42.86,50.00
CRN_sy,,70.73,-35.71,,,,2.22,17.05,,18.39,13.04,0.97,3.88,5.83,11.54,-3.85,8.41,2.75,,10.00,-17.24,-19.64,-13.79,-17.27,-7.29,-6.67,247.00,-7.69,-1.12,14.29,-68.59,19.05,15.91
CRN_qq,,,,-1.96,4.00,-1.92,1.96,1.92,-1.89,,-1.92,-3.92,,,,2.04,16.00,1.72,-1.69,-5.17,-12.73,-6.25,-6.67,,-7.14,-7.69,2.78,-5.41,-2.86,,41.18,4.17,2.00
CRN_sq,,,,-2.22,1.14,-2.25,5.75,11.96,,,0.97,,,,,-13.79,16.00,-3.45,3.57,-5.17,-12.73,-6.25,11.11,,-2.20,-5.62,313.10,-75.79,4.76,,13.54,-8.26,2.00
CPZ,103000,175000,111000,99000,104000,100000,98000,100000,102000,104000,108000,109000,109000,115000,116000,122000,128000,139000,157000,175000,193000,205000,213000,228000,234000,209000,173000,128000,95000,90000,91000,94000,107000
CPZ_yy,,69.90,-36.57,,,,-11.71,1.01,-1.92,4.00,10.20,9.00,6.86,10.58,7.41,11.93,17.43,20.87,35.34,43.44,50.78,47.48,35.67,30.29,21.24,1.95,-18.78,-43.86,-59.40,-56.94,-47.40,-26.56,12.63
CPZ_sy,,69.90,-36.57,,,,-32.43,-29.33,,8.24,44.00,43.54,27.98,27.17,25.93,15.64,19.07,18.80,15.44,9.84,-3.91,-10.79,35.67,30.22,47.56,34.68,269.48,-32.09,-40.77,-30.24,-85.32,-9.70,-0.47
CPZ_qq,,,,-10.81,5.05,-3.85,-2.00,2.04,2.00,1.96,3.85,0.93,,5.50,0.87,5.17,4.92,8.59,12.95,11.46,10.29,6.22,3.90,7.04,2.63,-10.68,-17.22,-26.01,-25.78,-5.26,1.11,3.30,13.83
CPZ_sq,,,,-6.31,-19.23,1.19,-11.76,-2.00,14.29,9.52,17.39,-2.31,,8.84,16.24,-10.29,4.92,8.59,12.95,-14.65,-8.21,0.81,71.77,-18.08,4.01,-7.99,371.26,-84.94,-9.28,8.37,-0.86,-7.36,
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,30.42,-35.06,,,,21.52,-1.63,-26.59,-35.86,-32.16,-17.84,14.98,34.00,49.50,37.93,24.66,12.25,6.76,16.75,11.14,18.60,11.23,-8.36,-11.83,-8.83,-7.18,6.45,16.90,3.65,-1.82,-4.88,-12.88
RZ_sy,,-46.51,12.42,,,,117.02,-2.87,-43.26,-46.68,-36.33,-3.71,-3.81,17.75,29.65,84.53,92.77,53.67,-1.12,8.39,-6.24,-15.07,-8.95,-31.38,-27.05,-13.91,-47.72,0.03,7.78,-1.29,206.73,36.52,22.81
RZ_qq,,,,10.22,10.15,6.05,-5.62,-10.77,-17.80,-7.34,-0.17,8.06,15.03,7.99,11.37,-0.30,3.96,-2.76,5.93,9.02,-1.03,3.77,-0.65,-10.18,-4.78,7.30,1.15,3.01,4.56,-4.85,-4.20,-0.20,-4.24
RZ_sq,,,,41.69,70.53,6.05,-15.30,-36.58,-0.39,-0.35,1.15,-4.10,-0.48,21.99,11.37,36.49,3.96,-2.76,-28.34,49.63,-10.08,-11.91,-23.18,12.78,-4.41,3.96,-53.35,115.78,3.00,-4.80,44.96,-3.96,-7.35
CRZ,34000,26000,40000,36000,33000,31000,33000,37000,45000,48000,48000,45000,39000,36000,32000,32000,31000,32000,30000,28000,28000,27000,27000,30000,32000,30000,29000,28000,27000,29000,30000,30000,31000
CRZ_yy,,-23.53,53.85,,,,-17.50,2.78,36.36,54.84,45.45,21.62,-13.33,-25.00,-33.33,-28.89,-20.51,-11.11,-6.25,-12.50,-9.68,-15.62,-10.00,7.14,14.29,11.11,7.41,-6.67,-15.62,-3.33,3.45,7.14,14.81
CRZ_sy,,85.42,-11.24,,,,-53.16,16.96,92.42,91.94,55.41,-8.40,-4.72,-15.97,-18.26,-46.67,-48.76,-36.00,23.40,-6.25,6.45,18.75,-4.31,80.00,69.70,50.00,69.37,12.04,8.93,13.16,-67.02,-47.11,-44.26
CRZ_qq,,,,-10.00,-8.33,-6.06,6.45,12.12,21.62,6.67,,-6.25,-13.33,-7.69,-11.11,,-3.12,3.23,-6.25,-6.67,,-3.57,,11.11,6.67,-6.25,-3.33,-3.45,-3.57,7.41,3.45,,3.33
CRZ_sq,,,,-29.11,-41.07,-6.06,19.35,77.03,-3.05,-6.30,,4.35,0.83,-17.36,-6.00,,-3.12,3.23,81.25,-48.28,,15.15,,-2.70,3.70,1.79,64.91,-35.64,0.83,5.74,-51.94,,6.25
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-35.37,-5.47,,,,-2.34,-9.48,-10.15,-12.98,-11.04,-4.61,1.13,2.06,7.11,5.43,6.37,13.50,25.70,43.15,55.77,64.73,52.45,34.76,26.93,23.31,6.30,-4.36,-18.77,-35.59,-37.42,-29.87,-22.83
RMO_sy,,-56.85,31.17,,,,5.17,-6.41,-9.27,-18.53,-20.26,-14.48,-8.07,16.66,19.76,45.59,45.97,29.08,25.70,8.41,7.67,13.97,16.91,4.99,1.41,-6.81,-48.74,-4.86,-1.47,-4.12,69.55,-6.66,-8.77
RMO_qq,,,,2.79,-3.10,1.31,-3.22,-4.73,-3.82,-1.88,-1.06,2.15,1.97,-0.98,3.84,0.56,2.88,5.66,15.00,14.51,11.95,11.73,6.43,1.23,5.45,8.54,-8.25,-8.93,-10.44,-13.94,-10.84,2.05,-1.45
RMO_sq,,,,10.95,-3.18,-0.88,-1.23,-1.27,-6.13,-11.00,-3.32,5.89,0.90,12.94,-0.75,28.72,1.17,-0.13,-3.35,11.02,0.48,5.71,-0.86,-0.31,-2.94,-2.86,-45.47,85.05,0.52,-5.47,-3.57,1.87,-1.76
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-37.92,61.98,,,,15.63,-0.38,-7.01,-15.11,-19.39,-19.14,-20.22,-22.96,-19.86,-22.88,-24.25,-22.27,-23.20,-19.45,-13.75,-6.78,-2.43,0.77,5.01,12.53,22.39,45.79,62.84,58.36,48.22,23.65,6.01
RMT_sy,,-52.89,46.91,,,,10.88,-11.62,-13.40,-25.43,-36.70,-48.47,-47.94,-41.25,-5.01,-0.63,1.51,-7.85,-17.49,-19.45,-13.75,-6.78,-7.55,0.62,4.09,12.73,15.57,21.29,18.02,8.92,8.64,7.67,9.44
RMT_qq,,,,10.78,1.93,3.23,-0.81,-4.55,-4.86,-5.76,-5.82,-4.25,-6.13,-9.00,-2.02,-7.85,-7.80,-6.61,-3.20,-3.35,-1.28,0.94,1.31,-0.18,2.87,8.18,10.18,18.90,14.90,5.20,3.12,-0.81,-1.48
RMT_sq,,,,45.86,-8.83,5.86,-21.24,16.26,-10.67,-8.84,-33.14,-5.37,-9.75,2.88,8.10,-1.00,-7.80,-6.61,-3.20,-3.35,-1.28,0.94,-4.01,5.20,2.12,9.32,-1.60,10.42,-0.64,0.88,-1.85,9.44,0.99
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-37.36,40.36,,,,9.19,-3.64,-8.13,-14.38,-16.59,-14.47,-13.73,-15.79,-12.45,-15.57,-17.00,-14.56,-14.00,-9.21,-3.54,2.85,4.63,5.07,7.75,13.86,20.05,36.67,44.69,34.07,23.60,8.57,-2.11
RM_sy,,-43.95,40.70,,,,8.92,-18.86,-20.17,-22.80,-29.89,-33.81,-29.24,-19.13,-3.35,4.84,6.10,-0.38,-7.32,-9.21,-5.73,-2.15,-3.44,1.76,2.71,3.23,-10.85,11.12,12.70,9.91,32.94,8.67,5.39
RM_qq,,,,8.08,0.19,2.55,-1.68,-4.61,-4.49,-4.42,-4.21,-2.19,-3.66,-6.70,-0.42,-5.68,-5.28,-3.96,0.23,-0.42,0.64,2.39,1.97,,3.21,8.20,7.50,13.84,9.27,0.26,-0.89,,-1.48
RM_sq,,,,33.23,-8.93,-4.94,-5.57,-0.75,-10.41,-8.07,-14.24,-6.29,-4.23,5.06,2.50,1.65,-3.08,-1.36,-4.64,-0.42,0.64,2.39,-5.90,,1.58,2.91,-18.73,30.79,3.03,0.37,-1.71,,-0.09
COP,72000,96000,91000,86000,85000,82000,85000,90000,97000,100000,99000,94000,88000,85000,81000,82000,89000,91000,88000,83000,76000,72000,69000,72000,71000,66000,66000,63000,61000,63000,78000,80000,82000
COP_yy,,33.33,-5.21,,,,-6.59,4.65,14.12,21.95,16.47,4.44,-9.28,-15.00,-18.18,-12.77,1.14,7.06,8.64,1.22,-14.61,-20.88,-21.59,-13.25,-6.58,-8.33,-4.35,-12.50,-14.08,-4.55,18.18,26.98,34.43
COP_sy,,77.63,-19.26,,,,-22.02,33.72,44.71,44.51,31.76,0.43,-5.69,-10.13,-8.04,-25.54,-23.28,-14.55,5.83,-1.16,-4.49,-5.49,-15.60,8.82,8.82,5.23,31.52,1.62,4.32,14.36,-23.97,2.13,-3.63
COP_qq,,,,-5.49,-1.16,-3.53,3.66,5.88,7.78,3.09,-1.00,-5.05,-6.38,-3.41,-4.71,1.23,8.54,2.25,-3.30,-5.68,-8.43,-5.26,-4.17,4.35,-1.39,-7.04,,-4.55,-3.17,3.28,23.81,2.56,2.50
COP_sq,,,,-21.10,-1.16,-3.53,3.66,35.29,6.96,-3.66,-5.49,3.12,0.43,-8.19,-3.29,-16.50,3.49,2.25,19.78,-22.02,,1.18,6.98,0.54,,-2.16,,-22.31,2.66,7.25,-11.11,4.35,-3.12
CSP,-31000,-79000,-20000,-13000,-19000,-18000,-13000,-10000,-5000,-4000,-9000,-15000,-21000,-30000,-35000,-40000,-39000,-48000,-69000,-92000,-117000,-133000,-144000,-156000,-163000,-143000,-107000,-65000,-34000,-27000,-13000,-14000,-25000
CSP_yy,,-154.84,74.68,,,,35.00,23.08,73.68,77.78,30.77,-50.00,-320.00,-650.00,-288.89,-166.67,-85.71,-60.00,-97.14,-130.00,-200.00,-177.08,-108.70,-69.57,-39.32,-7.52,25.69,58.33,79.14,81.12,87.85,78.46,26.47
CSP_sy,,-425.00,74.36,,,,230.00,480.77,310.53,247.22,-17.31,-58.59,-65.00,-90.57,-160.47,-295.12,-378.57,-2020.00,-380.77,-22.50,2.56,20.83,-44.00,-86.73,-138.16,-105.26,-18.89,46.45,60.22,53.21,87.85,71.43,30.56
CSP_qq,,,,35.00,-46.15,5.26,27.78,23.08,50.00,20.00,-125.00,-66.67,-40.00,-42.86,-16.67,-14.29,2.50,-23.08,-43.75,-33.33,-27.17,-13.68,-8.27,-8.33,-4.49,12.27,25.17,39.25,47.69,20.59,51.85,-7.69,-78.57
CSP_sq,,,,35.00,-46.15,5.26,244.44,90.38,-19.19,-33.75,-18.87,-4.65,-31.71,-82.14,-620.00,-207.69,2.50,-23.08,-30.21,21.60,22.45,,-136.84,-1.67,1.09,13.81,-37.18,54.21,26.53,-1.39,64.38,-7.69,-78.57
