,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CG_sy,,-0.09,,,0.76,,17.81,,5.77,-32.11,-25.43,-7.56,-9.54,16.43,4.84,19.63,3.44,16.43,11.62,9.25,12.33,-1.16,49.64,1.45,-15.53,5.73,-22.14,-2.28,12.20,2.93,1.57
CG_qq,,,,,,-10.76,1.78,-1.13,-7.20,-7.31,-5.08,-3.30,0.05,-3.64,16.98,2.70,5.34,-8.90,-10.44,-7.97,1.01,-4.05,3.82,-0.95,2.30,-3.68,5.69,-8.54,-2.49,-16.12,8.83
CG_sq,,,,,,4.47,8.04,-26.63,27.72,-32.95,18.68,-9.04,24.99,-13.70,6.86,3.79,8.07,-2.87,2.45,1.58,11.12,-14.53,55.11,-31.13,-7.48,6.97,14.23,-13.57,6.23,-1.86,12.72
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-46.29,,,70.45,,-34.26,,4.59,-18.37,-24.70,-26.46,-19.02,12.44,1.67,17.32,19.45,4.92,-0.98,-42.84,-49.39,-50.93,-44.03,6.98,11.93,27.40,64.52,5.80,3.78,-4.56,-41.70
LDER_sy,,-28.41,,,19.65,,6.56,,-2.39,-36.94,-6.32,6.71,36.32,105.71,26.96,21.06,-12.35,-16.10,18.03,40.74,40.09,49.40,60.09,34.95,-3.91,16.53,-9.88,-11.68,3.39,1.86,13.44
LDER_qq,,,,,,-2.41,19.95,-2.27,-8.58,-23.83,10.65,-4.55,0.67,5.76,0.05,10.14,2.49,-7.10,-5.58,-36.42,-9.26,-9.91,7.69,21.54,-5.07,2.54,39.07,-21.84,-6.88,-5.71,-15.05
LDER_sq,,,,,,-1.36,-3.37,-24.77,36.12,-36.27,43.54,-14.30,73.89,-3.83,-11.41,-18.28,25.90,-7.95,24.63,-2.56,25.32,-1.83,33.55,-17.86,-10.77,19.06,3.28,-19.50,4.46,17.29,15.02
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,54.10,,,-39.08,,,,-6.70,-0.30,4.62,15.01,10.34,-7.92,12.07,-8.88,-11.56,-2.31,-9.78,50.82,66.06,76.55,67.86,-7.64,-7.39,-20.22,-37.96,-8.77,-16.95,-9.35,52.91
PZAT_sy,,13.18,,,-10.22,,,,-3.12,15.09,0.33,-23.39,2.75,-17.48,-11.88,4.07,-8.11,6.13,-14.45,-13.68,4.92,-9.57,4.89,0.05,-40.42,-36.42,-24.58,-27.23,21.91,5.67,4.97
PZAT_qq,,,,,,3.51,-15.36,1.27,5.16,10.62,-11.18,11.32,0.89,-7.69,8.10,-9.49,-2.08,1.97,-0.16,51.30,7.81,8.41,-5.08,-16.75,8.10,-6.61,-26.19,22.41,-1.59,1.94,24.51
PZAT_sq,,,,,,-4.38,14.32,11.44,-20.47,13.59,-0.34,-14.90,6.67,-8.78,6.42,0.50,-5.82,5.37,-14.22,1.40,14.46,-9.17,-0.51,-3.27,-31.83,-3.08,18.01,-6.67,14.20,-15.98,17.22
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-28.17,,,23.52,,-11.88,,7.14,11.63,12.40,2.11,1.70,2.12,-11.57,-2.67,-1.91,-3.08,8.61,-5.96,-5.60,-7.35,-12.34,3.04,0.60,5.93,16.13,5.84,17.28,10.49,-7.33
PELDR_sy,,21.41,,,-8.49,,-2.86,,-0.14,-1.13,5.42,-8.54,3.26,-8.14,-3.47,-4.08,-3.11,9.96,-2.38,-1.10,2.08,-10.18,-3.52,-4.41,-3.69,1.26,-1.62,3.10,1.27,7.02,1.55
PELDR_qq,,,,,,-1.59,6.66,3.62,-1.49,2.53,7.39,-5.87,-1.89,2.96,-7.00,3.61,-1.12,1.73,4.21,-10.29,-0.75,-0.15,-1.40,5.45,-3.10,5.14,8.09,-3.89,7.38,-0.95,-9.35
PELDR_sq,,,,,,7.56,-6.08,13.53,-12.94,6.50,0.13,-1.50,-1.70,-5.26,5.23,-2.11,-0.71,7.52,-6.58,-0.84,2.48,-5.39,0.35,-1.75,3.25,-0.52,-2.51,2.96,1.42,5.12,-7.49
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-27.46,,,19.70,,-0.28,,12.68,0.27,,0.31,0.23,11.16,-3.56,-1.30,-3.25,-5.23,6.19,-6.50,-7.66,-10.10,-13.14,1.99,2.56,5.75,14.23,4.01,5.68,9.47,-6.14
TSF_sy,,-12.51,,,10.93,,-6.44,,5.25,0.80,,-0.91,0.26,4.93,6.07,-0.04,1.45,-4.12,-0.75,-0.04,1.43,-0.53,-8.92,-3.04,1.07,3.73,9.94,4.03,-4.21,-6.24,-6.01
TSF_qq,,,,,,5.62,6.78,-0.33,0.24,-6.01,6.49,-0.03,0.17,4.24,-7.61,2.32,-1.81,2.11,3.51,-9.91,-3.03,-0.59,0.01,5.79,-2.50,2.51,8.04,-3.68,-0.93,6.18,-7.36
TSF_sq,,,,,,6.41,-6.12,10.19,-4.37,1.91,-2.03,3.79,-3.24,6.65,-0.97,-2.19,-1.80,0.79,2.52,-1.50,-0.35,-1.15,-6.13,4.86,3.87,1.45,-0.51,-0.77,-4.36,-0.70,-0.26
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,12.36,,,-8.37,,43.20,,15.16,-37.21,-42.12,-25.81,-12.53,29.20,43.52,13.92,3.72,-0.37,-12.24,-12.18,-19.69,-21.27,-9.00,-5.06,6.57,-1.45,-4.00,-9.33,-30.48,-12.55,-2.87
ZKO_sy,,-15.40,,,-13.28,,1.42,,1.92,-9.43,0.19,16.39,-0.61,24.12,-6.13,-6.76,-1.25,-16.37,6.79,10.78,13.32,28.98,16.78,12.40,0.83,3.36,18.67,2.70,8.60,-1.32,-15.66
ZKO_qq,,,,,,27.12,2.95,-5.93,-6.46,-30.68,-5.10,20.57,10.28,2.38,5.42,-4.30,0.41,-1.65,-7.14,-4.23,-8.18,-3.60,7.33,-0.07,3.07,-10.85,4.55,-5.61,-20.97,12.14,16.12
ZKO_sq,,,,,,-4.66,5.94,-15.98,20.10,-15.27,17.19,-2.40,2.56,5.81,-11.37,-3.07,8.63,-10.39,13.17,0.56,11.12,1.99,2.46,-3.21,-0.32,4.55,17.64,-16.23,5.41,-5.01,0.55
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,0.15,,,-6.18,,53.46,,20.64,-24.89,-27.26,-12.33,-3.75,26.59,26.02,4.40,-4.82,-5.68,-4.93,-0.86,-5.51,-9.19,-4.30,-3.76,4.46,-1.45,-3.93,-5.39,-19.80,-2.97,5.18
OSF_sy,,1.68,,,2.04,,1.13,,-4.40,-0.65,-2.98,-0.08,0.71,-1.90,-8.18,-3.24,1.24,4.87,7.48,4.84,-0.63,-4.01,-4.52,-5.75,-4.10,-1.37,2.38,0.92,-5.78,-1.11,-1.96
OSF_qq,,,,,,26.55,1.56,-4.25,-1.98,-21.21,-1.65,15.41,7.61,3.63,-2.09,-4.39,-1.89,2.69,-1.31,-0.28,-6.50,-1.30,4.00,0.27,1.48,-6.88,1.38,-1.25,-13.97,12.65,9.90
OSF_sq,,,,,,-3.96,3.76,-5.84,1.88,-0.20,1.33,-3.03,2.69,-2.79,-5.15,2.19,7.44,0.71,-2.80,-0.32,1.83,-2.72,-3.32,-1.60,3.61,0.06,0.36,-3.01,-3.27,5.03,-0.50
NetDebt,29714000000,90406420000,121458000000,,104270000000,104466000000,103017000000,97863000000,98793000000,101609000000,97594200000,101239800000,101546100000,99342600000,106931900000,108697700000,111031100000,102834700000,92610300000,87994900000,87514700000,85680200000,88381400000,88134600000,94987700000,93136600000,94792400000,94228100000,81015700000,81889700000,92579500000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,176.69,,,454.37,,100.10,,-82.55,-65.47,-67.57,-57.47,99.51,100.96,22.43,2.53,-51.87,-67.50,-51.84,-56.67,-67.22,-50.15,-34.35,-7.52,24.38,9.03,6.90,-11.42,-36.25,-29.73,-29.74
NetDebtEBITDA_sy,,-15.68,,,30.96,,34.11,,-1.43,-19.09,-18.57,-27.29,-0.91,9.47,30.84,38.27,5.44,9.15,-14.06,-12.55,-5.73,-3.22,4.64,-3.72,-6.51,-11.83,-13.39,-14.73,12.32,19.96,-2.46
NetDebtEBITDA_qq,,,,,,-49.58,-3.82,-22.40,-53.64,-0.22,-9.67,1.77,117.50,0.50,-44.97,-14.77,2.09,-32.14,-18.45,-23.31,-22.76,3.17,7.41,8.04,3.89,-9.56,5.32,-10.48,-25.23,-0.32,5.31
NetDebtEBITDA_sq,,,,,,11.47,7.83,6.88,-23.27,-8.51,8.52,-4.55,4.56,1.07,29.70,0.87,-20.26,4.64,2.12,2.63,-14.04,7.42,10.41,-5.57,-16.54,1.32,8.46,-7.03,9.94,8.21,-11.82
DebtFin,-2630000000,30928840000,,,34622000000,48141000000,56091000000,52256000000,42066000000,38700000000,44538100000,48388000000,53751500000,60692000000,61090800000,62137900000,55849800000,54767600000,46405000000,44410400000,35574000000,34263700000,33773600000,32111900000,29269300000,32057700000,41731700000,46234500000,25477000000,31149300000,43457300000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,1169.31,,,438.05,,,,-77.63,-71.46,-72.82,-61.93,148.02,222.36,53.27,22.63,-54.27,-71.67,-57.76,-61.74,-73.51,-62.57,-49.93,-33.23,-5.71,-6.16,23.16,19.29,-34.93,-22.34,-25.09
DebtFinEBITDA_sy,,78.26,,,214.75,,,,19.06,84.75,69.82,-14.64,-47.99,-37.01,-1.10,-0.96,42.69,13.50,-24.67,-33.35,-11.11,52.18,44.80,47.12,26.73,-11.39,-51.95,-25.45,-0.07,50.56,82.15
DebtFinEBITDA_qq,,,,,,-30.03,13.64,-23.90,-63.03,-10.75,8.24,6.59,140.88,16.00,-48.54,-14.72,-10.17,-28.15,-23.27,-22.75,-37.79,1.51,2.64,3.01,-12.14,1.02,34.71,-0.23,-52.08,20.56,29.95
DebtFinEBITDA_sq,,,,,,-43.88,12.08,131.24,-18.14,-12.92,3.03,16.24,-50.12,5.45,61.78,16.39,-28.14,-16.13,7.37,2.98,-4.16,43.60,2.16,4.63,-17.44,0.41,-44.60,62.33,10.67,51.28,-32.98
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-10.87,,,2.39,,7.16,,4.76,19.61,25.66,18.15,10.04,-2.02,-12.20,-8.35,-8.23,-5.34,8.33,12.89,17.63,15.35,5.18,1.36,-1.98,0.01,0.08,4.35,15.37,10.95,8.29
SP1_sy,,4.38,,,17.07,,-2.68,,-5.42,10.55,-1.20,-15.84,-0.90,-19.86,3.03,3.47,-2.27,8.98,-12.84,-9.69,-6.43,-22.12,-15.85,-10.24,1.59,8.13,0.62,-3.12,-8.58,-4.42,3.57
SP1_qq,,,,,,-0.45,-1.35,1.80,4.78,13.67,3.63,-4.28,-2.42,1.21,-7.13,-0.09,-2.29,4.41,6.28,4.12,1.82,2.38,-3.09,0.33,-1.54,4.46,-3.03,4.62,8.86,0.46,-5.36
SP1_sq,,,,,,3.80,-2.75,11.37,-15.87,21.32,-13.09,-5.12,-0.94,-1.89,11.74,-4.72,-6.44,9.41,-10.63,-1.27,-3.07,-8.93,-3.44,5.31,9.69,-3.06,-10.15,1.39,3.51,1.35,-2.63
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-28.15,,,22.52,,-12.68,,6.67,11.01,12.13,4.71,1.47,2.18,-11.66,-2.69,-1.83,-3.61,7.93,-6.20,-5.62,-7.14,-11.92,3.28,0.97,6.40,16.02,6.07,16.56,9.53,-7.53
SP2_sy,,21.55,,,-7.05,,-1.89,,-3.85,1.59,2.98,-5.58,0.09,-17.29,-1.14,-7.67,-1.17,7.77,-3.12,-1.61,3.85,-6.69,-6.80,-1.13,-2.52,0.39,-1.00,-1.15,-0.23,4.86,3.01
SP2_qq,,,,,,-1.39,6.36,0.79,0.91,2.61,7.43,-5.88,-2.20,3.32,-7.11,3.68,-1.34,1.45,4.00,-9.89,-0.73,-0.18,-1.36,5.67,-2.95,5.18,7.56,-3.39,6.65,-1.16,-9.20
SP2_sq,,,,,,9.95,-9.91,10.43,-12.10,16.17,-8.67,1.25,-6.82,-4.00,9.16,-5.44,-0.26,4.69,-1.88,-3.97,5.27,-5.93,-1.99,1.87,3.79,-3.12,-3.35,1.71,4.76,1.82,-5.05
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-40.21,,,61.68,,,,-40.38,849.26,70.82,29.73,-92.76,-92.95,-94.13,-54.17,15.73,31.87,334.85,125.76,707.77,560.00,91.99,438.26,-11.78,22.98,152.45,-67.96,351.91,113.66,-74.98
CAR_sy,,-14.43,,,-22.72,,,,19.15,-11.73,25.85,25.85,-10.11,-1.46,66.02,-17.37,36.33,54.49,35.09,26.54,3.76,-7.74,-18.75,19.55,-8.04,6.36,-22.03,-34.28,-8.11,-31.44,-9.07
CAR_qq,,,,,,-93.41,383.82,-83.13,1008.11,4.96,-12.94,-87.19,-38.19,2.25,-27.47,,56.06,16.50,139.17,-48.08,458.39,-4.81,-30.43,45.55,-8.48,32.70,42.81,-81.52,1190.66,-37.26,-83.28
CAR_sq,,,,,,16.44,-51.06,55.64,34.33,-13.73,-30.22,55.64,-4.05,-5.43,17.56,,58.30,7.17,2.79,-27.44,29.81,-4.70,-9.48,6.76,-0.15,10.23,-33.64,-10.01,39.60,-17.76,-11.98
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-56.11,,,48.01,,-46.99,,7.92,42.90,58.78,48.13,4.03,5.00,-43.30,-19.88,-5.35,-13.40,33.37,-10.88,-11.05,-9.83,-24.82,10.69,-3.03,17.51,53.92,20.25,67.85,29.66,-30.80
QR_sy,,-8.19,,,-9.38,,-20.19,,4.29,0.62,4.92,5.73,16.28,0.03,-1.73,-11.48,-13.52,2.19,10.80,12.39,-2.89,-6.58,-13.36,-7.97,23.30,23.12,3.24,1.22,-8.56,-2.46,-7.21
QR_qq,,,,,,-18.69,21.59,-14.55,27.75,7.66,35.10,-20.28,-10.29,8.67,-27.04,12.65,5.98,-0.57,12.36,-24.73,5.78,0.80,-6.32,10.82,-7.34,22.15,22.70,-13.42,29.34,-5.64,-34.51
QR_sq,,,,,,5.64,-5.44,7.14,-2.56,1.92,-1.40,7.97,7.16,-12.32,-3.13,-2.75,4.69,3.61,5.04,-1.36,-9.54,-0.34,-2.58,4.78,21.21,-0.49,-18.31,2.73,9.49,6.16,-22.29
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-53.74,,,50.14,,-39.21,,13.04,50.01,56.15,21.90,6.61,4.74,-36.12,-10.71,-6.11,-12.66,32.39,-16.95,-12.20,-15.68,-30.88,11.07,0.29,17.69,57.23,21.00,59.88,36.44,-25.80
CR_sy,,4.61,,,-11.22,,-13.72,,0.62,-2.68,7.22,1.28,11.32,-10.19,-1.43,-11.94,-9.05,11.75,5.35,2.73,4.14,-5.90,-4.02,-10.40,7.44,12.27,-5.61,12.79,-8.36,-8.90,6.29
CR_qq,,,,,,-14.02,20.48,4.41,4.53,14.09,25.41,-18.49,-8.59,12.08,-23.51,13.93,-3.88,4.27,15.94,-28.53,1.62,0.12,-4.95,14.85,-8.24,17.49,26.98,-11.61,21.24,0.27,-30.94
CR_sq,,,,,,12.36,-14.11,20.91,-13.77,8.67,-5.37,14.22,-5.23,-12.33,3.86,2.04,-2.12,7.72,-2.09,-0.49,-0.77,-2.66,-0.13,-7.11,18.99,1.72,-16.04,11.00,-3.33,1.12,-2.05
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-48.93,,,56.84,,,,-39.24,1601.47,271.58,-25.58,-13.88,-43.86,-56.52,11.62,6.85,16.86,110.35,40.75,84.06,29.25,-22.36,38.65,-11.86,11.72,72.93,-21.85,156.41,23.08,-72.29
PP_sy,,-13.58,,,-17.95,,,,27.58,-4.60,49.85,30.70,17.49,2.73,10.91,-23.32,-3.02,59.02,42.16,11.94,-0.22,-15.65,-0.62,20.18,27.58,8.39,-7.72,-9.94,-20.57,-41.88,-33.08
PP_qq,,,,,,-93.41,383.82,103.80,-6.49,84.53,5.66,-59.18,8.22,20.28,-18.17,4.80,3.59,31.54,47.30,-29.87,35.46,-7.63,-11.52,25.23,-13.89,17.09,36.95,-43.40,182.52,-43.79,-69.16
PP_sq,,,,,,24.46,-46.67,52.18,26.30,-6.93,-16.23,32.73,13.53,-18.63,-9.55,-8.24,43.60,33.42,-19.14,-27.74,28.01,12.78,-4.73,-12.62,35.89,-4.18,-18.89,-14.72,19.85,-29.88,-6.61
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-57.03,,,59.73,,,,33.86,5.38,34.52,37.87,8.55,27.60,-37.66,-23.10,-8.37,-16.93,22.43,-20.37,-29.29,-22.72,-29.57,-0.23,-0.09,17.64,48.61,37.96,32.48,39.90,-10.64
RCLR_sy,,0.21,,,15.28,,,,-11.83,-11.88,3.04,-4.94,-2.67,-2.78,-19.58,-14.38,1.47,-5.65,16.59,3.67,-20.00,-19.08,-22.30,-23.89,13.48,32.34,4.60,25.04,-11.26,-17.30,-10.00
RCLR_qq,,,,,,14.16,14.75,-10.07,13.63,-10.12,46.48,-7.83,-10.53,5.65,-28.44,13.70,6.60,-4.22,5.46,-26.05,-5.33,4.67,-3.89,4.75,-5.20,23.24,21.42,-2.75,-8.96,30.14,-22.45
RCLR_sq,,,,,,3.56,-5.50,7.49,-16.18,3.50,10.50,-0.83,-14.18,3.38,-8.59,5.58,1.70,-3.87,12.95,-6.12,-21.52,-2.76,8.45,-8.04,17.02,13.39,-14.27,9.93,-16.95,5.68,-6.71
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-2555.68,,,61.36,,-205.52,,53.53,82.93,169.53,79.79,30.67,78.24,-265.32,-250.53,-61.34,-781.08,97.40,-142.94,-92.86,-159.20,-5856.25,30.90,6.81,52.90,116.68,80.32,147.82,176.88,-418.87
KP_sy,,78.00,,,-9.12,,-13.19,,-25.93,-7.87,20.67,-15.62,26.68,-41.65,-18.63,2.59,19.43,95.44,31.71,0.48,-2.43,-34.63,-23.02,-31.25,1.65,9.17,-22.67,-1.97,-15.30,1.48,17.96
KP_qq,,,,,,-19.28,46.29,12.15,17.45,56.19,318.82,-125.54,-183.16,86.25,-1562.16,45.85,-30.33,24.88,95.09,-4956.25,-3.46,-0.96,-12.78,41.34,-39.53,48.97,139.95,-169.18,439.09,-17.96,-265.69
KP_sq,,,,,,31.37,-33.99,49.82,-42.98,63.39,-13.54,4.76,-14.40,-24.73,20.55,32.07,-0.34,23.17,-18.76,0.75,-3.22,-17.48,-4.33,-10.03,43.10,-11.37,-32.23,14.06,23.64,6.18,-21.23
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,27598.62,,,-103.83,,93.93,,59.20,77.35,208.86,81.42,20.15,78.81,-282.46,-418.22,-75.70,-838.83,97.82,-76.67,-61.83,-115.72,-5617.07,29.03,-11.40,43.86,119.97,79.48,138.49,162.25,-352.56
PKKO_sy,,-19.15,,,3.23,,-25.03,,-11.53,35.79,18.28,-100.33,-133.25,-125.74,-38.06,4466.67,131.68,115.22,-108.45,308.40,-72.83,-2348.57,-441.46,-64.67,-3634.04,106.54,269.37,-194.71,16.92,-861.17,-277.79
PKKO_qq,,,,,,7.14,55.82,-27.74,22.13,48.46,312.35,-121.80,-234.67,86.32,-1728.16,38.08,-13.46,26.91,95.76,-4924.39,-3.93,2.57,-12.37,37.63,-63.13,50.90,139.97,-164.10,406.00,-20.59,-262.14
PKKO_sq,,,,,,-29.09,0.61,35.65,-8.57,8.83,-12.37,-100.38,-9000.00,15.75,310.87,-72.99,-33.97,-59.54,-217.14,1404.88,-95.61,-3448.94,71.79,185.14,-539.42,106.20,630.10,-147.61,-285.47,43.19,-70.54
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-30.49,,,16.38,,-5.72,-12.01,24.88,5.64,-7.23,-10.72,-29.20,-18.32,-3.30,-6.61,18.35,16.74,18.82,29.85,37.17,32.90,19.96,8.16,-10.78,-10.14,-10.69,-7.02,8.16,4.42,7.22
RN_sy,,-4.70,,,-7.59,,9.75,1.64,10.00,2.83,0.61,0.39,-7.82,-11.73,-6.16,1.70,7.10,13.80,2.21,-0.12,0.90,4.15,11.16,6.52,-12.18,-15.51,-16.87,-17.68,-3.36,1.24,3.73
RN_qq,,,,12.43,-24.55,8.32,2.60,4.93,7.08,-8.37,-9.90,0.98,-15.08,5.71,6.67,-2.47,7.61,4.27,8.58,6.57,13.68,1.03,-1.99,-3.91,-6.22,1.74,-2.59,0.04,9.08,-1.77,0.02
RN_sq,,,,7.49,-1.54,3.03,0.65,-0.46,6.57,-3.68,-1.52,-0.68,-2.16,-7.76,4.69,7.65,3.03,-1.99,-5.97,5.19,4.08,1.17,0.35,0.81,-14.19,-2.67,-1.27,-0.18,0.74,1.97,1.16
CRN,88000,127000,93000,82000,109000,101000,98000,94000,88000,96000,106000,105000,124000,117000,110000,112000,104000,100000,92000,87000,76000,75000,77000,80000,85000,84000,86000,86000,79000,80000,80000
CRN_yy,,44.32,,,-14.17,,5.38,14.63,-19.27,-4.95,8.16,11.70,40.91,21.88,3.77,6.67,-16.13,-14.53,-16.36,-22.32,-26.92,-25.00,-16.30,-8.05,11.84,12.00,11.69,7.50,-7.06,-4.76,-6.98
CRN_sy,,5.15,,,7.69,,-9.15,-1.97,-9.09,-2.67,-0.67,-0.67,8.57,4.79,6.76,-1.35,-6.58,-10.46,-15.19,-6.16,-1.41,2.19,-2.24,-5.84,14.29,17.14,19.08,22.48,3.75,-1.22,2.56
CRN_qq,,,,-11.83,32.93,-7.34,-2.97,-4.08,-6.38,9.09,10.42,-0.94,18.10,-5.65,-5.98,1.82,-7.14,-3.85,-8.00,-5.43,-12.64,-1.32,2.67,3.90,6.25,-1.18,2.38,,-8.14,1.27,
CRN_sq,,,,-7.32,1.32,-2.60,-0.67,,-6.04,4.29,1.37,,2.70,0.66,3.27,-7.59,-2.74,-3.52,-2.19,2.24,2.19,,-6.43,-1.53,24.03,2.50,-4.88,,5.06,-2.41,
CPZ,128000,287000,199000,205000,186000,182000,183000,173000,149000,160000,163000,151000,174000,154000,163000,180000,171000,170000,149000,149000,144000,152000,167000,174000,186000,175000,164000,151000,129000,121000,124000
CPZ_yy,,124.22,,,-35.19,,-8.04,-15.61,-19.89,-12.09,-10.93,-12.72,16.78,-3.75,,19.21,-1.72,10.39,-8.59,-17.22,-15.79,-10.59,12.08,16.78,29.17,15.13,-1.80,-13.22,-30.65,-30.86,-24.39
CPZ_sy,,,,,6.18,,8.99,-4.50,-1.59,9.34,2.06,-1.57,-0.54,-5.03,,0.53,4.32,-3.17,-3.26,-7.41,-8.81,1.64,3.37,6.29,19.89,11.83,9.78,6.45,-1.90,0.48,
CPZ_qq,,,,3.02,-9.27,-2.15,0.55,-5.46,-13.87,7.38,1.88,-7.36,15.23,-11.49,5.84,10.43,-5.00,-0.58,-12.35,,-3.36,5.56,9.87,4.19,6.90,-5.91,-6.29,-7.93,-14.57,-6.20,2.48
CPZ_sq,,,,12.36,-5.50,-3.70,6.59,-1.55,-2.62,6.99,-0.50,-5.05,-1.60,2.16,-2.65,2.72,2.12,-5.18,-2.73,,0.57,5.68,-1.08,1.09,13.44,-1.42,-2.88,-1.98,4.55,0.97,-3.35
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,21.17,-2.65,-34.86,-53.61,-16.65,-39.96,0.23,-4.01,-33.52,-5.21,-16.52,6.51,57.66,39.22,43.36,38.92,7.80,-12.43,-20.07,-29.64,-22.47,12.31,9.90,8.06
RZ_sy,,,,,,,,-0.52,16.32,-16.45,-5.74,-30.57,-25.02,3.23,-0.03,58.82,109.54,46.58,-5.60,-33.70,-38.21,-24.13,0.67,-8.67,-28.54,-39.42,-44.49,-11.17,83.52,44.14,38.93
RZ_qq,,,,,40.31,7.01,27.74,-36.82,12.73,-28.40,-9.03,13.51,-18.79,19.52,-12.87,-21.39,15.80,5.26,11.16,16.37,2.25,8.39,7.71,-9.70,-16.94,-1.06,-5.19,-0.50,20.33,-3.18,-6.78
RZ_sq,,,,,-11.21,13.64,4.40,-5.56,3.82,-18.38,17.78,-30.44,12.12,12.38,14.06,10.51,47.93,-21.39,-26.55,-22.39,37.87,-3.47,-2.53,-29.59,7.87,-18.17,-10.68,12.66,122.88,-35.73,-13.91
CRZ,3000,,,19000,13000,13000,10000,16000,14000,19000,21000,19000,23000,19000,22000,28000,24000,23000,21000,18000,17000,16000,15000,16000,20000,20000,21000,21000,18000,18000,20000
CRZ_yy,,,,,,,,-15.79,7.69,46.15,110.00,18.75,64.29,,4.76,47.37,4.35,21.05,-4.55,-35.71,-29.17,-30.43,-28.57,-11.11,17.65,25.00,40.00,31.25,-10.00,-10.00,-4.76
CRZ_sy,,,,,,,,-12.50,-11.11,31.25,,-14.29,37.50,,,33.33,-50.00,-50.00,-31.25,,63.64,20.00,45.45,37.50,27.78,116.67,75.00,-13.64,-47.83,-23.08,-10.71
CRZ_qq,,,,,-31.58,,-23.08,60.00,-12.50,35.71,10.53,-9.52,21.05,-17.39,15.79,27.27,-14.29,-4.17,-8.70,-14.29,-5.56,-5.88,-6.25,6.67,25.00,,5.00,,-14.29,,11.11
CRZ_sq,,,,,12.50,,,-12.50,14.29,31.25,-23.81,-25.00,83.33,-9.09,-20.00,,-31.25,-9.09,10.00,45.45,12.50,-33.33,33.33,37.50,4.55,,7.69,,-36.84,,25.00
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-8.40,,,-8.26,,11.07,21.20,44.31,12.55,-16.23,-15.30,-35.80,-12.95,6.09,-4.75,19.23,10.21,10.10,24.01,24.28,19.24,10.13,-2.23,-14.58,-12.02,-14.15,-5.28,4.30,1.30,10.12
RMO_sy,,3.93,,,-2.87,,0.10,1.27,13.21,-4.25,2.39,-6.63,-13.16,0.56,-4.76,5.82,9.66,7.57,7.76,0.13,-2.11,1.00,-3.79,-0.53,-6.58,-9.14,-3.75,-5.10,-6.82,-6.64,-11.33
RMO_qq,,,,-5.42,-5.28,5.38,17.66,3.21,12.78,-17.82,-12.43,4.36,-14.52,11.44,6.72,-6.30,7.00,3.01,6.61,5.53,7.23,-1.16,-1.54,-6.32,-6.31,1.80,-3.92,3.37,3.16,-1.12,4.44
