,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CZCurrent_qq,,,,,,,,,,,,,,,-55.56,-30.62,3.84,23.58,34.56,3.30,23.63,69.31,10.15,19.03,-35.83,-20.31,106.63,199.90,,,,,,,,,,,-49.38,353.21,-57.91,-32.27,-10.35,-13.17,-2.12,0.97,-4.77,-3.21,-10.60,-3.61,-2.53,-19.23
CZCurrent_sq,,,,,,,,,,,,,,,-9.41,12.16,19.49,4.42,39.97,-31.82,18.69,-0.28,-30.17,28.17,-25.14,14.88,-14.45,-10.06,,,,,,,,,,,0.33,-7.72,5.43,5.76,-5.58,3.78,32.10,9.03,-3.81,19.82,-10.94,26.09,-13.51,-20.95
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,83.11,-76.98,,,,-140.23,-168.94,-178.88,-342.86,66.30,-125.93,34.72,90.71,1287.48,475.96,916.72,7925.86,526.62,184.55,-9.22,-29.81,-62.30,-80.58,-58.98,-55.86,-0.17,43.98,-56.09,-416.95,-411.63,-574.91,-1485.59,-32.68,-87.01,-46.87,26.58,-5.05,104.01,116.54,115.86,130.63,527.97,67.67,198.36,78.51,9.83,4.49,-3.07,7.92,23.88,25.79,46.04
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,-34.36,-187.36,189.51,-178.37,-12.50,-253.38,22.05,89.13,-654.25,-2.11,88.90,1489.33,138.80,121.82,6.34,11.24,8.44,-29.24,-17.77,-40.25,-44.13,49.44,-11.52,35.15,-19.43,-54.43,-738.70,-32.89,-22.79,-32.95,38.84,-87.30,3.56,33.54,12.49,107.14,298.18,-36.28,69.04,46.41,6.31,13.40,1.14,-9.92,1.14,5.20,12.61,3.40,2.70,22.13
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,-45.39,334.36,,,,,,,,,,,,,,,,-84.04,-64.86,10.16,42.47,165.25,414.85,143.80,126.58,0.17,-30.55,127.75,,,,,,,,,,,,,,-84.08,-40.36,-66.48,-43.98,-8.95,-4.29,3.17,-7.34,-19.27,-20.50,-31.52
CZOCurrent_sy,-43.26,-27.20,,,,,,,,,,,,,,,,19.19,128.53,49.40,24.21,5.28,-20.06,18.44,-26.57,-14.05,-35.14,-37.05,,,,,,,,,,,,,,2.12,21.90,8.51,10.95,27.91,35.19,61.91,45.79,25.53,-17.43,-27.49
CZOCurrent_qq,,,52.34,,,,,,,,,,,,-58.12,-54.92,-5.96,-10.11,-7.78,41.32,21.62,67.36,79.00,-33.08,13.03,-26.01,24.11,119.44,,,,,,,,,,,-74.89,56.93,-40.84,-31.70,-5.94,-11.81,-1.12,11.01,-1.13,-4.94,-11.20,-3.28,-2.63,-18.12
CZOCurrent_sq,,,5.11,,,,,,,,,,,,-19.11,12.26,40.99,-6.90,55.09,-26.62,17.22,-21.09,17.76,8.73,-27.33,-7.63,-11.13,5.52,,,,,,,,,,,-9.93,8.02,-0.71,5.71,7.52,-3.85,1.52,21.87,13.64,15.16,-8.58,4.93,-25.25,1.13
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,-8.75,28.57,,,,3.55,-10.88,-16.34,-5.39,-34.95,-15.51,-7.34,-4.26,-12.50,-136.11,-149.28,-142.18,-52.69,444.60,253.52,289.66,179.91,-42.16,17.28,-109.27,-29.46,27.90,-77.87,1324.11,9.04,-13.99,584.70,-4.52,163.31,56.60,-10.59,20.27,46.46,13.12,2.77,-13.42,-47.69,-116.65,-104.02,-22.65,-27.29,724.21,2913.49,70.59,15.07,-12.97,-16.58
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,0.84,0.88,0.31,1.48,-13.21,-5.30,13.43,-30.23,12.73,3.87,17.19,-36.23,-146.52,-41.72,-0.30,171.53,238.91,-36.87,23.92,5.57,-29.97,28.02,-109.80,903.18,26.97,-77.85,441.92,-28.46,0.16,76.33,-24.43,97.29,-40.43,0.67,1.66,140.25,-53.99,-8.55,-14.36,45.16,-114.65,77.92,1747.30,36.46,25.75,-0.47,-0.12,-7.96,-4.89,-4.60
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-3.33,-7.28,,,,-3.95,-30.87,-47.91,-43.24,-58.01,-35.56,-2.00,15.38,15.08,-138.99,-139.25,-129.62,-68.68,402.33,288.22,418.24,475.31,10.11,61.72,-107.95,-61.89,-47.41,-91.18,633.72,-37.98,-33.40,614.29,24.62,309.23,175.21,74.00,262.94,353.61,174.95,90.64,-10.02,-63.58,-111.63,-102.76,-47.70,-38.51,606.80,2345.31,43.91,-2.44,-21.65,-15.80
EVPCurrent_sy,-31.33,0.07,,,,-7.61,-4.02,-28.14,-30.61,-31.30,-36.57,-6.33,18.63,14.04,19.28,17.41,-1.69,4.31,13.74,-2.36,8.21,13.13,6.54,-3.68,-20.23,-20.23,-21.37,-8.95,3.40,10.12,22.07,16.81,25.12,16.29,1.02,2.37,-5.84,-1.99,-6.76,2.57,1.38,-1.97,17.30,11.85,12.88,13.94,4.32,6.51,-1.85,-20.91,-19.20,-26.75
EVPCurrent_qq,,,5.41,5.14,-3.79,-9.93,-24.13,-20.78,4.85,-33.37,16.44,20.47,23.44,-33.54,-139.45,-21.26,6.85,170.29,280.75,-24.51,57.50,27.08,-27.13,10.88,-107.74,709.30,0.57,-81.40,368.37,-29.19,8.00,99.43,-18.29,132.52,-27.37,26.09,70.44,190.61,-55.98,-12.58,-19.55,17.61,-114.06,79.29,1626.56,38.28,15.91,-8.24,-2.16,-6.26,-6.90,-1.39
EVPCurrent_sq,,,-8.63,0.41,-4.98,5.98,-5.07,-24.83,-8.25,4.92,-12.35,11.02,16.20,0.86,-8.33,9.28,-2.71,7.03,-0.05,-6.18,7.82,11.89,-5.87,-15.18,-10.71,11.89,-7.21,-1.78,1.40,19.17,2.86,-6.02,8.61,10.76,-10.65,-4.76,-0.10,15.29,-15.00,4.77,-1.25,11.48,1.71,-0.10,-0.34,12.52,-6.87,2.00,-8.17,-9.33,-4.86,-7.53
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,-50.16,458.47,,,,-357.43,-229.28,70.00,-138.96,-93.13,62.60,-41.94,-929.46,107.36,90.39,93.97,99.46,-92.45,221.09,269.11,370.20,642.41,197.78,185.91,-121.01,-29.34,-11.17,-49.60,-286.21,-134.99,-118.11,-149.42,28.03,-40.80,-6.63,-21.77,-14.48,3756.24,783.96,748.02,382.64,-91.67,-109.93,-101.35,-56.67,-33.79,697.43,3004.10,58.07,-7.12,-30.81,-42.87
EVEBITCurrent_sy,-48.97,-13.28,,,,-17.95,-5.38,-1.29,-16.98,-21.04,-23.24,-19.45,1.66,1.51,-26.30,-20.59,12.47,15.31,59.75,42.45,-26.16,14.29,5.24,31.79,39.77,-4.60,-10.88,-18.70,-15.26,9.22,8.22,-12.07,-3.83,10.15,-4.74,-0.37,-9.54,-1.76,-2.47,20.47,21.29,-12.53,3.07,7.88,2.39,26.12,45.01,37.91,48.90,-5.60,-18.71,-24.48
EVEBITCurrent_qq,,,53.61,-215.50,212.04,-229.50,22.85,73.20,-45.51,-542.00,85.06,-1.71,-955.39,104.59,-119.48,36.11,5.68,164.30,212.50,-10.78,50.71,76.68,25.34,-14.33,-111.07,694.25,57.58,-51.39,-184.85,46.16,18.44,-32.64,-23.56,-5.33,38.23,-51.47,-16.16,3464.10,-88.45,43.51,-49.33,-0.85,-113.78,80.54,1729.60,51.49,24.33,-5.38,-11.30,-10.98,-7.39,-21.88
EVEBITCurrent_sq,,,-0.36,-15.34,11.42,-12.70,14.90,-11.68,-6.29,-16.97,11.70,-7.32,18.27,-17.09,-18.90,-0.13,67.50,-15.00,12.35,-10.95,-13.17,31.56,3.46,11.52,-7.91,-10.20,-3.36,1.72,-4.01,15.73,-4.24,-17.35,4.99,32.56,-17.19,-13.55,-4.68,43.95,-17.78,6.79,-4.03,3.81,-3.12,11.77,-8.91,27.87,11.39,6.30,-1.65,-18.93,-4.08,-1.25
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,-40.61,120.34,,,,93.41,77.03,385.25,584.26,1.15,278.78,-4.66,-67.80,-61.56,-102.68,-101.76,-105.06,-87.65,246.01,262.69,351.91,494.68,91.20,126.51,-115.99,-33.12,-6.96,-69.99,-781.61,-166.99,-136.96,-246.44,35.30,-26.17,-0.81,-26.99,-12.11,1114.30,494.14,394.22,254.96,-80.00,-111.67,-101.96,-48.48,-31.83,703.49,2966.62,61.09,-1.43,-25.85,-37.04
EVEBITDACurrent_sy,15.34,11.41,,,,-14.80,36.67,-14.44,-10.36,-17.99,-27.06,-18.15,8.21,-4.12,-15.73,-15.83,32.70,15.42,50.24,36.74,-8.07,2.02,-4.56,6.57,-16.73,-1.60,-17.79,-24.79,,-3.24,18.64,19.90,-1.95,11.24,0.13,6.86,11.63,-4.75,-9.21,-3.68,0.10,-9.41,-5.99,3.26,-0.38,21.32,24.00,8.82,17.71,9.27,-9.77,-7.42
EVEBITDACurrent_qq,,,11.47,65.90,-30.93,51.42,2.02,354.74,-2.60,-77.62,282.05,14.45,-67.10,-73.28,-126.61,24.54,5.67,165.21,214.57,-15.92,46.06,53.94,1.14,-0.39,-110.31,743.80,40.71,-67.87,-402.93,51.08,22.36,-27.28,-33.84,4.60,37.97,-60.33,-18.16,963.14,-75.90,19.68,-37.77,11.43,-114.07,79.86,1732.24,47.45,24.52,-4.35,-8.28,-9.78,-6.32,-18.79
EVEBITDACurrent_sq,,,-30.44,41.03,-23.75,13.91,11.57,-11.71,-20.12,4.22,-0.77,-0.93,5.61,-7.66,-12.79,-1.05,66.51,-19.68,13.53,-9.94,11.95,-10.87,6.21,0.56,-12.54,5.33,-11.27,-8.00,16.29,1.92,8.80,-7.02,-4.90,15.63,-2.06,-0.78,-0.66,-1.33,-6.65,5.26,3.24,-10.71,-3.12,15.62,-0.39,8.75,-0.99,1.46,7.75,0.95,-18.25,4.11
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
