,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-15.20,-16.80,,,,-36.08,-43.62,-38.27,-33.00,-25.52,-19.51,-19.19,-15.34,-7.84,10.14,22.47,39.39,37.65,23.51,6.57,-12.59,-18.53,-21.71,-22.61,-23.70,-26.87,-27.37,-19.67,-3.83,13.53,27.12,30.77,25.32,23.83,14.79,11.09,13.71,8.82,12.85,11.35,6.31,5.52,4.72,4.40,2.19,1.07,-1.42,-3.25,-5.01,-10.34,-13.82,-15.84
CPCurrent_sy,-8.30,-19.21,,,,-21.10,-20.99,-25.65,-16.23,-17.05,-5.74,10.29,6.82,-19.38,-10.93,-11.84,-7.60,21.43,12.66,8.84,-1.77,-5.62,-10.99,-24.33,-26.59,-24.86,-24.96,-10.96,1.87,32.02,50.99,61.96,54.27,4.13,-22.94,-37.93,-39.84,-36.24,-23.27,-18.07,-14.81,-5.87,-9.11,-4.50,-3.97,51.22,79.88,83.42,98.79,-2.79,15.55,-24.27
CPCurrent_qq,,,-2.16,-11.08,-14.04,-14.53,-13.69,-2.66,-6.70,-4.98,-6.72,-2.27,-2.27,3.44,11.48,8.67,11.24,2.16,0.02,-6.24,-8.76,-4.80,-3.88,-7.31,-10.04,-8.76,-4.54,2.52,7.70,7.71,6.89,5.46,3.21,6.44,-0.92,2.06,5.64,1.87,2.75,0.71,0.85,1.12,1.97,0.40,-1.28,0.01,-0.54,-1.47,-3.08,-5.60,-4.40,-3.78
CPCurrent_sq,,,-12.00,-3.20,-8.18,0.88,-11.88,-8.92,3.46,-0.10,0.14,6.57,0.20,-24.61,10.64,5.48,5.02,-0.92,2.65,1.90,-5.21,-4.80,-3.20,-13.37,-8.04,-2.56,-3.33,2.79,5.20,26.29,10.56,10.26,0.20,-14.76,-18.18,-11.19,-2.88,-9.67,-1.52,-5.17,0.99,-0.18,-4.92,-0.35,1.55,57.18,13.10,1.61,10.06,-23.14,34.43,-33.41
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,162.99,67.38,,,,81.11,117.72,102.15,64.47,43.79,17.16,-4.52,-26.98,-49.19,-79.17,-94.37,-113.81,-121.21,-158.76,-214.28,177.58,286.55,338.05,1010.87,934.71,382.34,256.01,77.54,-20.52,-58.61,-77.17,-83.93,-84.73,-99.54,-118.38,-176.65,-266.12,-6109.04,104.97,150.59,151.73,198.53,5586.73,223.89,190.58,134.06,105.33,42.13,28.25,87.90,155.24,206.41
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,2.87,14.99,30.70,17.14,23.67,6.77,6.33,2.42,0.76,-12.99,-18.68,-28.73,-58.69,-76.47,-299.35,-9.46,-14.42,54.23,235.33,163.21,46.01,75.14,53.73,22.70,7.77,-12.66,-31.18,-36.10,-40.57,-38.51,-34.60,-98.09,-2498.31,-156.47,-41.74,31.07,101.98,2510.43,44.92,31.30,14.49,48.68,30.01,5.76,0.44,2.91,17.32,54.95,36.44,23.55
