,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-21.49,-12.02,,,,-32.41,6.81,12.78,19.59,61.11,28.97,0.47,-23.27,-30.10,-8.98,12.54,-5.19,21.99,-3.18,-17.56,-18.95,-21.62,-24.39,-23.83,-19.35,-43.47,-16.48,-10.18,25.38,33.43,2.74,2.44,6.28,-10.15,-1.82,3.60,6.94,29.10,21.34,19.90,19.48,17.51,17.24,19.45,18.89,14.93,0.96,-9.19,-14.69,-15.36,-11.36,-14.20
EVPCurrent_sy,-1.15,-12.02,,,,-17.00,-1.00,2.91,2.57,83.98,19.38,2.98,-21.04,-9.39,40.49,68.53,15.58,-24.39,-30.76,-1.67,-20.84,24.30,24.16,-16.35,-2.02,-9.47,-53.93,-54.21,-7.34,-11.98,2.74,-2.05,2.10,-50.80,-3.95,2.39,4.77,58.79,60.36,35.70,41.41,16.74,7.89,34.90,30.07,6.15,-2.79,-12.11,-13.02,-27.44,-22.62,-26.60
EVPCurrent_qq,,,-27.47,5.05,-3.72,-7.86,14.61,10.92,2.10,24.13,-8.26,-13.59,-22.03,13.08,19.47,6.84,-34.32,45.50,-5.18,-9.02,-35.42,40.70,-8.54,-8.35,-31.62,-1.39,35.14,-1.44,-4.54,4.94,4.06,-1.72,-0.96,-11.29,13.71,3.70,2.23,7.10,6.87,2.47,1.87,5.33,6.63,4.41,1.39,1.82,-6.33,-6.09,-4.74,1.01,-1.90,-9.11
EVPCurrent_sq,,,-15.47,-3.63,-4.56,6.76,0.82,0.17,-4.87,91.49,-34.58,-13.59,-27.06,119.75,1.44,3.66,-49.98,43.74,-7.10,47.20,-59.73,125.71,-7.21,-0.83,-52.83,108.55,-52.78,-1.44,-4.54,98.11,-44.88,-6.04,-0.49,-4.54,7.62,0.16,1.82,44.68,8.69,-15.24,6.10,19.43,0.44,5.99,2.30,-2.53,-8.01,-4.18,1.24,-18.69,-1.90,-9.11
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,-65.91,-9.75,,,,-40.84,18.52,21.93,25.37,66.54,32.75,16.72,22.20,69.97,91.83,102.54,25.29,-3.70,-8.72,7.13,-6.15,-1.99,-30.38,-49.43,-29.25,-31.89,35.19,137.33,117.93,70.02,23.49,-25.72,416.49,-1068.63,-537.22,-948.86,-68.67,154.07,171.87,117.95,3.27,-118.22,-125.47,-156.17,-155.55,170.42,162.43,160.25,160.03,-14.51,18.54,17.55
EVEBITCurrent_sy,-52.14,-13.36,,,,78.14,58.83,19.44,11.15,-32.40,-27.12,-20.48,-8.05,-235.68,-271.86,-247.26,-210.13,255.23,169.58,198.65,181.77,-36.36,-22.44,-32.29,-5.66,43.04,49.97,35.88,113.82,-11.66,-48.99,-6.77,17.42,-57.36,-17.46,-178.92,-118.82,-96.58,-222.01,133.83,189.82,-362.79,135.08,6.73,-28.73,1318.52,126.52,77.74,95.83,-9.12,20.53,36.56
EVEBITCurrent_qq,,,-35.76,7.09,-4.05,-10.38,28.71,10.16,-1.34,19.06,2.59,-3.14,3.29,65.59,15.79,2.27,-36.10,27.28,9.75,20.03,-44.02,32.92,-22.05,-12.80,-21.69,27.96,54.72,53.08,-28.09,-0.17,12.38,-7.92,399.98,-287.23,49.27,-78.77,118.45,223.15,-32.57,-55.35,6.14,-157.03,5.75,1.55,-4.97,172.30,-16.44,-4.99,4.59,2.95,15.87,-5.79
EVEBITCurrent_sq,,,17.78,8.96,8.55,27.89,5.01,-18.06,1.01,-22.22,13.20,-10.60,16.81,-214.77,-43.38,23.39,12.65,261.78,-35.74,8.62,-27.60,25.92,-21.67,-5.18,0.89,90.91,-17.88,-14.09,58.75,-21.12,-52.59,57.03,99.94,-71.36,-8.21,-250.14,52.33,105.21,-3373.47,141.62,26.58,-115.24,536.98,26.64,-15.48,160.52,-18.76,-0.63,-6.88,20.90,7.74,12.58
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,-48.90,-8.11,,,,-37.21,12.61,14.59,15.81,58.06,33.73,17.61,17.58,34.56,48.70,51.56,-4.58,-10.26,-21.23,-16.52,-16.13,-13.49,-23.18,-34.37,-21.63,-38.72,0.49,32.20,58.97,58.45,16.56,-4.98,9.81,-11.50,-2.14,2.58,1.09,48.44,21.60,0.45,-3.89,-37.31,-32.82,-17.98,-18.34,3.01,-8.66,-12.29,-7.33,-8.82,4.84,1.39
EVEBITDACurrent_sy,-37.27,-18.98,,,,52.76,31.80,23.40,15.11,-21.28,-13.04,-12.95,-7.05,75.94,235.24,-215.82,-165.90,-16.63,-71.73,188.10,216.26,-28.17,-13.97,-17.65,41.66,36.09,22.68,65.99,-1.76,-20.29,-13.52,-40.79,-31.99,-19.56,-5.05,-47.74,-44.80,-171.19,-164.77,80.95,84.54,222.03,227.73,27.66,-0.60,-15.24,-22.90,-45.52,-32.89,-4.35,29.77,10.90
EVEBITDACurrent_qq,,,-32.75,7.48,-3.57,-9.90,20.60,9.36,-2.54,22.97,2.03,-3.82,-2.56,40.73,12.76,-1.98,-38.65,32.35,-1.03,3.89,-38.36,36.50,-12.11,-11.25,-26.40,6.74,44.13,16.75,-11.50,6.40,6.03,-4.83,2.27,-14.25,17.24,-0.23,0.79,25.92,-3.96,-17.59,-3.56,-17.87,2.91,0.62,-3.99,3.61,-8.75,-3.38,1.44,1.94,4.93,-6.56
