,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
LDER_sq,,,-34.21,2.26,21.00,59.03,-13.88,-28.97,-37.74,161.31,-23.46,21.54,-23.50,63.36,-11.77,-6.55,-26.26,135.36,-28.03,21.74,37.77,-16.27,1.55,13.83,-47.80,91.03,,-3.52,-7.28,-15.99,-14.98,-4.46,21.61,-9.24,6.43,-0.65,-3.24,-10.58,-8.20,-0.73,-3.37,11.30,15.23,-14.20,-8.22,-5.76,26.79,-17.30,0.40,-27.27,-2.01,19.09,207.51
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,-50.02,10.55,,,,26.69,-14.50,-30.94,-17.29,44.67,93.65,108.90,14.03,-39.43,-24.43,-21.38,-17.00,-14.42,-27.73,-20.09,40.31,35.12,27.08,29.05,0.02,-2.07,10.93,8.19,30.58,38.54,10.97,12.53,-2.94,37.95,110.81,59.45,54.35,56.62,38.70,31.05,-14.64,-27.77,-49.11,-54.03,-40.10,-45.48,-39.24,-29.53,-13.86,14.45,10.68,36.52,-15.65
PZAT_sy,-1.42,-19.55,,,,0.03,-4.54,37.56,28.36,37.14,57.06,28.67,-4.01,3.70,-10.35,-17.81,21.71,-33.53,-39.05,-37.15,-60.60,-12.87,-8.14,0.28,6.31,27.17,16.45,14.75,-3.44,-6.85,-3.50,1.44,2.81,0.61,-5.08,-13.66,-13.35,-9.94,-7.47,-3.89,-0.26,14.68,20.76,4.29,-8.00,-14.43,-21.07,-8.23,6.44,26.87,25.73,32.29,96.10
PZAT_qq,,,-4.06,18.90,11.92,-0.76,-35.25,-3.98,34.04,73.58,-13.33,3.58,-26.83,-7.79,8.13,7.76,-22.75,-4.93,-8.68,19.15,35.65,-8.45,-14.11,20.99,5.13,-10.36,-2.71,18.00,26.89,-4.90,-22.07,19.65,9.45,35.16,19.10,-9.50,5.95,37.15,5.47,-14.49,-30.99,16.05,-25.68,-22.76,-10.09,5.63,-17.18,-10.41,9.90,40.35,-19.90,10.51,-32.10
PZAT_sq,,,17.42,-13.99,69.40,-41.53,12.06,23.95,58.07,-37.53,28.33,1.55,17.92,-32.51,10.94,-6.90,74.61,-63.14,1.74,-4.01,9.46,-18.50,7.26,4.80,16.04,-2.50,-1.78,3.26,-2.35,-5.95,1.75,8.55,-1.03,-7.96,-4.01,-1.26,-0.67,-4.33,-1.38,2.56,3.08,9.99,3.85,-11.42,-9.07,2.31,-4.21,2.99,5.46,21.94,-5.07,8.36,56.33
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-12.50,0.08,,,,-1.34,-16.98,-22.92,-9.43,-0.07,19.60,9.48,4.15,-10.16,-5.34,-3.91,-18.54,-17.51,-25.72,-21.91,-12.99,-7.18,10.31,3.12,-5.70,-5.33,-15.26,2.01,23.08,20.60,10.11,-8.43,-23.52,-4.81,4.40,30.25,56.67,40.57,48.49,6.98,-14.26,-14.80,-26.06,-17.24,0.10,-12.04,-7.46,-1.72,-15.90,-18.41,-42.46,13.77,17.15
PELDR_sy,-7.05,19.93,,,,17.43,11.68,7.70,34.50,-4.08,-9.81,18.59,-29.08,19.04,2.96,-1.07,10.28,3.45,-6.04,-7.69,0.25,-10.49,2.92,-10.35,-0.78,-15.32,-8.98,-2.90,-33.23,-4.28,-0.56,1.12,17.52,9.72,-0.88,-3.53,1.01,9.67,-1.84,12.50,3.82,-3.13,-1.49,-15.59,-10.48,-7.42,-0.70,4.91,-4.40,-3.69,-9.54,-5.20,26.83
PELDR_qq,,,-1.62,6.97,-2.32,-4.03,-17.21,-0.68,14.78,5.89,-0.92,-9.09,9.19,-8.65,4.39,-7.71,-7.44,-7.49,-6.00,-2.98,3.14,-1.32,11.72,-9.31,-5.69,-0.92,,9.17,13.79,-2.92,-8.70,-9.21,-4.96,20.84,0.13,13.27,14.31,8.42,5.78,-18.40,-8.38,7.74,-8.21,-8.66,10.81,-5.33,-3.43,-2.99,-5.18,-8.15,-31.90,91.82,-2.36
PELDR_sq,,,25.13,-15.47,31.33,-15.46,19.00,-18.48,64.00,-39.71,11.89,7.19,-1.92,1.20,-3.22,2.99,9.32,-5.06,-12.10,1.18,18.72,-15.23,1.08,-11.87,31.40,-27.65,,-5.98,-9.64,3.71,12.85,-4.39,5.02,-3.18,1.95,-6.94,9.95,5.13,-8.75,6.66,1.46,-1.90,-7.21,-8.61,7.61,1.45,-0.47,-3.44,-1.94,2.20,-6.51,1.19,31.18
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,0.25,-0.53,,,,0.99,-6.27,2.00,-0.04,-0.52,0.34,-19.78,-8.37,-1.91,-3.08,20.33,16.10,4.14,2.38,-0.19,1.41,13.68,6.71,12.52,1.10,-16.39,-9.92,-21.35,-16.28,-0.27,8.20,13.82,11.27,9.62,-3.80,-18.69,-15.59,-20.83,-20.24,19.21,11.32,7.24,6.31,-8.15,-15.40,-26.15,-8.99,-16.84,-5.21,-8.27,-22.12,-57.70,-54.50
TSF_sy,-17.90,3.72,,,,8.13,4.27,23.78,70.81,16.48,2.19,8.85,-2.39,13.77,24.54,13.55,9.54,9.50,6.96,4.40,-8.55,-1.14,-6.13,-2.86,13.46,-12.90,-0.49,-1.82,-20.24,1.37,3.52,-1.21,2.74,10.92,1.13,-4.53,-5.99,-3.30,-5.41,6.56,3.56,11.91,9.65,4.77,4.59,-13.60,-5.91,-5.45,-7.95,-1.93,-6.34,-11.45,9.63
TSF_qq,,,12.01,-14.29,2.73,2.39,3.95,-6.72,0.68,1.90,4.85,-25.43,15.00,9.09,3.59,-7.41,10.96,-2.15,1.84,-9.73,12.74,9.68,-4.40,-4.82,1.30,-9.29,2.99,-16.90,7.82,8.06,11.75,-12.58,5.40,6.45,-1.93,-26.11,9.42,-0.15,-1.20,10.44,2.18,-3.81,-2.06,-4.58,-5.89,-16.04,20.70,-12.82,7.28,-18.75,2.49,-52.65,15.41
TSF_sq,,,20.46,-16.23,-0.31,7.50,16.16,-0.56,37.56,-26.69,1.90,5.92,23.35,-14.55,11.55,-3.43,19.01,-14.59,8.96,-5.75,4.25,-7.66,3.46,-2.46,21.77,-29.12,18.20,-3.77,-1.07,-9.92,20.71,-8.17,2.88,-2.74,10.06,-13.31,1.31,0.04,7.66,-2.34,-1.54,8.10,5.48,-6.68,-1.72,-10.70,14.87,-6.23,-4.31,-4.85,9.70,-11.35,18.46
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,5.29,2.58,,,,-3.60,25.67,7.77,4.65,-0.57,-11.23,20.30,13.25,25.76,25.64,-9.09,-4.65,9.61,20.63,19.37,6.34,-20.85,-21.00,-20.56,-0.17,34.65,28.13,26.96,10.03,-14.53,-19.13,-9.15,-0.03,-11.59,-3.47,6.23,0.68,20.21,19.43,-18.59,-10.18,-4.55,2.27,23.85,30.63,40.61,23.67,19.98,8.22,15.74,56.32,43.88,47.97
ZKO_sy,17.55,-4.42,,,,-9.17,-19.09,-6.82,-47.68,-12.92,-5.23,-13.29,27.52,6.53,5.94,11.50,-8.06,-7.45,-2.93,-1.63,31.46,6.80,9.29,6.38,-18.30,-0.29,6.48,6.77,67.75,11.48,-4.85,-4.52,-6.66,-10.60,0.50,2.34,-0.33,6.38,8.67,6.29,7.99,4.24,-0.80,-1.48,-5.60,-2.31,0.32,-0.50,-0.78,2.35,2.25,6.73,13.06
ZKO_qq,,,-20.32,32.42,-5.14,-3.68,3.87,13.56,-7.90,-8.48,-7.26,53.90,-13.29,1.62,-7.35,11.36,-9.06,16.83,1.96,10.20,-18.99,-13.05,1.77,10.80,1.81,17.28,-3.16,9.79,-11.76,-8.89,-8.37,23.34,-2.91,-19.42,0.04,35.74,-7.99,-3.79,-0.61,-7.48,1.52,2.24,6.49,12.05,7.07,10.06,-6.34,8.70,-3.42,17.70,26.50,0.05,-0.67
ZKO_sq,,,-2.65,-8.52,-4.12,6.37,-13.28,5.37,-46.16,77.03,-5.63,-3.58,-20.83,47.88,-6.16,1.48,-34.72,48.86,-1.57,2.84,-12.76,20.94,0.72,0.10,-33.00,47.61,7.55,0.38,5.27,-1.91,-8.20,0.72,2.92,-6.05,3.19,2.56,0.24,0.27,5.41,0.32,1.85,-3.22,0.32,-0.37,-2.41,0.16,3.03,-1.19,-2.69,3.33,2.93,3.14,3.08
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,1.90,0.75,,,,-3.66,4.35,-16.69,-6.12,-2.82,5.09,33.99,20.34,6.98,11.24,-18.45,-24.50,-13.97,-13.25,-9.49,-9.04,-22.99,-7.85,-13.27,-4.02,26.82,7.34,29.77,31.99,8.03,-8.16,-15.51,-20.87,-15.91,3.39,36.86,39.17,44.53,48.23,-14.79,-10.66,-7.66,-9.73,4.12,8.32,10.25,-3.14,3.56,-2.29,-17.25,-28.68,-48.06,-43.68
OSF_sy,-5.75,-2.45,,,,9.12,11.02,4.76,25.05,0.64,-4.03,11.66,5.30,9.63,-1.87,-8.41,-25.10,-3.92,7.66,-2.20,14.92,0.04,-0.71,0.79,-5.90,1.44,-1.73,-7.32,-1.25,-7.40,-4.64,2.06,-0.25,3.82,1.54,-0.99,0.76,3.39,3.07,8.68,1.77,-6.14,-4.22,-7.23,-2.29,-0.98,2.66,1.90,3.02,3.48,1.23,-1.34,-15.04
OSF_qq,,,-21.74,38.17,-7.69,-3.48,-15.23,10.31,4.02,-0.08,-8.33,40.64,-6.58,-11.17,-4.68,3.10,-13.51,1.22,-3.88,7.56,-13.08,-14.30,15.02,1.24,-3.82,13.24,-2.65,22.40,-2.17,-7.32,-17.24,12.60,-8.37,-1.51,1.75,49.05,-6.82,2.28,4.36,-14.32,-2.31,5.71,2.02,-1.18,1.64,7.59,-10.36,5.65,-4.10,-8.89,-22.74,-23.07,3.99
OSF_sq,,,3.21,5.75,-4.82,5.04,5.02,-0.21,13.61,-15.47,0.15,16.10,7.14,-11.99,-10.36,8.36,-12.39,12.90,0.45,-1.57,2.95,-1.72,-0.31,-0.08,-3.87,5.94,-3.42,-5.77,2.43,-0.67,-0.54,0.85,0.11,3.39,-2.72,-1.66,1.88,6.10,-3.03,3.69,-4.60,-2.15,-1.04,0.43,0.48,-0.84,2.60,-0.32,1.58,-0.39,0.36,-2.85,-12.52
NetDebt,16524000000,4018000000,-2388000000,4421000000,2604000000,13076000000,12292000000,15087000000,7580000000,6611000000,6961000000,33589000000,31299000000,21413000000,16351000000,19806000000,10941000000,44159000000,45873000000,49277000000,21523000000,8893000000,5906000000,25981000000,12116000000,26418000000,32440000000,50300000000,27044000000,24837000000,13225000000,20670000000,7268000000,3262000000,9702000000,36872000000,22518000000,25792000000,10498000000,10321000000,19762000000,19357000000,22848000000,28131000000,32632000000,45380000000,34825000000,45482000000,38489000000,38272000000,34977000000,42415000000,68985000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,195.18,202.07,,,,-57.25,128.57,-64.31,20.10,-84.20,-74.12,28.89,122.08,109.69,78.74,-58.83,-66.58,158.59,195.78,340.77,224.91,-70.09,-75.62,115.16,-223.57,-466.96,-564.54,-228.93,637.94,258.59,195.21,-152.32,-109.93,-106.46,-134.77,64.99,14919.67,1940.28,-373.33,140.35,-95.38,111.95,169.23,-611.63,-321.85,-220.36,-924.69,384.04,1527.18,61.20,89.98,-104.20,-101.79
NetDebtEBITDA_sy,-16.73,103.13,,,,-21.81,-4.62,-24.82,122.80,-14.14,1.54,-29.81,-50.99,-11.07,-8.30,16.23,-11.27,-18.19,3.41,40.67,361.66,51.01,6.34,34.26,-5.46,-4.59,-2.95,-37.49,-0.18,-10.59,-48.52,-25.40,37.82,27.96,210.47,146.72,50.63,10.65,-9.24,-16.81,-14.42,-9.16,-0.31,26.39,-6.70,-9.30,0.02,46.53,65.65,19.57,-12.06,-59.70,-125.98
NetDebtEBITDA_qq,,,-186.95,173.26,-86.54,398.47,-41.88,-8.49,-54.70,-34.41,-4.81,355.68,-21.95,-38.06,-18.87,4.96,-36.65,379.32,-7.20,56.42,-53.30,-55.88,-24.37,1280.56,-126.82,-31.04,4.25,-283.16,211.90,-61.37,-42.52,-1115.43,95.59,74.86,-209.18,-922.59,1964.67,-96.88,-179.52,187.17,113.63,43.13,-74.03,-744.20,7.37,22.34,-77.97,321.87,365.44,-102.11,54.03,7.02,-98.70
NetDebtEBITDA_sq,,,-37.52,17.87,-82.77,516.15,-23.77,-7.11,-48.93,137.45,-9.85,-35.79,-64.35,330.87,-7.04,-18.61,-72.78,297.27,17.50,10.72,-10.68,29.95,-17.25,39.78,-37.11,31.15,-15.83,-9.97,0.43,17.48,-51.54,30.49,85.54,9.08,17.57,3.69,13.28,-19.88,-3.57,-4.95,16.53,-14.95,5.83,20.50,-13.98,-17.32,16.71,76.53,-2.76,-40.32,-14.16,-19.11,-162.69
DebtFin,-13078000000,-15048000000,-15561000000,-16841000000,-18806000000,-7117000000,-9630000000,-13181000000,-19873000000,-18868000000,-16947000000,-12396000000,-7221000000,-15717000000,-18325000000,-22097000000,-25994000000,-1884000000,-2784000000,-4222000000,-15278000000,-19638000000,-28405000000,-8249000000,-17732000000,-11535000000,-2737000000,-123000000,-13144000000,-2494000000,-12562000000,-12003000000,-18777000000,-9798000000,-7075000000,-297000000,-8091000000,-3614000000,-17827000000,-4059000000,-3201000000,-3311000000,4723000000,-1587000000,-1974000000,8432000000,272000000,5380000000,-145000000,6068000000,22000000,-16149000000,-3208000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,-178.59,-1329.40,,,,93.79,96.56,91.81,56.40,17.13,19.58,45.56,80.46,46.07,17.72,-24.47,-244.16,84.97,83.98,66.15,2.92,-1448.53,-1831.45,-697.31,354.77,172.56,108.15,100.99,-278.64,-136.47,-1171.96,59818.03,152.80,293.37,126.69,-99.51,-2161.09,-185.84,1002.21,-2070.00,97.92,-158.74,-91.57,173.39,182.85,-30.75,-131.15,495.58,-188.88,66.89,99.18,-86.48,122.14
DebtFinEBITDA_sy,159.79,-223.63,,,,-282.38,18.69,-753.85,-125.89,-83.05,-68.72,-156.66,73.17,17.27,66.22,57.04,-53.28,83.32,48.76,73.32,-46.40,383.81,55.69,702.40,68.17,13.86,446.86,-42.76,-61.32,-256.52,-284.58,-417.40,-68.18,-102.25,101.11,34.06,23.87,66.18,-41.00,67.37,103.75,-153.10,1452.54,221.64,492.91,99.06,696.94,286.65,560.55,-9563.75,-100.41,-26.78,261.97
DebtFinEBITDA_qq,,,-51.29,57.17,74.48,62.43,16.34,-2.04,-35.95,28.59,18.81,30.92,51.21,-97.09,-23.87,-4.50,-34.90,91.39,-32.07,-120.77,-286.89,-37.27,-64.73,8.86,223.63,-60.91,-81.50,-88.89,-22341.39,92.02,-443.78,720.78,-80.40,-70.77,-24.94,-88.71,-83280.85,98.78,1063.76,-120.19,12.01,-51.14,131.39,75.80,-0.67,-338.53,92.52,3460.97,-114.82,11.13,99.81,55206.67,-75.73
DebtFinEBITDA_sq,,,-563.32,104.88,-1911.69,34.77,-41.06,60.78,-525.91,47.14,-30.01,40.33,34.56,-62.99,46.92,24.11,-133.48,82.27,-63.09,60.49,-1181.44,134.37,-125.46,637.09,-167.70,222.97,-22.43,-11.37,-290.81,-19.31,8.52,-52.41,-1.10,-43.48,100.50,-9121.00,-16.73,36.26,100.88,-5089.83,113.42,-4400.76,105.39,290.94,-34.60,-106.83,4662.50,89.67,11.73,-199.95,99.81,33893.33,452.35
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-3.22,-1.79,,,,-0.07,-16.98,-22.70,-10.28,-2.26,18.41,11.36,6.25,-14.92,-11.46,-10.29,-20.82,-21.51,-28.08,-24.18,-14.47,-2.71,16.62,9.18,-3.87,-5.83,-16.21,2.22,19.97,26.41,13.56,-7.01,-20.85,-4.89,7.11,28.83,38.23,20.22,24.10,4.67,-0.54,-3.25,-11.72,-15.93,-17.07,-21.61,-21.68,-13.70,-9.72,-28.50,-54.37,-63.90,-61.94
SP1_sy,-31.13,18.02,,,,45.59,60.72,22.05,28.14,-3.06,-14.41,44.58,-22.07,9.23,6.68,-17.61,-1.50,-5.92,-1.37,-7.50,7.96,-1.67,-5.17,-10.32,-0.65,-9.36,-11.67,-5.29,-42.28,-8.68,-5.45,-0.86,1.96,6.13,3.06,2.39,7.70,8.54,-2.65,1.05,-11.06,-8.11,4.61,-2.11,5.96,10.67,-2.69,9.14,11.72,-11.55,-5.54,-16.99,-30.57
SP1_qq,,,-1.78,4.34,-2.70,0.21,-18.40,-2.84,12.94,9.15,-1.14,-8.62,7.75,-12.59,2.88,-7.42,-4.89,-13.36,-5.73,-2.40,7.30,-1.45,12.99,-8.62,-5.53,-3.45,0.53,11.48,10.88,1.73,-9.69,-8.71,-5.62,22.24,1.70,9.80,1.27,6.31,4.99,-7.39,-3.77,3.41,-4.20,-11.80,-5.08,-2.25,-4.29,-2.82,-0.70,-22.59,-38.92,-23.11,4.70
SP1_sq,,,7.24,2.33,83.97,-27.88,18.38,-22.29,93.14,-45.44,4.52,31.26,4.11,-23.53,2.08,1.37,24.47,-26.96,7.02,-4.93,45.27,-33.47,3.21,-10.09,60.94,-39.31,0.58,-3.60,-1.91,-3.98,4.13,1.09,0.87,-0.06,1.13,0.43,6.10,0.72,-9.29,4.25,-6.62,4.06,3.26,-2.45,1.08,8.68,-9.20,9.42,3.47,-13.96,-3.03,-3.84,-13.46
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-0.71,-1.15,,,,-1.20,-16.25,-21.62,-9.70,-3.45,15.43,9.24,8.04,-6.02,-4.39,-5.27,-16.55,-18.57,-23.50,-19.11,-14.08,-6.88,10.85,3.41,-4.44,-4.57,-15.28,2.56,16.73,20.42,10.12,-8.70,-20.38,-5.55,2.97,25.08,34.02,15.43,20.34,2.48,0.10,-1.53,-7.51,-9.77,-11.94,-16.07,-15.83,-8.97,-7.24,-25.66,-44.01,-53.79,-45.95
SP2_sy,-9.92,21.38,,,,12.16,15.19,4.34,17.92,-0.63,6.43,16.18,-19.13,15.46,-2.17,-5.63,3.49,4.62,-2.51,-6.90,-1.24,-13.46,-1.68,-8.73,7.20,-11.98,-11.81,-10.40,-43.83,-4.09,2.54,7.99,18.45,7.02,-7.88,-6.29,1.54,7.18,6.23,8.08,4.01,-4.81,-0.42,-5.04,-0.73,4.24,6.01,1.46,-0.67,-7.86,-13.52,-8.53,-21.31
SP2_qq,,,-1.78,4.10,-3.79,0.43,-16.74,-2.57,10.84,7.38,-0.46,-7.79,9.61,-6.59,1.26,-8.64,-3.44,-8.85,-4.87,-3.39,2.57,-1.21,13.25,-9.87,-5.23,-1.34,0.53,9.10,7.88,1.77,-8.06,-9.55,-5.92,20.72,0.23,9.87,0.80,3.98,4.50,-6.43,-1.53,2.28,-1.84,-8.73,-3.90,-2.51,-1.56,-1.29,-2.08,-21.87,-25.86,-18.53,14.53
SP2_sq,,,1.72,5.53,31.93,-20.81,4.48,-4.42,49.11,-33.27,11.91,4.34,3.79,-4.73,-5.18,0.66,13.81,-3.68,-11.65,-3.87,20.73,-15.60,0.38,-10.76,41.80,-30.70,0.57,-9.33,-11.10,18.32,7.52,-4.52,-2.49,6.90,-7.45,-2.86,5.65,12.84,-8.26,-1.17,1.67,3.27,-4.03,-5.76,6.29,8.44,-2.40,-9.81,4.06,0.59,-8.39,-4.61,-10.48
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,-2.54,80.52,,,,-56.17,-63.93,-39.16,-16.56,104.35,52.36,-47.08,-74.18,-32.33,-14.50,122.28,348.30,-89.36,-87.70,-83.67,-39.60,1777.25,1342.67,211.25,43.19,-63.99,-91.52,-99.11,-53.52,-21.60,563.41,15727.59,136.23,163.16,-25.76,-98.04,-66.56,-82.00,36.31,6658.89,-44.23,67.07,-76.84,-88.11,-55.38,-98.83,-98.15,-69.85,-85.22,-3.45,20.00,1588.07,450.45
CAR_sy,75.29,-18.78,,,,17.39,43.34,95.66,228.04,62.01,46.02,20.87,2.01,-5.60,21.71,1.66,-5.91,-12.65,-48.67,-40.71,-37.96,21.89,-2.70,-26.95,-50.56,-38.86,-32.16,-17.17,-12.42,6.45,53.03,70.54,62.13,33.96,15.65,-28.12,-12.58,-3.60,-6.89,61.76,8.14,39.66,44.02,-4.83,-1.96,-23.05,-26.51,-4.02,-6.11,14.63,-25.27,-14.67,1410.86
CAR_qq,,,61.54,-39.18,9.65,-59.32,32.94,2.59,50.38,-0.37,-0.88,-64.36,-26.64,161.18,25.23,-7.36,47.95,-93.80,44.82,22.98,447.19,92.63,11.30,-73.47,151.73,-51.55,-73.78,-97.22,13072.41,-18.27,121.84,-33.73,96.60,-8.95,-37.41,-98.25,3253.33,-50.99,373.90,-13.21,-72.33,46.82,-34.32,-55.45,3.87,-96.14,3.45,626.67,-49.08,-74.77,28.57,10122.22,-83.40
CAR_sq,,,1.87,-10.08,19.07,7.63,24.39,22.74,99.62,-46.85,12.12,1.60,68.48,-50.81,44.55,-15.14,55.92,-54.33,-15.06,-1.97,63.15,-10.27,-32.20,-26.40,10.41,10.96,-24.76,-10.14,16.75,34.86,8.17,0.14,10.99,11.43,-6.61,-37.76,34.98,22.88,-9.80,8.12,-9.76,58.70,-6.98,-28.56,-7.04,24.55,-11.16,-6.70,-9.06,52.07,-42.08,6.54,1510.10
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,25.11,-1.84,,,,-7.69,-22.39,0.68,-1.35,0.86,-3.25,-34.47,-19.14,-4.14,0.44,42.47,39.05,2.79,-2.16,-3.79,-0.99,38.18,26.55,29.14,1.21,-39.76,-34.05,-38.85,-35.49,6.27,35.44,24.18,25.26,26.56,-10.33,-20.79,-30.37,-41.90,-38.45,20.06,41.57,20.44,18.28,-7.67,-30.65,-27.49,-16.72,-20.79,0.18,-22.29,-41.62,-70.14,-72.18
QR_sy,-11.21,9.81,,,,7.87,-2.52,3.14,91.98,0.12,2.86,12.37,-32.08,-1.15,11.89,-1.25,32.75,9.60,-1.37,-8.52,-37.40,-6.35,-3.49,-1.94,32.40,-2.33,1.33,-2.76,-34.61,-3.78,4.53,-0.92,-2.87,2.28,-6.21,2.57,17.11,2.15,-2.94,6.61,-4.06,-4.72,6.42,-9.28,0.56,1.29,-9.89,-4.33,-6.22,-3.78,-10.01,-0.14,221.06
QR_qq,,,29.66,-33.93,5.67,1.97,9.00,-14.29,3.54,4.26,4.56,-41.94,27.75,23.60,9.57,-17.65,24.68,-8.63,4.30,-19.02,28.30,27.51,-4.48,-17.36,0.55,-24.10,4.58,-23.38,6.07,25.04,33.28,-29.75,7.00,26.34,-5.57,-37.95,-5.94,5.41,0.05,21.03,10.92,-10.32,-1.75,-5.52,-16.69,-6.23,12.83,-10.14,5.37,-27.27,-15.22,-54.04,-1.84
QR_sq,,,3.82,-0.69,1.06,3.51,-6.17,5.08,88.11,-46.02,-3.60,14.79,13.71,-21.44,9.12,1.31,52.85,-35.14,-1.81,-6.03,4.60,-2.97,1.19,-4.53,41.24,-28.42,4.99,-8.39,-5.02,5.32,14.06,-13.17,-6.89,10.91,4.59,-5.04,6.30,-3.26,-0.61,4.30,-4.34,-3.91,11.00,-11.08,6.03,-3.21,-1.24,-5.60,3.94,-0.70,-7.64,4.75,234.17
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,0.35,-1.49,,,,1.79,-22.82,-4.10,-3.24,-2.19,6.37,-23.90,-11.97,-5.84,-8.73,24.98,25.23,0.32,-5.78,-8.55,-3.72,41.10,26.15,28.26,0.24,-39.44,-29.51,-31.78,-23.27,8.27,26.63,13.81,6.74,19.08,-8.25,-15.23,-11.68,-29.83,-26.55,24.42,16.21,9.17,5.58,-13.81,-22.50,-29.21,-15.48,-17.76,-7.02,-12.94,-33.69,-34.81,-35.17
CR_sy,-3.24,3.95,,,,7.90,5.70,10.90,72.38,5.95,3.62,7.43,-22.64,8.88,7.45,11.61,34.15,0.93,2.83,-16.84,-30.70,4.07,7.74,10.20,7.36,-7.77,-10.81,-8.87,-25.31,-4.87,-1.27,1.45,8.16,2.70,1.37,-2.39,-1.72,-2.95,-6.44,2.19,2.11,1.26,13.07,-4.26,9.76,6.53,-7.12,9.94,-6.02,-5.21,-10.09,-14.05,143.95
CR_qq,,,35.45,-31.50,4.23,5.26,2.70,-14.89,5.16,6.41,11.68,-39.11,21.65,13.82,8.26,-16.63,21.89,-8.82,1.68,-19.08,28.33,33.63,-9.09,-17.73,0.30,-19.26,5.81,-20.38,12.80,13.94,23.74,-28.44,5.79,27.11,-4.66,-33.88,10.22,0.99,-0.20,12.00,2.95,-5.13,-3.48,-8.56,-7.44,-13.34,15.24,-11.03,4.65,-18.87,-12.23,-12.53,4.08
CR_sq,,,6.91,-0.81,4.18,-2.33,4.73,4.07,61.93,-39.97,2.43,7.89,16.62,-15.51,1.08,12.07,40.17,-36.44,2.99,-9.37,16.82,-4.55,6.62,-7.30,13.80,-18.01,3.11,-5.29,-6.72,4.43,7.01,-2.68,-0.54,-0.85,5.63,-6.29,0.14,-2.09,1.83,2.36,0.06,-2.91,13.71,-13.32,14.71,-5.77,-0.86,2.60,-1.94,-4.96,-5.96,-1.92,178.31
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
