,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZCurrent_qq,,,-2.96,1.31,0.75,13.05,61.74,-8.00,-5.74,-11.81,-68.12,-46.13,-74.59,-56.87,-61.17,831.13,-253.19,-281.02,8.30,0.81,54.81,216.51,-46.32,-123.70,-164.96,-2414.19,2.77,6.68,-1.81,100.74,-483.75,2301.30,6.96,-18.25,-4.94,-145.52,1.15,56.16,184.79,49.12,-20.02,-268.59,-125.25,24.14,88.32,406.76,42.07,110.56,-3.37,-17.98,10.12,-65.64
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,-92.17,3.15,,,,-10.69,-46.42,-41.00,-36.94,-19.16,310.17,600.48,2499.33,5215.08,4260.66,152.29,,,,,,,,,,,,,,,,,,-98.65,,,,,497.87,,,,,,,,,,,-57.82,-45.59,233.37
CZCurrent_sy,-72.49,66.64,,,,-22.81,-22.38,-6.89,-17.82,-34.82,34.01,38.04,27.99,117.74,108.76,462.79,,,,,,,,,,,,,,,,,,-37.77,,,,,-10.72,,,,,,,,,,,-21.35,-17.78,0.61
CZCurrent_qq,,,3.05,-1.30,-0.74,-11.55,-38.17,8.69,6.09,13.38,213.71,85.62,293.68,131.85,157.38,-89.26,,,,,,,86.27,,,,,,,,,,-6.51,22.31,5.20,,,,,-32.94,25.06,,,,,,-29.59,-52.51,3.47,21.93,-9.19,190.99
CZCurrent_sq,,,-37.84,-21.42,22.36,29.15,-37.49,-5.74,8.00,2.44,28.51,-2.90,0.13,74.27,23.21,161.76,,,,,,,-15.64,,,,,,,,,,48.09,15.04,1.80,,,,,-4.62,-9.09,,,,,,12.02,-17.26,0.54,-15.61,17.11,1.25
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,33.54,28.12,,,,28.00,109.33,111.63,83.00,28.77,-68.12,-76.26,-85.13,-78.52,-43.78,-26.98,-41.00,-158.55,-145.27,-129.41,10.70,303.64,276.45,267.54,-54.88,-553.05,-738.22,-1211.45,-2431.95,109.28,103.23,184.78,180.80,596.36,1799.03,-136.39,-135.25,-122.73,-119.42,83.04,74.13,100.00,132.83,252.82,425.79,,535.76,502.09,72.17,38.80,42.28,-52.09
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
