,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RMT_sy,,-5.66,19.74,-16.34,,,,-25.08,-16.27,-15.85,-24.17,-16.76,-19.69,-15.21,-7.38,-9.90,2.15,2.13,2.11,24.90,15.40,12.79,9.35,-3.80,-2.87,-0.33,-4.06,-6.26,-6.63,-2.64,-3.22,-2.18,-0.22,-4.35,-2.06,3.02,-3.49,-0.72,-0.90,-10.11,-3.01,-4.98,-2.76,0.33,-1.79,1.93
RMT_qq,,,,,-18.35,-14.57,-5.80,1.46,3.37,-7.55,9.29,-25.06,-25.91,31.90,15.37,15.97,15.54,3.39,3.13,16.50,-2.47,4.09,6.80,5.50,1.47,-1.26,0.10,-13.68,4.36,-4.87,-8.00,1.37,-7.17,-5.73,-3.04,-11.86,-12.10,-7.39,-18.01,-70.59,-34.52,-39.65,-20.90,354.70,17.16,-22.11
RMT_sq,,,,,-13.12,-8.77,7.65,-12.20,-2.90,-8.32,-2.98,-3.62,-6.32,-3.20,5.97,-6.24,6.21,-3.22,5.95,14.70,-1.88,-5.41,2.72,0.90,-0.92,-2.94,-1.13,-1.41,-1.31,1.20,-1.71,-0.36,0.67,-2.99,0.65,4.81,-5.69,-0.21,0.47,-4.93,1.75,-2.23,2.81,-1.91,-0.40,1.48
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,22.58,2.69,-26.37,,,,-26.39,-16.17,-13.00,-3.59,-26.70,-47.49,-28.63,-24.66,21.02,88.68,50.94,34.92,33.01,15.36,9.63,10.36,-1.47,-2.68,2.74,1.08,-8.47,2.05,-3.30,-11.31,-0.37,-14.27,-16.12,-13.45,-21.96,-20.95,-16.97,-23.15,-75.00,-82.62,-89.22,-90.45,57.49,204.08,333.78
RM_sy,,-3.79,-0.53,-16.63,,,,-6.96,-10.70,-12.84,-15.77,-9.71,-15.05,-13.59,-12.10,-3.35,5.47,5.91,14.88,11.79,7.19,14.02,7.18,0.81,-4.79,-2.10,-12.14,-10.16,-4.76,-12.36,1.19,1.41,10.88,8.81,7.40,9.24,0.07,3.53,-1.19,-7.90,-2.90,-5.55,-1.19,2.94,0.12,3.05
RM_qq,,,,,-11.02,-10.25,-1.37,-6.55,1.33,-6.84,9.29,-28.95,-27.42,26.63,15.37,14.13,13.16,1.30,3.12,12.51,-1.85,-3.73,3.81,0.45,-3.06,1.64,2.13,-9.05,8.09,-3.69,-6.33,2.18,-7.00,-5.76,-3.35,-7.87,-5.80,-1.01,-10.55,-70.02,-34.51,-38.62,-20.70,394.16,26.44,-12.45
RM_sq,,,,,2.94,-1.26,0.28,-8.72,-1.20,-3.63,-3.09,-2.16,-7.04,-1.96,-1.42,7.59,1.44,-1.55,6.92,4.69,-2.74,4.73,0.50,-1.53,-8.14,7.69,-9.81,0.69,-2.62,-0.89,4.14,0.91,6.47,-2.74,2.79,2.64,-2.47,0.62,-1.90,-4.33,2.82,-2.13,2.63,-0.33,0.01,0.74
COP,77000,61000,56000,86000,97000,108000,107000,114000,97000,87000,80000,125000,195000,174000,147000,133000,121000,120000,117000,100000,102000,89000,96000,89000,91000,95000,83000,93000,89000,97000,113000,112000,118000,124000,127000,135000,136000,134000,140000,460000,682000,985000,1176000,227000,176000,206000
COP_yy,,-20.78,-8.20,53.57,,,,32.56,,-19.44,-25.23,9.65,101.03,100.00,83.75,6.40,-37.95,-31.03,-20.41,-24.81,-15.70,-25.83,-17.95,-11.00,-10.78,6.74,-13.54,4.49,-2.20,2.11,36.14,20.43,32.58,27.84,12.39,20.54,15.25,8.06,10.24,240.74,401.47,635.07,740.00,-50.65,-74.19,-79.09
COP_sy,,-1.40,16.67,10.64,,,,-1.10,,17.42,27.39,9.44,22.09,12.64,2.85,2.54,4.27,-5.37,-12.09,-8.17,-6.51,1.55,-2.29,-4.85,-7.73,-4.31,11.73,8.50,17.88,10.34,1.84,-5.48,-11.37,-11.06,-2.32,0.83,-3.74,-3.24,-2.37,6.30,15.83,13.41,6.49,3.09,-11.27,-8.37
COP_qq,,,,,12.79,11.34,-0.93,6.54,-14.91,-10.31,-8.05,56.25,56.00,-10.77,-15.52,-9.52,-9.02,-0.83,-2.50,-14.53,2.00,-12.75,7.87,-7.29,2.25,4.40,-12.63,12.05,-4.30,8.99,16.49,-0.88,5.36,5.08,2.42,6.30,0.74,-1.47,4.48,228.57,48.26,44.43,19.39,-80.70,-22.47,17.05
COP_sq,,,,,-14.29,-0.64,-2.26,18.81,-9.44,11.66,6.04,2.07,1.02,3.02,-3.17,1.76,2.72,-6.51,-10.05,6.30,4.58,1.55,-13.45,3.52,1.42,5.31,1.06,0.52,10.18,-1.42,-6.73,-6.70,3.31,-1.07,2.43,-3.69,-1.37,-0.56,3.35,4.86,7.47,-2.64,-2.96,1.52,-7.50,0.54
CSP,-4000,4000,19000,23000,21000,43000,46000,58000,59000,48000,45000,40000,45000,34000,26000,10000,6000,-1000,0,-4000,-9000,-34000,-24000,-33000,-36000,-27000,-33000,-28000,-18000,-12000,0,4000,2000,0,-4000,-10000,-20000,-27000,-43000,-189000,-404000,-973000,-1545000,-361000,-307000,-357000
CSP_yy,,200.00,375.00,21.05,,,,152.17,180.95,11.63,-2.17,-31.03,-23.73,-29.17,-42.22,-75.00,-86.67,-102.94,-100.00,-140.00,-250.00,-3300.00,,-725.00,-300.00,20.59,-37.50,15.15,50.00,55.56,100.00,114.29,111.11,100.00,,-350.00,-1100.00,,-975.00,-1790.00,-1920.00,-3503.70,-3493.02,-91.01,24.01,63.31
CSP_sy,,21.43,-5.88,-2.08,,,,42.55,14.81,44.00,51.02,11.94,32.26,9.72,-6.08,-20.00,-28.05,-32.91,-20.14,-4.17,-5.08,15.09,,-36.52,-3.57,-11.48,13.68,73.97,1.85,-1.85,-14.81,-35.43,-27.27,-7.55,,19.51,17.50,,-12.96,-6.12,5.32,-1.92,6.38,,-9.09,-13.73
CSP_qq,,,,,-8.70,104.76,6.98,26.09,1.72,-18.64,-6.25,-11.11,12.50,-24.44,-23.53,-61.54,-40.00,-116.67,100.00,,-125.00,-277.78,29.41,-37.50,-9.09,25.00,-22.22,15.15,35.71,33.33,100.00,,-50.00,-100.00,,-150.00,-100.00,-35.00,-59.26,-339.53,-113.76,-140.84,-58.79,76.63,14.96,-16.29
CSP_sq,,,,,14.89,-7.41,-2.00,36.73,-7.46,16.13,2.78,1.35,9.33,-3.66,-12.03,-13.67,-1.67,-10.17,4.72,,-2.61,8.93,-22.13,-23.16,47.95,,,17.59,-13.39,-3.64,-13.21,,-2.44,22.50,,-9.26,-4.08,10.64,-9.62,-2.13,7.61,3.03,-1.96,-8.00,-2.17,-2.22
