,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q4,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DTAR_yy,,,,,,19.25,20.01,20.31,,16.54,5.56,-3.61,,27.08,35.78,42.12,,29.75,32.72,35.95,,50.87,66448.64,24134.57,6572.47,-99.49,,,,9766.23,1056869.14,2905.65,2687.87,-52.72,-99.67,-41.98,-92.75,-94.67,-92.78,-88.29
DTAR_sy,,,,,,0.29,35.21,12.53,,-4.10,-6.60,6.22,,10.79,-2.84,-7.30,,-16.25,-14.01,-7.66,,1.06,-13.27,-10.87,7.91,-3.06,,,,-5.19,1.83,2.03,2.79,8.94,6.77,7.43,5.61,3.35,-1.59,2.56
DTAR_qq,,,2.76,5.63,,,3.42,5.89,,,-6.32,-3.32,,,0.09,1.20,,,2.38,3.67,,,45058.13,-62.25,,,2.76,17.63,-8.50,8820.15,10909.19,-99.67,-15.13,51.29,-22.77,-41.49,-89.39,11.16,4.73,-5.14
DTAR_sq,,,-17.54,11.34,,,11.16,-7.34,,,8.27,5.39,,,-5.05,0.54,,,-2.51,7.97,,,-16.33,10.96,,,-3.01,1.52,0.85,-4.52,4.17,1.72,1.60,1.19,2.10,2.34,-0.12,-0.98,-2.78,6.66
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,,,,,55.27,61.39,70.99,,68.82,19.30,-11.61,,779.84,1057.95,1899.89,,-117.84,-115.90,-109.16,,57.18,91.19,75.15,52.54,276.50,,,,-157.11,-152.00,-130.53,-143.41,-1.82,-4.52,-3.36,-215.01,-160.17,-139.25,-152.05
CG_sy,,,,,,5.32,65.01,19.34,,-9.36,-11.45,11.81,,27.61,-1.69,-12.59,,-33.51,-36.32,-22.78,,-9.40,-22.33,-23.52,15.07,5.73,,,,-13.07,-4.89,7.74,3.02,10.13,8.25,13.27,20.10,11.95,6.31,5.65
CG_qq,,,6.31,13.82,,,10.50,20.59,,,-21.91,-10.65,,,2.77,54.32,,,8.45,11.11,,,81.17,-150.84,,,8.10,77.94,-29.10,-141.88,1.57,-4.48,-0.81,1.78,-1.03,-3.32,-207.25,18.88,7.09,-8.84
CG_sq,,,-18.46,15.85,,,27.76,-16.21,,,24.80,5.80,,,-3.85,-5.92,,,-7.92,14.08,,,-21.06,12.34,,,-3.67,-3.96,0.66,-6.65,5.39,8.79,-3.74,-0.21,3.59,13.84,2.06,-6.98,-1.63,13.14
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,,,2.33,8.15,58.68,,-95.31,-84.22,-29.32,,2307.81,644.34,78.21,,,,,,,,,,357.87,,,,,,,-111.49,,,,-85.51,-838.30,-382.92,-268.57
LDER_sy,,,,,,1.99,59.27,-6.98,,-36.88,-54.85,-19.04,,60.68,15.66,2.80,,,,,,,,,,22.39,,,,,,,-22.07,,,,31.91,32.02,4.48,-4.37
LDER_qq,,,-0.74,-2.55,,,4.90,42.98,,,252.53,540.51,,,8.98,53.35,,,,,,,,,,,-15.42,71.17,3.96,,,,,78.05,-233.80,-55.45,-62.89,-11.01,-71.80,-18.64
LDER_sq,,,-9.97,3.50,,,40.61,-39.55,,,0.57,8.39,,,-27.61,-3.66,,,,,,,,,,,-20.25,11.64,1.16,,,,,-2.02,12.41,14.75,4.38,-1.93,-11.05,5.04
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,,,16.67,-11.76,-35.29,,1419.05,360.00,-27.27,,-79.31,-24.64,-37.50,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_sy,,,,,,21.75,21.08,-5.90,,-3.62,4.88,3.80,,0.67,-6.40,-12.12,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_qq,,,-5.56,,,,-28.57,-26.67,,,-78.37,-88.41,,,-21.21,-90.38,,,,,,,,,,,42.83,187.55,-98.60,,,,,,,,,2019.56,-50.53,2.70
PZAT_sq,,,-19.01,,,,-19.45,13.18,,,-12.35,12.01,,,-18.50,5.16,,,,,,,,,,,20.60,-0.47,0.48,,,,,,,,,-9.05,0.76,4.82
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,,,148.54,159.19,249.46,,-84.89,-92.46,-90.98,,407.45,1140.97,4225.09,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_sy,,,,,,-36.08,-27.43,-30.90,,-20.25,-14.71,-17.36,,11.24,18.59,19.19,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_qq,,,0.55,-7.09,,,4.86,25.27,,,-47.68,49.87,,,27.95,422.33,,,,,,,,,,,-8.98,12.56,-2.30,,,,,,,,,10.69,73.82,221.19
PELDR_sq,,,2.38,0.14,,,16.24,-4.64,,,24.30,-7.60,,,32.51,-7.13,,,,,,,,,,,3.20,12.93,1.50,,,,,,,,,-0.94,3.52,8.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,,,-22.30,-22.64,-9.47,,-64.02,-49.84,-10.22,,-70.49,-77.45,-90.02,,,,,,,,,,101.77,,,,,,,-1539.36,,,,98.40,99.00,99.74,100.69
TSF_sy,,,,,,-1.69,-6.62,-6.81,,-3.07,5.76,3.25,,2.62,0.14,7.16,,,,,,,,,,3.59,,,,,,,-0.49,,,,-1.14,-7.75,-2.77,-5.62
TSF_qq,,,-3.69,-8.38,,,-4.10,7.21,,,33.68,91.92,,,2.15,-15.02,,,,,,,,,,,-13.77,-7.43,32.57,,,,,-96.91,34.50,50.86,97.48,-22.67,82.81,228.97
TSF_sq,,,-1.03,-3.90,,,-6.00,-4.10,,,2.57,-6.38,,,0.09,0.19,,,,,,,,,,,-1.58,-2.85,1.83,,,,,-0.57,-1.26,-2.50,3.26,-7.21,4.08,-5.36
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,,,,,18.89,19.68,19.98,,16.83,6.39,-2.55,,26.65,34.60,40.42,,29.76,32.75,35.99,,50.88,407883.20,27742.06,6569.65,-89.48,,,,376.29,104328.66,331.90,-59.08,-52.72,-99.67,-41.98,-23.85,-51.06,-60.83,-11.13
ZKO_sy,,,,,,2.36,37.27,21.19,,-1.91,-5.04,13.29,,22.41,6.23,7.61,,3.22,-5.69,11.69,,-2.46,13.23,18.39,5.66,13.95,,,,-8.24,-10.00,-19.40,-18.04,-6.43,-12.98,23.63,26.11,6.51,12.77,3.23
ZKO_qq,,,2.73,5.62,,,3.42,5.88,,,-5.82,-3.01,,,0.08,1.19,,,2.39,3.66,,,276758.84,-92.93,,,-49.79,-19.12,795.82,30.92,10909.19,-99.67,-15.13,51.29,-22.77,-41.49,11.38,-2.77,-38.19,32.77
ZKO_sq,,,-24.44,0.06,,,1.32,-11.66,,,-1.91,5.40,,,-14.87,6.76,,,-22.22,26.44,,,-9.71,32.19,,,0.32,-7.98,-3.43,2.93,-1.61,-17.58,-1.81,17.51,-8.50,17.09,0.16,-0.74,-3.12,7.19
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,,,,,188.66,195.25,212.66,,-71.52,-87.48,-90.79,,128.27,491.63,2967.87,,-751.42,-751.76,-291.42,,-454.96,-112099.08,-86991.15,,,,,,,,,,,,,,,,
OSF_sy,,,,,,39.16,-6.48,-25.05,,0.46,-10.29,6.21,,-17.92,22.04,38.92,,-10.10,-38.58,-43.97,,13.10,11.92,12.10,,,,,,,,,,,,,,,,
OSF_qq,,,4.07,-0.64,,,6.45,5.22,,,-53.22,-22.57,,,21.24,301.52,,,-21.31,-17.93,,,-24425.02,8.46,,,-49.59,-43.73,904.75,,,,,,,,,-35.28,23.87,-8.70
OSF_sq,,,43.18,7.70,,,-3.78,-13.68,,,-14.08,2.20,,,27.75,16.34,,,-12.72,6.13,,,-13.63,6.30,,,-2.25,-14.70,20.07,,,,,,,,,6.16,0.32,11.20
NetDebt,,33641000000,35640000000,43548000000,,43804000000,3925000000,4361000000,,62926000000,12916000000,18866000000,,51962000000,23877000000,24727000000,,23271000000,5836000000,6604000000,,32068000000,5097932000,12399950000,13168054000,13934964000,15382420000,28764880000,9351993000,3419000000,3476400000,3711900000,3809000000,1344000000,1384000000,1984000000,3222000000,6046000000,6818000000,7249000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,,,,,-27.39,88.13,88.68,,31.49,-138.50,900.38,,84.68,76.65,-105.83,,-120.05,-23.34,-56.17,,-27.33,20.10,-120.29,1676.64,-98.14,,,,-59.82,-57.05,-79.48,169.52,164.49,125.69,1213.07,-951.42,-287.85,-284.16,-147.22
NetDebtEBITDA_sy,,,,,,-9.38,36.37,199.16,,-83.97,-189.53,26.11,,1073.15,204.17,-16.62,,-3.09,-7.75,7.88,,9.13,-25.69,-43.92,-13.33,-22.43,,,,-12.57,-44.54,55.66,46.95,45.88,43.55,-8.52,-1.25,-5.54,-7.91,12.90
NetDebtEBITDA_qq,,,8.61,-10.94,,,91.48,-5.74,,,70.35,454.86,,,54.78,11.39,,,74.65,-12.19,,,84.10,-209.34,,,4.75,102.20,-127.58,168.80,11.96,-3.38,-6.59,161.76,-4.47,462.16,-160.57,42.25,6.34,-44.14
NetDebtEBITDA_sq,,,8.78,-47.74,,,63.69,14.65,,,-1014.00,261.49,,,-18.84,29.26,,,-22.75,51.16,,,-47.40,14.09,,,49.05,-47.42,8.18,3.13,-5.45,47.58,2.13,2.37,-6.96,-5.95,10.24,-2.08,-9.30,15.31
DebtFin,,26641000000,25915000000,27597000000,,22948000000,-17343000000,-16694000000,,53955000000,-40770000000,-9211000000,,46438000000,-22527000000,-22648000000,,17042000000,-19407000000,-18923000000,,16478000000,,3735046000,-250000,433442000,12596709000,21054296000,8869395000,-55000000,523500000,-500000,-1000000,,,,-10000000,-5000000,-12000000,-8000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,,,,,15.73,172.16,168.37,,-12.14,70.38,-202.08,,84.04,-93.02,110.94,,-80.32,334.76,388.53,,10.66,,-123.16,99.94,3100.00,,,,-120.72,-92.10,-100.00,99.98,,,,12000.00,,,
DebtFinEBITDA_sy,,,,,,-10.82,157.76,260.86,,-101.93,-182.18,-27.12,,9491.46,181.26,14.81,,-17.89,51.21,14.64,,-22.06,,-55.64,26.33,-55.35,,,,-49.56,-43.13,106.00,81.83,,,,44.38,,,
DebtFinEBITDA_qq,,,16.09,3.32,,,171.85,-8.39,,,209.17,-154.89,,,147.73,-13.97,,,215.09,-3.33,,,,,,,2658.12,80.73,-135.73,98.84,1151.05,-100.07,-100.00,,,,,-84.45,97.30,-9.59
DebtFinEBITDA_sq,,,-39.00,-8.02,,,76.30,28.77,,,-7415.99,214.20,,,-34.97,61.36,,,19.75,22.33,,,,,,,54.33,-51.17,32.40,-49.45,74.03,76.88,16.86,,,,,-46.63,-18.60,40.66
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,,,,,142.76,146.71,160.61,,-75.62,-88.24,-90.55,,80.25,339.57,2084.92,,-601.98,-590.99,-240.76,,-267.83,-266.94,-212.81,,,,,,,,,,,,,,,,
SP1_sy,,,,,,-20.60,-38.21,-28.12,,4.01,7.14,-16.54,,-9.69,-2.15,4.31,,12.61,1.21,-12.79,,-12.96,-5.31,-2.00,,,,,,,,,,,,,,,,
SP1_qq,,,1.29,-5.92,,,2.94,-0.62,,,-50.33,-20.17,,,21.13,296.82,,,-18.48,-13.76,,,-18.20,3.02,,,0.40,-30.43,12.15,,,,,,,,,-39.14,-23.16,18.13
SP1_sq,,,33.21,2.47,,,3.66,19.20,,,6.78,-7.14,,,15.69,-1.00,,,3.97,-14.69,,,13.11,-11.71,,,9.71,10.12,-1.03,,,,,,,,,2.44,-1.65,-2.05
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,,,,,145.57,156.65,235.28,,-87.29,-93.33,-92.22,,268.49,745.10,2968.34,,-334.43,-318.82,-148.42,,-267.83,-266.94,-212.81,,,,,,,,,,,,,,,,
SP2_sy,,,,,,-31.89,-27.55,-30.23,,-20.15,-12.66,-17.39,,11.24,18.59,19.27,,3.07,-19.15,-22.86,,-18.97,-13.18,-6.18,,,,,,,,,,,,,,,,
SP2_qq,,,0.92,-7.11,,,5.47,21.35,,,-44.65,41.62,,,26.94,414.17,,,-18.48,-13.76,,,-18.20,3.02,,,-8.94,-2.57,15.21,,,,,,,,,-24.57,81.23,221.19
SP2_sq,,,6.85,1.37,,,13.65,-2.37,,,24.30,-7.66,,,32.51,-7.13,,,3.95,-11.39,,,11.37,-4.24,,,4.88,6.41,2.33,,,,,,,,,-4.64,2.79,-0.39
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,,,,,-89.90,224.63,1347.68,,-13.56,-55.38,-45.62,,,-36.19,-58.84,,,44.78,41.66,,,,-100.00,,,,,,-87.24,-99.77,-99.12,-99.86,,,,1100.00,,,
CAR_sy,,,,,,-48.61,-65.59,-34.23,,-50.09,54.19,97.93,,,38.43,-1.30,,,2.00,7.64,,,,-44.84,,,,,,1.27,-0.64,3.18,8.04,,,,1.97,,,
CAR_qq,,,-18.05,-71.88,,,2533.76,25.38,,,1259.64,52.81,,,,-1.45,,,,-3.58,,,,,,,-64.54,-74.26,1753.10,-92.45,-99.37,,200.00,,,,,-72.22,180.00,-32.14
CAR_sq,,,-16.80,-53.16,,,-44.29,-10.47,,,72.11,14.93,,,,-18.06,,,,-13.53,,,,,,,-21.09,31.82,5.51,-7.72,-22.58,,10.47,,,,,10.20,11.29,-17.97
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,,,,,-73.23,-21.52,48.79,,-71.39,-52.85,-30.21,,33.73,-27.80,-57.62,,-110.71,-30.38,-33.25,,40.24,-99.97,-104.02,-93.93,494.93,,,,-100.45,-102.57,-3.65,-72.89,-1275.00,670.97,-93.88,15.56,252.73,231.83,6576.19
QR_sy,,,,,,-56.69,-64.84,-70.68,,9.22,147.21,184.56,,3.41,-13.65,6.66,,-9.89,-3.61,-7.14,,16.32,22.05,0.42,-5.77,14.79,,,,-2.74,-24.23,-11.91,-1.22,8.73,63.45,28.04,52.87,-3.05,-15.69,-19.07
QR_qq,,,-27.20,-39.63,,,113.43,14.46,,,251.70,69.41,,,89.88,-0.57,,,1333.85,-4.68,,,100.58,-13800.00,,,36.49,-90.16,599.44,-100.48,-675.00,468.82,96.79,-124.44,421.82,-96.05,3614.29,-67.69,599.21,-20.43
QR_sq,,,-16.41,-16.99,,,-32.13,-30.78,,,53.61,-20.32,,,28.27,-1.58,,,37.22,-5.19,,,43.98,-21.99,,,6.89,2.74,-20.05,10.76,-16.72,19.44,-10.34,21.92,25.18,-6.43,7.05,-22.68,8.86,-10.19
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,,,,,-66.84,-59.61,-26.63,,-59.97,-50.80,-21.65,,-18.89,-27.59,-61.70,,-26.10,-27.94,-29.65,,-33.72,-99.97,-99.64,-96.39,2614.66,,,,-96.95,-99.98,-91.74,-81.45,124.68,53000.00,138.37,15.56,141.13,231.83,36.78
CR_sy,,,,,,-5.01,-13.10,-27.45,,7.78,-17.32,-3.05,,-27.63,2.71,-10.59,,9.78,6.25,8.35,,-12.95,29.96,14.26,4.50,-20.75,,,,41.37,-0.44,-3.52,4.54,-9.11,11.49,-14.00,-13.12,-11.67,-8.69,-1.38
CR_qq,,,-25.08,-35.41,,,-8.72,17.30,,,12.20,86.79,,,0.17,-1.19,,,-2.33,-3.53,,,-99.96,1250.00,,,-12.59,14.83,-30.07,-95.66,-99.37,42900.00,56.98,-47.41,49.58,93.03,-23.90,9.74,105.84,-20.43
CR_sq,,,11.31,-0.49,,,1.82,-16.91,,,-21.89,-2.58,,,10.86,-15.19,,,7.30,-13.52,,,60.18,-23.97,,,20.14,15.69,-5.00,7.07,-15.39,12.10,2.94,-6.91,3.78,-13.52,3.99,-5.36,7.28,-6.60
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,,,,,-89.90,224.63,1347.68,,-13.56,-55.38,-45.62,,,-36.19,-58.84,,,44.78,41.66,,,,-100.00,,,,,,-87.24,-99.77,-99.12,-99.86,,,,1100.00,,,
PP_sy,,,,,,-52.75,-64.53,-38.04,,-20.06,86.58,85.19,,,9.99,-8.49,,,-9.65,1.25,,,,-25.27,,,,,,1.17,-5.55,-10.34,-1.40,,,,4.41,,,
PP_qq,,,-18.05,-71.88,,,2533.76,25.38,,,1259.64,52.81,,,,-1.45,,,,-3.58,,,,,,,-64.54,-74.26,1753.10,-92.45,-99.37,,200.00,,,,,-72.22,180.00,-32.14
PP_sq,,,-12.86,-46.18,,,-34.59,-5.99,,,52.67,-6.69,,,,-22.37,,,,-13.01,,,,,,,-4.83,28.84,-3.06,-14.89,-11.15,,6.61,,,,,2.56,7.01,-11.04
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,,,,,-70.10,-64.21,-43.40,,-70.07,-43.52,24.14,,43.67,-16.76,-64.08,,-97.81,-98.06,-98.15,,70.00,-99.07,-73.27,-13.57,1966.49,,,,,,-91.57,-56.50,,,138.93,10.71,138.31,226.55,35.02
RCLR_sy,,,,,,-38.87,-22.88,-61.24,,-22.44,-8.61,51.97,,16.80,37.55,91.92,,-30.68,-1.90,-28.72,,45.63,-4.12,-3.32,-18.24,30.63,,,,,,-29.73,4.06,,,-27.09,0.73,-7.71,60.25,55.83
RCLR_qq,,,-29.12,-33.95,,,-15.14,4.44,,,60.13,129.54,,,-7.22,-0.96,,,-17.69,-5.61,,,-99.55,2600.00,,,3.70,24.38,-69.65,,,,56.64,-47.17,49.58,93.03,-27.41,13.71,104.96,-20.18
RCLR_sq,,,-29.62,5.90,,,-11.22,-46.78,,,4.61,-11.49,,,23.19,23.49,,,74.34,-10.27,,,14.79,-9.53,,,5.89,31.19,-22.02,,,,15.49,-17.91,-9.57,-14.96,59.56,-24.78,57.02,-17.31
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,,,,,-22.09,-22.42,-9.15,,-64.48,-51.10,-11.77,,-70.17,-76.92,-89.84,,-441.76,-474.07,-611.96,,-251.96,-301593.85,-97346.16,-5667.09,99.91,,,,-138658.04,-5832785.55,-16713.22,-53649.03,56.24,99.74,60.67,91.85,95.73,95.16,90.77
KP_sy,,,,,,-0.72,-36.06,-40.64,,-21.25,-7.83,-20.33,,-41.36,-41.85,-20.11,,-0.33,26.85,1.17,,-25.35,-15.11,-1.55,28.98,-9.43,,,,23.67,115.95,30.15,17.66,48.85,19.49,-45.07,-40.67,-44.24,-36.68,54.38
KP_qq,,,-3.69,-8.41,,,-4.09,7.25,,,32.04,93.50,,,2.16,-14.81,,,-11.82,-16.58,,,-95753.30,62.34,,,-166.07,-11.07,80.59,-241781.71,-11084.68,99.68,37.95,-96.91,34.50,50.86,87.14,-3.23,25.81,6.27
KP_sq,,,59.11,-5.87,,,2.47,-12.61,,,19.93,-24.47,,,18.93,3.77,,,51.36,-17.24,,,72.12,-4.02,,,-29.36,79.62,13.47,-14.11,23.35,8.26,2.58,8.66,-0.98,-50.23,10.80,2.12,12.45,21.33
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,,,,,91.15,90.97,88.42,,234.17,252.06,361.40,,-270.55,-244.44,-160.58,,306.30,338.53,425.43,,1185.81,297.32,757.45,,,,,,,,,,,,,,,,
PKKO_sy,,,,,,-5.51,-18.69,-20.68,,4.60,20.90,65.62,,-34.66,-45.02,-38.53,,49.67,86.79,-5.36,,-18.06,0.30,2.10,,,,,,,,,,,,,,,,
PKKO_qq,,,1.34,7.70,,,-0.57,-18.40,,,13.98,103.54,,,3.48,14.63,,,11.60,16.47,,,-65.52,151.36,,,173.02,79.25,-92.99,,,,,,,,,,,
PKKO_sq,,,5.68,-9.49,,,-9.06,-11.72,,,5.11,20.95,,,-11.55,35.20,,,10.38,-31.50,,,35.11,-30.27,,,-29.27,101.28,-22.20,,,,,,,,,,,
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,,,,,64.86,110.00,148.19,182.83,645.08,10355.24,5790.78,4699.64,842.02,-95.22,-134.87,-134.88,-92.61,148.38,1068.92,852.13,4405.69,2024.16,-40.38,,,,,,,-116.77,-1417.24,-1102.41,,99.22,99.99,99.58,,-2862.86,8986.11
RN_sy,,,,,,5.91,-12.09,-5.19,26.33,53.31,38.85,15.01,-21.30,-16.96,4.37,3.72,74.83,-3.70,-1.03,15.98,11.20,68.60,86.53,61.32,,,,,,,-6.37,27.56,36.45,,20.89,-14.27,-10.16,,-9.11,-8.07
RN_qq,,,-32.43,66.00,19.28,23.23,-13.93,96.19,35.92,224.64,1107.70,10.54,10.75,-36.28,-93.87,-905.90,-10.80,113.50,106.00,3043.79,-13.99,-19.11,-2.88,-11.77,,,1.95,-21.22,53.03,,,-6087.51,-16.45,,,-2.86,-3644.44,,,408.49
RN_sq,,,11.71,13.23,-16.17,-0.12,-7.28,22.12,11.70,21.22,-16.03,1.15,-23.56,27.90,5.54,0.52,28.85,-29.55,8.46,17.79,23.54,6.82,19.99,1.87,,,-14.85,0.08,-8.52,,,36.35,-2.14,,,-3.30,2.55,,,-2.19
CRN,,49116000,72727000,43718000,36796000,29904000,34722000,17760000,13048000,4015000,332000,301000,272000,426000,6951000,-863000,-779000,5767000,2800000,89000,104000,128000,132000,149000,,139000,137000,174000,113000,,-815000,-13000,-11000,,-104571000,-102053000,-2708000,,-3521000,1141000
CRN_yy,,,,,,-39.12,-52.26,-59.38,-64.54,-86.57,-99.04,-98.31,-97.92,-89.39,1993.67,-386.71,-386.40,1253.76,-59.72,110.31,113.35,-97.78,-95.29,67.42,,,,,,,-694.89,-107.47,-109.73,,-12730.80,-784923.10,-24518.18,,96.63,101.12
CRN_sy,,,,,,-11.64,1.52,3.38,-3.62,-36.43,-46.82,-28.16,-15.02,31.71,45.77,-7.95,-13.81,6.02,3.38,8.64,-12.18,-41.48,-47.66,-37.50,,,,,,,10.34,-18.56,-21.84,,-9.38,14.71,13.97,,14.48,12.18
CRN_qq,,,48.07,-39.89,-15.83,-18.73,16.11,-48.85,-26.53,-69.23,-91.73,-9.34,-9.63,56.62,1531.69,-112.42,9.73,840.31,-51.45,-96.82,16.85,23.08,3.12,12.88,,,-1.44,27.01,-35.06,,,98.40,15.38,,,2.41,97.35,,,132.41
CRN_sq,,,-9.93,-9.89,-6.75,16.74,3.49,-8.24,-13.06,-23.00,-13.41,23.94,2.84,19.34,-4.17,-21.74,-3.70,46.79,-6.55,-17.76,-22.16,-2.19,-16.42,-1.79,,,-3.33,15.17,4.19,,,-15.00,,,,7.59,-0.64,,,5.42
CPZ,,11904000,19723000,14481000,12188000,14629000,22862000,14118000,10372000,5578000,528000,421000,380000,520000,8835000,-1530000,-1380000,13053000,10163000,7942000,9234000,8570000,8537000,9964000,,1134000,600000,380000,248000,,-1361000,-304000,-218000,,-2056427000,-1537919000,-39042000,,-31154000,9451000
CPZ_yy,,,,,,22.89,15.92,-2.51,-14.90,-61.87,-97.69,-97.02,-96.34,-90.68,1573.30,-463.42,-463.16,2410.19,15.03,619.08,769.13,-34.34,-16.00,25.46,,,,,,,-326.83,-180.00,-187.90,,-150996.77,-505794.43,-17809.17,,98.49,100.61
CPZ_sy,,,,,,42.03,32.88,88.21,38.20,-16.50,-30.31,-47.24,-26.79,3.05,2.51,7.96,10.31,3.75,3.12,5.83,-2.69,-12.00,8.86,6.34,,,,,,,-1.50,-4.81,8.45,,-16.46,0.80,-16.71,,12.12,2.11
CPZ_qq,,,65.68,-26.58,-15.83,20.03,56.28,-38.25,-26.53,-46.22,-90.53,-20.27,-9.74,36.84,1599.04,-117.32,9.80,1045.87,-22.14,-21.85,16.27,-7.19,-0.39,16.72,,,-47.09,-36.67,-34.74,,,77.66,28.29,,,25.21,97.46,,,130.34
CPZ_sq,,,14.25,-10.36,-9.55,53.32,6.89,26.97,-33.58,-7.36,-10.79,-3.88,-7.84,30.41,-11.26,1.22,-5.83,22.66,-11.81,3.89,-13.41,10.92,9.09,1.49,,,5.80,-1.50,-7.09,,,-4.81,5.85,,,14.85,-12.53,,,4.59
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,,,,,253.33,158.82,110.81,140.91,488.68,8990.91,6558.97,5326.42,1292.95,-92.95,-142.66,-142.68,-93.70,37.23,126.71,120.73,130.66,91.47,80.41,,,,,,,-140.52,-1833.02,-1973.35,,99.59,99.99,99.76,,-2808.57,8830.56
RMO_sy,,,,,,-17.35,-8.75,-26.99,-6.24,-19.79,43.46,59.61,44.09,52.72,15.04,-13.08,-12.54,-13.59,-5.16,7.24,14.02,-0.78,-11.75,5.97,,,,,,,-2.98,-16.25,12.72,,4.17,4.97,6.12,,14.00,12.96
