,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OSF_qq,,,,,,-23.84,-25.10,,,-3.14,13.11,,,34.98,-21.73,,,2.95,7.40,,,-3.38,16.17,-0.28,-2.47,6.63,24.48,3.11,2.45,4.56,-0.18,16.49,7.39,-7.96,-9.78,-16.62,7.98,-14.33,-0.87,1.94,0.45,-3.23,-12.21,14.38,-12.31,-0.64,-12.09
OSF_sq,,,,,,8.54,-8.87,,,-17.32,3.69,,,23.67,-21.73,,,-9.72,16.81,,,11.36,-3.81,4.49,8.48,-2.18,9.96,10.21,1.59,0.04,7.19,-10.80,-4.47,21.99,-3.84,-11.98,-10.98,12.33,1.89,-8.07,-11.90,19.92,-18.92,7.12,-9.63,4.47,-11.24
NetDebt,6285000000,6170000000,7349000000,,5810000000,12711000000,44172000000,,36311000000,39715000000,58922000000,,34937000000,43728000000,62713000000,,41701000000,58380000000,74232000000,,50679000000,75606000000,90595000000,43560000000,51099000000,66521000000,91635000000,31980000000,34576000000,69595000000,123243000000,42648000000,49839000000,99697000000,149360000000,59005000000,62204000000,95192000000,172145000000,80671000000,118206000000,176094000000,249764000000,123254000000,158765000000,233578000000,320853000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-73.54,-39.62,,5.14,,,,-318.20,-202.07,-165.34,,-1714.93,736.52,1429.54,,111.22,-47.31,-86.21,,29.65,1271.75,197.40,,-10.76,-95.58,-68.49,-80.88,-79.18,-45.68,-42.64,-44.98,-38.41,-32.63,-35.51,43.28,22.47,-12.11,18.66,48.63,109.65,107.55,36.98,-3.23,-1.93,-2.34,15.77
NetDebtEBITDA_sy,,-41.28,6.08,,21.42,,,,18.24,-103.26,-99.08,,-123.60,2300.55,4755.48,,421.35,-17.49,-10.85,,96.41,165.94,184.72,,35.86,-18.27,-15.92,-72.42,-17.56,12.63,30.21,43.63,-9.11,-33.64,-44.20,-37.25,-30.50,-34.67,-33.95,-23.39,21.65,-12.60,14.95,1.09,-26.94,56.22,37.32
NetDebtEBITDA_qq,,,,,,76.84,173.77,,,17.28,-75.25,,,129.01,266.07,,,36.28,-4.18,,,1341.82,-79.23,-69.60,-2.00,-28.56,48.01,-81.55,6.72,86.37,56.28,-82.30,19.47,103.87,49.60,-60.67,2.11,46.31,101.97,-50.74,44.04,44.84,33.30,-65.20,45.97,44.24,58.01
NetDebtEBITDA_sq,,,,,,55.30,25.95,,,-104.28,135.66,,,499.08,-21.31,,,2.47,-14.98,,,38.75,-8.98,107.02,-48.04,-16.54,-6.36,-32.10,55.34,14.03,8.26,-25.10,-1.71,-16.74,-8.97,-15.77,8.87,-21.74,-7.96,-2.31,72.89,-43.77,21.04,-14.09,24.95,20.22,6.40
DebtFin,-871000000,-1506000000,-1446000000,,-14766000000,-10681000000,-7650000000,,717000000,6212000000,-139000000,,1450000000,-5323000000,-9347000000,,-7595000000,-1536000000,-14349000000,,-2502000000,3663000000,-19605000000,-21890000000,-15138000000,-20677000000,-61348000000,-61863000000,-69482000000,-47837000000,-87214000000,-96395000000,-83921000000,-30293000000,-82706000000,-84617000000,-75289000000,-25756000000,-58580000000,-54125000000,-39699000000,27629000000,-23423000000,-37881000000,-22363000000,42502000000,17376000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,53.41,51.32,,-1257.99,,,,98.31,81.00,100.89,,-3715.64,-395.40,-83906.38,,50.78,88.61,82.11,,64.85,2626.28,-232.94,,-435.50,-128.37,2.53,26.39,-41.26,-20.13,39.37,35.71,48.39,70.22,49.54,9.10,11.97,21.75,27.08,30.46,41.83,220.35,62.25,55.67,58.87,13.27,166.85
DebtFinEBITDA_sy,,-26.00,-30.34,,58.37,,,,62.43,566.95,-50.73,,-169.55,51.04,-24.27,,178.99,-62.12,-25.76,,14.73,554.81,81.26,,71.80,-79.81,-254.38,-73.48,46.67,367.69,335.83,241.85,1.45,-41.43,-58.22,-52.72,-61.73,-54.14,-50.76,-54.90,11.12,-10.22,8.64,49.18,-44.74,9.40,-30.93
DebtFinEBITDA_qq,,,,,,41.53,43.57,,,-555.42,102.65,,,14.90,-348.20,,,80.32,-604.06,,,1514.91,-192.79,29.40,42.23,25.04,-218.79,46.68,-10.87,36.25,-60.89,43.47,11.00,63.21,-172.60,-1.84,13.81,67.29,-154.02,2.88,27.90,167.66,-179.68,-14.04,33.11,286.34,-52.97
DebtFinEBITDA_sq,,,,,,-86.19,1021.11,,,-43.27,-17.18,,,223.19,-58.48,,,-40.92,-18.63,,,237.22,-77.48,257.30,-36.69,-60.37,-272.20,161.37,250.19,26.38,-13.17,-11.04,3.92,-27.04,-38.06,0.66,-15.88,-12.56,-33.50,-7.80,107.26,-29.35,-19.53,26.60,-23.23,39.89,-49.20
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,102.52,209.19,,211.12,,,,-79.62,-72.28,-39.79,,-6.72,41.13,-11.32,,10.18,-23.94,12.66,,2.18,-10.45,1.47,,7.40,28.68,31.18,37.95,49.47,48.94,10.37,32.01,44.99,28.57,3.16,-31.12,-30.62,-37.49,-24.29,-3.77,-16.05,-6.32,-16.50,-1.36,-19.53,-16.79,-14.94
SP1_sy,,62.49,20.55,,4.78,,,,-5.98,-28.23,-26.73,,7.15,36.40,38.02,,0.94,9.23,12.10,,5.35,-16.27,-17.28,,-56.11,-16.96,-39.73,17.75,40.16,11.41,50.28,11.45,22.47,5.72,7.98,-1.61,-16.86,10.06,7.01,12.95,1.65,-3.43,-1.71,0.40,25.50,2.56,2.76
SP1_qq,,,,,,-30.44,-47.75,,,-5.38,13.49,,,43.15,-28.69,,,-1.18,5.62,,,-13.40,19.68,13.05,-8.34,3.76,22.01,18.88,-0.68,3.39,-9.59,42.20,9.08,-8.31,-27.46,-5.06,9.87,-17.39,-12.14,20.67,-4.15,-7.82,-21.69,42.56,-21.81,-4.68,-19.94
SP1_sq,,,,,,-1.04,-1.79,,,-24.46,0.26,,,-3.83,1.45,,,4.06,4.12,,,-17.29,2.86,-24.91,-31.29,56.47,-25.35,46.72,-18.22,24.37,0.70,8.81,-10.13,7.36,2.86,-0.85,-24.06,42.11,0.01,4.65,-31.66,35.01,1.80,6.89,-14.57,10.33,1.99
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,102.52,214.30,,211.29,,,,-78.29,-71.41,-38.13,,-11.26,33.65,-14.91,,7.88,-25.63,9.42,,1.64,-10.72,1.17,,7.28,28.58,32.84,36.61,49.38,48.73,8.74,32.94,45.66,29.52,9.78,-29.73,-28.64,-35.59,-23.80,-1.39,-14.21,23.53,-18.03,-2.82,-21.60,-9.60,13.53
SP2_sy,,75.81,3.42,,-3.86,,,,2.49,-6.66,-0.20,,-4.88,3.12,2.94,,8.44,3.32,2.86,,8.75,-3.47,0.85,,-22.55,-5.02,-10.67,-2.15,13.39,9.40,6.39,1.15,6.95,6.11,10.01,2.89,-4.37,-5.77,-3.63,1.19,-1.44,2.32,2.38,2.02,1.92,3.94,1.35
SP2_qq,,,,,,-27.86,-47.86,,,-5.01,12.85,,,43.07,-28.15,,,-1.36,5.71,,,-13.36,19.78,13.77,-9.14,3.84,23.75,17.00,-0.65,3.39,-9.52,43.04,8.85,-8.06,-23.31,-8.44,10.54,-17.02,-9.27,18.48,-3.83,19.48,-39.79,40.47,-22.42,37.77,-24.39
SP2_sq,,,,,,4.38,-5.31,,,-4.93,1.25,,,3.06,1.06,,,-1.80,0.61,,,-12.84,5.11,0.14,-15.58,6.89,-1.13,9.68,-2.17,3.13,-3.86,4.28,3.44,2.31,-0.33,-2.46,-3.86,0.81,1.94,2.41,-6.36,4.66,2.01,2.05,-6.45,6.73,-0.53
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,61.22,-10.14,,318.66,,,,-85.22,-91.83,-65.55,,2.84,209.65,121.98,,60.16,-29.42,18.25,,-60.71,-42.47,10.11,,237.25,379.72,120.32,92.25,181.60,68.08,2.49,5.12,-6.09,-42.02,-11.57,-13.47,-9.67,21.01,-25.33,-26.74,-50.02,-73.52,-48.56,-33.88,-38.09,3.15,9.42
CAR_sy,,355.36,-27.84,,-2.96,,,,-63.85,-31.23,-10.25,,17.83,-6.33,-14.79,,136.09,34.93,44.87,,-10.05,102.22,74.91,,-12.78,-28.08,13.20,27.00,25.66,31.69,-23.71,3.76,26.39,64.71,83.97,31.96,36.93,-5.37,-18.15,-25.43,-33.85,-28.02,-26.55,-22.83,23.07,13.72,1.96
CAR_qq,,,,,,-33.04,-62.59,,,-62.97,57.67,,,11.50,13.03,,,-50.86,89.35,,,-28.05,262.40,87.13,-30.89,2.35,66.43,63.29,1.24,-38.91,1.49,67.48,-9.55,-62.28,54.78,63.87,-5.58,-49.47,-4.49,60.77,-35.58,-73.23,85.55,106.66,-39.68,-55.40,96.82
CAR_sq,,,,,,-35.65,-4.79,,,22.41,24.26,,,-2.68,13.03,,,-44.38,21.36,,,25.04,4.97,-3.85,-30.89,3.11,65.21,7.86,-31.61,8.05,-4.28,46.70,-16.70,40.82,6.91,5.23,-13.56,-2.68,-7.52,-4.14,-23.33,5.90,-5.62,0.70,22.28,-2.15,-15.38
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-21.94,331.19,,52.52,,,,-43.63,-42.27,-14.87,,-3.95,4.20,-4.48,,8.72,-1.56,6.24,,-0.21,-6.64,-2.10,,-1.76,6.74,1.99,2.75,6.75,8.44,-0.21,6.56,11.38,12.40,0.80,-6.33,-51.63,-8.65,-0.36,4.99,-11.65,-37.89,-4.95,0.14,-15.23,-5.08,-50.16
QR_sy,,90.17,11.83,,-25.25,,,,-26.51,-29.61,37.87,,-4.54,-24.97,-10.56,,118.25,72.58,56.51,,24.45,-9.30,-16.82,,-48.68,-18.77,-26.08,18.70,34.05,45.48,8.36,-6.95,39.53,20.65,45.99,9.98,-32.05,-13.51,-9.41,50.72,-0.04,-10.93,-13.28,-16.95,-13.14,3.42,-13.88
QR_qq,,,,,,-4.83,-32.66,,,-2.52,-0.70,,,5.76,-8.98,,,-4.24,-1.77,,,-10.41,3.01,13.94,-6.57,-2.66,-1.58,14.79,-2.93,-1.12,-9.43,22.58,1.46,-0.21,-18.79,13.92,-47.61,88.47,-11.42,20.03,-55.91,32.48,35.57,26.46,-62.68,48.33,-28.82
QR_sq,,,,,,45.98,-42.24,,,39.83,13.13,,,9.90,34.86,,,-13.10,22.30,,,-36.66,12.16,-9.26,-20.39,0.25,2.08,45.70,-10.09,8.80,-23.97,25.12,34.81,-5.92,-8.00,-5.74,-16.71,19.75,-3.63,56.82,-44.76,6.70,-6.17,50.19,-42.23,27.04,-21.87
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,24.92,56.32,,52.53,,,,-43.64,-42.22,-14.92,,-3.96,4.11,-4.50,,8.72,-1.56,6.29,,-0.04,-6.50,-2.00,,-1.73,6.77,1.93,2.67,6.55,8.26,-0.31,6.43,11.38,12.40,0.80,-6.33,-5.74,-8.65,-0.37,4.99,-2.22,12.68,-4.76,0.17,-6.98,0.92,7.61
CR_sy,,35.06,-2.42,,-19.52,,,,-24.72,-26.51,32.83,,-9.81,-26.12,-13.84,,111.11,64.73,64.38,,24.61,0.92,-13.78,,-45.18,-17.55,-25.65,20.36,31.49,41.82,11.39,-4.90,34.80,21.08,47.00,9.01,-23.55,-12.69,-10.28,33.55,8.25,4.92,-13.39,-8.14,-0.62,-1.20,15.82
CR_qq,,,,,,-4.83,-32.61,,,-2.44,-0.77,,,5.76,-8.98,,,-4.24,-1.72,,,-10.43,3.01,14.01,-6.59,-2.68,-1.65,14.84,-3.06,-1.12,-9.44,22.60,1.45,-0.21,-18.78,13.92,2.09,-3.29,-11.42,20.04,-4.92,11.45,-25.13,26.25,-11.71,20.92,-20.17
CR_sq,,,,,,35.14,-38.35,,,31.93,11.43,,,8.06,29.95,,,-15.68,29.67,,,-31.71,10.78,-10.33,-19.18,2.71,-0.11,45.15,-11.71,10.78,-21.54,23.93,25.15,-0.50,-4.75,-8.09,-12.24,13.64,-2.12,36.80,-28.86,10.14,-19.20,45.10,-23.04,9.50,-5.28
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,61.22,-10.14,,318.66,,,,-84.80,-91.20,-65.06,,0.09,187.59,118.89,,60.02,-29.42,33.73,,-57.87,-42.47,-2.64,,214.53,379.72,120.32,92.25,181.60,69.47,2.96,5.54,-5.64,-41.74,-9.46,-12.42,-9.51,20.24,-22.19,-27.33,-48.86,-72.87,-51.56,-33.92,-39.62,1.02,19.16
PP_sy,,354.64,-3.99,,-27.07,,,,-62.82,-31.23,-4.25,,14.62,-6.33,-20.14,,136.94,204.80,149.08,,21.40,-2.39,11.48,,-35.63,-34.04,3.30,56.53,98.45,96.07,-23.47,-2.03,-0.94,10.63,83.41,14.32,11.47,-3.83,-18.15,-26.04,-33.64,-29.10,-26.55,-22.74,21.73,13.65,2.00
PP_qq,,,,,,-33.04,-62.59,,,-61.23,48.51,,,11.40,13.03,,,-50.86,114.16,,,-32.89,262.40,87.13,-30.89,2.35,66.43,63.29,1.24,-38.40,1.11,67.39,-9.48,-61.97,57.15,61.91,-6.48,-49.47,1.69,51.22,-34.19,-73.19,81.53,106.32,-39.86,-55.15,114.12
PP_sq,,,,,,-35.65,-4.79,,,19.03,32.57,,,-2.72,13.03,,,25.14,-7.63,,,0.62,5.49,-12.26,-30.89,3.11,65.21,32.95,-12.38,1.87,-35.51,70.20,-11.40,13.77,6.91,6.09,-13.61,-1.85,-9.00,-4.14,-22.49,4.87,-5.73,0.82,22.14,-2.10,-15.39
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,13.32,120.49,,-5.78,,,,-16.66,-24.98,-3.73,,4.99,6.70,-12.25,,-1.71,-6.56,-10.35,,19.30,-3.15,8.16,,-26.12,-11.27,-27.60,-27.23,-36.36,-10.26,-0.91,13.18,30.35,28.56,-2.05,3.41,7.42,0.52,25.44,40.04,42.39,27.60,13.02,7.93,2.46,2.70,4.76
RCLR_sy,,8.43,-16.86,,12.38,,,,-22.58,24.60,6.70,,-13.08,-20.55,-26.02,,66.92,-16.02,77.63,,-24.69,20.46,-41.65,,-4.92,3.15,8.53,18.70,-8.26,-7.61,8.02,8.99,10.28,26.74,8.65,-2.00,-4.48,-10.44,-19.66,-12.12,-6.58,10.30,-10.61,20.57,3.07,-32.82,27.77
RCLR_qq,,,,,,28.84,-17.91,,,15.97,5.34,,,17.86,-13.37,,,12.05,-16.88,,,-9.04,-7.17,-12.00,-0.58,9.25,-24.25,-11.56,-13.05,54.04,-16.35,1.01,0.15,51.92,-36.26,6.64,4.03,42.16,-20.46,19.05,5.78,27.39,-29.55,13.68,0.42,27.69,-28.14
RCLR_sq,,,,,,-17.34,0.25,,,33.04,-14.15,,,21.61,-20.06,,,-38.81,69.07,,,-2.13,-18.11,13.82,4.23,6.17,-13.84,24.48,-19.44,6.93,0.73,25.60,-18.48,22.89,-13.65,13.29,-20.54,15.22,-22.54,23.93,-15.54,36.04,-37.22,67.15,-27.80,-11.34,19.40
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,59.84,293.80,,124.53,,,,-77.70,-79.53,-56.26,,-28.03,44.05,-39.62,,58.68,-22.17,74.63,,1.59,-42.83,-11.58,,-0.82,92.05,26.07,22.06,48.38,59.98,-0.57,24.37,43.33,44.80,7.12,-22.16,-19.09,-29.15,-8.07,12.17,-10.30,41.37,-37.32,-0.75,-29.47,-1.94,77.85
KP_sy,,75.40,63.56,,-192.39,,,,42.57,-581.87,20.72,,-144.82,17.81,23.92,,97.88,58.82,106.63,,3481.25,-37.86,-766.00,,-207.95,-73.58,-309.01,64.58,44.86,91.34,44.35,89.22,197.52,747.13,169.00,513.64,-138.22,-88.63,-101.15,429.67,-122.08,68.75,-6300.00,9.13,70.36,-12.96,294.53
KP_qq,,,,,,-8.29,-52.25,,,-15.82,2.04,,,68.48,-57.23,,,-17.36,-4.04,,,-53.49,48.41,92.14,-25.22,-9.94,-2.58,86.02,-9.09,-2.90,-39.45,132.67,4.78,-1.91,-55.20,69.06,8.91,-14.11,-41.87,106.27,-12.90,35.37,-74.23,226.62,-38.11,88.20,-53.26
KP_sq,,,,,,83.09,-586.81,,,-100.81,20.15,,,32.58,26.08,,,-1212.50,111.90,,,-153.51,42.49,-72.97,-102.78,13.96,-35.52,85.02,-215.69,86.49,-771.26,97.10,2954.55,-10.35,-7.10,-82.60,-363.74,126.67,-109.38,8133.33,-210.58,120.26,-455.56,236.98,-130.04,159.49,694.68
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,62.44,312.41,,433.77,,,,-84.18,-85.66,-70.48,,-34.23,68.60,-34.34,,125.73,2.87,109.23,,-20.98,-54.87,-29.41,,-23.93,52.47,22.22,28.82,75.00,68.02,5.97,57.31,66.75,49.16,1.34,-33.09,-30.13,-38.61,-12.96,8.24,-2.11,73.42,-34.95,5.81,-29.81,10.32,102.80
PKKO_sy,,84.73,-180.69,,-81.33,,,,-75.20,-143.97,-11.54,,-215.62,-157.01,-52.87,,96.15,30.60,11.87,,-82.80,75.22,85.89,,-123.00,-111.48,-239.55,91.50,40.94,90.07,34.50,-314.29,-11.24,443.88,132.84,77.24,-17.48,-166.11,-57.24,-1172.73,-12.85,-124.05,245.16,-13.81,39.01,-7.06,-394.39
PKKO_qq,,,,,,-12.17,-30.33,,,-20.38,43.48,,,104.09,-44.13,,,-6.99,13.65,,,-46.89,77.78,18.06,-31.76,6.47,42.51,24.43,-7.31,2.22,-10.12,84.72,-1.74,-8.57,-38.93,21.96,2.60,-19.66,-13.42,51.67,-7.21,42.33,-67.53,146.73,-38.45,123.69,-40.30
PKKO_sq,,,,,,58.40,-204.89,,,42.07,-39.39,,,52.83,17.09,,,-750.96,-5.28,,,-15.33,40.03,-107.56,-55.34,-9.38,3.71,94.81,-980.00,81.61,-535.25,67.16,-190.00,156.84,-39.33,-122.76,-1396.97,68.02,139.24,-777.42,-32.74,36.50,160.45,-323.36,28.87,-11.47,-66.23
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,8.56,-47.32,,-32.56,,,-53.47,-12.09,-10.10,8.31,-11.10,-8.45,-12.66,-6.03,-2.35,-4.97,0.91,3.35,12.61,14.77,17.21,10.45,22.07,29.74,35.83,46.34,26.62,27.61,22.06,8.04,-5.08,-14.56,-17.54,-12.24,-3.98,0.43,6.43,-0.41,-10.50,-16.07,-23.53,-22.35,-17.89,-13.45,-10.16,-8.20
RN_sy,,7.79,-28.58,,-24.00,,,-21.35,10.45,18.34,14.66,22.48,-17.45,-6.78,-16.09,-6.82,7.74,-3.69,-5.61,-18.10,5.94,12.24,33.29,41.12,14.99,16.76,9.44,11.60,2.04,22.80,14.58,13.67,34.12,-11.82,-15.99,-20.43,-19.98,-8.63,-1.06,5.06,15.12,2.25,-0.05,-9.93,-14.04,-10.44,-8.23
RN_qq,,,,,-49.25,-6.54,-21.26,24.59,-4.11,-4.42,-5.14,2.27,-1.25,-8.82,2.06,6.27,-3.90,-3.19,4.54,15.78,-2.05,-1.13,-1.49,27.95,4.11,3.50,6.14,10.71,4.92,-1.00,-6.05,-2.73,-5.56,-4.46,-0.01,6.43,-1.22,1.25,-6.43,-4.35,-7.37,-7.76,-4.98,1.13,-2.36,-4.24,-2.91
RN_sq,,,,,-21.99,-3.17,11.29,-6.46,9.56,3.75,7.83,-0.07,-26.16,17.16,-2.93,10.96,-14.62,4.73,-4.86,-3.73,10.44,10.96,12.98,1.93,-10.01,12.67,5.89,3.95,-17.72,35.60,-1.20,3.13,-2.92,-10.84,-5.88,-2.33,-2.37,1.80,1.92,3.72,6.97,-9.58,-0.37,-6.54,2.10,-5.79,2.08
CRN,17000,16000,30000,23000,45000,48000,61000,49000,51000,53000,56000,55000,56000,61000,60000,56000,59000,61000,58000,50000,51000,52000,52000,41000,39000,38000,36000,32000,31000,31000,33000,34000,36000,38000,38000,36000,36000,36000,38000,40000,43000,46000,49000,48000,49000,52000,53000
CRN_yy,,-5.88,87.50,,50.00,,,113.04,13.33,10.42,-8.20,12.24,9.80,15.09,7.14,1.82,5.36,,-3.33,-10.71,-13.56,-14.75,-10.34,-18.00,-23.53,-26.92,-30.77,-21.95,-20.51,-18.42,-8.33,6.25,16.13,22.58,15.15,5.88,,-5.26,,11.11,19.44,27.78,28.95,20.00,13.95,13.04,8.16
CRN_sy,,-13.04,40.00,,32.14,,,27.59,-8.11,-15.79,-14.29,-18.92,29.41,9.38,20.00,6.67,-13.64,,5.56,23.44,-5.26,-10.96,-25.00,-29.11,-13.89,-13.85,-1.75,-7.14,-3.23,-17.86,-16.07,-11.54,-21.67,10.87,17.02,21.74,,9.80,,-7.14,-14.04,-3.57,,11.54,18.37,11.11,11.11
CRN_qq,,,,,95.65,6.67,27.08,-19.67,4.08,3.92,5.66,-1.79,1.82,8.93,-1.64,-6.67,5.36,3.39,-4.92,-13.79,2.00,1.96,,-21.15,-4.88,-2.56,-5.26,-11.11,-3.12,,6.45,3.03,5.88,5.56,,-5.26,,,5.56,5.26,7.50,6.98,6.52,-2.04,2.08,6.12,1.92
CRN_sq,,,,,27.59,2.70,-7.89,5.71,-8.11,-5.88,-6.25,,46.67,-20.45,2.86,-11.11,18.75,-3.95,4.11,3.95,-8.86,-9.72,,-1.75,10.71,-9.68,,-7.14,15.38,,2.17,-2.13,2.17,8.51,,1.82,,,-3.57,-3.70,-5.77,10.20,,7.41,,3.45,
CPZ,42000,34000,29000,22000,46000,43000,57000,46000,51000,57000,61000,60000,60000,64000,66000,63000,66000,69000,69000,60000,58000,59000,59000,48000,49000,48000,51000,50000,52000,53000,56000,57000,58000,56000,57000,53000,53000,52000,52000,50000,50000,51000,52000,51000,52000,53000,54000
CPZ_yy,,-19.05,-14.71,,58.62,,,109.09,10.87,32.56,7.02,30.43,17.65,12.28,8.20,5.00,10.00,7.81,4.55,-4.76,-12.12,-14.49,-14.49,-20.00,-15.52,-18.64,-13.56,4.17,6.12,10.42,9.80,14.00,11.54,5.66,1.79,-7.02,-8.62,-7.14,-8.77,-5.66,-5.66,-1.92,,2.00,4.00,3.92,3.85
CPZ_sy,,-6.94,-5.97,,11.11,,,31.34,47.14,8.43,-20.45,-31.82,8.25,2.22,61.43,85.00,-23.77,10.87,-7.08,-9.91,-18.82,-24.02,-20.00,-37.00,-5.80,-17.42,-17.86,3.97,-1.54,-7.03,-15.94,-10.69,-5.47,-4.20,-6.90,-10.26,-2.48,-8.77,5.56,14.29,11.02,13.46,,30.00,14.50,36.44,21.77
CPZ_qq,,,,,109.09,-6.52,32.56,-19.30,10.87,11.76,7.02,-1.64,,6.67,3.12,-4.55,4.76,4.55,,-13.04,-3.33,1.72,,-18.64,2.08,-2.04,6.25,-1.96,4.00,1.92,5.66,1.79,1.75,-3.45,1.79,-7.02,,-1.89,,-3.85,,2.00,1.96,-1.92,1.96,1.92,1.89
CPZ_sq,,,,,4.48,18.57,6.02,,17.05,-12.62,-22.22,-14.29,,-17.49,22.83,-1.77,-23.42,20.00,,-4.76,-31.00,12.32,,-25.00,3.17,-1.54,7.81,-5.07,-2.29,-7.03,-2.52,0.86,3.42,-5.79,-5.26,-2.78,,-11.86,,5.26,,-9.92,5.08,25.81,-3.85,7.33,-6.21
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,-63.45,-82.11,57.92,29.46,-19.76,264.78,,,,,,,,,-70.38,-72.10,-26.60,-25.16,10.29,15.14,58.94,151.70,310.11,1249.75,937.39,551.02,254.00,8.31,4.89,21.02,25.15,11.74,-88.98,-94.60,-96.26,-96.32,-61.27,-25.32,-11.85
RZ_sy,,,,,,,,,7.61,2.62,-1.66,-10.56,-4.42,22.53,,,,,,,,,4.48,14.80,21.31,22.04,16.14,13.14,4.67,-9.30,-26.40,-26.69,-18.22,-24.37,-11.59,-20.25,-15.97,2.59,9.31,21.39,12.45,4.39,-2.09,-3.82,-8.77,-22.47,-18.44
RZ_qq,,,,,,27.94,-80.09,26.87,13.13,-37.38,75.72,4.01,-29.88,184.67,,,,,,16.42,-63.66,-6.99,-24.72,9.64,-4.39,-5.16,10.94,14.46,31.98,50.19,80.75,276.72,1.44,-5.75,-1.71,15.26,-1.76,8.74,1.64,2.91,-90.31,-46.73,-29.60,1.44,1.83,2.69,-16.89
RZ_sq,,,,,,-0.08,0.86,15.00,-7.14,-4.72,-3.35,4.59,-0.77,22.15,,,,,,-4.73,3.16,0.81,5.46,4.68,9.01,1.41,0.37,1.96,0.85,-12.13,-18.55,1.57,12.50,-18.73,-4.79,-8.37,18.53,-0.78,1.44,1.75,9.81,-7.89,-4.86,-0.04,4.15,-21.72,0.08
CRZ,,,,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
