,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
RZ_yy,,160.60,-64.85,,,,-3.87,15.28,22.18,194.25,32.88,13.08,2.99,-30.51,-55.91,-57.81,-55.71,-17.58,2.96,-1.10,57.99,121.95,193.84,251.36,155.61,17.09,-25.17,-26.53,-41.99,-43.34,-24.92,-32.93,-27.79
RZ_sy,,-6.48,21.45,,,,-19.39,-11.95,-6.38,4.41,13.20,5.86,22.19,14.45,-7.07,5.14,-1.33,17.70,37.39,46.48,33.56,-26.00,-12.80,-6.81,-1.07,63.32,18.40,9.04,10.25,-1.06,-1.89,3.73,-7.76
RZ_qq,,,,-9.56,-5.73,-52.24,136.06,8.46,-0.09,15.03,6.60,-7.70,-9.01,-22.38,-32.36,-11.69,-4.46,44.44,-15.51,-15.17,52.61,102.92,11.86,1.43,11.02,-7.05,-28.51,-0.40,-12.35,-9.20,-5.28,-11.04,-5.63
RZ_sq,,,,-12.26,-7.80,-7.87,8.15,-4.16,-1.97,2.76,17.26,-10.38,13.15,-3.75,-4.79,1.40,6.19,14.82,11.13,8.11,-3.18,-36.39,30.96,15.54,2.79,5.02,-5.07,6.41,3.93,-5.76,-5.87,12.51,-7.59
CRZ,257000,99000,280000,310000,329000,689000,292000,269000,269000,234000,220000,238000,261000,337000,498000,564000,590000,409000,484000,570000,374000,184000,165000,162000,146000,157000,220000,221000,252000,277000,293000,329000,349000
CRZ_yy,,-61.48,182.83,,,,4.29,-13.23,-18.24,-66.04,-24.66,-11.52,-2.97,44.02,126.36,136.97,126.05,21.36,-2.81,1.06,-36.61,-55.01,-65.91,-71.58,-60.96,-14.67,33.33,36.42,72.60,76.43,33.18,48.87,38.49
CRZ_sy,,6.16,-17.42,,,,23.44,14.38,6.92,-4.05,-11.39,-5.99,-17.06,-13.25,7.14,-5.73,-0.71,-15.28,-26.67,-31.08,-25.71,36.07,14.55,7.84,3.85,-38.55,-15.87,-9.09,-11.11,,2.83,-3.00,9.38
CRZ_qq,,,,10.71,6.13,109.42,-57.62,-7.88,,-13.01,-5.98,8.18,9.66,29.12,47.77,13.25,4.61,-30.68,18.34,17.77,-34.39,-50.80,-10.33,-1.82,-9.88,7.53,40.13,0.45,14.03,9.92,5.78,12.29,6.08
CRZ_sq,,,,14.06,8.90,8.81,-8.67,5.70,,-2.35,-15.66,12.14,-10.19,2.13,4.17,-1.33,-5.41,-12.86,-9.84,-7.27,1.96,59.62,-24.10,-12.70,-1.82,-5.56,3.92,-5.66,-4.00,6.25,6.86,-11.01,8.25
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,75.54,-16.30,,,,-4.73,3.44,32.90,147.80,59.99,39.23,25.10,-43.53,-63.74,-67.39,-70.71,-24.20,-4.27,-11.08,61.64,127.59,171.40,250.35,133.24,2.40,-16.08,-17.18,-24.94,-14.80,-6.33,-13.13,-14.87
RMO_sy,,-8.92,14.96,,,,-10.41,3.26,8.14,-0.56,10.71,-1.66,-2.95,10.42,0.54,10.70,5.86,2.19,-5.92,-2.83,-2.77,-8.56,-0.51,-5.11,-0.80,7.12,-10.57,1.67,13.34,13.20,7.42,8.93,-10.55
RMO_qq,,,,0.24,-16.99,-30.03,63.62,8.84,6.65,30.47,5.64,-5.29,-4.17,-41.11,-32.15,-14.83,-13.94,52.42,-14.32,-20.89,56.45,114.61,2.17,2.13,4.16,-5.78,-16.27,0.79,-5.60,6.95,-7.94,-6.53,-7.49
RMO_sq,,,,-11.52,-2.58,-0.07,4.01,1.98,2.03,-8.12,15.79,-9.41,0.69,4.55,5.43,-0.25,-3.71,0.92,-2.94,3.02,-3.66,-5.09,5.61,-1.75,0.72,2.49,-11.83,11.70,12.28,2.37,-16.33,13.26,-7.79
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-1.44,30.15,,,,17.50,23.13,24.49,132.18,56.49,42.55,38.51,-31.62,-56.96,-61.87,-66.31,-18.00,5.09,,89.52,155.30,192.45,240.62,100.85,-14.40,-21.48,-7.07,1.19,43.33,48.36,24.62,15.66
RMT_sy,,-1.05,-2.85,,,,0.43,-4.69,-19.58,-17.92,2.35,6.86,25.96,22.23,-3.25,-1.61,4.65,-2.26,6.72,,2.67,14.81,11.54,18.49,5.01,-4.79,-13.97,-10.64,-5.03,3.25,8.50,-5.13,-9.32
RMT_qq,,,,3.21,-0.10,-30.03,62.87,8.16,1.00,30.48,9.78,-1.47,-1.86,-35.58,-30.91,-12.70,-13.29,56.81,-11.46,-16.93,64.33,111.24,1.43,-3.25,-3.10,-9.98,-6.96,14.51,5.51,27.51,-3.69,-3.82,-2.08
RMT_sq,,,,0.29,-2.37,1.94,0.62,-4.83,-17.62,4.05,25.48,-0.64,-2.90,0.96,-0.68,1.04,3.28,-5.70,8.44,-5.93,6.72,5.46,5.35,-0.07,-5.43,-4.38,-4.81,3.80,0.51,3.95,0.04,-9.23,-3.93
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,6.93,22.80,,,,13.29,19.44,26.04,135.02,57.10,41.91,35.89,-34.11,-58.40,-63.08,-67.27,-19.40,2.95,-2.64,82.55,148.50,187.26,242.97,108.06,-10.81,-20.23,-9.64,-6.03,25.13,30.72,11.42,4.52
RM_sy,,-6.78,7.72,,,,-9.93,-8.41,5.91,-1.75,7.23,9.89,0.12,8.00,-3.72,-1.50,3.92,0.80,9.69,10.71,4.75,2.56,-8.02,-2.71,-4.62,-1.18,-5.70,-7.39,3.03,-2.64,5.41,4.05,-0.92
RM_qq,,,,2.67,-3.31,-30.01,63.06,8.25,2.03,30.50,8.99,-2.22,-2.30,-36.72,-31.19,-13.20,-13.41,55.83,-12.11,-17.91,62.37,112.13,1.61,-2.00,-1.50,-9.07,-9.13,11.01,2.44,21.08,-5.07,-5.37,-3.90
RM_sq,,,,-6.25,-8.11,2.81,1.69,-4.67,6.26,-4.63,11.00,-2.30,-3.19,2.87,-1.05,-0.06,2.14,-0.21,7.67,0.87,-3.35,-2.29,-3.44,6.69,-5.24,1.23,-7.85,4.78,5.42,-4.34,-0.23,3.43,0.38
COP,480000,234000,455000,473000,526000,970000,445000,402000,375000,315000,300000,320000,342000,487000,727000,819000,906000,624000,727000,898000,593000,286000,268000,269000,249000,262000,343000,338000,369000,381000,394000,424000,448000
COP_yy,,-51.25,94.44,,,,-2.20,-15.01,-28.71,-67.53,-32.58,-20.40,-8.80,54.60,142.33,155.94,164.91,28.13,,9.65,-34.55,-54.17,-63.14,-70.04,-58.01,-8.39,27.99,25.65,48.19,45.42,14.87,25.44,21.41
COP_sy,,29.58,-22.19,,,,33.06,19.38,-6.47,-11.00,-16.77,-6.17,0.69,-2.62,0.75,-5.19,-4.47,9.23,,-2.19,-3.60,0.70,10.69,5.97,6.72,-5.94,4.14,-1.41,-8.39,-7.81,-9.27,-10.00,-0.38
COP_qq,,,,3.96,11.21,84.41,-54.12,-9.66,-6.72,-16.00,-4.76,6.67,6.88,42.40,49.28,12.65,10.62,-31.13,16.51,23.52,-33.96,-51.77,-6.29,0.37,-7.43,5.22,30.92,-1.46,9.17,3.25,3.41,7.61,5.66
COP_sq,,,,6.61,19.77,-2.91,7.33,-4.35,-6.17,-7.61,0.37,7.84,0.69,-10.65,3.85,1.48,1.46,2.16,-7.75,2.29,,6.72,1.40,-2.07,0.70,-5.94,12.27,-7.28,-6.43,-5.34,10.48,-8.03,3.57
CSP,-919000,-1427000,-371000,-357000,-234000,-116000,-191000,-140000,-223000,-144000,-120000,-88000,9000,-26000,69000,82000,1000,39000,27000,56000,59000,37000,27000,43000,31000,21000,101000,99000,121000,159000,143000,142000,130000
CSP_yy,,-55.28,74.00,,,,48.52,60.78,4.70,-24.14,37.17,37.14,104.04,81.94,157.50,193.18,-88.89,250.00,-60.87,-31.71,5800.00,-5.13,,-23.21,-47.46,-43.24,274.07,130.23,290.32,657.14,41.58,43.43,7.44
CSP_sy,,32.35,55.56,,,,8.57,-8.96,-1.25,1.20,-18.42,49.18,,-23.81,-16.13,-53.85,-54.43,-18.75,3.85,76.19,105.56,42.31,,-21.62,-17.57,-33.78,-3.57,-13.79,-24.59,-14.29,-16.67,-24.00,-19.57
CSP_qq,,,,3.77,34.45,50.43,-64.66,26.70,-59.29,35.43,16.67,26.67,110.23,-388.89,365.38,18.84,-98.78,3800.00,-30.77,107.41,5.36,-37.29,-27.03,59.26,-27.91,-32.26,380.95,-1.98,22.22,31.40,-10.06,-0.70,-8.45
CSP_sq,,,,-4.29,19.40,3.75,-8.43,-19.74,29.51,6.33,-26.19,46.77,-13.19,-18.99,-18.75,-19.23,-14.29,44.44,3.85,37.04,,,-24.32,3.57,5.17,-19.67,10.20,-7.41,-8.00,-8.70,7.14,-15.56,-2.63
