,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CZOCurrent_sy,,-50.42,,,,-40.26,-46.51,-44.31,-15.95,35.44,63.20,41.19,26.60,-12.11,-17.23,-0.50,-11.90,40.22,32.78,30.11,0.60,-7.85,-32.12,-14.01,30.92,-15.20,-4.68,36.20,5.94,15.02,34.53,-38.14,-24.04,-46.61,-30.76,-8.00,-30.67,59.58,6.11,-13.92,2.83,-9.01,17.69,20.81,40.08,2.45,-22.75,-4.55,-5.26,0.71,13.50,-1.41
CZOCurrent_qq,,,1.21,-8.95,-20.81,2801.90,-17.28,3.40,-8.98,-46.47,2.74,-8.37,2.18,86.83,22.17,6.24,129.87,1877.68,-74.23,163.97,-93.21,-14.93,-35.60,-18.46,19.72,-35.24,20.92,23.81,-18.28,45.81,-24.85,-26.91,-3.04,17.88,-3.25,33.39,7.21,-28.42,-31.53,5.28,-18.23,-1.44,76.71,22.66,123.06,337049.98,-99.93,-70.72,42.31,-43.93,53.41,198.62
CZOCurrent_sq,,,5.90,-0.14,-22.48,-27.12,-5.19,3.97,17.01,17.43,14.24,-10.05,4.91,-18.48,7.60,8.13,-7.10,29.74,1.89,5.95,-28.17,18.84,-24.95,34.23,9.35,-23.02,-15.64,91.80,-14.94,-16.42,-1.33,-11.81,4.44,-41.25,27.95,17.18,-21.29,35.22,-14.93,-4.94,-5.97,19.66,10.03,-2.41,9.02,-12.49,-17.03,20.58,8.21,-6.97,-6.50,4.74
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,-7.37,-436.78,,,,130.54,113.03,117.76,,-6.39,34.54,-2.13,,37.87,31.26,44.14,,-5.89,-7.34,-9.57,,-4.82,7.94,-17.62,,5.55,-17.25,-0.26,31.31,-10.74,27.64,69.94,-6.42,17.57,11.34,-4.26,5.39,3.60,5.15,-7.79,-23.78,-54.65,-57.65,-49.72,-32.44,22.69,18.16,12.62,13.04,38.83,9.32,-16.65
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,-76.23,6.21,122.54,-18.04,-24.81,27.87,26.90,-23.28,8.07,-6.98,29.66,5.77,2.89,2.15,-10.05,-0.46,1.31,-0.31,-0.52,-5.26,14.88,-23.91,20.75,,-9.93,-8.28,58.96,-32.02,28.78,22.12,-12.47,-14.59,21.96,5.00,-3.64,-16.04,23.78,-7.92,-20.35,-50.04,15.59,9.31,7.03,-9.27,11.32,4.18,7.43,11.44,-12.35,-20.57
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-7.33,-120.21,,,,782.28,375.48,515.53,2588.36,-45.96,-6.80,-27.42,-29.63,35.81,34.06,118.73,87.80,56.77,37.63,0.41,-20.38,-21.10,-7.68,-31.63,4.87,14.00,-6.69,15.84,46.46,-15.62,4.26,31.33,-36.37,-8.82,-4.38,-16.24,7.68,3.40,-1.07,-11.48,-35.16,-62.53,-55.04,-39.52,12.42,164.35,101.23,65.77,28.25,17.45,0.50,-24.23
