,2007/Q4,2008/Q4,2009/Q4,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1
ZNPO_sq,,,,,13.60,-54.95,-42.82,-275.96,-9.23,160.28,45.11,0.75,23.76,-26.53,1.83,115.24,-18.83,26.74,46.38,-34.43,12.38,-9.16,-15.08,-0.18,-2.74,-51.04,7.41,-17.25,-70.97,69.42,-27.80,-157.40,-119.05,143.67,-669.11
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,149.32,,,,,,,,,,-69.03,-25.75,-46.41,188.89,253.05,398.06,60.47,-28.26,-26.62,-47.38,242.25,31.78,10.15,-38.80,-59.72,25.01,-24.48,-158.87,-68.37,-46.64,-258.85,429.69,751.73
ZFI_sy,,,11.93,,,,,,,,,,0.50,125.13,13.04,14.42,30.35,-30.97,-17.28,-13.89,2.40,21.86,19.96,10.94,-4.41,-16.20,-5.91,-9.74,-6.47,2.79,-29.93,-5.31,-5.88,17.48,26.17
ZFI_qq,,,,,,,,,,-60.43,74.41,-53.07,-4.35,-5.15,25.87,152.97,16.90,33.81,-59.45,13.09,19.57,-4.05,163.78,-56.46,-0.05,-46.69,73.63,35.12,-39.62,-141.56,193.31,127.91,-279.74,186.25,141.05
ZFI_sq,,,,,,,,,,-27.90,63.26,0.27,-14.85,61.52,-18.03,1.50,-3.00,-14.47,-1.77,5.67,15.34,1.79,-3.30,-2.28,-0.62,-10.76,8.57,-6.26,2.98,-1.92,-25.99,26.67,2.36,22.42,-20.52
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-9.05,32.61,,,-0.17,,-2.20,,0.76,-2.93,-18.29,,-16.93,-19.01,-3.82,-2.31,-1.03,-0.72,-3.86,-7.02,-9.25,-7.26,-4.35,-1.48,-0.91,-0.76,-3.16,-3.06,-0.64,4.65,6.45,7.09,6.86,6.38
DTAR_sy,,-8.04,-29.25,,,-35.93,,-27.29,,83.19,91.50,94.65,,8.72,9.42,-0.30,5.61,2.50,2.32,7.17,1.78,4.05,3.37,1.62,-0.22,-2.90,-2.01,-4.85,-12.57,-10.94,-12.39,-12.31,-4.92,-6.72,-7.55
DTAR_qq,,,,,,,3.33,0.91,,,-0.46,-15.05,-0.86,-0.92,-2.95,0.88,0.71,0.37,-2.64,-2.32,-2.60,-2.03,-0.50,0.75,0.32,-1.46,-0.35,-1.69,0.42,0.99,4.96,,1.03,0.78,4.48
DTAR_sq,,,,,,,-4.75,5.15,,,-0.43,6.87,0.14,2.02,0.21,-2.63,6.08,-0.98,0.03,1.99,0.75,1.23,-0.63,0.26,-1.07,-1.49,0.29,-2.64,-9.10,0.34,-1.34,,-1.44,-1.56,-2.22
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-26.90,270.55,,,-1.39,,-26.06,,6.65,-24.56,-72.61,,-63.86,-66.27,-13.64,-8.38,-3.82,-2.44,-12.50,-21.52,-27.21,-21.13,-12.87,-4.41,-2.66,-2.20,-8.81,-8.60,-1.80,14.62,20.30,22.79,22.44,23.25
CG_sy,,-24.20,-55.61,,,-49.30,,-37.38,,174.93,197.39,216.05,,22.55,24.50,-2.64,15.60,6.13,5.17,19.45,3.49,11.12,9.36,4.54,-0.63,-7.85,-5.44,-12.27,-27.85,-23.28,-25.91,-24.87,-8.31,-12.44,-13.49
CG_qq,,,,,,,35.82,10.93,,,-3.92,-59.72,-3.29,-3.45,-10.33,3.15,2.59,1.37,-9.04,-7.50,-7.98,-5.98,-1.45,2.19,0.96,-4.26,-0.98,-4.72,1.19,2.87,15.57,,3.29,2.57,16.34
CG_sq,,,,,,,-8.43,11.64,,,-0.95,18.64,-0.74,5.07,0.62,-7.22,17.85,-3.54,-0.29,5.38,2.11,3.57,-1.86,0.73,-2.94,-3.96,0.70,-6.54,-20.18,2.11,-2.74,,-2.58,-2.49,-3.92
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-23.09,430.61,,,-15.61,,-43.72,,-8.88,-28.34,-73.13,,-67.54,-67.27,-22.72,-23.23,-17.78,-3.72,-28.15,-28.38,-38.57,-63.72,25.49,34.51,-84.90,-78.09,-32.92,-37.95,679.51,610.92,-3.01,5.21,-23.95,4.65
LDER_sy,,-27.75,-49.76,,,-45.21,,-36.49,,257.73,273.35,342.58,,28.01,23.70,-3.81,-20.87,-25.05,-14.08,-18.58,25.39,23.88,-2.07,54.50,8.38,-30.92,-23.32,-24.96,-34.99,8.82,4.36,-22.35,-10.64,-22.75,-12.00
LDER_qq,,,,,,,22.21,4.77,,,-3.88,-60.72,-4.47,-10.02,-3.06,-7.25,-5.10,-3.64,13.52,-30.78,-5.41,-17.36,-32.96,139.45,1.39,-90.73,-2.68,632.97,-6.21,16.52,-11.25,,1.74,-15.78,22.14
LDER_sq,,,,,,,-4.25,-3.98,,,-0.07,13.82,9.20,3.05,-3.43,-11.49,-10.16,-2.39,10.71,-16.13,38.36,-3.57,-12.48,32.32,-2.94,-38.54,-2.86,29.50,-15.92,2.89,-6.84,,-3.24,-11.05,6.13
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-1.09,-68.54,,,83.35,,80.91,,14.11,14.78,27.68,,33.89,33.26,28.67,45.28,67.88,23.67,57.33,36.54,27.61,158.08,-24.03,-25.58,576.54,356.75,45.68,54.41,-87.25,-85.87,4.35,-5.35,31.21,7.50
PZAT_sy,,34.44,38.29,,,46.12,,13.40,,-63.76,-63.35,-42.02,,1.41,-6.83,-5.74,38.17,54.11,34.81,51.84,-19.70,-19.84,19.87,-39.04,-18.83,-24.21,-42.95,37.22,47.02,34.52,44.71,7.06,1.96,22.70,12.00
PZAT_qq,,,,,,,1.26,5.54,,,1.85,17.40,4.52,7.13,1.37,13.35,18.02,23.79,-25.32,44.21,2.42,15.70,51.02,-57.55,0.34,951.82,1.96,-86.46,6.35,-13.14,12.95,,-3.53,20.42,-7.46
PZAT_sq,,,,,,,9.37,-37.92,,,10.60,-1.78,-5.32,-1.41,1.61,-0.63,38.79,9.97,-11.12,11.93,-26.60,9.78,32.90,-43.08,-2.25,2.50,0.03,36.91,4.73,-6.21,7.61,,-0.26,12.87,-1.78
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,13.41,-3.84,,,9.73,,-6.33,,-18.22,-14.66,15.82,,8.66,11.66,-19.89,-20.00,-33.77,-23.09,-29.53,-18.58,-6.47,-30.50,14.86,12.65,-32.71,-22.15,-13.80,-14.89,57.23,47.10,-4.29,-0.01,-11.37,-12.56
PELDR_sy,,5.01,-8.90,,,32.45,,-6.33,,-6.56,-10.70,-1.61,,-5.68,3.49,-10.75,-17.18,-23.90,-16.76,-20.44,3.09,13.66,2.57,13.80,-3.10,-2.88,-3.57,-4.05,5.46,0.72,-0.10,0.17,-1.01,2.61,4.84
PELDR_qq,,,,,,,-6.39,-5.85,,,-2.31,27.76,-12.67,-0.32,0.38,-8.33,-12.78,-17.48,16.58,-16.01,0.77,-5.21,-13.37,38.81,-1.17,-43.37,0.22,53.70,-2.42,4.61,-6.24,,1.94,-7.27,-7.49
PELDR_sq,,,,,,,-3.68,0.49,,,-7.95,10.72,-6.25,-1.30,1.01,-4.52,-13.00,-9.30,10.48,-8.74,12.73,-0.01,-0.30,1.26,-4.01,0.22,-1.00,0.75,5.51,-4.29,-1.81,,4.27,-0.78,0.32
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,8.75,9.76,,,-11.88,,-20.02,,-12.27,-1.78,14.81,,7.19,13.57,-3.49,-7.63,-7.18,-0.29,-6.32,1.30,0.57,-22.35,22.13,18.28,-31.21,-21.72,-11.22,-14.12,59.82,37.67,-12.57,-11.05,-21.52,-12.10
TSF_sy,,3.13,16.82,,,17.08,,7.90,,-2.59,-4.52,-4.48,,-11.19,-14.00,-6.47,-12.42,-2.43,2.34,-6.85,16.29,11.31,10.05,13.40,3.16,1.95,0.57,1.15,-1.05,-2.39,-2.68,-2.08,4.82,6.69,7.50
TSF_qq,,,,,,,-10.31,-5.41,,,0.42,10.56,-0.16,-3.30,6.40,-6.05,-4.45,-2.83,14.30,-11.73,3.32,-3.53,-11.75,38.84,0.06,-43.89,0.42,57.46,-3.21,4.42,-13.50,,-1.53,-7.86,-3.12
TSF_sq,,,,,,,2.78,-3.65,,,0.74,-3.61,-2.13,-6.55,-2.45,4.82,-8.35,4.11,2.33,-4.60,14.41,-0.35,1.17,-1.69,4.08,-1.51,-0.20,-1.13,1.82,-2.84,-0.50,,9.00,-1.11,0.26
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-14.69,60.60,,,-22.47,,-16.05,,0.38,4.54,-16.38,,-18.03,-17.53,4.71,16.00,61.23,46.17,53.95,41.35,8.75,22.45,12.99,13.55,5.71,0.89,6.57,-0.17,4.74,-12.76,-18.05,-21.70,-22.52,7.72
ZKO_sy,,9.57,38.51,,,-45.81,,-25.19,,33.01,91.27,52.71,,75.78,26.95,10.07,-26.80,51.08,46.35,92.99,112.50,14.15,11.75,1.99,-8.79,-16.37,-8.04,-9.13,-19.00,10.97,-9.07,-5.79,-6.37,-23.43,-13.95
ZKO_qq,,,,,,,-1.73,2.11,,,2.35,-18.33,1.99,-3.85,2.97,3.70,13.00,33.63,-6.65,9.22,3.75,2.81,5.11,0.78,4.26,-4.29,0.32,6.46,-2.33,0.42,-16.44,,-6.69,-0.62,16.16
ZKO_sq,,,,,,,5.19,9.81,,,51.26,-12.33,55.14,-14.56,9.24,-23.98,3.18,76.32,5.82,0.24,13.60,-5.28,3.60,-8.51,1.59,-13.15,13.93,-9.59,-9.45,18.99,-6.64,,-10.01,-2.70,4.92
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,11.99,-50.25,,,-3.90,,28.07,,-4.78,24.60,143.42,,91.01,94.70,7.52,7.14,18.36,14.74,27.26,34.59,26.08,28.85,16.65,11.46,5.26,1.82,9.87,4.93,4.26,-14.89,-20.61,-23.25,-23.62,-7.50
OSF_sy,,9.54,79.53,,,-47.77,,-46.82,,-1.17,60.44,193.01,,80.14,28.88,15.67,-28.49,29.39,33.73,57.80,95.32,13.39,8.57,1.56,-5.16,-7.90,-3.90,1.80,-8.15,18.10,10.25,8.29,10.95,1.78,-3.65
OSF_qq,,,,,,,-21.19,-8.29,,,3.14,79.16,1.63,1.71,5.13,-1.06,1.27,12.36,1.92,9.73,7.10,5.26,4.16,-0.66,2.33,-0.59,0.75,7.20,-2.27,-1.23,-17.75,,-5.52,-1.70,-0.39
OSF_sq,,,,,,,-8.40,-49.08,,,48.70,-7.01,45.94,-10.73,6.39,-16.55,-9.77,61.52,9.96,-1.53,11.68,-6.23,5.29,-7.89,4.29,-8.94,9.87,-2.43,-5.90,17.08,2.57,,-3.59,7.41,-2.90
NetDebt,76001000000,71069000000,152950000000,155440000000,,124276000000,135416000000,136196000000,,124838000000,126005000000,109275000000,106161000000,104640000000,104848000000,122603000000,131908500000,146724400000,160466500000,163435800000,161472100000,163747900000,159441800000,159500300000,163739900000,149385200000,157794600000,149563700000,148372800000,147671400000,165117800000,165117800000,172498200000,169285700000,176329000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-0.85,65.53,,,-5.06,,132.77,,75.06,-6.64,-61.80,,-44.09,-32.90,20.47,21.38,33.16,60.52,44.21,28.22,15.74,9.00,8.61,45.52,44.97,30.08,8.28,-7.41,29.10,57.79,304.37,218.67,127.99,609.27
NetDebtEBITDA_sy,,28.40,61.60,,,-59.08,,51.18,,136.16,79.82,23.63,,7.36,3.41,4.90,26.40,7.03,16.04,25.69,-5.84,1.71,4.76,2.52,18.65,15.86,10.45,15.09,-3.73,17.51,35.88,107.56,124.75,-51.75,-59.76
NetDebtEBITDA_qq,,,,,,,45.83,65.59,,,-22.22,-32.24,5.50,0.56,-6.66,21.65,6.30,10.32,12.51,9.29,-5.48,-0.42,5.96,8.90,26.64,-0.80,-4.92,-9.35,8.30,38.32,16.21,132.30,-14.65,-1.04,261.51
NetDebtEBITDA_sq,,,,,,,23.20,41.56,,,-6.19,-2.67,5.69,11.26,-9.64,-1.27,27.35,-5.79,-2.04,6.94,-4.59,1.75,0.90,4.66,10.42,-0.64,-3.80,9.05,-7.63,21.27,11.24,66.57,0.02,-73.96,-7.22
DebtFin,48487000000,49158000000,122753000000,118628000000,,92410000000,100261000000,96504000000,,82713000000,83294000000,55832000000,57544000000,47931000000,52119000000,66033000000,72384500000,91310400000,102423200000,89447100000,89283900000,101818300000,108506500000,104110500000,108111200000,87676900000,104529200000,95099300000,89573300000,83854800000,81874900000,81874900000,84617400000,73311800000,75447400000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,7.50,92.06,,,-12.04,,116.11,,55.98,-16.64,-72.45,,-61.35,-49.54,26.99,22.89,80.92,106.11,46.54,29.20,15.64,16.22,29.53,73.77,36.84,26.62,5.48,-15.34,24.91,18.11,215.35,158.94,73.88,512.03
DebtFinEBITDA_sy,,189.39,3033.66,,,-69.18,,13.52,,288.31,50.46,-68.89,,-41.21,-32.29,44.01,176.74,188.81,215.12,111.99,3.36,0.97,7.08,13.07,35.32,47.14,2.05,13.84,-13.76,-12.33,18.14,95.29,102.15,-59.89,-63.02
DebtFinEBITDA_qq,,,,,,,45.21,58.47,,,-22.40,-47.63,11.93,-15.02,1.29,31.81,8.31,25.11,15.40,-6.29,-4.51,11.98,15.98,4.45,28.11,-11.82,7.31,-12.99,2.82,30.11,1.47,132.30,-15.57,-12.63,257.18
DebtFinEBITDA_sq,,,,,,,106.92,234.59,,,-19.82,-30.82,-0.14,6.13,-7.66,47.15,91.90,10.76,0.75,-1.01,-6.43,8.20,6.84,4.54,11.98,17.66,-25.90,16.62,-15.18,19.61,-0.15,92.77,-12.20,-76.27,-7.94
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,31.26,-69.03,,,23.97,,52.55,,-5.15,19.16,191.03,,133.02,136.10,2.71,-7.63,-26.58,-21.50,-17.35,-4.79,15.92,5.22,3.24,-1.85,-0.41,0.92,3.09,5.10,-0.48,-2.43,-3.11,-1.96,-1.43,-14.12
SP1_sy,,2.28,21.98,,,46.61,,17.07,,-35.86,-41.88,-32.03,,-13.86,-2.70,0.79,-6.36,-15.74,-14.93,-17.51,-7.66,2.23,-0.59,0.52,0.44,4.17,2.79,8.76,15.33,11.81,14.13,10.86,6.49,6.89,9.66
SP1_qq,,,,,,,-19.79,-10.19,,,0.78,119.33,-0.35,5.79,2.11,-4.58,-10.39,-15.91,9.17,0.46,3.24,2.38,-0.91,-1.43,-1.85,3.88,0.41,0.70,0.06,-1.64,-1.56,,1.25,-1.10,-14.24
SP1_sq,,,,,,,-1.20,-16.25,,,-10.47,-2.05,-2.77,1.03,1.13,1.46,-9.67,-9.10,2.11,-1.61,1.12,0.63,-0.71,-0.51,1.04,4.36,-2.02,5.27,7.15,1.17,0.01,,2.92,1.55,2.61
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,14.72,-5.00,,,7.87,,-7.70,,-11.92,-9.01,12.03,,8.66,11.66,-11.00,-20.00,-33.77,-23.09,-29.53,-18.58,-6.47,-30.50,14.86,12.65,-32.71,-22.15,-13.80,-14.89,57.23,47.10,-4.29,-0.01,-11.37,-12.56
SP2_sy,,4.03,-10.46,,,30.42,,-7.70,,-2.96,-8.29,-0.77,,-5.39,4.88,-5.01,-17.46,-24.47,-17.65,-21.11,2.42,12.58,2.16,13.07,-2.85,-3.01,-3.72,-4.52,4.28,1.89,0.91,1.48,-0.55,1.86,4.02
SP2_qq,,,,,,,-5.43,-6.60,,,-2.31,15.00,-2.97,-0.32,0.38,-8.33,-12.78,-17.48,16.58,-16.01,0.77,-5.21,-13.37,38.81,-1.17,-43.37,0.22,53.70,-2.42,4.61,-6.24,,1.94,-7.27,-7.49
SP2_sq,,,,,,,-3.59,-2.57,,,-8.89,5.42,-0.24,-1.27,1.01,-4.52,-13.30,-9.66,10.13,-8.54,12.55,-0.70,-0.06,1.23,-3.30,-0.85,-0.80,0.39,5.61,-3.13,-1.75,,3.50,-0.78,0.33
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-44.78,70.49,,,-37.93,,-27.62,,77.46,-2.04,324.12,,256.35,288.63,-39.95,-53.87,-66.76,-12.96,-32.43,-50.69,-53.14,-80.81,-13.17,-40.76,47.12,-52.35,-67.32,-16.53,-35.48,45.29,-2.99,-92.82,-53.93,-84.57
CAR_sy,,,-45.66,,,2402.26,,-27.62,,-17.08,14.87,135.67,,-80.93,-85.28,-68.58,-61.62,-14.30,-41.43,-64.96,-36.62,-70.51,25.09,42.25,-73.68,-34.39,-54.65,-0.99,37.11,43.22,15.71,-26.80,-38.99,-33.07,-42.11
CAR_qq,,,,,,,22.87,-7.07,,,-32.17,302.36,23.82,5.46,-26.03,-37.83,-4.88,-24.02,93.73,-51.74,-30.59,-27.78,-20.68,118.38,-52.64,79.34,-74.31,49.78,20.96,38.61,-42.14,,-91.05,789.66,-80.62
CAR_sq,,,,,,,-66.53,-75.36,,,-53.63,-49.46,54.03,-47.18,-64.20,7.88,88.15,17.94,-75.53,-35.45,240.28,-45.12,3.77,-26.60,-37.03,36.79,-28.28,60.26,-12.80,42.89,-42.05,,-27.32,56.77,-49.88
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,28.36,-8.61,,,0.15,,-17.69,,-10.97,-6.57,4.71,,28.70,23.47,8.10,-32.84,-49.48,-29.11,-47.32,-35.42,-22.40,-58.29,8.09,-4.89,-33.22,-10.48,-22.86,-15.13,41.15,53.51,4.55,17.68,1.70,-19.58
QR_sy,,104.83,-60.12,,,315.16,,1.79,,-1.06,-27.98,-22.27,,-50.69,-8.81,2.79,-36.85,-40.41,-41.42,-51.52,-28.25,-4.97,-28.82,23.37,1.62,2.09,-3.47,-16.05,-12.58,-0.58,22.51,-0.82,20.53,-4.41,-2.03
QR_qq,,,,,,,-7.14,-9.84,,,-2.55,1.04,29.08,1.26,-6.51,-11.54,-19.81,-23.82,31.16,-34.25,-1.70,-8.47,-29.50,70.38,-13.50,-35.73,-5.49,46.82,-4.83,6.89,2.78,,7.11,-7.62,-18.72
QR_sq,,,,,,,-14.09,-18.34,,,-37.46,-11.87,24.69,-28.25,15.66,-0.66,-23.40,-32.30,13.70,-17.78,13.37,-10.33,-14.84,42.50,-6.62,-9.91,-19.48,23.93,-2.76,2.46,-0.78,,18.17,-18.74,1.68
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,22.34,0.63,,,-0.36,,-16.56,,-16.74,-9.22,17.46,,11.08,17.92,-12.91,-24.75,-44.35,-32.40,-42.73,-33.10,-15.98,-44.80,16.33,14.49,-32.14,-18.37,-26.22,-24.85,49.16,55.94,9.41,18.73,3.76,-12.83
CR_sy,,9.89,-29.07,,,111.11,,-18.94,,-6.20,-25.32,0.12,,-37.44,-5.67,-11.99,-27.81,-41.39,-36.61,-44.42,-22.59,0.28,-25.30,19.01,4.81,-8.70,-4.21,-8.21,-5.52,18.20,26.41,5.37,15.21,15.95,7.20
CR_qq,,,,,,,-10.37,-7.56,,,-2.27,19.60,-3.04,-1.99,3.76,-11.67,-16.22,-27.52,26.03,-25.17,-2.12,-8.98,-17.21,57.71,-3.67,-46.05,-0.41,42.53,-1.88,7.10,4.12,,6.48,-6.41,-12.52
CR_sq,,,,,,,-8.04,-24.45,,,-26.78,1.28,-1.22,-14.60,10.41,-5.51,-18.97,-30.67,19.41,-17.15,12.85,-10.18,-11.05,32.00,-0.61,-21.76,-6.67,26.48,2.29,-2.12,-0.19,,11.85,-1.48,-7.72
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-44.78,70.49,,,-37.93,,-27.62,,77.46,-2.04,324.12,,256.35,288.63,-39.95,-53.87,-66.76,-12.96,-32.43,-50.69,-53.14,-80.81,-13.17,-40.76,47.12,-52.35,-67.32,-16.53,-35.48,45.29,-2.99,-92.82,-53.93,-84.57
PP_sy,,,-45.66,,,2402.26,,-27.62,,-17.08,14.87,135.67,,-67.77,-46.75,-26.71,-46.11,-49.30,-15.28,-42.07,-16.22,-46.35,-71.65,3.07,-69.94,-0.50,-26.59,-29.41,-35.31,-10.17,-39.73,-24.90,193.35,-61.32,-42.11
PP_qq,,,,,,,22.87,-7.07,,,-32.17,302.36,23.82,5.46,-26.03,-37.83,-4.88,-24.02,93.73,-51.74,-30.59,-27.78,-20.68,118.38,-52.64,79.34,-74.31,49.78,20.96,38.61,-42.14,,-91.05,789.66,-80.62
PP_sq,,,,,,,-66.53,-75.36,,,-53.63,-49.46,54.03,-10.71,-23.39,-30.44,13.25,-15.99,28.02,-52.43,63.77,-46.21,-32.34,72.92,-52.23,78.04,-50.08,66.28,-56.22,147.25,-66.51,,70.99,-67.40,-49.88
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,36.67,-6.01,,,1.38,,-18.50,,-29.97,-17.94,-15.19,,-9.97,-7.45,-1.08,-20.95,-38.93,-37.07,-51.73,-29.70,-10.62,-44.78,15.06,3.01,-48.43,0.44,-8.03,-13.52,81.69,55.25,6.16,34.89,12.75,-27.96
RCLR_sy,,87.03,-46.95,,,125.12,,-27.30,,-21.05,-28.36,-2.19,,-6.45,-0.67,-27.47,-40.88,-36.16,-35.19,-33.53,-4.23,16.85,4.70,18.49,20.67,-25.19,-14.76,-14.02,-21.62,29.03,24.17,22.79,32.81,0.77,9.70
RCLR_qq,,,,,,,-13.45,-9.54,,,1.42,-6.50,-4.53,-0.56,4.26,-0.07,-23.70,-23.18,7.43,-23.35,11.12,-2.32,-33.62,59.70,-0.51,-51.10,29.27,46.24,-6.46,2.75,10.45,,18.86,-14.12,-29.42
RCLR_sq,,,,,,,6.72,-10.70,,,-3.17,21.92,-5.99,-15.71,2.81,-10.97,-23.36,-8.99,4.38,-8.70,10.42,11.05,-6.47,3.32,12.45,-31.15,6.57,4.22,2.50,13.34,2.55,,10.86,-14.01,11.65
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,214.81,-15.88,,,27.37,,-53.23,,-58.82,-53.72,128.41,,88.19,161.22,-52.77,-120.04,-242.11,-145.47,-378.29,-650.00,-34.62,-449.28,49.36,43.53,-99.47,-40.93,-123.86,-115.89,56.68,50.82,-4.57,10.99,-25.78,-36.14
KP_sy,,80.21,-1861.84,,,242.45,,11.55,,-13.75,-70.59,47.71,,-63.86,93.62,-52.30,-254.03,-530.66,-279.78,-764.82,7.36,48.72,9.66,53.24,-20.94,-40.22,-47.36,-61.63,29.65,20.34,9.50,1.63,-7.77,14.33,32.22
KP_qq,,,,,,,-30.51,-41.20,,,-21.90,190.24,-12.77,-4.82,8.40,-47.53,-137.01,-575.00,65.31,-221.15,0.26,-21.15,-41.53,70.39,-11.24,-327.92,,52.97,-7.28,14.14,-13.53,,8.68,-21.32,-22.88
KP_sq,,,,,,,-24.76,-63.14,,,-74.34,85.11,8.51,-29.87,37.46,-54.40,-450.36,-96.08,42.62,-68.64,51.18,-8.54,-1.09,12.72,-26.28,-25.84,,4.27,45.04,-42.50,-20.70,,39.79,-13.28,4.50
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,145.12,11.53,,,-12.94,,-66.67,,-67.64,-64.15,135.40,,144.64,228.53,-44.48,-123.71,-280.00,-172.43,-502.88,-912.73,-65.35,-469.27,47.39,39.68,-110.88,-38.32,-98.30,-86.25,60.96,54.97,-9.05,17.93,2.04,-9.42
PKKO_sy,,-667.24,62.53,,,388.31,,-92.64,,161.31,97.27,1827.86,,71.42,157.51,26.17,281.32,218.32,138.11,-25.34,-32.93,-38.94,-37.68,65.68,29.30,-32.89,-22.50,-40.59,-78.57,-66.41,-70.06,-56.74,-13.45,-29.97,-27.60
PKKO_qq,,,,,,,-30.07,-47.27,,,-22.53,246.26,-7.20,-1.72,4.04,-41.48,-139.63,-646.18,58.14,-225.49,0.39,-21.83,-44.12,69.92,-14.21,-325.89,5.46,56.87,-7.27,10.74,-9.06,-4.43,19.27,-6.54,-21.82
PKKO_sq,,,,,,,4.63,-84.12,,,-21.01,55.19,-0.85,41.05,18.65,-23.96,199.65,17.75,-11.25,-76.16,169.22,7.19,-9.42,-36.62,110.10,-44.37,4.61,-51.41,-24.23,-12.78,-6.77,-29.79,51.59,-29.43,-3.61
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-5.96,-3.99,,,13.54,,-2.06,2.61,9.85,32.23,38.70,28.31,21.20,11.66,-0.97,0.51,1.73,-1.05,9.70,12.97,10.64,14.48,10.52,10.98,17.95,12.62,11.36,5.21,-7.26,-5.55,-17.73,-19.27,-15.72,-13.67
RN_sy,,-44.11,9.98,,,-1.56,,-14.74,-9.02,24.15,58.65,49.04,26.42,-14.28,-27.11,-15.53,1.47,26.10,25.48,9.97,6.56,0.26,0.07,9.88,1.76,7.60,4.41,5.90,1.31,-5.35,11.74,-2.95,-4.25,-2.77,-13.67
RN_qq,,,,,1.62,0.72,-7.31,3.23,6.46,7.83,11.58,8.29,-1.52,1.86,2.79,-3.95,-0.06,3.09,-0.01,6.48,2.92,0.97,3.46,2.79,3.35,7.31,-1.21,1.64,-2.35,-5.41,0.61,-11.46,-4.18,-1.25,3.06
RN_sq,,,,,4.03,-9.00,-6.13,-4.06,11.02,24.16,19.96,-9.87,-5.83,-15.81,2.01,4.45,13.13,4.62,1.51,-8.47,9.62,-1.57,1.32,0.50,1.53,4.08,-1.69,1.94,-2.88,-2.76,16.07,-11.46,-4.18,-1.25,3.06
CRN,88000,94000,97000,88000,86000,86000,93000,90000,84000,78000,70000,65000,66000,64000,63000,65000,65000,63000,63000,60000,58000,57000,55000,54000,52000,49000,49000,48000,50000,52000,52000,59000,61000,62000,60000
CRN_yy,,6.82,3.19,,,-11.34,,2.27,-2.33,-9.30,-24.73,-27.78,-21.43,-17.95,-10.00,,-1.52,-1.56,,-7.69,-10.77,-9.52,-12.70,-10.00,-10.34,-14.04,-10.91,-11.11,-3.85,6.12,6.12,22.92,22.00,19.23,15.38
