,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ZNPO_qq,,,,11.43,65.18,22.03,-4.25,-14.15,-132.79,-108.41,-38.65,19.01,28.46,-241.96,10.90,379.38,-126.92,-88.57,33.98,25.89,311.00,-335.64,154.86,212.04,-104.21,33.44,8.25,-9.70,-74.19,-118.67,20.78,-98.76,1533.45,-101.99
ZNPO_sq,,,,282.39,69.76,-11.82,-9.47,-99.60,2342.11,221.34,204.49,-24.27,9.26,1.85,-50.98,156.44,48.39,-62.34,3.48,-24.45,-56.21,-83.26,2781.82,-42.43,-3.37,21.97,-145.09,62.96,-150.70,189.77,-196.91,6.75,163.64,402.38
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,870.55,26.68,,,,-83.34,248.69,72.98,249.96,45.53,-57.96,103.12,237.78,28449.43,411.24,-88.32,-64.71,-99.87,-127.98,286.36,57.67,-44.52,196.88,-80.77,-79.94,268.26,77.49,893.88,532.91,-170.92,-48.33,-66.46,-38.03
ZFI_sy,,-5.87,3.71,,,,-10.17,1.90,4.40,1.57,13.48,11.59,-1.38,1.16,-27.15,-57.58,-94.21,-54.20,32.22,85.25,1247.31,78.29,-29.60,6.48,-31.73,-36.67,34.35,-51.96,82.36,88.07,-4.76,152.45,-35.72,-38.03
ZFI_qq,,,,-116.06,239.13,-160.95,222.35,43.31,61.86,-47.16,18.74,-58.60,682.04,-12.13,9935.89,-99.26,-82.13,165.41,-61.79,-254.37,346.81,8.31,-86.56,169.56,-51.02,13.00,146.82,29.92,174.28,-28.04,-127.66,194.65,78.04,32.97
ZFI_sq,,,,-14.44,10.57,2.92,-7.75,-2.94,13.28,0.14,3.07,-4.55,0.12,2.72,-25.78,-44.42,-86.34,712.40,114.30,-22.13,-0.62,7.50,-15.38,17.78,-36.28,-0.28,79.53,-57.89,141.88,2.85,-9.08,11.62,-38.41,-0.84
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-18.72,13.64,,,,19.08,5.22,2.95,-1.34,-4.16,-1.22,-2.63,-3.53,-4.52,1.88,-4.10,-9.55,-4.42,-17.02,-7.44,-6.88,-6.72,-7.79,10.20,15.43,4.70,10.14,-9.11,-9.26,-1.67,-0.82,-1.26,6.09
DTAR_sy,,-3.10,-27.44,,,,84.42,32.56,9.65,81.31,-4.20,1.29,4.34,28.85,-13.67,-2.13,-3.79,-5.34,3.49,-14.10,1.22,-2.97,8.21,-13.26,-21.35,10.38,-5.22,49.02,45.96,7.88,17.45,5.03,14.44,-3.18
DTAR_qq,,,,8.51,1.63,4.67,3.16,-4.12,-0.56,0.31,0.21,-1.17,-1.98,-0.61,-0.82,5.45,-7.73,-6.27,4.81,-8.45,2.92,-5.70,4.98,-9.50,22.99,-1.22,-4.78,-4.78,1.49,-1.38,3.18,-3.97,1.04,5.96
DTAR_sq,,,,24.78,16.53,-51.90,163.69,-10.31,-3.60,-20.47,39.33,-5.17,-0.70,-1.79,-6.65,7.51,-2.39,-3.37,2.06,-10.76,15.01,-7.37,13.83,-28.47,4.28,30.01,-2.27,12.47,2.14,-3.91,6.41,0.57,11.29,-18.70
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-39.06,33.19,,,,64.15,16.09,8.91,-4.09,-12.73,-3.66,-7.55,-10.02,-12.65,5.77,-10.96,-23.11,-11.47,-38.89,-17.66,-15.13,-15.77,-16.15,28.17,41.67,11.77,23.61,-21.68,-21.59,-4.09,-1.89,-2.92,15.44
CG_sy,,-30.92,-5.68,,,,127.74,36.13,56.87,122.20,19.41,2.05,30.04,46.37,-25.23,2.74,3.01,-10.85,-5.09,-19.47,-14.34,-12.80,7.72,-20.42,-21.86,13.79,-23.95,15.60,73.70,21.96,56.56,90.21,16.83,37.54
CG_qq,,,,23.61,4.70,14.66,10.62,-12.58,-1.78,0.98,0.65,-3.50,-5.74,-1.73,-2.29,16.86,-20.65,-15.14,12.50,-19.33,6.91,-12.52,11.64,-19.69,63.43,-3.31,-11.93,-11.18,3.55,-3.19,7.73,-9.15,2.46,15.12
CG_sq,,,,45.39,-32.68,-34.92,257.53,-13.09,-22.43,-7.81,92.14,-25.73,-1.15,3.76,-1.85,2.06,-0.88,-10.20,4.49,-13.41,5.44,-8.58,29.07,-36.04,3.53,33.13,-13.74,-2.77,55.56,-6.52,10.74,18.13,-4.45,10.05
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-70.76,177.48,,,,138.03,79.96,13.11,-4.64,-9.57,-2.62,3.72,-4.64,,,9.67,,,,-22.74,,-26.39,,14.05,38.30,22.95,,-3.28,-22.14,1.38,41.67,-8.51,22.92
LDER_sy,,16.67,-46.01,,,,488.32,182.66,16.22,63.96,-45.45,-40.80,-16.71,-32.17,,,-42.58,,,,11.12,,13.36,,30.14,40.09,-6.02,,-28.70,-2.50,42.98,62.87,3.55,278.40
LDER_qq,,,,21.36,45.01,18.95,13.71,-8.24,-8.85,0.29,7.82,-1.19,-2.92,-7.80,,,,,,,,-10.36,-3.33,,,8.70,-14.07,-99.78,48050.00,-12.49,11.89,-99.70,30997.06,17.57
LDER_sq,,,,134.65,95.51,-62.64,243.30,12.74,-19.62,-47.30,14.21,22.36,13.09,-57.08,,,,,,,,-10.80,21.39,,,-3.98,-18.56,-12.93,4.73,31.30,19.42,-0.82,-33.42,379.83
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,165.60,-67.80,,,,-65.64,-56.39,-9.03,10.61,-0.24,-7.51,-11.82,-10.50,,,-20.11,,,,-8.05,,-0.36,,-28.10,-29.81,-28.93,,-13.71,1.08,-13.07,-41.76,-4.71,-34.04
PZAT_sy,,8.89,4.04,,,,-92.04,-82.34,-45.31,-71.18,108.84,36.04,-2.16,-29.53,,,206.54,,,,-78.52,,166.36,,276.66,16.44,-81.82,,-72.13,-43.05,-0.44,-28.84,23.29,-93.92
PZAT_qq,,,,-22.88,-50.90,-14.84,6.57,-2.13,2.42,3.55,-3.88,-9.26,-2.36,5.09,,,,,,,,-3.28,5.66,,,-5.58,6.99,41695.48,-99.80,10.59,-7.98,27900.58,-99.67,-23.46
PZAT_sq,,,,-61.27,-36.32,331.80,-92.52,-14.07,97.15,127.51,-45.82,-44.02,41.80,63.86,,,,,,,,56.47,119.85,,,-51.63,-65.66,136.07,-28.91,-1.16,-39.98,68.74,23.16,-95.13
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,25.94,39.57,,,,119.23,97.46,12.36,-4.52,9.11,9.65,13.03,12.69,,,19.24,,,,8.47,,15.21,,39.40,15.31,-38.36,,-47.03,-43.84,1.80,15.35,-1.04,11.05
PELDR_sy,,-13.81,19.99,,,,25.67,-7.34,-38.22,-38.90,25.24,16.33,0.20,13.21,,,-17.12,,,,-1.38,,-35.86,,18.58,14.72,20.45,,10.55,17.46,-18.30,3.13,-20.83,764.63
PELDR_qq,,,,17.72,71.12,17.22,-7.16,6.03,-2.63,-0.38,6.09,6.57,0.36,-0.68,,,,,,,,15.40,-0.51,,,-4.55,-46.82,-50.59,111.19,1.20,-3.60,-44.02,81.18,13.57
PELDR_sq,,,,-7.26,69.26,-2.44,-17.94,-31.62,12.86,-3.52,68.21,-36.49,-2.78,9.01,,,,,,,,3.86,16.86,,,0.48,22.70,1.86,-11.97,6.77,-14.66,28.58,-32.42,1065.99
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-6.72,12.22,,,,10.05,21.15,0.89,0.21,3.64,1.02,7.46,4.52,,,13.45,,,,-2.30,,-5.41,,-7.84,-3.42,3.91,,13.97,1.26,3.26,1.21,-2.91,2.47
TSF_sy,,5.88,8.39,,,,-6.83,0.86,-9.37,-7.50,-3.38,1.34,2.00,-5.43,,,-0.06,,,,7.64,,-3.28,,-4.21,4.43,1.63,,-0.17,-3.67,-3.37,-5.10,-5.77,13.77
TSF_qq,,,,-5.20,15.47,0.17,0.36,4.36,-3.84,-0.51,3.80,1.72,2.29,-3.22,,,,,,,,2.11,-7.49,,,7.01,-0.47,-49.23,110.79,-4.93,1.50,-50.24,102.21,0.34
TSF_sq,,,,-4.74,6.63,3.55,-11.42,3.12,-4.18,5.68,-7.48,8.16,-3.55,-2.01,,,,,,,,-5.18,1.60,,,3.37,-1.13,-0.47,-1.86,-0.25,-0.81,-2.26,-2.55,20.43
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-21.00,11.91,,,,15.44,3.23,2.59,-1.20,-4.30,-1.46,-2.76,-3.73,-4.43,1.71,-4.24,-9.57,-4.96,-17.11,-7.69,-7.42,-7.14,-8.12,9.31,15.02,6.15,11.60,-7.43,-7.94,-1.63,-1.24,-1.32,5.83
ZKO_sy,,-12.52,-8.05,,,,5.07,-3.22,8.27,86.33,15.57,-0.01,0.15,-5.60,-2.33,15.22,9.84,11.57,4.37,-9.41,-9.09,-4.95,13.14,10.90,1.74,7.47,-3.14,4.92,14.40,5.18,6.84,-1.47,18.56,2.93
ZKO_qq,,,,7.19,,4.17,3.39,-4.15,-0.62,0.32,0.14,-1.30,-1.93,-0.69,-0.59,5.05,-7.67,-6.21,4.48,-8.39,2.83,-5.94,4.81,-9.36,22.34,-1.03,-3.28,-4.71,1.49,-1.58,3.35,-4.33,1.41,5.54
ZKO_sq,,,,22.90,,-42.64,56.07,13.20,6.85,-1.30,-3.20,-2.06,7.03,-6.97,0.16,15.54,2.03,-5.51,-6.31,0.28,2.40,-1.21,11.53,-1.71,-6.05,4.35,0.52,6.47,2.44,-4.06,2.11,-1.81,23.26,-16.71
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,42.25,18.75,,,,66.85,52.51,8.01,-3.17,10.64,9.69,7.72,11.30,1.29,3.61,8.39,6.53,26.69,18.02,15.21,30.33,25.25,18.86,42.17,11.88,-41.01,-38.77,-50.08,-40.91,-0.59,13.79,2.32,5.36
OSF_sy,,-14.86,-17.56,,,,23.95,16.28,1.02,44.13,30.60,11.57,15.16,0.67,-14.16,-8.81,-7.70,12.06,20.97,19.10,55.25,4.25,-21.61,-14.05,-33.21,3.31,22.16,31.56,22.54,10.02,24.93,14.04,-6.97,242.78
OSF_qq,,,,16.84,43.87,11.29,-10.81,6.80,1.89,-0.22,1.90,5.88,0.06,3.09,-7.26,8.31,4.68,1.31,10.29,0.90,2.19,14.60,5.99,-4.25,22.24,-9.81,-44.12,-0.61,-0.34,6.76,-5.99,13.77,-10.39,9.93
OSF_sq,,,,3.67,12.97,-24.82,40.78,-2.75,-1.86,7.27,27.57,-16.92,1.30,-6.23,8.77,-11.74,2.53,13.85,17.41,-13.10,33.65,-23.55,-11.72,-4.72,3.85,18.26,4.38,2.62,-3.27,6.18,18.54,-6.33,-21.09,291.21
NetDebt,-42098000000,-71336000000,-98009000000,-79960000000,-172639000000,-165204000000,-196050000000,-214205000000,-228252000000,-246348000000,-268943000000,-289393000000,-325856000000,-349220000000,-351829000000,-392031000000,-449138000000,-492568000000,-519160000000,-571020000000,-607762000000,-663657000000,-709484000000,-772047000000,-813522000000,-862657000000,-1088594000000,-1159092000000,-1202504000000,-1311029000000,-1242981000000,-1374752000000,-1445953000000,-1515426000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-33.31,-2.70,,,,8.14,-36.76,10.04,-0.60,3.38,-1.05,-0.92,-7.21,-16.09,-12.71,-2.62,-11.52,-9.08,-14.67,-34.64,-16.09,-14.54,-13.95,-8.68,-8.90,-10.84,3.82,19.80,12.71,5.80,-17.19,-32.34,-26.27
NetDebtEBITDA_sy,,-15.93,359.58,,,,185.59,188.69,160.68,432.30,-21.70,-33.55,-43.63,-62.14,-15.83,-16.01,2.59,171.85,-1.83,3.55,-41.72,-56.59,-18.86,-18.74,154.79,99.56,-34.53,24.09,-74.64,-50.01,8.31,-3.43,-66.10,-241.20
NetDebtEBITDA_qq,,,,33.67,-59.77,13.30,0.03,1.24,-5.09,3.05,3.98,-3.29,-4.96,-2.99,-3.97,-0.29,4.43,-11.92,-1.69,-5.42,-12.21,3.50,-0.33,-4.88,-7.02,3.30,-2.13,8.99,10.76,-5.25,-10.21,-13.21,-0.78,-0.42
NetDebtEBITDA_sq,,,,-17.33,3.49,-64.37,836.79,-16.43,-6.55,-27.25,37.81,-29.07,-20.73,-51.13,206.38,-29.23,-3.18,29.49,10.64,-25.35,-45.51,-3.56,106.83,-25.24,70.86,-24.46,-32.14,41.68,-65.08,48.89,47.01,26.33,-87.74,-720.20
DebtFin,82008000000,38982000000,101364000000,134864000000,277773000000,358318000000,440795000000,409150000000,444651000000,477068000000,553654000000,543004000000,625011000000,577513000000,652201000000,589216000000,758975000000,676832000000,768104000000,728167000000,786420000000,764574000000,794270000000,782843000000,1186122000000,1385221000000,1379028000000,1433093000000,1625834000000,1584455000000,1723939000000,1674727000000,1844380000000,2177470000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-62.60,94.37,,,,99.68,54.88,8.91,-10.18,-11.54,-0.73,-0.63,-8.45,4.54,-9.72,-9.59,-7.34,-12.94,-2.71,3.10,-2.67,-13.33,-9.40,22.45,51.78,25.43,17.28,-25.63,-34.30,3.14,15.46,24.85,50.13
DebtFinEBITDA_sy,,23715.00,-107.88,,,,2760.75,248.41,12.54,97.64,66.11,-24.99,-49.57,1013.97,-33.95,145.63,457.86,-43.99,69.71,-87.71,-77.04,-51.67,-24.56,178.72,30.13,-3.93,-89.37,220.85,-79.37,271.50,0.41,-66.87,731.91,36.10
DebtFinEBITDA_qq,,,,8.17,52.41,16.87,3.63,-16.10,7.18,-3.62,2.07,-5.85,7.29,-11.20,16.54,-18.69,7.44,-8.99,9.50,-9.13,13.86,-14.08,-2.50,-5.01,53.88,6.50,-19.43,-11.18,-2.42,-5.92,26.48,-0.57,5.52,13.13
DebtFinEBITDA_sq,,,,1001.88,149.90,-89.89,1067.91,18.09,-19.28,-82.25,881.61,-46.67,-45.73,292.16,-41.79,98.30,23.25,-60.63,76.36,-85.64,130.35,-17.13,175.29,-46.96,7.55,-38.82,-69.54,1501.01,-93.09,1001.89,-91.77,428.23,73.62,80.27
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,80.05,6.13,,,,44.52,47.74,5.28,-1.99,15.61,11.30,10.78,15.61,5.98,1.86,13.18,17.79,33.30,42.40,24.81,40.79,34.87,29.35,30.06,-2.73,-44.43,-45.13,-46.07,-35.82,1.06,15.22,3.69,-0.43
SP1_sy,,-26.67,33.22,,,,10.56,-23.21,-5.59,-30.97,28.26,49.38,-4.96,-22.48,-21.31,-24.62,-11.07,6.17,-6.66,8.16,-6.09,-15.37,-18.28,-8.04,0.47,9.15,29.87,22.69,25.70,6.79,-23.36,-10.11,-29.40,444.60
SP1_qq,,,,9.00,43.86,6.83,-13.74,11.43,2.51,-0.54,1.75,7.28,2.03,3.80,-6.72,3.11,13.38,8.02,5.56,10.14,-0.62,21.85,1.12,5.64,-0.09,-8.87,-42.23,4.30,-1.80,8.47,-9.03,18.92,-11.63,4.16
SP1_sq,,,,-3.97,16.19,52.58,-35.06,-33.30,42.85,11.56,20.66,-22.32,-9.12,-9.00,22.48,-25.58,7.23,8.64,7.67,-13.77,-6.90,-2.10,3.97,-2.96,1.72,6.36,23.71,-8.33,4.22,-9.65,-11.22,7.53,-18.14,596.93
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,25.94,39.57,,,,119.23,97.46,12.36,-4.52,9.11,9.65,13.03,12.69,-53.70,-55.20,19.24,-44.95,197.71,42.40,8.47,173.01,15.21,29.35,39.40,15.31,-38.36,-45.00,-47.03,-43.84,1.80,15.35,-1.04,11.05
SP2_sy,,-27.85,35.52,,,,25.50,-2.88,-36.46,-32.05,33.73,24.32,-1.73,1.80,-29.01,-28.14,-20.91,8.17,34.58,2.86,-2.99,-32.69,-36.09,20.18,25.30,22.70,43.16,25.77,10.54,17.46,-31.01,3.13,-18.25,764.63
SP2_qq,,,,17.72,71.12,17.22,-7.16,6.03,-2.63,-0.38,6.09,6.57,0.36,-0.68,-56.41,3.11,167.12,-54.15,135.75,-50.68,103.48,15.40,-0.51,-44.63,119.29,-4.55,-46.82,-50.59,111.19,1.20,-3.60,-44.02,81.18,13.57
SP2_sq,,,,-6.46,78.97,-2.41,-23.18,-27.61,17.08,4.37,51.19,-32.71,-7.45,8.11,5.43,-31.88,1.86,47.86,31.18,-47.93,-3.94,2.60,24.54,-2.09,0.15,0.48,45.31,-13.99,-11.97,6.77,-14.66,28.58,-30.23,1029.32
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-13.33,-30.99,,,,-14.46,0.25,-12.51,16.91,7.38,40.02,-17.00,-20.02,-72.98,-74.85,251.59,-57.02,611.65,-35.10,-22.50,323.39,23.25,61.16,-15.89,19.84,36.30,12.78,42.36,-16.74,-31.31,17.12,-9.97,11.19
CAR_sy,,-19.55,69.46,,,,27.89,35.85,-13.68,28.91,-57.71,-54.43,11.57,-23.35,99.00,11.91,0.54,54.55,-7.52,-2.93,-54.33,-50.14,12.93,-67.81,38.62,66.13,-18.37,37.69,-19.55,-61.54,-26.10,-14.48,-41.76,5271.11
CAR_qq,,,,6.94,-19.03,-3.76,2.65,25.32,-29.33,28.59,-5.72,63.42,-58.11,23.91,-68.15,52.12,485.65,-84.85,427.32,-86.13,599.36,-17.24,53.50,-81.86,264.98,17.91,74.60,-84.99,360.68,-31.04,44.04,-74.41,254.13,-14.83
CAR_sq,,,,74.88,-11.51,-34.39,25.96,85.77,-43.78,-2.02,-58.67,100.17,37.65,-32.69,7.30,12.57,23.66,3.46,-35.79,18.15,-41.82,12.97,45.44,-66.32,150.50,35.39,-28.54,-43.19,46.38,-35.28,37.31,-34.26,-0.30,5868.50
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-7.72,22.83,,,,27.73,56.50,2.67,0.39,10.57,3.42,24.56,13.45,-60.83,-64.67,89.83,-57.89,366.73,20.66,-14.55,394.89,-24.87,8.83,-32.46,-19.87,19.20,-10.21,114.61,6.23,21.95,1.35,-21.94,18.51
QR_sy,,-17.22,43.58,,,,6.87,14.41,-38.09,-25.58,9.74,23.81,59.24,15.37,-7.26,-35.94,-32.99,-27.17,0.24,60.25,9.78,24.50,-13.14,-51.75,-1.24,-2.03,27.61,26.07,-8.90,-11.45,-43.87,-19.37,-44.31,519.26
QR_qq,,,,-7.89,36.35,0.96,0.73,12.86,-10.55,-1.28,10.94,5.56,7.73,-10.09,-61.70,-4.78,478.88,-80.05,324.50,-75.38,309.97,15.52,-35.55,-64.35,154.43,37.06,-4.13,-73.14,508.14,-32.16,10.06,-77.68,368.38,3.01
QR_sq,,,,5.19,28.17,1.88,-22.19,12.60,-30.64,22.47,14.74,27.04,-10.80,-11.27,-7.76,-12.24,-6.71,-3.56,26.95,40.30,-36.09,9.37,-11.43,-22.06,30.82,8.50,15.36,-23.00,-5.47,5.46,-26.88,10.60,-34.71,1072.81
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-7.73,22.55,,,,27.62,56.42,2.65,0.39,10.60,3.42,24.54,13.42,-60.85,-64.69,89.76,-57.89,366.68,20.65,-14.55,394.85,-24.87,8.83,-32.46,-19.88,19.18,-10.23,114.57,6.21,21.95,1.34,-21.95,18.51
CR_sy,,-9.30,45.68,,,,1.38,10.33,-16.31,-18.10,4.02,16.96,16.54,2.09,-0.05,-35.16,-33.00,-24.60,-1.73,64.87,38.33,43.59,28.36,-45.49,-17.36,0.33,-4.12,15.44,-3.95,-11.79,-35.92,-15.82,-25.02,395.49
CR_qq,,,,-7.91,36.31,0.94,0.72,12.87,-10.54,-1.29,10.96,5.55,7.72,-10.10,-61.70,-4.80,478.91,-80.05,324.50,-75.39,309.99,15.52,-35.55,-64.35,154.41,37.05,-4.13,-73.15,508.12,-32.16,10.07,-77.68,368.34,3.01
CR_sq,,,,3.88,17.96,6.19,-22.09,13.05,-10.52,3.91,-1.04,27.11,-10.84,-8.97,-3.12,-17.53,-7.88,2.45,26.25,38.36,-22.71,6.35,12.86,-41.25,17.18,29.12,7.85,-29.25,-2.50,18.58,-21.65,-7.06,-13.17,683.61
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-7.66,25.75,,,,30.45,74.06,3.40,4.39,10.75,3.28,24.94,13.32,-61.01,-64.65,87.75,-57.91,369.60,20.64,-13.69,392.50,-24.98,8.42,-32.04,-19.47,19.89,-9.54,113.25,6.20,20.35,0.15,-21.81,19.25
PP_sy,,191.95,143.44,,,,4.67,8.24,9.20,-46.86,2.83,12.63,-29.33,-27.89,-14.58,-10.63,30.89,-18.03,-18.59,-18.85,-48.62,-24.27,-5.82,-12.52,66.60,17.35,-23.80,3.55,-54.65,-45.63,-55.63,-70.38,-63.46,1910.35
PP_qq,,,,-15.23,50.23,-1.79,4.30,13.10,-10.75,-0.85,10.65,5.47,7.97,-10.07,-61.93,-4.36,473.38,-79.84,324.73,-75.43,310.24,15.05,-35.30,-64.49,157.15,36.34,-3.69,-73.21,506.21,-32.10,9.14,-77.71,373.26,3.56
PP_sq,,,,5.91,5.28,178.99,-66.35,9.53,6.21,35.77,-34.90,19.97,-33.36,38.53,-22.87,25.51,-2.39,-13.25,-23.40,25.11,-38.20,27.86,-4.75,16.21,17.70,-9.94,-38.15,57.94,-48.45,7.97,-49.53,5.43,-36.40,5840.05
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-11.34,-25.51,,,,-29.58,-75.04,-23.70,-68.92,1.10,14.17,10.08,19.14,-51.09,-65.57,207.05,-55.28,264.35,22.61,-42.68,515.86,-21.02,26.80,-53.45,-37.57,-15.00,-35.91,212.08,11.70,106.04,51.42,-42.16,-13.49
RCLR_sy,,-43.80,54.49,,,,8.03,20.70,10.51,-39.29,-37.50,-18.98,3.80,-35.95,11.71,42.93,-44.20,-13.62,101.12,-50.92,16.54,25.88,-58.44,10.31,-2.83,17.85,31.52,29.24,15.37,18.35,17.76,9.74,-22.03,540.15
RCLR_qq,,,,179.83,-66.66,93.97,-61.09,-0.83,1.94,-20.98,26.55,11.99,-1.70,-14.48,-48.05,-21.17,776.68,-87.55,323.30,-73.47,309.80,33.83,-45.72,-57.41,50.45,79.46,-26.09,-67.88,632.62,-35.77,36.32,-76.40,179.86,-3.93
RCLR_sq,,,,-0.40,-4.60,92.37,-40.90,11.28,-12.65,5.68,-39.16,44.25,11.92,-34.79,6.11,84.57,-56.31,0.95,147.07,-54.96,3.73,9.04,-18.43,19.56,-8.62,32.25,-8.97,17.49,-18.43,35.66,-9.42,9.48,-42.04,1013.73
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-3.22,16.75,,,,16.01,26.17,1.40,0.03,4.02,1.37,7.97,5.00,-54.41,-59.56,14.13,-46.70,155.30,39.24,-2.07,122.11,-5.06,11.44,-7.11,-3.10,2.34,-13.98,11.96,-0.40,3.33,2.35,-2.96,2.87
KP_sy,,-59.62,150.85,,,,41.05,-22.33,8.11,-33.27,5.13,54.59,-5.68,-0.98,-19.37,-33.91,-53.10,-34.75,6.49,-21.78,11.30,-21.88,-48.82,40.77,59.64,77.43,90.86,56.92,-16.30,-33.23,-46.41,-34.92,-27.46,115.54
KP_qq,,,,-3.79,19.48,0.86,0.06,4.64,-3.98,-0.50,4.05,1.97,2.27,-3.24,-54.82,-9.54,188.62,-54.81,116.40,-50.66,103.00,2.48,-7.50,-42.09,69.20,6.90,-2.30,-51.32,120.21,-4.89,1.35,-51.78,108.80,0.81
KP_sq,,,,-10.61,17.80,66.28,-19.45,-50.78,63.96,2.64,26.92,-27.62,0.04,7.75,3.34,-40.68,-28.99,49.89,68.66,-56.42,1.03,5.21,10.49,19.86,14.57,16.93,18.86,-1.45,-38.88,-6.73,-4.60,19.68,-31.87,177.12
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,19.54,-39.94,,,,-112.15,-81.20,-6.53,-4.42,6.61,5.19,0.63,9.47,57.09,54.03,-20.89,46.34,-173.50,-21.00,-2.47,-140.42,-23.86,-45.19,-54.36,-70.24,-34.19,-12.98,-2.03,9.16,13.77,11.53,13.99,2.32
PKKO_sy,,-143.54,28.83,,,,721.84,-32.39,3.79,267.28,-305.26,-632.01,-686.48,-1263.96,-435.76,26.38,69.37,71.03,85.91,86.12,72.27,165.76,118.85,99.28,175.50,-105.41,-820.73,12005.00,-1671.37,-2247.18,205.52,-35.74,80.52,-18728.88
PKKO_qq,,,,-12.88,-63.69,-5.61,-8.71,3.58,3.76,-3.51,2.77,2.11,-0.86,5.69,53.92,-4.88,-165.21,58.14,-134.89,53.60,-124.60,1.79,-21.01,45.61,-138.79,-8.31,4.61,54.20,-115.64,3.57,9.45,53.01,-109.66,-9.51
PKKO_sq,,,,2384.64,-44.68,-123.16,312.40,148.41,-15.08,-62.66,-360.61,-543.87,6.39,25.90,-19.96,11.53,61.05,29.92,41.65,12.87,22.16,266.17,-83.27,-103.32,8290.00,-111.90,-2128.72,154.79,-1181.02,82.22,200.20,-66.64,-427.78,-17084.41
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,27.50,14.46,,,,-21.51,81.51,48.62,150.15,126.85,44.01,43.76,-3.66,-13.67,-11.60,-23.23,-24.29,-14.16,-10.53,11.36,16.24,14.05,7.39,-0.08,-0.79,4.77,17.42,8.05,5.49,-15.66,-30.41,-21.86,-15.81
RN_sy,,-21.59,-20.37,,,,-15.05,153.98,16.26,-77.08,-49.35,-60.81,-78.66,35.43,55.81,101.90,388.87,-7.07,-28.18,-27.90,-50.33,107.21,79.89,57.20,116.43,3.37,-24.41,-33.49,-65.01,-35.39,-44.96,7.72,140.56,686.51
RN_qq,,,,-35.09,25.22,-13.65,11.83,50.10,2.53,45.34,1.42,-4.71,2.35,-2.60,-9.12,-2.42,-11.12,-3.94,3.04,1.70,10.63,0.27,1.10,-4.24,2.93,-0.44,6.76,7.32,-5.28,-2.81,-14.64,-11.44,6.35,4.72
