,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-14.99,-72.02,,-58.39,,,,-46.97,-18.12,75.37,,47.95,20.49,17.60,,23.85,67.57,39.34,,40.81,-16.08,3.33,,76.30,83.17,19.79,29.48,-43.78,-28.41,-15.74,-7.77,29.12,16.43,28.44,10.28,27.93,25.24,11.38,-4.15,17.55,18.59,16.55,70.34,8.80,-30.94,-16.70
NetDebtEBITDA_sy,,103.13,-21.81,,-14.14,,,,-11.07,-8.30,16.23,,-18.19,3.41,40.67,,51.01,6.34,34.26,,-4.59,-2.95,-37.49,,-10.59,-48.52,-25.40,37.82,27.96,210.47,146.72,50.63,10.65,-9.24,-16.81,-14.42,-9.16,-0.31,26.39,-6.70,-9.30,0.02,46.53,65.65,19.57,-12.06,-59.70
NetDebtEBITDA_qq,,,,,,-9.89,-37.90,,,39.11,33.00,,,13.29,29.81,,,53.28,7.94,,,-8.65,32.90,7.42,35.19,-5.09,-13.09,16.10,-41.31,20.86,2.30,27.09,-17.83,8.98,12.85,9.13,-4.68,6.69,0.37,-6.10,16.90,7.63,-1.35,37.24,-25.33,-31.69,19.00
NetDebtEBITDA_sq,,,,,,-9.85,-35.79,,,-7.04,-18.61,,,17.50,10.72,,,-17.25,39.78,,,-15.83,-9.97,0.43,17.48,-51.54,30.49,85.54,9.08,17.57,3.69,13.28,-19.88,-3.57,-4.95,16.53,-14.95,5.83,20.50,-13.98,-17.32,16.71,76.53,-2.76,-40.32,-14.16,-19.11
DebtFin,1629000000,1859000000,2267000000,,-12314000000,-20992000000,-61419000000,,-57198000000,-33941000000,-2772000000,,3365000000,16000000000,16748000000,,11747000000,36187000000,24085000000,,40318000000,55510000000,66950000000,105039000000,93567000000,-21576000000,-21848457000,41386905000,-23084350000,164175000,-14960960000,-16305435000,-60271345000,9225916000,-4981585000,-7852103000,-50273235000,26424830000,45214001000,58778597000,7654249000,32255660000,-22436973000,10833618000,-83606433000,65718407000,23629585000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-41.05,-69.25,,-229.99,,,,-145.46,-21.18,94.71,,106.21,142.54,568.50,,206.90,130.62,48.17,,214.16,26.72,143.97,,251.51,-162.77,-142.51,-48.71,-118.68,100.58,40.82,-136.12,-176.97,4952.00,66.62,57.87,14.67,222.49,989.95,725.38,111.41,1.03,-142.18,-76.14,-1465.63,52.04,191.75
DebtFinEBITDA_sy,,-223.63,-282.38,,-83.05,,,,17.27,66.22,57.04,,83.32,48.76,73.32,,383.81,55.69,702.40,,13.86,446.86,-42.76,,-256.52,-284.58,-417.40,-68.18,-102.25,101.11,34.06,23.87,66.18,-41.00,67.37,103.75,-153.10,1452.54,221.64,492.91,99.06,696.94,286.65,560.55,-9563.75,-100.41,-26.78
DebtFinEBITDA_qq,,,,,,-30.01,-114.23,,,35.82,90.66,,,339.55,2.91,,,230.30,-33.88,,,33.23,27.29,62.15,27.83,-123.79,13.79,295.61,-146.55,100.74,-8920.00,-19.39,-256.98,113.44,-158.27,-50.68,-623.04,150.80,60.82,5.89,-86.81,349.73,-167.13,159.89,-855.24,150.07,-59.49
DebtFinEBITDA_sq,,,,,,-30.01,40.33,,,46.92,24.11,,,-63.09,60.49,,,-125.46,637.09,,,-22.43,-11.37,-290.81,-19.31,8.52,-52.41,-1.10,-43.48,100.50,-9121.00,-16.73,36.26,100.88,-5089.83,113.42,-4400.76,105.39,290.94,-34.60,-106.83,4662.50,89.67,11.73,-199.95,99.81,33893.33
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-43.17,27.50,,130.31,,,,255.70,114.47,-47.21,,-38.35,-11.58,9.27,,0.85,3.50,-2.73,,0.93,3.16,7.89,,2.00,4.74,-9.41,-14.71,-20.99,-22.72,-14.21,-13.61,-6.43,3.40,1.26,-7.90,-11.48,-23.99,-23.69,-9.50,13.41,16.91,25.03,24.25,-1.64,0.63,-6.34
SP1_sy,,18.02,45.59,,-3.06,,,,9.23,6.68,-17.61,,-5.92,-1.37,-7.50,,-1.67,-5.17,-10.32,,-9.36,-11.67,-5.29,,-8.68,-5.45,-0.86,1.96,6.13,3.06,2.39,7.70,8.54,-2.65,1.05,-11.06,-8.11,4.61,-2.11,5.96,10.67,-2.69,9.14,11.72,-11.55,-5.54,-16.99
SP1_qq,,,,,,7.53,243.20,,,-35.16,-15.52,,,-7.01,4.39,,,-4.56,-1.89,,,-2.46,2.60,0.15,1.77,0.16,-11.25,-5.72,-5.72,-2.03,-1.48,-5.05,2.11,8.26,-3.52,-13.65,-1.85,-7.05,-3.13,2.40,23.00,-4.18,3.60,1.76,-2.63,-1.97,-3.58
SP1_sq,,,,,,4.52,31.26,,,2.08,1.37,,,7.02,-4.93,,,3.21,-10.09,,,0.58,-3.60,-1.91,-3.98,4.13,1.09,0.87,-0.06,1.13,0.43,6.10,0.72,-9.29,4.25,-6.62,4.06,3.26,-2.45,1.08,8.68,-9.20,9.42,3.47,-13.96,-3.03,-3.84
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-18.93,19.88,,32.10,,,,127.23,55.08,-44.39,,-33.45,-6.49,10.87,,16.13,37.01,20.61,,6.37,-2.98,-6.75,,-8.22,-6.82,1.74,-5.08,-18.16,-10.63,-13.26,-7.16,-4.22,-4.64,1.61,-13.15,-6.18,-22.83,-26.40,-9.79,23.74,33.92,19.09,13.32,-13.82,-12.29,6.58
SP2_sy,,21.38,12.16,,-0.63,,,,15.46,-2.17,-5.63,,4.62,-2.51,-6.90,,-13.46,-1.68,-8.73,,-11.98,-11.81,-10.40,,-4.09,2.54,7.99,18.45,7.02,-7.88,-6.29,1.54,7.18,6.23,8.08,4.01,-4.81,-0.42,-5.04,-0.73,4.24,6.01,1.46,-0.67,-7.86,-13.52,-8.53
SP2_qq,,,,,,-3.84,150.83,,,-34.37,-10.05,,,-7.79,6.64,,,8.79,-6.12,,,-0.78,-9.77,1.81,0.69,0.74,-1.48,-5.01,-13.18,10.00,-4.38,1.66,-10.43,9.51,1.90,-13.11,-3.24,-9.93,-2.81,6.51,32.72,-2.52,-13.57,1.35,0.93,-0.79,5.03
SP2_sq,,,,,,11.91,4.34,,,-5.18,0.66,,,-11.65,-3.87,,,0.38,-10.76,,,0.57,-9.33,-11.10,18.32,7.52,-4.52,-2.49,6.90,-7.45,-2.86,5.65,12.84,-8.26,-1.17,1.67,3.27,-4.03,-5.76,6.29,8.44,-2.40,-9.81,4.06,0.59,-8.39,-4.61
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-23.63,-32.54,,257.00,,,,94.95,9.98,-61.74,,-68.19,-67.72,-39.95,,23.08,29.86,56.40,,-5.45,-8.48,-7.79,,-30.89,118.52,69.27,-15.39,191.86,19.25,17.18,262.61,9.25,-49.07,-27.92,-32.11,-11.11,0.45,-44.44,-35.52,-23.05,11.90,53.20,-8.30,14.55,-26.62,-18.95
CAR_sy,,-18.78,17.39,,62.01,,,,-5.60,21.71,1.66,,-12.65,-48.67,-40.71,,21.89,-2.70,-26.95,,-38.86,-32.16,-17.17,,6.45,53.03,70.54,62.13,33.96,15.65,-28.12,-12.58,-3.60,-6.89,61.76,8.14,39.66,44.02,-4.83,-1.96,-23.05,-26.51,-4.02,-6.11,14.63,-25.27,-14.67
CAR_qq,,,,,,13.65,75.10,,,-35.89,-39.08,,,-34.96,13.35,,,-31.37,36.52,,,-33.57,37.54,-32.52,12.10,110.04,6.54,-66.27,286.70,-14.18,4.69,4.37,16.51,-59.99,48.18,-1.70,52.55,-54.79,-18.03,14.07,82.06,-34.26,12.22,-31.72,127.41,-57.88,23.94
CAR_sq,,,,,,12.12,1.60,,,44.55,-15.14,,,-15.06,-1.97,,,-32.20,-26.40,,,-24.76,-10.14,16.75,34.86,8.17,0.14,10.99,11.43,-6.61,-37.76,34.98,22.88,-9.80,8.12,-9.76,58.70,-6.98,-28.56,-7.04,24.55,-11.16,-6.70,-9.06,52.07,-42.08,6.54
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,1.58,-12.94,,5.56,,,,-7.13,-21.30,-51.48,,-11.89,22.09,26.36,,48.57,30.79,32.59,,3.96,5.43,6.01,,-5.88,-5.62,10.24,-1.31,-0.63,7.63,-2.52,-3.33,0.71,-11.79,-7.03,-7.69,-9.93,-11.83,-6.14,3.79,0.60,-7.50,-25.77,-40.92,-9.51,17.02,47.20
QR_sy,,9.81,7.87,,0.12,,,,-1.15,11.89,-1.25,,9.60,-1.37,-8.52,,-6.35,-3.49,-1.94,,-2.33,1.33,-2.76,,-3.78,4.53,-0.92,-2.87,2.28,-6.21,2.57,17.11,2.15,-2.94,6.61,-4.06,-4.72,6.42,-9.28,0.56,1.29,-9.89,-4.33,-6.22,-3.78,-10.01,-0.14
QR_qq,,,,,,-4.05,36.75,,,-18.69,-15.68,,,12.67,-12.73,,,-0.82,-11.53,,,0.59,-11.04,3.63,1.50,0.86,3.91,-7.23,2.20,9.25,-5.89,-8.00,6.47,-4.31,-0.81,-8.64,3.88,-6.33,5.59,1.02,0.69,-13.88,-15.26,-19.59,54.21,11.38,6.59
QR_sq,,,,,,-3.60,14.79,,,9.12,1.31,,,-1.81,-6.03,,,1.19,-4.53,,,4.99,-8.39,-5.02,5.32,14.06,-13.17,-6.89,10.91,4.59,-5.04,6.30,-3.26,-0.61,4.30,-4.34,-3.91,11.00,-11.08,6.03,-3.21,-1.24,-5.60,3.94,-0.70,-7.64,4.75
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-5.57,4.77,,6.76,,,,44.44,31.17,-4.13,,-2.83,1.34,-1.89,,10.97,14.63,8.54,,-8.82,0.11,-8.96,,-8.45,-14.30,8.68,7.08,2.12,10.04,-0.98,-2.61,-5.24,-8.48,-2.90,-9.06,-2.83,-9.65,-11.84,-3.18,1.11,7.65,-0.62,-2.75,-3.81,-2.72,11.09
CR_sy,,3.95,7.90,,5.95,,,,8.88,7.45,11.61,,0.93,2.83,-16.84,,4.07,7.74,10.20,,-7.77,-10.81,-8.87,,-4.87,-1.27,1.45,8.16,2.70,1.37,-2.39,-1.72,-2.95,-6.44,2.19,2.11,1.26,13.07,-4.26,9.76,6.53,-7.12,9.94,-6.02,-5.21,-10.09,-14.05
CR_qq,,,,,,-0.53,35.05,,,-9.67,-1.29,,,-5.79,-4.45,,,-2.69,-9.52,,,6.84,-17.71,2.17,1.91,0.02,4.34,0.67,-2.81,7.78,-6.11,-0.98,-5.44,4.10,-0.39,-7.26,1.04,-3.21,-2.79,1.85,5.51,3.05,-10.26,-0.33,4.37,4.22,2.47
CR_sq,,,,,,2.43,7.89,,,1.08,12.07,,,2.99,-9.37,,,6.62,-7.30,,,3.11,-5.29,-6.72,4.43,7.01,-2.68,-0.54,-0.85,5.63,-6.29,0.14,-2.09,1.83,2.36,0.06,-2.91,13.71,-13.32,14.71,-5.77,-0.86,2.60,-1.94,-4.96,-5.96,-1.92
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-23.63,-32.54,,257.00,,,,94.95,9.98,-66.47,,-67.99,-67.46,-39.95,,22.33,28.80,56.40,,-5.45,-8.48,-7.79,,-30.56,119.41,70.85,-11.68,197.36,19.13,17.02,252.40,8.43,-44.14,-25.94,-33.08,-12.51,-7.56,-46.35,-35.52,-23.05,19.64,61.68,-5.53,19.32,-27.58,-23.20
PP_sy,,-13.81,46.94,,44.06,,,,2.57,19.19,-3.29,,-15.17,-41.67,-35.76,,7.86,2.93,-32.82,,-38.94,-32.08,-11.31,,6.62,47.01,90.20,40.43,31.47,11.42,-22.29,-10.85,-11.17,-22.91,23.15,-2.32,74.72,51.87,20.05,17.54,-20.91,-6.50,-31.21,-5.33,-12.85,-26.77,-14.67
PP_qq,,,,,,13.65,99.79,,,-35.89,-39.08,,,-34.82,12.43,,,-31.37,36.52,,,-33.57,37.54,-32.52,12.63,109.90,7.09,-65.12,279.21,-15.91,5.20,5.05,16.68,-56.68,39.47,-5.08,52.55,-54.23,-19.05,14.07,82.06,-28.83,9.40,-33.35,129.96,-56.80,16.01
PP_sq,,,,,,1.97,5.02,,,18.48,-14.79,,,-18.53,-6.16,,,-22.25,-38.75,,,-13.51,-20.03,22.20,26.13,19.26,3.47,-9.77,18.08,1.07,-27.84,3.52,17.65,-12.29,15.29,-17.89,110.43,-23.76,-8.87,-19.60,41.60,-9.88,-32.95,10.63,30.35,-24.26,-21.87
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,3.85,-13.41,,-21.28,,,,-39.61,-26.89,-29.51,,42.33,90.90,55.10,,68.77,20.40,23.44,,9.67,10.73,-1.24,,-2.74,-20.14,-1.39,-2.07,-27.53,2.03,-6.21,-21.15,1.42,3.95,2.46,6.59,-6.59,-10.77,0.21,3.65,11.55,-5.28,-20.62,-20.55,-11.28,15.68,39.51
RCLR_sy,,16.14,5.27,,-0.21,,,,-12.30,-7.73,-1.56,,4.86,3.36,14.10,,1.06,11.83,-7.69,,-1.47,-4.86,-9.14,,0.21,-8.65,-4.60,-21.16,-13.91,-0.05,0.20,10.35,16.02,3.79,6.65,6.23,-22.65,-16.16,-16.03,-7.94,15.30,2.16,-6.78,-9.72,-6.81,-19.50,-6.05
RCLR_qq,,,,,,-10.03,17.69,,,8.91,13.47,,,46.08,-7.80,,,4.22,-5.47,,,5.23,-15.70,10.85,-1.09,-13.60,4.10,10.08,-26.80,21.64,-4.31,-7.45,-5.85,24.67,-5.68,-3.71,-17.49,19.08,5.92,-0.40,-11.21,1.11,-11.23,-0.31,-0.85,31.84,7.05
RCLR_sq,,,,,,-4.38,1.73,,,0.60,8.53,,,-0.84,19.80,,,9.73,-1.12,,,5.95,-5.56,7.61,-6.93,-3.42,-1.38,-11.07,1.63,12.13,-1.13,-2.06,6.85,0.32,1.60,-2.45,-22.21,8.74,1.76,6.94,-2.57,-3.65,-7.14,3.56,0.58,-16.77,8.37
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-898.00,74.35,,407.81,,,,629.70,488.57,-25.87,,-17.70,-0.97,1.75,,24.26,43.92,28.05,,-10.03,-0.99,-20.60,,-17.66,-24.84,21.59,13.04,-4.27,13.87,-7.55,-7.70,-13.57,-17.00,-5.61,-26.37,-11.04,-35.25,-42.58,-16.03,15.72,48.02,12.04,-1.42,-16.44,-12.38,42.00
KP_sy,,56.19,9.96,,19.80,,,,17.38,4.12,-1.77,,-6.71,-1.00,-24.34,,1.07,17.36,8.86,,-16.16,-13.60,-10.77,,-9.55,-8.92,1.33,20.91,15.70,-6.00,-4.22,17.95,-9.92,-9.92,-1.40,-19.31,-2.43,10.63,-22.60,13.16,15.72,9.41,25.44,-5.62,-16.44,-22.95,-27.49
KP_qq,,,,,,-11.17,626.57,,,-28.35,-8.50,,,-13.78,-5.98,,,-0.14,-16.35,,,9.91,-32.92,6.62,4.76,0.32,8.51,-0.89,-11.28,19.33,-11.90,-1.05,-16.92,14.59,0.19,-22.81,0.38,-16.59,-11.14,12.88,38.33,6.68,-32.74,-0.68,17.25,11.87,9.00
KP_sq,,,,,,5.30,28.56,,,-6.60,21.29,,,-0.88,-7.31,,,15.10,-14.02,,,18.62,-11.20,-24.84,14.24,19.44,-1.19,-10.32,9.32,-2.96,0.68,10.44,-16.51,-2.95,10.19,-9.62,0.94,10.04,-22.90,32.13,3.23,4.04,-11.61,-0.59,-8.61,-4.06,-16.81
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-800.00,73.68,,437.78,,,,1048.03,891.10,18.48,,8.37,13.48,-3.26,,-2.38,35.14,14.50,,-14.57,-26.95,-27.24,,2.28,-4.19,27.01,12.86,-16.37,9.01,-8.21,1.15,-11.56,-21.09,-13.71,-33.01,-11.82,-34.66,-38.03,-4.38,59.13,90.49,27.44,-4.68,-38.77,-38.06,8.22
PKKO_sy,,-25.52,133.39,,3.41,,,,18.71,28.15,13.47,,4.94,1.98,16.93,,10.15,-0.55,9.67,,-8.83,-10.63,-31.61,,6.71,7.12,28.79,48.20,-7.08,-9.34,-24.68,-7.45,-2.39,-2.19,2.46,-13.55,-3.62,7.69,-13.45,-19.20,-5.50,-14.91,-11.22,23.94,-4.72,-22.33,-16.78
PKKO_qq,,,,,,-3.95,856.16,,,-17.08,14.31,,,-13.17,-2.56,,,20.21,-17.44,,,2.79,-17.77,9.68,10.33,-3.72,9.01,-2.54,-18.24,25.50,-8.21,7.40,-28.52,11.99,0.37,-16.63,-5.90,-17.02,-4.81,28.64,56.59,-0.66,-36.32,-3.78,0.59,0.49,11.26
PKKO_sq,,,,,,9.16,9.35,,,17.84,-3.18,,,14.52,11.01,,,3.38,22.43,,,1.34,-6.31,-16.58,34.74,1.73,12.64,-4.01,-15.52,-0.74,-6.42,17.95,-10.91,-0.54,-1.97,-0.47,-0.67,11.12,-21.21,-7.09,16.17,0.06,-17.79,29.70,-10.69,-18.43,-11.91
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,2.62,21.58,,12.99,,,-27.91,7.00,-4.43,-5.25,-14.43,-7.75,-18.21,-28.69,-0.68,-21.54,-22.26,-15.92,-23.35,-13.95,-3.23,-6.85,-23.20,-29.80,-25.21,-14.10,-2.49,25.90,29.61,29.68,30.83,21.04,10.91,6.08,-4.56,-7.84,-6.19,-11.33,-8.59,-15.41,-17.13,-8.93,-4.92,15.05,24.81,18.95
RN_sy,,8.26,8.08,,-10.11,,,7.63,19.18,14.89,2.86,-2.97,-4.02,-8.15,-3.26,4.97,-6.57,-0.89,-10.45,-17.58,-8.14,-9.77,0.45,-10.53,-19.38,-10.11,-11.71,-8.34,10.81,3.43,7.73,4.41,1.36,0.90,-5.97,6.44,9.10,8.55,12.85,15.87,2.93,-2.53,-3.00,-7.81,3.69,8.45,3.32
RN_qq,,,,,-32.73,9.02,1.01,-2.70,-0.14,-2.63,0.14,-12.12,7.66,-13.67,-12.68,22.39,-14.96,-14.46,-5.56,11.57,-4.52,-3.80,-9.10,-8.01,-12.73,2.49,4.39,4.44,12.68,5.50,4.45,5.36,4.25,-3.33,-0.09,-5.21,0.66,-1.60,-5.56,-2.28,-6.84,-3.60,3.78,2.03,12.71,4.58,-1.09
RN_sq,,,,,-7.72,1.36,7.56,6.97,2.19,-2.29,-3.70,0.91,1.08,-6.49,1.41,9.50,-10.04,-0.80,-8.37,0.79,0.27,-2.56,2.02,-10.24,-9.65,8.65,0.20,-6.81,9.23,1.41,4.36,-9.68,6.04,0.96,-2.75,2.23,8.69,0.45,1.10,4.97,-3.45,-4.87,0.61,-0.24,8.60,-0.51,-4.15
CRN,80000,78000,64000,38000,57000,52000,51000,53000,53000,54000,54000,62000,57000,66000,76000,62000,73000,85000,90000,81000,85000,88000,97000,106000,121000,118000,113000,108000,96000,91000,87000,83000,79000,82000,82000,87000,86000,88000,93000,95000,102000,106000,102000,100000,89000,85000,86000
CRN_yy,,-2.50,-17.95,,-10.94,,,39.47,-7.02,3.85,5.88,16.98,7.55,22.22,40.74,,28.07,28.79,18.42,30.65,16.44,3.53,7.78,30.86,42.35,34.09,16.49,1.89,-20.66,-22.88,-23.01,-23.15,-17.71,-9.89,-5.75,4.82,8.86,7.32,13.41,9.20,18.60,20.45,9.68,5.26,-12.75,-19.81,-15.69
CRN_sy,,-7.50,-8.11,,11.76,,,-6.82,-16.32,-13.30,-2.30,2.44,4.40,9.20,2.94,,7.23,0.56,12.00,21.88,8.99,10.61,-0.51,11.79,23.71,11.62,13.33,9.17,-10.00,-7.69,-7.24,-5.04,-0.93,1.96,5.37,-11.50,-8.41,-6.25,-12.50,-8.00,-3.06,2.56,5.82,8.70,-3.16,-8.00,-4.00
CRN_qq,,,,,50.00,-8.77,-1.92,3.92,,1.89,,14.81,-8.06,15.79,15.15,-18.42,17.74,16.44,5.88,-10.00,4.94,3.53,10.23,9.28,14.15,-2.48,-4.24,-4.42,-11.11,-5.21,-4.40,-4.60,-4.82,3.80,,6.10,-1.15,2.33,5.68,2.15,7.37,3.92,-3.77,-1.96,-11.00,-4.49,1.18
CRN_sq,,,,,7.95,-1.05,-7.45,-5.75,,2.52,,-1.18,-1.19,7.23,-1.69,-8.57,11.25,0.56,9.50,-0.51,-0.51,2.06,-1.52,11.79,10.09,-7.92,,7.69,-9.24,-5.56,0.49,10.24,-5.31,-2.80,,-7.41,-2.00,-0.51,-3.08,-2.65,3.26,5.26,,,-8.00,,4.35
CPZ,103000,97000,92000,55000,104000,101000,95000,98000,112000,127000,148000,169000,140000,126000,125000,102000,105000,114000,113000,102000,103000,104000,116000,125000,144000,148000,142000,137000,130000,123000,120000,121000,117000,119000,118000,123000,124000,130000,137000,139000,146000,154000,157000,163000,149000,137000,128000
CPZ_yy,,-5.83,-5.15,,13.04,,,78.18,7.69,25.74,55.79,72.45,25.00,-0.79,-15.54,-39.64,-25.00,-9.52,-9.60,,-1.90,-8.77,2.65,22.55,39.81,42.31,22.41,9.60,-9.72,-16.89,-15.49,-11.68,-10.00,-3.25,-1.67,1.65,5.98,9.24,16.10,13.01,17.74,18.46,14.60,17.27,2.05,-11.04,-18.47
CPZ_sy,,-19.38,-7.30,,-3.70,,,9.18,10.58,6.31,11.61,26.17,13.04,5.08,-6.00,-21.11,-11.15,-0.81,8.51,,5.19,5.28,9.41,25.83,38.27,17.37,17.92,5.96,-7.14,-0.66,-8.81,-3.12,-8.97,-11.26,-12.00,-20.65,-8.10,1.12,2.27,15.85,11.88,9.23,14.07,6.67,2.05,1.35,3.25
CPZ_qq,,,,,89.09,-2.88,-5.94,3.16,14.29,13.39,16.54,14.19,-17.16,-10.00,-0.79,-18.40,2.94,8.57,-0.88,-9.73,0.98,0.97,11.54,7.76,15.20,2.78,-4.05,-3.52,-5.11,-5.38,-2.44,0.83,-3.31,1.71,-0.84,4.24,0.81,4.84,5.38,1.46,5.04,5.48,1.95,3.82,-8.59,-8.05,-6.57
CPZ_sq,,,,,6.12,6.73,0.90,-4.46,7.48,2.61,5.93,8.00,-3.70,-4.62,-5.24,-9.36,8.45,6.49,3.66,-5.88,1.25,6.58,7.72,8.24,11.26,-9.52,8.22,-2.74,-2.50,-3.21,-0.66,3.33,-8.39,-5.63,-1.49,-6.82,6.10,3.83,-0.37,5.56,2.46,1.37,4.05,-1.30,-1.97,0.67,6.00
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,708.22,-92.56,,-26.99,,,-62.64,-58.08,-72.78,-81.15,-82.76,-58.25,-18.32,46.45,104.28,80.52,36.53,29.40,18.25,22.67,37.32,24.89,7.85,-9.96,-5.21,-0.98,0.46,12.42,6.04,5.97,10.30,19.60,14.44,9.14,6.65,-8.07,-8.45,-8.27,-9.03,-11.30,-18.48,-22.49,-29.29,-16.50,6.57,26.10
RZ_sy,,5.22,-25.18,,11.59,,,-10.78,-38.24,-40.26,-29.04,-19.70,58.26,-1.31,-18.83,-30.91,-25.16,28.69,22.84,28.97,-16.77,-34.58,-16.48,-25.72,-11.30,-3.49,-14.09,-13.99,-25.03,-16.50,-2.94,21.68,67.10,70.99,38.60,20.67,-2.93,-22.40,1.91,14.33,25.53,31.68,10.72,-22.26,-32.33,-34.93,-29.29
RZ_qq,,,,,-56.07,-4.86,-7.25,-3.64,-50.70,-38.22,-35.78,-11.83,19.34,20.87,15.14,22.98,5.47,-8.58,9.13,12.39,9.41,2.34,-0.75,-2.94,-8.66,7.74,3.67,-1.53,2.21,1.63,3.60,2.50,10.83,-2.75,-1.20,0.15,-4.47,-3.15,-1.00,-0.67,-6.85,-10.99,-5.88,-9.39,9.99,13.60,11.37
RZ_sq,,,,,-15.68,14.03,-10.01,3.12,-41.64,10.30,6.90,16.68,15.03,-31.22,-12.08,-0.68,24.60,18.27,-16.07,4.28,-19.59,-7.04,7.15,-7.26,-3.98,1.15,-4.62,-7.16,-16.30,12.65,10.87,16.39,14.95,15.27,-10.13,1.33,-7.53,-7.85,18.03,13.68,1.53,-3.33,-0.75,-20.19,-11.63,-7.04,7.85
CRZ,9000,1000,14000,9000,20000,21000,22000,23000,47000,76000,119000,135000,113000,93000,81000,66000,62000,68000,63000,56000,51000,50000,50000,52000,57000,53000,51000,51000,50000,50000,48000,47000,42000,43000,44000,44000,46000,47000,48000,48000,52000,58000,62000,68000,62000,54000,49000
CRZ_yy,,-88.89,1300.00,,42.86,,,155.56,135.00,261.90,440.91,486.96,140.43,22.37,-31.93,-51.11,-45.13,-26.88,-22.22,-15.15,-17.74,-26.47,-20.63,-7.14,11.76,6.00,2.00,-1.92,-12.28,-5.66,-5.88,-7.84,-16.00,-14.00,-8.33,-6.38,9.52,9.30,9.09,9.09,13.04,23.40,29.17,41.67,19.23,-6.90,-20.97
CRZ_sy,,-7.69,16.67,,10.71,,,47.37,51.61,61.54,42.86,21.43,-36.17,,20.00,41.18,30.00,-19.05,-16.67,-20.83,23.08,50.00,20.00,34.21,12.50,3.92,14.58,19.61,31.48,20.75,1.82,-21.31,-40.85,-43.75,-28.57,-20.83,4.76,36.11,-5.00,-5.26,-22.73,-26.53,-5.26,27.78,52.94,52.78,44.44
CRZ_qq,,,,,122.22,5.00,4.76,4.55,104.35,61.70,56.58,13.45,-16.30,-17.70,-12.90,-18.52,-6.06,9.68,-7.35,-11.11,-8.93,-1.96,,4.00,9.62,-7.02,-3.77,,-1.96,,-4.00,-2.08,-10.64,2.38,2.33,,4.55,2.17,2.13,,8.33,11.54,6.90,9.68,-8.82,-12.90,-9.26
CRZ_sq,,,,,63.16,-16.13,7.69,,67.86,-10.64,-4.76,-15.00,-11.76,40.00,14.29,,-18.75,-12.82,17.65,-5.00,26.32,6.25,,6.25,5.88,-1.85,3.77,,16.39,,-12.50,-14.29,-12.50,-14.29,11.11,,15.79,11.36,-22.45,,-5.56,5.88,,27.78,13.04,5.77,-5.45
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
