,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
DTAR_sq,,,,2.07,-21.68,-25.87,43.75,-4.30,16.70,-1.29,11.50,8.52,-0.36,-6.90,-24.44,11.17,3.20,6.42,-13.65,-2.40,6.47,14.98,-23.47,3.58,-7.16,-0.35,-4.38,0.28,2.85,-1.40,-2.30,-18.64,2.40
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,,,,,,-92.06,-97.88,287.69,421.47,282.84,753.19,1073.67,502.86,146.01,126.39,6.33,-53.16,-56.55,-89.78,-84.09,-81.88,-79.16,-10.63,-20.39,6.82,52.62,48.72,35.61,21.99,5.30,-66.89,-56.84
CG_sy,,,,,,,-19.20,-44.61,23.68,98.61,37.04,61.18,28.12,30.93,-43.23,-37.37,-33.37,-22.03,44.03,39.54,-7.56,5.91,-35.76,-39.84,-24.86,-40.98,-5.94,-21.46,-10.37,-14.39,-17.17,-33.17,-17.34
CG_qq,,,,66.99,-99.31,140.50,185.87,-55.37,26.35,223.50,109.88,-0.55,73.82,66.17,-14.35,-8.48,-18.37,-26.79,-20.56,-78.48,27.15,-16.65,-8.60,-7.74,13.27,11.84,30.58,-10.09,3.28,0.61,12.72,-71.73,34.63
CG_sq,,,,33.66,-44.10,-41.85,85.97,-8.37,24.82,-6.62,28.32,7.76,-0.78,-4.57,-44.36,18.88,5.56,11.66,2.78,15.17,-30.06,27.93,-37.65,7.85,-12.65,0.49,-0.65,-9.94,-0.32,-4.02,-3.87,-27.34,23.30
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,,,,-88.08,-86.83,316.67,6423.21,146.56,724.07,866.00,-86.12,130.30,345.17,96.69,1180.28,-75.74,-69.66,-34.74,-91.00,-82.13,-4.49,-9.03,139.73,494.09,266.38,302.30,48.93,-21.23,-70.23,-41.47
LDER_sy,,,,,,,32.48,104.00,75.70,111.10,88.37,-23.37,6.96,-29.66,-43.47,5.76,-29.97,9.14,-0.74,8.68,-1.85,-14.40,3.92,-13.90,-15.42,-20.18,-35.03,-13.89,-22.74,-10.97,-9.77,-21.11,-8.87
LDER_qq,,,,-97.27,-97.07,366.67,3091.07,-96.98,-7.41,7206.00,20.61,-89.90,8.54,4.97,1901.38,-80.48,-52.04,583.26,-62.07,-75.59,3.16,-5.81,-24.66,30.45,-1.74,148.23,86.71,-19.55,7.89,-8.11,-1.25,-69.60,112.14
LDER_sq,,,,-26.99,33.63,-2.24,38.90,12.42,15.10,17.46,23.94,-54.27,60.65,-22.75,-0.40,-14.43,6.38,20.38,-9.42,-6.31,-3.93,4.99,9.97,-22.38,-5.62,-0.93,-10.49,2.88,-15.32,14.17,-9.28,-10.06,-2.18
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,,,,0.47,,,,-13.81,,,1853.72,-31.52,-71.08,-63.22,-96.44,110.40,-56.05,-73.31,152.73,40.10,29.92,44.39,-45.11,-64.17,-47.88,-56.38,20.61,62.22,32.24,-31.42
PZAT_sy,,,,,,,-49.66,,,,68.18,,,82.54,-23.61,47.76,-48.36,-51.92,34.70,25.48,25.41,17.08,23.20,41.22,26.91,32.06,-9.38,-18.61,17.23,-9.91,-3.93,11.91,-9.88
PZAT_qq,,,,,,,,,,,13.12,983.27,33.44,19.48,-96.04,357.43,69.70,-88.42,134.07,-4.44,3.03,9.66,29.75,-11.38,14.51,-58.31,-15.30,28.91,-4.16,15.25,13.92,5.09,-50.29
PZAT_sq,,,,,,,,,,,24.54,-47.88,166.92,5.36,-47.88,0.81,-6.71,-1.91,46.01,-6.09,-6.76,-8.42,53.65,7.65,-16.21,-4.71,5.43,-3.31,20.68,-26.77,12.43,12.63,-2.82
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,,,,231.95,,,,-18.03,,,10.70,6.53,25.66,47.01,27.22,-2.36,155.27,145.60,109.70,96.48,-36.56,-47.47,-47.73,-45.51,-37.05,-23.62,-14.76,5.48,90.26,70.87
PELDR_sy,,,,,,,25.47,,,,-19.71,,,-14.38,4.42,-8.15,-0.86,-10.32,-7.20,-0.78,-4.92,4.80,-8.81,-15.32,-6.04,-12.00,4.52,8.87,5.76,0.93,-4.49,2.70,18.15
PELDR_qq,,,,,,,,,,,10.91,-13.24,-2.40,17.86,6.74,2.34,14.19,1.99,-18.08,167.55,9.87,-12.92,-23.24,-13.62,-9.02,-13.36,-19.97,-0.21,10.40,-3.31,-0.97,79.99,-0.85
PELDR_sq,,,,,,,,,,,-17.84,6.17,-6.50,4.99,0.20,-6.61,0.91,-5.02,3.68,-0.15,-3.30,4.69,-9.78,-7.29,7.29,-1.94,7.15,-3.43,4.22,-6.42,1.40,3.84,19.91
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,,,,120.32,759.86,-15.04,-19.03,-35.53,-54.66,-67.65,-75.40,-27.67,-36.50,-0.31,182.42,14.54,213.84,172.06,50.96,72.78,2.26,6.54,5.69,5.45,1.40,4.97,-1.36,-7.46,14.62,15.72
TSF_sy,,,,,,,15.14,29.27,-11.69,-11.87,-8.86,2.63,2.36,-11.20,7.30,-2.15,3.31,12.66,-13.05,-7.71,-3.73,4.52,13.30,5.99,3.21,4.55,1.43,-1.42,4.11,-0.33,4.82,7.11,2.89
TSF_qq,,,,-73.50,868.01,-7.74,-6.92,3.44,-4.36,-12.07,-25.89,-27.25,-31.76,-33.13,117.87,-36.13,7.13,89.46,-11.65,75.01,-7.13,5.12,1.13,3.58,-3.25,4.28,0.90,-0.40,0.15,-2.01,-5.34,23.37,1.12
TSF_sq,,,,-9.36,33.10,-0.96,-3.63,1.76,-9.07,-1.16,-0.34,14.59,-9.31,-14.26,20.43,4.50,-4.25,-6.50,-7.06,10.91,-0.12,1.52,0.74,3.76,-2.74,2.84,-2.26,0.84,2.72,-1.55,2.79,3.05,-1.34
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,129.22,73.63,,,,-84.02,,,,120.95,,,70.75,9.45,-0.56,-21.97,-24.97,-23.62,-71.75,-63.76,-64.77,-62.68,6.81,4.32,33.13,85.23,67.32,39.97,24.38,-5.69,-67.39,-56.15
ZKO_sy,,-6.20,-11.41,,,,-15.31,,,,53.11,,,48.41,-20.05,-26.42,-37.76,-25.76,-1.03,9.35,32.91,15.15,23.54,34.30,9.21,15.98,19.13,15.91,-7.36,22.20,-22.02,-31.57,-20.51
ZKO_qq,,,,,,,,,,,46.72,3.84,15.82,-3.24,-5.95,-5.65,-9.13,-6.95,-4.26,-65.11,16.59,-9.55,1.42,-0.13,13.87,15.43,41.11,-9.79,-4.74,2.57,6.99,-68.80,28.08
ZKO_sq,,,,,,,,,,,40.07,4.38,20.70,-15.90,-24.54,-3.94,2.09,0.33,0.59,6.12,24.10,-13.08,7.92,15.36,0.91,-7.69,10.85,12.25,-19.35,21.77,-29.26,-1.50,-6.31
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,,,,,,32.63,,,,4.33,,,-36.38,-30.90,-24.88,9.80,64.59,54.60,100.16,93.75,42.23,6.40,-33.36,-40.56,-30.50,-10.95,-1.36,0.35,0.56,0.64,-28.71,-16.66
OSF_sy,,,,,,,3.21,,,,13.18,,,14.37,5.40,6.35,10.82,-2.31,5.91,29.60,14.57,11.88,-12.35,-20.64,-9.73,-9.73,-7.31,-9.30,-7.12,-6.67,2.43,-10.43,2.92
OSF_qq,,,,,,,,,,,3.62,-0.14,-19.61,-23.53,12.56,8.56,17.51,14.63,5.72,40.55,13.74,-15.85,-20.91,-11.96,1.46,-1.62,1.34,-2.49,3.22,-1.41,1.42,-30.92,20.66
OSF_sq,,,,,,,,,,,13.61,-9.28,-3.49,14.98,4.70,-8.46,0.57,1.35,13.52,12.01,-11.10,-1.03,-11.07,1.42,1.12,-1.03,-8.68,-0.76,3.55,-0.55,0.23,-13.22,18.99
NetDebt,626000000,2846240000,8437840000,5467000000,1044000000,2354000000,-1416900000,2011000000,2277000000,3115000000,4687640000,5590440000,6274351000,8550159000,9436270000,9579028000,10337531000,11251303000,12671822000,-17715121000,-16948219000,-17958628000,-10444514000,-12326671000,-6441875000,-6487219000,4254943000,12699433000,-3544864000,-248488000,3361120000,-120064406000,-111905838000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-436.42,-414.90,,,,105.49,87.97,28.70,77.20,-447.59,-141.24,-105.72,-793.22,-6263.78,608.47,312.66,147.02,102.57,-141.07,-191.70,-236.39,-214.17,-209.87,296.47,1392.25,193.31,115.45,-105.33,-100.06,-89.38,-1282.08,-8677.61
NetDebtEBITDA_sy,,-93.26,410.42,,,,-46.13,-57.89,-91.71,-55.48,-8.20,88.28,1258.63,180.77,-13.07,293.13,-55.56,-33.91,83.20,-9.17,123.01,78.36,-140.74,-120.00,-117.66,-108.32,24.83,10.88,21.85,-150.96,130.01,-33.80,46.22
NetDebtEBITDA_qq,,,,35.21,80.90,-125.47,119.68,-241.92,-13.22,27.90,-200.03,1.50,3.45,-213.06,-2037.58,107.87,-59.62,-30.78,16.68,-225.95,9.85,-2.95,2.34,-241.85,157.16,577.15,-92.95,-43.40,-119.70,92.10,1305.13,-6398.99,-46.32
NetDebtEBITDA_sq,,,,-37.05,151.42,-12.31,-61.18,-50.80,-50.49,370.83,-19.96,0.91,257.24,-2.70,-75.22,356.37,-59.62,44.72,-31.31,126.27,-0.86,15.75,-115.69,-11.06,12.47,45.45,-41.74,-31.67,23.24,-75.19,116.95,-687.02,69.15
DebtFin,,1289210000,-280550000,,,,-6862740000,,,,-4684460000,231070000,176661000,142083000,-4867693000,-6024030000,503232000,-5053002000,-4122872000,-32025267000,-36368157000,-34926975000,-28207061000,-28059657000,-23828325000,-26400109000,-19470698000,-11535500000,-30945462000,-28702705000,-28130502000,-148740296000,-102052731000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,,137.79,,,,699.94,,,,-28.28,,,,3185.01,-7640.10,468.38,-1171.57,-101.62,-18.07,-4140.42,-490.65,-847.69,-290.18,438.68,2803.91,-58.10,93.84,-112.57,-101.76,80.57,-1512.31,-816.93
DebtFinEBITDA_sy,,,160.29,,,,261.10,,,,-92.31,,,,1920.72,72.37,116.50,45.26,62.58,18275.57,-98.35,-44.53,-107.78,-111.27,-507.79,-101.43,-9.01,38.26,-145.76,-3509.56,-134.20,-59.09,60.05
DebtFinEBITDA_qq,,,,,,,,,,,,-104.07,34.30,-84.93,66499.01,-109.59,103.13,-738.32,15.48,-599.85,-7.01,6.69,-35.61,-188.14,192.88,644.98,-107.93,88.77,-89.39,-4.53,12.65,-832.40,-7.71
DebtFinEBITDA_sq,,,,,,,,,,,,-87.50,20222.37,52.76,-47.93,-98.93,25425.95,2.50,-41.72,20.52,-97.71,3344.02,-108.17,-74.63,17.00,87.92,-522.43,1.09,-230.37,-77.48,59.61,32.81,17.04
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,,,,,,729.58,,,,-52.78,,,-62.74,-36.86,-24.46,40.72,119.36,102.39,608.41,434.53,303.70,185.05,-37.59,-43.01,-47.81,-51.92,-41.05,-28.30,-19.14,6.71,118.52,90.07
SP1_sy,,,,,,,11.03,,,,-34.00,,,-18.14,22.71,27.42,24.04,-0.15,1.59,3.95,-0.35,8.78,-8.32,-18.03,-5.79,-8.09,7.95,9.12,4.11,-0.52,-1.67,8.36,9.59
SP1_qq,,,,,,,,,,,-29.37,-3.83,-30.59,-20.96,19.68,15.05,29.29,23.21,10.42,302.72,-2.44,-6.94,-22.03,-11.83,-10.92,-14.77,-28.17,8.10,8.35,-3.89,-5.21,121.36,-5.75
SP1_sq,,,,,,,,,,,-29.37,-0.75,-0.91,17.86,5.87,3.07,-3.55,-5.13,7.71,5.46,-7.54,3.57,-9.22,-5.71,6.27,1.04,6.63,-4.69,1.39,-3.45,5.40,5.03,2.54
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,,,,,,291.27,,,,-42.29,,,-71.33,-11.69,-13.35,46.99,244.36,25.19,526.88,418.39,159.10,138.78,-37.75,-43.31,-43.78,-41.90,-32.52,-16.73,-14.29,2.01,91.86,75.50
SP2_sy,,,,,,,25.26,,,,-27.05,,,-18.29,9.51,2.70,-1.20,-6.03,-5.21,1.85,-0.70,4.80,-6.37,-15.71,-6.04,-12.00,-0.99,9.37,4.85,0.93,1.07,2.60,17.63
SP2_qq,,,,,,,,,,,-25.47,-30.28,-30.34,-20.80,129.55,-31.59,18.18,85.54,-16.55,242.57,-2.27,-7.26,-23.09,-10.70,-11.00,-8.02,-20.53,3.72,9.84,-5.33,-5.42,95.07,0.47
SP2_sq,,,,,,,,,,,-25.47,1.97,3.11,4.28,-0.12,-4.36,-0.82,-0.81,0.74,2.76,-3.30,4.69,-9.99,-7.49,7.78,-1.94,1.26,2.19,3.33,-5.61,1.40,3.73,18.47
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,,,,,,3939.53,,,,-65.99,,,,-33.15,,,,-32.95,497.33,,419.37,466.50,-20.15,-26.25,-21.17,-12.94,-50.56,19.71,-13.11,-12.13,533.23,168.22
CAR_sy,,,,,,,189.44,,,,-74.19,,,,405.38,,,,-60.94,5.22,,-55.22,-7.93,57.13,-26.13,-0.30,87.85,-39.24,0.18,-41.71,-52.31,10.80,-53.54
CAR_qq,,,,,,,,,,,,,,,,-8.16,,,-30.54,718.16,-18.07,11.55,-24.24,15.32,-24.33,19.23,-16.33,-34.51,83.23,-13.46,-15.38,371.95,-22.39
CAR_sq,,,,,,,,,,,,,,,,-66.99,,,-51.65,-11.07,39.41,-25.29,-0.59,51.77,-34.46,0.84,87.29,-50.91,8.05,-41.32,53.22,14.06,-54.70
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-100.08,23133.33,,,,1188.86,,,,-80.81,,,-95.13,-8.58,11.55,199.07,791.20,67.43,954.35,575.42,206.45,212.01,-10.68,1.22,-2.33,-12.40,-11.10,15.97,-10.79,-13.84,199.51,219.05
QR_sy,,-24.30,53.50,,,,28.23,,,,-40.60,,,56.23,86.65,54.39,105.00,-0.67,-39.08,14.25,13.27,27.37,0.81,0.17,6.31,-22.45,-17.76,-5.05,-17.99,-15.88,17.02,-12.59,-18.97
QR_qq,,,,,,,,,,,-73.85,-50.53,-57.59,-11.25,390.89,-39.63,13.71,164.48,-7.78,280.15,-27.16,20.00,-6.10,8.82,-17.45,15.78,-15.78,10.44,7.69,-10.94,-18.65,283.90,14.71
QR_sq,,,,,,,,,,,59.06,-46.18,-12.31,108.14,90.03,-55.49,16.44,0.85,16.54,-16.51,15.43,13.40,-7.76,-17.04,22.50,-17.28,-2.18,-4.22,5.81,-15.14,36.07,-28.45,-1.91
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-56.52,-22.49,,,,656.80,,,,-63.01,,,-66.41,-10.52,3.14,29.92,81.25,15.47,294.47,204.19,138.91,162.32,-5.25,-2.23,-6.77,-15.33,-17.74,3.69,-11.06,-11.11,188.14,201.06
CR_sy,,-20.79,46.53,,,,41.82,,,,-41.41,,,-29.55,89.22,4.28,37.72,-10.41,-36.73,-3.69,-16.72,16.82,-13.29,1.65,-12.43,-16.33,2.38,3.62,-1.48,-9.87,5.54,-5.12,-0.95
CR_qq,,,,,,,,,,,-48.51,-25.74,-14.49,2.73,37.17,-14.41,7.71,43.31,-12.61,192.40,-16.94,12.56,-4.04,5.61,-14.29,7.33,-12.85,2.61,8.03,-7.94,-12.89,232.60,12.88
CR_sq,,,,,,,,,,,-37.78,0.91,4.83,7.04,67.12,-44.39,38.45,-30.37,18.02,-15.36,19.73,-2.33,-12.40,-0.77,3.14,-6.68,7.19,0.43,-1.94,-14.62,25.53,-9.72,2.36
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-80.62,-55.92,,,,3939.72,,,,-66.00,,,-55.36,-31.63,8.79,-7.60,22.42,-32.79,488.77,405.35,368.89,452.66,-20.44,-26.25,-21.17,-12.76,-50.30,19.86,-13.00,-12.09,530.38,287.75
PP_sy,,-40.73,7.23,,,,189.44,,,,-72.41,,,-40.48,383.42,115.13,300.48,213.62,-61.81,-12.69,-45.56,-55.22,-7.93,48.04,-26.13,-0.30,87.85,-39.24,17.45,3.82,-52.12,28.23,9.55
PP_qq,,,,,,,,,,,-23.56,-42.52,11.96,-9.26,17.07,-8.54,-4.90,20.23,-35.72,701.13,-18.38,11.55,-24.24,15.32,-24.33,19.23,-16.15,-34.30,82.49,-13.45,-15.28,371.09,12.25
PP_sq,,,,,,,,,,,-51.12,-7.22,13.16,15.99,296.99,-58.71,110.65,-9.17,-51.65,-5.62,31.35,-25.29,-0.59,51.77,-34.46,0.84,87.29,-50.91,26.67,-10.86,-13.62,31.47,8.22
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-26.99,-39.88,,,,241.48,68.12,,,-70.81,313.37,,-62.22,101.42,73.88,118.27,181.66,49.23,71.42,57.89,-1.98,62.96,56.03,72.75,29.17,-21.68,48.46,-24.52,-9.21,-14.70,-36.34,36.01
RCLR_sy,,-34.90,115.07,,,,-7.31,52.00,,,-36.99,-40.63,,42.91,86.75,27.75,6.37,16.48,-23.20,16.89,15.93,13.51,8.14,-8.16,-6.94,-6.66,-21.88,0.95,2.80,-20.85,12.72,-4.23,-28.88
RCLR_qq,,,,-86.78,429.87,,,-93.49,,,-66.00,-7.83,-17.53,46.19,81.26,-20.44,3.53,88.65,-3.97,-8.60,-4.65,17.13,59.65,-12.48,5.56,-12.42,-3.20,65.89,-46.33,5.34,-9.05,23.81,14.66
RCLR_sq,,,,-43.18,-15.16,,,-6.83,,,15.87,-12.21,27.16,10.48,51.41,-39.95,5.89,20.98,-0.16,-8.60,5.02,18.45,-4.88,-22.38,6.42,18.80,-20.39,0.30,8.37,-8.53,13.38,-14.79,-19.52
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-648.60,-31.45,,,,199.12,81.53,-227.58,306.91,-87.81,30.82,-10.88,-184.52,-124.68,-5.29,68.65,164.74,760.87,570.70,846.88,257.81,549.47,-16.24,-19.32,-24.02,-34.68,-29.21,-10.60,-14.72,-0.81,87.17,69.45
KP_sy,,-45.23,166.84,,,,71.88,687.09,-31.74,296.16,-78.38,-10.37,10.95,-42.30,232.94,14.49,39.66,-5.16,-33.47,-7.62,-26.72,-11.22,9.40,-55.38,-24.68,-31.04,-70.63,-42.24,-32.40,-62.06,164.99,160.57,171.72
KP_qq,,,,-134.09,93.13,-117.10,384.10,-143.62,-21.76,237.12,-83.27,-347.64,-95.15,-4.53,95.11,-956.52,41.89,315.86,-50.13,652.50,-7.80,3.41,-9.48,-2.96,-11.19,-2.61,-22.18,5.18,12.15,-7.10,-9.48,98.47,1.53
KP_sq,,,,-115.47,678.48,-50.19,285.56,-47.15,-32.74,189.05,-78.96,119.11,-16.74,50.33,21.41,-24.65,1.56,2.08,-14.83,4.62,-19.44,23.67,4.95,-57.32,35.97,13.23,-55.31,-16.07,59.14,-36.45,212.15,-17.47,65.95
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,,,,,,-254.94,-67.02,99.59,-82.68,90.14,-22.05,38.29,-19.98,123.38,-3.37,-74.23,-562.71,-957.13,-1260.82,-2076.38,-799.97,-983.69,21.03,19.58,3.85,15.33,2.80,-5.75,12.96,20.43,-212.75,-197.81
PKKO_sy,,,,,,,-12516.67,-37.21,146.04,48.96,-16.88,-296.90,755.67,397.79,115.98,243.44,-63.55,186.07,530.00,-92.69,-259.01,-85.61,-106.83,-139.12,-6.72,2.71,-677.89,176.46,16.19,142.90,14.89,-1030.58,9.81
PKKO_qq,,,,37.41,-81.15,121.44,-370.17,129.25,14.05,-80.79,-253.85,331.23,102.31,-88.88,-55.05,855.64,-46.04,-299.64,16.74,-1194.24,8.13,9.09,-0.26,5.69,6.44,-8.68,11.71,-8.26,-1.80,10.55,19.29,-325.51,3.07
PKKO_sq,,,,17236.11,-145.76,59.73,-288.70,187.67,-66.45,-144.64,-790.03,-47.70,245.82,-84.46,-52.23,1225.57,-62.94,21.92,5.20,-84.62,-906.18,111.03,-149.97,11.96,-2099.21,110.62,-478.42,108.65,-2510.54,130.77,-232.59,5.38,-133.61
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,252.97,581.76,,,,-46.22,-48.27,-78.53,-65.01,-29.69,-50.39,71.52,-13.88,-37.14,-20.69,-44.15,-18.39,-12.84,-0.89,-10.71,-3.55,-4.98,-13.59,-12.56,-18.75,-11.06,-20.23,-4.56,35.63,3.09,38.31,16.69
RN_sy,,103.38,38.43,,,,-12.82,-7.24,-23.64,-26.44,-12.81,-14.26,-14.48,-16.86,20.38,-6.28,10.31,9.74,-5.53,4.34,-1.38,6.76,-4.14,9.78,-1.86,-6.46,-5.87,-7.07,1.72,13.76,19.67,18.67,6.75
RN_qq,,,,7.23,1.73,-19.54,-38.73,3.15,-57.77,31.11,23.12,-27.22,46.00,-34.17,-10.13,-8.19,2.82,-3.80,-4.02,4.40,-7.37,3.92,-5.45,-5.05,-6.27,-3.44,3.50,-14.84,12.14,37.22,-21.33,14.25,-5.39
RN_sq,,,,-3.28,14.72,4.29,-24.66,2.91,-5.56,0.46,-10.70,1.20,-5.80,-2.33,29.30,-21.21,10.87,-2.84,11.31,-12.98,4.79,5.18,-0.05,-0.35,-6.32,0.26,0.58,-1.62,2.54,12.12,5.80,-2.44,-7.75
CRN,494000,140000,21000,19000,19000,23000,38000,37000,88000,67000,54000,75000,51000,78000,86000,94000,91000,95000,99000,95000,102000,99000,104000,110000,117000,121000,117000,138000,123000,89000,114000,100000,105000
CRN_yy,,-71.66,-85.00,,,,80.95,94.74,363.16,191.30,42.11,102.70,-42.05,16.42,59.26,25.33,78.43,21.79,15.12,1.06,12.09,4.21,5.05,15.79,14.71,22.22,12.50,25.45,5.13,-26.45,-2.56,-27.54,-14.63
CRN_sy,,-50.98,-24.00,,,,10.00,4.66,14.02,33.96,13.88,16.83,33.69,-0.94,-15.13,-11.02,-8.80,11.85,3.96,14.29,0.88,-7.63,4.29,-8.33,1.74,7.34,5.94,7.27,-1.28,-12.39,-16.38,-15.25,-6.49
CRN_qq,,,,-9.52,,21.05,65.22,-2.63,137.84,-23.86,-19.40,38.89,-32.00,52.94,10.26,9.30,-3.19,4.40,4.21,-4.04,7.37,-2.94,5.05,5.77,6.36,3.42,-3.31,17.95,-10.87,-27.64,28.09,-12.28,5.00
CRN_sq,,,,1.58,,-3.05,31.45,-3.35,-7.43,13.90,11.74,-0.84,5.93,-15.60,-4.27,3.96,8.57,3.51,-11.02,14.29,-4.17,-5.22,0.46,0.46,6.36,,-0.85,1.72,-2.12,-11.26,-5.37,3.09,8.00
CPZ,962000,373000,175000,234000,167000,149000,118000,83000,159000,110000,149000,210000,203000,361000,316000,303000,258000,206000,192000,163000,159000,154000,138000,133000,124000,122000,126000,129000,124000,93000,124000,124000,121000
CPZ_yy,,-61.23,-53.08,,,,-32.57,-64.53,-4.79,-26.17,26.27,153.01,27.67,228.18,112.08,44.29,27.09,-42.94,-39.24,-46.20,-38.37,-25.24,-28.12,-18.40,-22.01,-20.78,-8.70,-3.01,,-23.77,-1.59,-3.88,-2.42
CPZ_sy,,35.74,-64.43,,,,13.78,2.92,0.33,-15.49,-5.19,32.49,20.39,56.97,42.34,-7.86,18.31,-13.20,-29.74,-4.39,4.39,21.05,32.12,-7.30,-32.74,-32.37,-21.27,-21.28,,15.71,0.35,6.67,-5.96
CPZ_qq,,,,33.71,-28.63,-10.78,-20.81,-29.66,91.57,-30.82,35.45,40.94,-3.33,77.83,-12.47,-4.11,-14.85,-20.16,-6.80,-15.10,-2.45,-3.14,-10.39,-3.62,-6.77,-1.61,3.28,2.38,-3.88,-25.00,33.33,,-2.42
CPZ_sq,,,,21.26,-1.62,-1.98,-2.69,9.69,-4.10,-17.43,9.16,53.28,-12.86,7.65,-1.02,-0.77,11.89,-21.02,-19.88,35.04,22.16,-8.41,-12.56,-5.25,-11.37,-7.89,1.79,-5.26,11.85,7.28,-11.73,,-1.39
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,,,-222.95,,,,,,,,,,,,,,,,,,,
RZ_sy,,,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,
RZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ,0,,,,,,,,,11000,,,,-9000,,,,,,,,,,,,,,,,,,,
CRZ_yy,,,,,,,,,,,,,,-181.82,,,,,,,,,,,,,,,,,,,
CRZ_sy,,,,,,,,,,,,,,31.43,,,,,,,,,,,,,,,,,,,
CRZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,492.56,70.39,,,,-71.79,-74.30,-84.90,-71.38,26.69,33.45,222.57,21.04,22.98,19.23,-8.54,40.89,27.61,-5.68,-35.19,-47.79,-52.58,-34.35,-7.28,10.22,18.58,14.88,10.40,46.07,11.94,-26.46,-45.85
RMO_sy,,45.23,15.29,,,,-10.35,-26.15,-23.71,-20.39,15.31,10.48,42.41,22.16,1.24,21.44,-1.08,7.50,-5.79,-7.39,-16.64,-13.89,-15.50,-3.86,1.37,1.91,-8.45,-5.58,-1.97,7.75,15.21,11.84,5.90
RMO_qq,,,,10.74,1.73,-1.61,-74.55,0.90,-40.22,86.41,12.67,6.29,44.50,-30.05,14.46,3.06,10.85,7.75,3.67,-23.83,-23.84,-13.20,-5.84,5.47,7.56,3.19,1.30,2.17,3.37,36.53,-22.37,-32.87,-23.88
RMO_sq,,,,-5.23,-4.22,-0.69,-0.55,-21.93,-1.06,3.63,44.04,-25.20,27.54,-11.10,19.38,-10.27,3.89,-3.40,4.62,-11.80,-6.48,-0.22,2.68,0.34,-1.39,0.32,-7.77,3.49,2.37,10.27,-1.39,0.46,-3.06
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
