,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
LDER_yy,,-73.20,,,-25.12,,-8.02,-1.34,41.19,-1.13,-4.50,-1.95,19.21,-12.20,-11.63,4.33,-21.09,38.14,41.56,20.69,3.53,4.77,-2.52,-2.83,3.16,11.54,15.64,-6.52,-7.68,-16.37,-19.08
LDER_sy,,31.65,,,59.85,,16.80,67.58,-13.72,-15.52,15.68,9.25,-9.98,22.45,16.97,9.02,7.00,3.30,0.88,0.57,35.44,63.14,35.28,46.62,0.09,-11.43,-2.58,-0.45,-1.79,-3.39,-19.30
LDER_qq,,,,2.43,-14.54,3.30,1.72,9.87,22.29,-27.67,-1.74,12.80,48.70,-46.73,-1.11,33.19,12.46,-6.73,1.33,13.55,-3.53,-5.62,-5.72,13.20,2.41,2.05,-2.25,-8.50,1.14,-7.56,-5.41
LDER_sq,,,,-31.40,147.68,-27.31,-5.43,-1.58,27.52,-28.83,29.51,-7.05,5.08,-3.19,23.71,-13.37,3.14,-6.54,20.82,-13.64,38.90,12.57,0.19,-6.41,-5.18,-0.38,10.21,-4.36,-6.47,-2.00,-7.94
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,342.18,,,,,,,,,,-2.11,-12.67,16.06,7.11,-19.64,14.99,-36.35,-36.15,-10.67,-2.98,-2.39,8.70,-0.17,-5.24,-13.23,-17.93,3.30,6.83,12.95,17.59
PZAT_sy,,-13.07,,,,,,,,,,7.01,1.65,-1.25,-2.12,-5.75,-11.56,-12.92,-15.94,-22.02,-12.98,-14.09,-8.47,-5.55,-4.22,-9.18,-10.32,-5.77,5.69,9.39,10.03
PZAT_qq,,,,,,,,,-25.16,47.47,1.25,-12.40,-33.23,95.98,-6.56,-34.28,-4.46,8.48,-6.26,-8.05,3.76,9.14,4.38,-15.55,-1.51,-0.06,-1.27,6.30,1.85,5.67,2.79
PZAT_sq,,,,,,,,,-8.07,10.41,-1.97,7.55,-12.68,7.27,-2.84,3.56,-18.07,5.62,-6.21,-3.93,-8.56,4.27,-0.08,-0.86,-7.28,-1.12,-1.33,4.17,4.00,2.34,-0.75
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-47.77,,,-12.96,,,4.25,9.50,-0.54,-3.54,-8.67,-4.34,2.92,8.75,10.14,4.09,2.76,4.12,-4.83,-1.81,-2.66,-7.62,4.25,4.32,7.49,8.84,3.04,-1.68,-2.45,0.89
PELDR_sy,,-13.30,,,0.91,,,15.38,12.98,4.31,-0.95,-11.52,-7.85,-9.29,-8.05,-0.95,-1.52,4.27,6.50,4.93,7.25,6.62,2.60,-3.53,-11.83,-6.08,-1.42,2.57,7.83,-1.22,6.91
PELDR_qq,,,,,-6.35,0.69,1.73,8.68,-1.63,-8.55,-1.34,2.90,3.04,-1.61,4.25,4.21,-2.62,-2.86,5.63,-4.75,0.46,-3.71,0.25,7.49,0.53,-0.78,1.51,1.76,-4.08,-1.55,4.98
PELDR_sq,,,,,3.00,1.33,0.99,9.46,0.86,-6.45,-4.10,-2.21,5.04,-7.91,-2.79,5.34,4.43,-2.49,-0.72,3.79,6.74,-3.07,-4.46,-2.41,-2.44,3.26,0.27,1.54,2.57,-5.41,8.54
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,35.47,,,-10.24,,-7.69,-2.52,3.41,-5.98,-4.05,-4.55,-4.59,-6.68,1.52,16.12,14.37,25.35,12.14,-0.38,-1.06,-1.81,1.15,1.96,1.37,-2.56,-4.32,-8.49,-9.93,-10.68,-10.27
TSF_sy,,-2.44,,,-5.26,,-1.12,-0.02,2.25,2.37,-4.64,-0.38,-3.51,-8.25,-3.98,-2.56,3.47,11.94,5.15,10.14,-5.22,-7.68,-0.90,-9.50,-1.38,1.62,-1.09,2.18,-2.11,-6.39,-4.52
TSF_qq,,,,-4.02,4.16,-4.94,-2.87,1.36,10.48,-13.57,-0.87,0.83,10.45,-15.47,7.84,15.33,8.78,-7.35,-3.52,2.45,8.03,-8.05,-0.61,3.28,7.40,-11.61,-2.41,-1.21,5.71,-12.35,-1.96
TSF_sq,,,,-4.95,4.16,-2.86,2.81,-3.88,6.52,-2.74,-4.23,0.41,3.18,-7.53,0.23,1.89,9.56,0.04,-5.85,6.72,-5.72,-2.56,1.07,-2.54,2.75,0.41,-1.63,0.68,-1.57,-3.98,0.33
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,39.83,,,0.92,,,22.33,4.66,33.43,39.43,10.28,9.36,-1.48,-7.86,-17.51,2.90,-7.86,-13.33,15.75,6.24,9.03,20.26,-6.69,-6.26,-13.73,-18.17,-13.44,-10.86,-8.16,-9.01
ZKO_sy,,21.54,,,8.01,,,-0.91,-9.37,-6.44,-3.04,1.89,0.76,7.86,5.66,7.26,6.74,-4.90,-1.21,-1.84,4.33,13.61,8.43,14.63,7.59,2.40,2.01,-1.01,-0.75,2.29,1.84
ZKO_qq,,,,,14.51,-9.53,-4.14,23.17,-2.02,15.34,0.17,-2.57,-2.84,3.90,-6.32,-12.78,21.20,-6.97,-11.88,16.49,11.25,-4.52,-2.80,-9.62,11.76,-12.13,-7.80,-4.40,15.09,-9.46,-8.67
ZKO_sq,,,,,9.54,-3.24,2.56,-8.84,0.19,-0.11,6.28,-4.21,-0.92,6.93,4.11,-2.76,-1.40,-4.74,8.16,-3.38,4.80,3.74,3.23,2.15,-1.64,-1.27,2.84,-0.88,-1.38,1.76,2.38
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,19.50,,,-6.28,,,14.92,5.59,21.07,24.26,2.81,-0.24,-3.53,-2.38,-2.92,13.48,4.62,-4.88,5.87,3.05,3.72,11.50,-2.51,-2.71,-9.34,-13.22,-9.41,-10.68,-6.65,-4.02
OSF_sy,,2.91,,,0.85,,,2.66,0.46,0.77,0.46,-3.68,0.85,1.32,3.81,2.36,1.65,0.75,-1.10,-2.26,-0.16,0.56,0.41,3.24,-0.33,1.67,-0.10,-0.42,-0.21,-4.15,-4.47
OSF_qq,,,,,10.66,-9.47,-2.79,18.00,1.68,3.80,-0.24,-2.36,-1.34,0.38,0.95,-2.90,15.33,-7.45,-8.22,8.06,12.26,-6.85,-1.33,-5.51,12.02,-13.20,-5.55,-1.36,10.45,-9.28,-2.89
OSF_sq,,,,,-1.07,-0.52,0.48,3.81,-3.19,-0.21,0.18,-0.47,1.36,0.25,2.65,-1.87,0.66,-0.64,0.76,-3.01,2.82,0.09,0.60,-0.27,-0.74,2.09,-1.15,-0.59,-0.54,-1.93,-1.48
NetDebt,10839450000,14204190000,17000000,16824000000,13883000000,15451000000,17403000000,18507510000,16952087000,18959210000,19959852000,21279410000,20438356000,20956857000,20380704000,18500000000,15922000000,17939000000,19366000000,20046000000,16705000000,19149000000,18824000000,18724000000,16543000000,21755000000,23019000000,23086000000,19882000000,25156000000,26061000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,200.28,,,,,,17.61,,,,-32.51,-16.23,-36.12,-18.99,-33.72,-18.89,3.58,140.75,157.95,47.10,37.32,-36.18,-29.99,-14.02,-6.63,-8.14,-30.37,0.63,-11.32,-15.72
NetDebtEBITDA_sy,,25.40,,,,,,-8.96,,,,-21.10,-17.35,-21.61,-19.30,1.57,34.12,5.28,19.21,27.09,4.16,27.68,20.20,8.35,25.86,35.15,7.74,61.58,-10.72,-23.66,-25.08
NetDebtEBITDA_qq,,,,99254.08,,,,,-29.89,22.09,-33.55,18.66,-12.99,-6.88,-15.74,-2.91,6.48,18.91,95.85,4.03,-39.28,11.01,-8.98,14.11,-25.43,20.55,-10.45,-13.50,7.77,6.24,-14.89
NetDebtEBITDA_sq,,,,1.10,,,,,-24.61,12.86,20.01,-22.73,-21.02,7.04,23.54,-2.75,4.28,-15.97,39.89,3.68,-14.53,3.00,31.70,-6.55,-0.72,10.60,5.00,40.14,-45.14,-5.42,3.04
DebtFin,8642770000,8705740000,,,,,,4682500000,10207753000,4001956000,4001956000,4786950000,9783853000,3640459000,3899428000,2997000000,10759000000,2931000000,3193000000,3836000000,7441000000,2443000000,2263000000,2979000000,8252000000,3531000000,3205000000,3114000000,9214000000,2417000000,2375000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,130.82,,,,,,,,,,-39.99,-33.41,-47.42,-22.70,-52.27,14.49,-2.58,107.47,204.70,-3.04,7.23,-53.47,-41.80,-3.72,18.79,6.39,-40.96,-6.51,-47.50,-44.84
DebtFinEBITDA_sy,,135.12,,,,,,,,,,155.71,-72.77,-56.37,145.58,59.25,462.59,72.44,316.88,2.83,32.11,-54.75,-105.32,-77.03,10.14,113.28,637.92,144.00,-75.33,-89.54,-30.93
DebtFinEBITDA_qq,,,,,,,,,66.86,-57.20,-36.88,33.14,85.16,-66.21,-7.20,-17.79,344.14,-71.25,97.64,20.74,41.34,-68.21,-14.23,51.02,133.81,-60.78,-23.18,-16.20,270.26,-77.97,-19.28
DebtFinEBITDA_sq,,,,,,,,,98.65,49.95,-78.97,308.23,-78.84,140.26,18.35,164.73,-25.26,-26.36,186.13,-34.70,-3.98,-74.78,-133.61,382.17,360.40,-51.16,-15.23,27.99,-53.44,-79.30,459.86
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-14.55,,,-7.13,,,-6.06,0.88,-9.27,-10.87,-6.77,-8.78,-2.08,5.94,17.68,10.27,13.55,9.75,-8.54,-3.00,-4.88,-7.29,4.48,3.78,5.09,6.05,4.66,0.21,1.63,5.48
SP1_sy,,-17.88,,,5.41,,,-5.47,-0.35,-4.12,-7.02,1.15,2.94,-7.85,-5.85,-7.98,-6.35,0.29,-0.63,-1.44,-1.47,-0.74,-7.73,-10.76,-9.18,-8.52,-1.14,-1.34,-8.24,-3.19,-4.06
SP1_qq,,,,,-3.37,0.07,1.40,-4.19,3.77,-10.01,-0.39,0.22,1.54,-3.40,7.76,11.32,-4.85,-0.52,4.16,-7.23,0.91,-2.44,1.51,4.55,0.23,-1.21,2.45,3.18,-4.03,0.19,6.32
SP1_sq,,,,,-8.46,6.31,0.25,-3.11,-3.50,2.29,-2.78,5.40,-1.79,-8.43,-0.68,3.03,-0.06,-1.95,-1.58,2.19,-0.09,-1.22,-8.51,-1.17,1.68,-0.50,-1.13,-1.37,-5.43,4.98,-2.02
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-47.98,,,-12.62,,,-6.33,8.67,-9.47,-11.66,-7.16,-4.48,-4.35,3.62,18.75,3.76,20.96,17.50,-4.50,-2.20,-3.86,-7.82,3.77,4.57,7.87,9.71,3.00,-1.69,-2.52,0.53
SP2_sy,,-15.39,,,4.48,,,2.60,-0.50,-4.90,0.56,-1.17,2.47,0.82,-6.48,-2.77,-4.56,1.72,5.10,1.10,-0.17,-1.11,-2.99,-8.87,-7.02,0.81,-0.55,-1.73,-7.41,-11.87,2.74
SP2_qq,,,,,-6.35,0.69,1.73,-2.35,8.64,-16.12,-0.73,2.62,11.78,-16.01,7.54,17.61,-2.32,-2.08,4.47,-4.42,0.03,-3.75,0.17,7.59,0.80,-0.71,1.87,1.02,-3.79,-1.55,5.06
SP2_sq,,,,,3.50,0.68,-3.21,1.73,0.38,-3.77,2.34,-0.02,4.08,-5.33,-5.07,3.94,2.17,0.91,-1.92,-0.01,0.88,-0.04,-3.79,-6.07,2.93,8.38,-5.09,-7.19,-3.01,3.15,10.65
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-66.52,,,,,,,,,,,853.01,,,,-98.74,,,-46.00,190.00,-52.63,-53.06,466.67,62.07,144.44,639.13,-75.82,4.26,34.09,-56.47
CAR_sy,,-19.17,,,,,,,,,,,-40.98,,,,-16.72,,,7.70,41.67,7.75,1.54,-4.54,-31.16,-25.33,-4.43,-15.08,18.64,-0.81,-9.09
CAR_qq,,,,,,,,,,,,,,,,,-90.00,280.00,28.95,10.20,-46.30,-37.93,27.78,1230.43,-84.64,-6.38,286.36,-56.47,-33.78,20.41,25.42
CAR_sq,,,,,,,,,,,,,,,,,17.38,36.08,-23.91,-11.39,54.40,3.50,-28.30,-16.69,11.34,12.27,-8.22,-25.98,55.54,-6.13,-15.88
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-43.27,,,230.94,,,-87.78,-60.65,-81.86,-80.99,39.61,-9.30,-49.31,-3.57,159.76,-6.65,407.33,167.49,-5.53,-29.17,-46.29,-34.15,-8.81,49.62,66.95,50.55,59.84,40.05,25.54,19.55
QR_sy,,-15.78,,,-13.42,,,1.32,19.70,2.76,-2.98,3.76,-10.45,-13.14,-5.88,-19.12,-3.21,0.71,-8.84,4.07,5.57,-3.77,-7.66,-16.87,-12.10,-11.33,7.40,15.00,5.10,22.55,3.22
QR_qq,,,,,-12.48,7.97,1.91,-87.31,181.80,-50.23,6.82,-6.81,83.08,-72.19,103.21,151.04,-34.21,51.15,7.14,-11.34,-50.67,14.61,31.36,22.78,-19.05,27.89,18.45,30.35,-29.07,14.63,12.80
QR_sq,,,,,-12.50,12.56,2.73,0.14,3.37,-3.36,-3.01,7.09,-10.78,-6.27,5.10,-7.97,6.76,-2.47,-4.87,5.06,8.30,-11.10,-8.71,-5.42,14.51,-10.32,10.58,1.27,4.66,4.56,-6.87
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-27.18,,,-15.03,,,-23.24,2.51,-31.73,-33.65,-12.30,-9.01,-3.77,7.08,37.48,8.18,35.00,34.38,-9.64,-6.49,-8.99,-16.46,8.81,10.22,16.02,21.41,3.94,-4.75,-4.12,-2.53
CR_sy,,-20.75,,,-2.60,,,16.26,8.68,-1.59,-3.96,5.92,-9.00,-4.47,-0.83,-11.06,-3.21,1.24,-1.54,-1.07,0.57,-1.22,-5.12,-7.82,-9.54,-7.86,-3.76,0.68,4.21,4.14,9.91
CR_qq,,,,,-12.48,7.97,1.91,-20.30,16.89,-28.10,-0.95,5.35,21.26,-23.96,10.23,35.26,-4.58,-5.11,9.72,-9.05,-1.25,-7.65,0.72,18.46,0.03,-2.79,5.40,1.41,-8.34,-2.14,7.15
CR_sq,,,,,14.98,2.25,-0.54,-0.57,7.48,-7.42,-2.93,9.66,-7.65,-2.81,0.77,-1.65,0.49,1.66,-2.00,-1.18,2.16,-0.16,-5.87,-3.99,0.25,1.70,-1.69,0.44,3.77,1.63,3.76
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-66.52,,,,,,,,-60.57,,-68.57,886.75,414.40,10.42,302.27,-92.31,-79.47,118.87,-38.98,11.11,-62.88,-62.93,225.00,75.71,114.29,365.12,-68.95,-17.89,-4.76,-41.00
PP_sy,,1.46,,,,,,,,38.29,,32.41,-49.19,-38.61,-11.94,-36.52,8.08,46.25,-9.02,19.35,8.76,-6.96,-3.30,-16.61,-29.91,-20.13,-7.90,-1.61,31.73,-3.56,-13.52
PP_qq,,,,,,,,,-40.71,50.60,-61.60,-8.33,1761.36,-21.49,-91.76,233.96,-64.41,109.52,-12.12,-6.90,-35.19,-30.00,-12.24,716.28,-64.96,-14.63,90.48,-45.50,-7.34,-0.99,18.00
PP_sq,,,,,,,,,124.61,-27.27,-17.64,-1.59,-13.81,-12.14,18.15,-29.06,46.75,18.90,-26.50,-6.94,33.73,1.71,-23.61,-19.74,12.39,15.91,-11.91,-14.26,50.48,-15.14,-21.01
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-40.21,,,-98.88,,,,8722.22,11623.08,13350.00,5.75,-9.11,-22.18,22.06,39.01,59.12,92.16,5.36,6.31,-29.84,-42.76,-24.55,-30.14,-2.61,16.14,14.69,67.24,37.26,39.54,39.42
RCLR_sy,,4.46,,,-4.30,,,,8.89,0.01,-9.51,-23.12,-14.09,-9.72,-1.68,4.85,3.94,5.52,5.18,-0.55,-5.63,-17.03,-12.11,-21.84,-1.45,-3.03,-4.81,-1.21,-9.74,9.03,-2.35
RCLR_qq,,,,,,-3.70,-7.69,12516.67,-21.33,27.96,5.91,-0.81,-32.39,9.56,66.10,12.97,-22.60,32.31,-8.93,14.00,-48.92,7.94,20.05,5.56,-28.80,28.72,18.55,53.93,-41.56,30.86,18.45
RCLR_sq,,,,,,0.34,1.55,18.46,-9.79,-7.85,-8.11,0.64,0.81,-3.16,0.07,7.33,-0.06,-1.70,-0.25,1.48,-5.16,-13.57,5.66,-9.75,19.58,-14.96,3.73,-6.33,9.25,2.72,-7.10
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-83.41,,,-97.85,,110.02,-198.90,790.00,-521.20,-427.84,-104.88,-347.19,-21.56,21.19,120.35,114.09,90.70,120.51,-168.09,-538.71,-233.61,-315.82,200.78,178.68,112.09,163.35,133.33,-117.76,-329.17,-27.27
KP_sy,,-30.89,,,-3.77,,-10.87,2.86,23.87,4.58,1.76,-4.07,-18.30,-22.06,-15.16,-20.73,-6.26,3.75,12.48,7.38,-6.68,0.10,-11.97,-16.47,-16.82,-9.28,-18.78,-10.73,12.38,-8.89,33.25
KP_qq,,,,113.68,-97.81,2400.00,33.60,-235.03,119.73,-1283.15,-3.99,15.62,76.19,-481.82,32.58,121.78,-83.51,-483.87,248.74,-172.32,-6.25,-191.91,3.78,133.77,-17.05,-55.14,404.17,24.38,-106.31,-478.95,260.00
KP_sq,,,,-4.60,-4.64,2.61,-4.52,10.10,14.84,-13.37,-7.09,3.79,-2.20,-17.35,1.13,-3.02,15.65,-8.52,9.64,-7.42,0.50,-1.88,-3.58,-12.14,0.08,7.02,-13.68,-3.43,25.97,-13.23,26.24
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-50.80,,,,,,-187.12,,,,-82.33,-396.00,-69.90,-22.52,120.96,114.05,90.52,123.83,-175.16,-525.00,-244.17,-302.71,203.35,186.43,112.55,163.89,83.40,-113.09,-273.03,-47.91
PKKO_sy,,-41.74,,,,,,35.70,,,,-10.44,-27.96,-33.18,-0.74,-21.18,18.59,5.93,-6.45,5.29,-23.98,-16.98,-27.62,-27.48,-16.72,2.58,-18.45,-8.22,4.09,-13.42,60.64
PKKO_qq,,,,13742.86,,,,,115.02,-1123.20,11.10,-33.42,75.61,-487.30,35.90,122.83,-83.65,-496.15,261.17,-171.99,7.53,-220.81,5.08,136.70,-22.67,-53.40,383.15,5.35,-105.52,-516.00,245.45
PKKO_sq,,,,-32.55,,,,,-2.91,0.95,-17.63,10.93,-21.90,-6.35,22.35,-11.92,17.51,-16.35,8.05,-0.86,-15.16,-8.65,-5.79,-0.67,-2.58,12.52,-25.11,11.80,10.49,-6.41,38.95
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-0.38,,,10863.18,,14768.03,129.80,-98.44,-99.08,-99.53,-77.15,-63.09,-36.25,-10.88,-10.20,-14.65,-20.51,-21.64,-16.33,1.91,17.85,34.87,47.20,33.13,21.75,7.70,-12.53,-18.96,-24.19,-24.23
RN_sy,,-7.50,,,4.08,,4.53,3.82,6.26,8.85,12.05,9.41,-3.11,-4.97,-8.67,-2.85,5.87,6.09,4.08,-2.81,-4.02,-5.60,-5.35,-4.97,-6.77,-0.83,-0.58,0.90,2.18,0.15,2.50
RN_qq,,,,24.27,8721.18,-0.81,36.75,-98.08,-40.25,-41.32,-30.16,-6.68,-3.48,1.34,-2.37,-5.97,-8.26,-5.61,-3.76,0.41,11.74,9.14,10.14,9.59,1.05,-0.18,-2.57,-10.99,-6.38,-6.62,-2.63
RN_sq,,,,2.65,3.65,-3.21,1.51,1.95,6.09,-0.86,4.48,-0.45,-6.05,-2.75,0.41,5.90,2.37,-2.55,-1.49,-1.10,1.09,-4.16,-1.23,-0.71,-0.82,1.96,-0.98,0.77,0.44,-0.07,1.34
CRN,33000,33000,33000,26000,0,0,0,11000,19000,33000,47000,50000,52000,51000,53000,56000,61000,65000,67000,67000,60000,55000,50000,45000,45000,45000,46000,52000,55000,59000,61000
CRN_yy,,,,,-100.00,,-100.00,-57.69,,,,354.55,173.68,54.55,12.77,12.00,17.31,27.45,26.42,19.64,-1.64,-15.38,-25.37,-32.84,-25.00,-18.18,-8.00,15.56,22.22,31.11,32.61
CRN_sy,,,,,-4.17,,-4.08,-3.14,,,,-9.19,2.87,4.55,9.52,3.57,-5.59,-5.43,-4.35,2.30,4.14,5.75,5.68,5.62,7.95,1.09,1.08,-1.06,-2.11,,-3.19
CRN_qq,,,,-21.21,-100.00,,,,72.73,73.68,42.42,6.38,4.00,-1.92,3.92,5.66,8.93,6.56,3.08,,-10.45,-8.33,-9.09,-10.00,,,2.22,13.04,5.77,7.27,3.39
CRN_sq,,,,-2.55,-3.66,,,,-5.95,1.15,-4.55,,6.55,2.79,,-5.43,-2.87,2.96,1.15,,-1.12,4.55,1.09,1.08,,,1.08,-1.06,,,-2.15
CPZ,81000,121000,100000,97000,90000,89000,87000,127000,136000,151000,158000,167000,178000,187000,180000,176000,176000,157000,160000,157000,148000,154000,152000,157000,156000,150000,147000,137000,142000,142000,133000
CPZ_yy,,49.38,,,-25.62,,-13.00,30.93,51.11,69.66,81.61,31.50,30.88,23.84,13.92,5.39,-1.12,-16.04,-11.11,-10.80,-15.91,-1.91,-5.00,,5.41,-2.60,-3.29,-12.74,-8.97,-5.33,-9.52
CPZ_sy,,3.20,,,-3.98,,-1.35,-2.33,-13.36,-7.91,0.46,10.48,28.72,25.25,2.73,-2.59,-9.92,-6.05,5.31,6.64,8.72,5.58,5.04,,4.64,2.44,,9.09,3.23,3.97,3.20
CPZ_qq,,,,-3.00,-7.22,-1.11,-2.25,45.98,7.09,11.03,4.64,5.70,6.59,5.06,-3.74,-2.22,,-10.80,1.91,-1.88,-5.73,4.05,-1.30,3.29,-0.64,-3.85,-2.00,-6.80,3.65,,-6.34
CPZ_sq,,,,-3.15,0.93,-0.92,1.86,-4.11,-10.48,5.32,11.11,5.45,4.31,2.48,-8.87,,,6.88,2.15,1.26,-1.66,3.80,1.63,-3.20,2.48,1.61,-0.79,5.60,-3.03,,-1.53
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-23.83,,,,,,6.96,,,,45.22,3.34,-22.78,-34.73,-4.94,-0.51,12.98,0.58,8.14,12.00,-8.26,-0.37,-14.51,-16.05,0.47,-0.51,33.78,34.49,37.26,56.04
RZ_sy,,7.30,,,,,,3.13,,,,-6.45,5.85,-22.69,-24.91,-11.68,-6.91,5.42,1.37,4.72,-1.26,-11.26,-2.28,4.36,4.50,12.75,1.69,8.22,2.99,5.14,11.83
RZ_qq,,,,,,,,,34.45,28.05,24.60,-32.30,-4.32,-4.32,5.32,-1.41,0.14,8.65,-6.23,5.99,3.71,-11.00,1.83,-9.04,1.84,6.52,0.83,22.31,2.38,8.71,14.63
RZ_sq,,,,,,,,,-11.56,24.42,2.75,-17.25,0.06,-9.13,-0.20,-2.68,5.47,2.91,-4.03,0.54,-0.56,-7.51,5.68,7.37,-0.42,-0.21,-4.69,14.26,-5.24,1.88,1.38
CRZ,109000,144000,144000,144000,,,,134000,100000,78000,63000,92000,97000,101000,96000,97000,97000,89000,95000,90000,87000,97000,96000,105000,103000,97000,96000,79000,77000,71000,62000
CRZ_yy,,32.11,,,,,,-6.94,,,,-31.34,-3.00,29.49,52.38,5.43,,-11.88,-1.04,-7.22,-10.31,8.99,1.05,16.67,18.39,,,-24.76,-25.24,-26.80,-35.42
CRZ_sy,,-6.42,,,,,,-2.50,,,,6.41,-5.11,30.00,31.88,13.25,,-4.95,-1.10,-4.79,1.12,12.14,2.22,-3.91,-4.97,,,-8.14,-2.33,-4.65,-10.99
CRZ_qq,,,,,,,,,-25.37,-22.00,-19.23,46.03,5.43,4.12,-4.95,1.04,,-8.25,6.74,-5.26,-3.33,11.49,-1.03,9.38,-1.90,-5.83,-1.03,-17.71,-2.53,-7.79,-12.68
CRZ_sq,,,,,,,,,12.82,-20.45,-1.43,20.29,0.60,8.98,,3.30,,-3.35,4.05,-0.56,1.12,7.18,-5.15,-6.52,,,5.81,-13.19,6.33,-2.38,-1.22
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-21.14,,,23.60,,83.20,16.90,-3.14,-7.48,-27.88,-3.66,-1.24,-4.51,-7.78,-11.36,-7.20,-0.70,-13.09,-3.31,4.30,-0.75,18.18,6.12,-2.49,-0.71,-9.58,1.96,0.37,2.39,12.31
RMO_sy,,-0.01,,,9.27,,3.21,4.71,7.43,-0.64,-1.42,-8.47,-12.54,-5.69,-1.39,9.89,7.80,8.98,0.89,-7.79,-0.70,-8.45,-1.81,4.10,-2.81,-2.36,-2.93,-3.53,-4.70,8.70,2.80
RMO_qq,,,,15.35,12.00,4.18,36.11,-26.40,-7.20,-0.49,6.11,-1.68,-4.87,-3.79,2.48,-5.49,-0.41,2.95,-10.30,5.14,7.43,-2.03,6.81,-5.60,-1.29,-0.25,-2.73,6.45,-2.83,1.76,6.70
RMO_sq,,,,1.90,1.03,1.02,-0.76,3.38,3.65,-6.57,-1.54,-4.01,-0.96,0.74,2.95,6.98,-2.84,1.85,-4.69,-2.22,4.62,-6.10,2.22,3.67,-2.33,-5.66,1.62,3.03,-3.51,7.61,-3.90
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-86.68,,,30.15,,90.05,12.37,-0.79,-6.21,-34.11,-11.20,-11.87,-10.57,-6.24,-6.31,-9.38,-7.69,-17.36,-12.83,0.33,-3.42,2.29,-3.39,-8.42,3.23,13.99,38.59,41.69,41.38,48.64
RMT_sy,,-9.90,,,24.90,,12.79,9.35,-3.80,-2.87,-0.33,-4.06,-6.26,-6.63,-2.64,-3.22,-2.18,-0.22,-4.35,-2.06,3.02,-3.49,-0.72,-0.90,-10.11,-3.01,-4.98,-2.76,0.33,-1.79,1.93
RMT_qq,,,,20.79,8.90,2.24,41.32,-28.58,-3.86,-3.34,-0.72,-3.75,-4.58,-1.92,4.10,-3.82,-7.72,-0.09,-6.81,1.45,6.22,-3.82,-1.30,-4.18,0.69,8.42,8.98,16.49,2.95,8.17,14.58
RMT_sq,,,,5.95,14.70,-1.88,-5.41,2.72,0.90,-0.92,-2.94,-1.13,-1.41,-1.31,1.20,-1.71,-0.36,0.67,-2.99,0.65,4.81,-5.69,-0.21,0.47,-4.93,1.75,-2.23,2.81,-1.91,-0.40,1.48
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
