,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
PZAT_sq,,,1.72,-7.01,5.07,-17.47,-15.79,10.47,12.04,0.83,5.95,5.15,17.92,-26.91,32.90,-9.33,43.49,-35.83,6.14,3.07,38.49,-29.60,7.30,6.06,5.03,5.45,-10.29,15.96,-8.23,-2.36,-9.71,7.10,-7.29,4.65,-4.62,-7.85,-11.89,-3.52,4.92,19.39,-12.01,1.55,2.89,4.10,-2.70,2.61,-16.62,11.00,-17.25,7.25,9.98,3.21,-8.03
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-6.13,-6.54,,,,-0.28,14.19,-1.95,-3.65,-9.11,-11.10,-15.60,-11.01,-1.21,-4.49,19.06,14.93,7.55,10.73,-2.59,3.32,1.92,1.06,4.34,-0.68,0.28,1.94,2.07,4.73,6.33,5.05,4.21,2.13,-0.01,2.96,3.18,5.75,3.88,1.53,-1.28,-3.03,-1.54,0.84,-5.63,-6.89,-7.24,-5.09,-5.99,-3.96,-3.34,-7.30,1.85,-0.99
PELDR_sy,23.05,8.58,,,,22.84,13.34,-11.74,-6.48,-18.46,-8.10,-1.10,-10.72,-13.71,-14.90,-10.61,-11.89,1.64,4.71,4.94,15.03,-3.49,-6.97,-7.12,-3.75,0.89,4.99,4.44,1.98,5.64,4.61,4.95,0.83,-2.24,-5.01,-6.94,-4.54,-1.18,-0.10,0.12,2.92,1.14,4.47,1.68,3.96,-0.44,-1.07,0.52,-4.26,4.12,5.24,5.35,-2.40
PELDR_qq,,,-9.57,4.42,1.52,4.02,3.55,-10.34,-0.24,-1.87,1.29,-14.88,5.19,8.93,-2.07,6.11,1.54,1.94,0.82,-6.66,7.70,0.55,-0.03,-3.63,2.52,1.52,1.63,-3.51,5.20,3.07,0.40,-4.28,3.09,0.92,3.38,-4.07,5.66,-0.87,1.04,-6.72,3.79,0.65,3.49,-12.71,2.40,0.28,5.88,-13.54,4.62,0.92,1.54,-5.00,1.70
PELDR_sq,,,-2.19,14.19,-3.63,14.13,-9.76,-11.09,2.12,-0.48,1.71,-4.32,-7.81,-3.81,0.30,0.51,-9.14,10.96,3.33,0.74,-0.41,-6.90,-0.40,0.58,3.19,-2.41,3.66,0.05,0.77,1.08,2.65,0.37,-3.19,-2.00,-0.25,-1.67,-0.69,1.46,0.84,-1.45,2.08,-0.30,4.16,-4.08,4.36,-4.51,3.50,-2.54,-0.59,3.84,4.61,-2.43,-7.91
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,9.20,-5.78,,,,1.71,13.37,-2.65,-4.29,-7.81,-7.71,-16.74,-7.93,0.69,-4.15,18.26,13.24,4.61,7.46,-3.66,-2.25,-2.17,-5.95,-1.70,-4.90,-1.88,1.69,1.65,2.07,0.38,3.43,4.84,4.47,3.03,1.69,-1.04,2.17,0.11,-1.49,-3.53,-2.77,1.58,2.16,-1.56,-5.00,-5.06,-4.77,-8.46,-7.29,-7.07,-8.13,-2.55,-2.67
TSF_sy,33.18,7.14,,,,0.94,2.25,-10.99,0.39,3.86,-1.84,6.62,-6.48,-0.21,-4.38,9.18,13.24,4.76,2.85,-2.78,-6.15,-10.48,-5.90,-5.11,-0.94,-0.62,4.97,5.45,-4.73,4.08,2.81,-0.81,11.93,1.83,-2.58,2.64,-2.46,-0.81,4.47,-6.80,-0.26,2.91,2.33,8.97,1.14,-1.88,-6.99,-7.70,-3.35,-4.09,-2.14,-2.43,-7.93
TSF_qq,,,-8.17,6.61,-1.24,5.19,2.36,-8.46,-2.90,1.32,2.47,-17.42,7.38,10.81,-2.45,1.89,2.83,2.36,0.20,-8.65,4.33,2.44,-3.66,-4.53,0.94,5.69,-0.16,-4.57,1.36,3.94,2.87,-3.26,1.00,2.51,1.54,-5.86,4.27,0.44,-0.08,-7.81,5.09,4.93,0.49,-11.17,1.42,4.86,0.80,-14.61,2.71,5.12,-0.35,-9.42,2.58
TSF_sq,,,1.91,-2.64,1.51,0.22,3.23,-15.25,14.49,3.69,-2.44,-7.94,0.42,10.64,-6.51,5.11,4.16,2.36,-8.22,-0.64,0.54,-2.36,-3.53,0.19,4.96,-2.04,1.90,0.65,-5.17,7.01,0.66,-2.90,7.01,-2.64,-3.70,2.30,1.70,-1.00,1.42,-8.74,8.84,2.15,0.85,-2.82,1.03,-0.90,-4.41,-3.56,5.79,-1.67,-2.46,-3.85,-0.16
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-16.47,20.89,,,,45.68,17.22,12.37,17.60,14.41,11.49,1.03,-0.65,1.53,4.30,-7.64,-11.24,-20.55,-22.96,-10.56,-9.20,-4.57,-1.05,-3.28,-1.84,-2.67,-6.03,-6.24,-9.50,-10.26,-7.64,-4.92,-2.61,-4.64,-8.76,-8.72,-12.32,-8.52,-4.41,7.26,12.20,9.27,5.04,16.26,16.95,19.00,16.91,8.59,5.37,8.27,12.58,2.23,6.35
ZKO_sy,-42.71,18.39,,,,-4.96,-16.93,0.56,-7.84,-25.93,-4.29,-12.98,24.18,57.17,37.03,21.88,23.18,7.42,-14.35,3.87,-10.35,3.95,3.49,0.81,-1.84,-8.57,2.04,-9.03,-19.44,-15.55,-5.47,-4.62,8.28,5.91,5.91,9.97,6.86,5.70,9.14,8.68,6.74,6.46,-5.49,-1.30,-4.54,-3.94,2.14,-1.13,2.87,-5.25,-6.47,-5.32,17.45
ZKO_qq,,,21.85,19.03,-5.57,6.37,-1.96,14.11,-1.18,3.49,-4.46,3.41,-2.82,5.75,-1.85,-8.42,-6.61,-5.35,-4.83,6.32,-5.19,-0.52,-1.32,3.93,-3.79,-1.36,-4.72,3.69,-7.13,-2.19,-1.95,6.76,-4.88,-4.23,-6.18,6.80,-8.64,-0.08,-1.96,19.84,-4.43,-2.69,-5.75,32.64,-3.87,-0.98,-7.41,23.21,-6.72,1.74,-3.72,11.89,-2.96
ZKO_sq,,,5.91,-7.20,-6.11,2.98,-7.42,12.33,-13.94,-17.24,19.64,2.13,22.80,4.75,4.31,-9.16,24.12,-8.66,-16.84,10.17,7.13,5.90,-17.20,7.32,4.31,-1.36,-7.58,-4.34,-7.63,3.41,3.45,-3.48,4.86,1.15,3.46,0.22,1.90,0.04,6.82,-0.20,0.08,-0.21,-5.17,4.21,-3.20,0.42,0.83,0.88,0.71,-7.51,-0.47,2.12,24.94
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-14.67,12.23,,,,17.99,6.24,1.80,2.36,3.95,2.99,0.87,2.35,1.00,2.42,-1.44,-3.01,-6.98,-8.61,-3.30,-3.63,-1.92,-0.30,-1.43,-0.54,-0.97,-2.21,-1.89,-2.90,-3.28,-3.06,-1.91,-1.52,-2.79,-3.92,-2.89,-4.81,-3.21,-1.25,3.23,5.14,3.46,1.94,3.95,4.89,6.92,6.67,0.59,0.73,1.83,3.35,-1.48,-0.11
OSF_sy,-6.49,18.24,,,,0.70,-2.33,-1.17,-8.34,-5.16,-8.87,-9.90,-3.06,-3.25,1.17,-1.31,0.53,4.22,-0.11,1.00,4.89,0.59,6.23,3.96,-3.19,1.07,-5.21,-0.50,-1.30,-3.59,5.47,-1.47,3.14,1.98,-0.24,5.90,2.51,2.21,2.02,0.41,-1.19,-1.40,-2.55,0.13,2.40,-1.10,4.19,0.44,-0.60,0.35,-1.80,-0.29,-3.95
OSF_qq,,,10.20,7.05,-1.98,2.04,-0.78,2.58,-1.45,3.63,-1.69,0.46,,2.26,-0.30,-3.32,-1.60,-1.92,-2.04,2.29,-1.94,-0.19,-0.42,1.14,-1.05,-0.62,-1.67,1.47,-2.08,-1.01,-1.44,2.67,-1.68,-2.29,-2.59,3.77,-3.62,-0.65,-0.61,8.48,-1.84,-2.23,-2.07,10.62,-0.96,-0.34,-2.30,4.31,-0.83,0.74,-0.84,-0.56,0.55
OSF_sq,,,0.46,0.93,1.73,-2.38,-2.56,2.13,-5.66,1.01,-6.37,0.97,,0.82,-2.09,-1.50,3.40,4.51,-6.15,-0.41,7.39,0.22,-0.89,-2.53,,4.64,-7.05,2.31,-0.81,2.21,1.68,-4.42,3.83,1.06,-0.52,1.46,0.50,0.77,-0.71,-0.14,-1.10,0.55,-1.87,2.61,1.14,-2.89,3.38,-1.09,0.10,-1.97,1.17,0.43,-3.57
NetDebt,168283000000,233893000000,319611000000,387129000000,402621000000,447566000000,471243000000,554387000000,603418000000,587938000000,544114000000,596951000000,576525000000,546227000000,526312000000,485076000000,440660000000,381414000000,371796000000,458987000000,488767000000,494623000000,537938000000,605771000000,613385000000,532036000000,512980000000,587967000000,581516000000,550578000000,498652000000,552715000000,554085000000,513541000000,502499000000,552032000000,538588000000,525829000000,547389000000,694554000000,672987000000,604946000000,602045000000,865242000000,878139000000,837289000000,855227000000,1138324000000,1077063000000,1047512000000,1075819000000,1315512000000,1305386000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,-28.59,61.53,,,,62.82,8.19,25.61,32.24,4.72,-2.47,-17.52,-22.24,-4.66,5.03,-10.58,-17.78,-25.42,-20.44,11.35,24.37,23.44,24.00,4.15,2.34,-10.07,-18.56,-13.80,-15.04,2.27,-1.07,1.81,3.54,-7.41,-9.99,-23.39,-30.72,-25.23,-14.08,9.56,18.32,6.35,-1.23,7.64,9.13,18.30,24.24,18.35,11.71,17.45,20.24,7.74,12.79
NetDebtEBITDA_sy,5.82,-34.39,,,,28.53,9.83,-3.90,-13.22,-44.52,0.99,12.56,44.61,245.97,93.50,17.89,22.70,-22.01,-16.54,18.81,-2.32,1.04,-0.52,-11.74,-9.15,-28.40,-46.77,-33.01,-27.42,14.83,67.11,102.89,31.03,-9.44,-18.25,-23.39,20.94,31.28,27.25,15.84,-7.73,-20.18,-25.23,-37.58,-27.94,-10.77,9.14,15.90,17.80,-6.24,-20.23,-6.43,-42.62
NetDebtEBITDA_qq,,,42.90,8.27,-1.62,6.96,-5.04,25.70,3.58,-15.30,-11.57,6.30,-2.34,3.85,-2.58,-9.49,-10.21,-5.79,3.93,26.66,0.29,-6.50,4.40,6.39,-1.45,-17.83,-5.46,12.61,-2.87,-1.09,-8.56,15.88,-1.22,-11.54,-11.11,-1.38,-10.67,-4.54,2.15,25.76,-3.52,-14.20,-5.12,37.05,-2.18,-6.99,-0.36,30.55,-7.67,-2.22,2.02,16.97,-3.35
NetDebtEBITDA_sq,,,21.86,8.27,-9.31,7.41,4.12,-5.26,-18.11,-31.33,89.54,5.60,5.21,64.29,6.01,-35.66,9.51,4.42,13.44,-8.40,-9.97,8.02,11.69,-18.74,-7.33,-14.88,-16.97,2.28,0.40,34.68,20.83,24.17,-35.16,-6.91,9.07,16.36,2.37,1.05,5.73,5.93,-18.46,-12.59,-0.97,-11.56,-5.87,8.23,21.13,-6.08,-4.33,-13.85,3.06,10.16,-41.33
DebtFin,53742000000,97675000000,204222000000,186838000000,228071000000,257104000000,281867000000,311800000000,362470000000,352544000000,370243000000,349611000000,379885000000,353798000000,328452000000,273847000000,226970000000,197421000000,192098000000,215802000000,273318000000,268006000000,284687000000,325530000000,311809000000,218156000000,216053000000,227461000000,253643000000,240827000000,219728000000,189793000000,216086000000,209586000000,174218000000,130111000000,192617000000,168732000000,200571000000,201561000000,258722000000,242116000000,215728000000,260071000000,326216000000,397464000000,415115000000,369936000000,390796000000,590527000000,582681000000,581050000000,785568000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,225.43,111.20,,,,123.98,1.28,46.37,40.23,9.31,10.95,-14.11,-14.70,2.98,-3.68,-13.80,-35.73,-40.40,-34.13,-7.27,35.03,29.22,27.01,19.04,-6.96,-31.94,-35.19,-37.94,-27.10,9.09,3.50,-9.64,-7.43,-13.60,-29.18,-47.42,-36.47,-41.21,-9.19,34.89,27.20,32.63,-3.41,11.49,5.44,40.32,68.30,27.97,9.12,39.48,34.16,46.43,87.06
DebtFinEBITDA_sy,42.70,469.88,,,,-17.20,91.57,183.62,-2052.08,-165.42,-96.22,-101.63,118.18,1190.57,5372.46,6332.65,276.88,24.36,-4.20,26.33,-120.67,-5.61,27.01,-13.99,1355.85,-27.74,-49.55,-34.14,-38.36,3.48,32.95,0.90,-49.21,-57.60,-18.97,22.86,262.50,246.41,75.95,109.55,-34.30,-22.81,-35.26,-54.34,-20.40,-32.16,13.27,28.87,27.48,5.53,-8.83,-23.22,-121.58
DebtFinEBITDA_qq,,,118.65,-18.22,15.47,8.47,-1.13,18.20,10.63,-15.44,0.35,-8.51,9.87,2.09,-6.14,-18.12,-18.08,-5.33,3.74,15.26,19.28,-9.40,1.97,8.03,-6.78,-33.72,-2.91,3.44,9.51,-0.81,-7.88,-9.69,12.19,-7.43,-24.49,-32.95,35.55,-14.34,16.65,-0.41,27.82,-10.68,-15.05,14.95,20.89,18.86,1.89,-12.60,3.09,51.93,-1.99,-4.60,31.69
DebtFinEBITDA_sq,,,47.57,20.41,-88.60,308.56,241.44,78.26,-178.50,86.31,119.71,-176.75,977.65,721.58,-1.11,-12.59,-46.93,171.10,-23.82,15.26,-108.68,1338.25,2.51,-21.95,26.76,-28.75,-28.42,1.88,18.64,19.61,-8.04,-22.68,-40.27,-0.16,75.75,17.24,76.22,-4.59,-10.73,39.62,-44.75,12.09,-25.13,-1.52,-3.69,-4.47,25.00,12.05,-4.73,-20.91,7.99,-5.64,-126.77
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,2.17,-7.16,,,,-19.02,-9.37,-9.41,-12.96,-9.14,-7.62,-0.17,3.01,-0.51,-1.80,6.71,9.27,17.07,18.62,8.13,6.13,2.77,0.77,1.91,1.33,1.76,4.07,4.64,7.29,7.76,4.95,3.16,1.13,1.94,5.31,6.38,8.56,5.81,3.31,-3.75,-6.29,-5.31,-2.96,-10.60,-10.31,-10.15,-8.74,-7.36,-4.41,-5.94,-8.20,-3.62,-6.07
SP1_sy,60.82,-7.16,,,,12.67,18.22,-19.50,-4.84,-7.89,-9.07,14.62,-16.53,-28.35,-26.89,-21.19,-8.81,13.92,18.59,12.26,9.20,-5.68,0.77,-3.40,1.33,5.03,-1.82,6.81,7.29,15.13,7.36,6.54,0.10,-7.50,-2.28,-8.45,-11.17,-0.56,-1.94,-5.29,0.82,-4.56,-2.41,3.14,4.25,4.04,2.07,2.03,-2.99,1.21,1.44,6.54,-9.84
SP1_qq,,,-9.57,-10.07,3.80,-4.08,1.22,-10.11,-0.26,0.13,2.91,-2.86,2.91,-3.29,1.57,5.56,5.37,3.62,2.92,-3.77,3.42,0.34,0.91,-2.68,2.84,0.76,3.20,-2.15,5.45,1.20,0.51,-3.82,3.37,2.02,3.83,-2.84,5.48,-0.57,1.38,-9.48,2.70,0.47,3.90,-16.60,3.03,0.64,5.53,-15.34,6.31,-0.97,3.00,-11.12,3.61
SP1_sq,,,-5.38,13.99,2.88,1.54,-0.71,-22.38,21.61,-1.71,-1.99,-2.16,-11.44,-15.63,0.01,5.47,2.47,5.40,4.10,-0.16,-0.32,-8.96,11.22,-4.29,4.56,-5.64,3.97,4.12,5.03,1.25,-3.05,3.33,-1.32,-6.43,2.42,-3.19,-4.25,4.74,1.00,-6.50,1.94,-0.85,3.27,-1.19,3.04,-1.06,1.32,-1.22,-2.04,3.22,1.55,3.75,-17.10
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-5.11,-6.55,,,,-0.28,14.19,-1.94,-3.63,-10.37,-11.11,-16.65,-11.03,-0.64,-5.67,18.63,13.28,6.81,9.86,-2.60,2.92,1.88,1.30,4.68,-0.18,-0.15,2.01,2.10,4.74,6.86,4.82,3.89,1.78,-0.30,3.08,3.12,5.96,3.77,1.45,-1.29,-3.04,-1.39,0.61,-6.04,-7.54,-7.95,-5.50,-6.01,-3.75,-3.01,-7.04,2.05,-0.94
SP2_sy,23.05,8.58,,,,8.81,11.66,-11.04,-6.14,-7.99,-7.51,1.07,-9.20,-15.27,-15.73,-10.80,-13.07,3.58,4.86,1.82,11.73,-5.09,-7.08,-6.90,-3.49,2.50,6.32,6.22,2.38,4.32,3.94,3.16,4.53,-1.82,-3.92,-4.08,-4.67,-0.53,-0.19,-0.96,1.91,-0.28,2.95,2.18,4.31,-0.03,-0.32,0.56,-3.82,3.69,3.74,3.30,-6.62
SP2_qq,,,-9.57,4.41,1.52,4.03,3.56,-10.34,-0.24,-3.24,2.70,-15.92,6.49,8.06,-2.50,5.73,1.69,1.88,0.29,-6.26,7.46,0.85,-0.29,-3.13,2.47,0.88,1.87,-3.05,5.12,2.92,-0.08,-3.90,2.99,0.82,3.30,-3.87,5.84,-1.27,0.99,-6.46,3.96,0.41,3.04,-12.64,2.30,-0.03,5.79,-13.12,4.76,0.74,1.39,-4.63,1.69
SP2_sq,,,-2.19,10.82,-2.75,3.23,0.36,-11.70,2.60,1.19,0.89,-3.51,-7.82,-5.58,0.35,2.13,-10.17,12.50,1.59,-0.82,-1.42,-4.44,-0.54,-0.64,2.20,1.49,3.17,-0.73,-1.49,3.40,2.80,-1.48,-0.18,-2.88,0.60,-1.65,-0.79,1.33,0.94,-2.41,2.08,-0.85,4.21,-3.14,4.21,-4.97,3.91,-2.29,-0.32,2.45,3.96,-2.70,-9.90
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,-35.74,-15.29,,,,16.21,31.63,-38.48,-20.32,-66.64,-12.71,-20.56,-38.02,215.20,64.73,282.90,293.44,130.60,64.92,-36.46,-38.44,-63.86,-53.98,-48.01,-44.00,17.27,48.95,18.15,46.93,4.01,2.14,37.63,24.38,19.42,-11.84,17.68,-7.80,-15.33,-28.02,-17.57,-4.03,4.84,44.96,16.83,28.38,-24.06,-28.87,-55.58,-35.52,-16.11,-33.36,72.47,-4.30
CAR_sy,115.59,37.78,,,,19.73,109.35,-25.45,169.92,232.58,-8.55,63.13,-78.34,-70.05,-44.73,-50.34,-13.51,-19.42,-3.64,-5.36,70.75,-26.65,-7.44,-3.82,-52.64,26.32,53.32,25.82,19.17,40.90,-21.05,25.64,43.97,-16.91,-20.37,-40.94,-52.03,-15.23,-7.40,-6.16,43.10,-3.79,3.49,-3.28,11.42,26.45,64.92,34.68,6.07,-3.45,-23.00,36.97,9.16
CAR_qq,,,-29.56,73.59,-14.01,10.51,-20.21,-18.87,11.38,-53.74,108.79,-26.17,-13.10,135.28,9.12,71.62,-10.70,37.90,-21.96,-33.88,-13.49,-19.03,-0.63,-25.30,-6.82,69.54,26.21,-40.75,15.88,20.02,23.94,-20.16,4.72,15.24,-8.50,6.58,-17.95,5.82,-22.21,22.05,-4.48,15.60,7.55,-1.63,4.96,-31.61,0.74,-38.57,52.38,-11.04,-19.98,58.98,-15.44
CAR_sq,,,-30.77,73.59,19.16,-16.40,21.05,-38.18,331.46,3.01,-66.72,10.28,-42.72,42.49,-38.58,-0.93,-0.25,32.75,-26.55,-2.69,79.97,-42.97,-7.32,1.11,-11.37,52.09,12.50,-17.03,-16.06,79.83,-36.96,32.04,-3.81,3.78,-39.58,-2.08,-21.86,83.38,-34.00,-0.78,19.16,23.29,-29.00,-7.27,37.27,39.93,-7.41,-24.27,8.10,27.37,-26.16,34.71,-13.85
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,2.06,-15.31,,,,-3.65,19.36,-8.06,-8.69,-34.90,-19.36,-30.77,-19.60,17.20,-6.82,56.83,41.35,29.08,21.33,-13.29,-4.02,-10.19,-9.65,0.55,-5.55,5.72,13.73,15.84,20.37,12.08,4.63,4.46,1.59,2.21,9.87,5.37,6.33,-4.46,-5.28,-9.79,-10.51,0.45,3.48,-9.05,-12.59,-22.68,-18.85,-15.48,-11.59,-8.23,-17.34,3.73,-4.89
QR_sy,5.68,36.24,,,,-11.96,8.33,-8.87,1.69,35.57,-5.53,28.00,-26.57,-38.97,-28.22,-24.06,-16.98,6.72,4.30,-4.07,17.10,-1.79,0.98,-6.53,-3.07,8.61,14.54,24.57,13.81,9.95,3.89,-5.41,9.64,-10.62,-7.30,-1.41,-6.91,-3.81,2.65,-2.65,-3.45,-5.74,-6.43,-7.09,-5.82,2.06,11.04,1.39,8.83,2.30,-2.70,1.94,-16.75
QR_qq,,,-15.41,3.93,-0.22,9.84,4.79,-19.94,-0.90,-21.69,29.81,-31.27,15.07,14.15,3.21,15.67,3.72,4.24,-2.99,-17.34,14.81,-2.46,-2.41,-8.00,7.84,9.18,4.99,-6.30,12.06,1.66,-1.99,-6.45,8.98,2.29,5.36,-10.29,9.98,-8.09,4.45,-14.56,9.10,3.16,7.61,-24.90,4.85,-8.75,12.94,-21.78,9.68,-5.28,1.73,-1.85,0.57
QR_sq,,,-1.77,-7.18,20.61,-19.94,20.86,-21.92,34.59,6.73,-15.77,5.79,-22.79,-11.30,-0.94,11.93,-15.59,14.02,-3.18,2.95,3.04,-4.37,-0.45,-4.71,6.85,7.15,4.99,3.63,-2.37,3.51,-0.80,-5.64,13.17,-15.62,2.89,0.35,6.85,-12.81,9.80,-4.83,5.97,-14.88,8.99,-5.50,7.42,-7.75,18.57,-13.71,15.30,-13.29,12.78,-9.59,-5.84
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,9.24,-19.22,,,,1.21,40.97,-4.56,-7.65,-23.31,-24.61,-29.75,-20.66,-0.86,-13.35,36.23,29.65,16.48,24.16,-6.06,2.96,1.04,-3.26,6.37,-3.79,-1.93,4.41,3.96,7.94,10.26,10.92,9.53,6.76,3.16,6.69,3.21,10.76,5.30,-0.26,-4.76,-7.15,0.35,4.04,-8.78,-13.80,-16.45,-13.07,-11.07,-8.56,-8.88,-15.14,1.84,-2.17
CR_sy,39.70,-4.85,,,,16.02,22.96,-1.81,12.72,22.01,-0.98,2.18,-13.53,-29.29,-18.97,8.67,-16.39,17.77,9.64,-20.84,6.00,-24.16,-19.59,-2.67,2.52,10.60,11.84,14.15,9.06,6.96,3.55,3.19,8.18,-4.41,-2.30,-10.22,0.58,7.86,9.28,0.96,-5.97,-10.04,-3.03,-1.86,5.55,0.15,-0.31,1.85,-4.48,4.13,-3.15,2.31,-12.37
CR_qq,,,-21.06,12.35,0.88,13.12,9.95,-23.94,-2.38,-6.05,8.09,-29.12,10.24,17.39,-5.53,11.43,4.92,5.46,0.71,-15.70,15.00,3.49,-3.58,-7.30,4.01,5.48,2.66,-7.70,7.99,7.75,3.28,-8.86,5.25,4.12,6.82,-11.83,12.96,-1.02,1.17,-15.81,10.13,6.98,4.90,-26.19,4.06,3.70,9.14,-24.49,7.00,3.32,1.65,-9.38,2.79
CR_sq,,,0.39,8.60,-7.09,14.54,6.40,-13.27,6.65,23.98,-13.65,-10.50,-9.75,1.38,-1.05,20.03,-30.56,42.80,-7.88,-13.34,-7.01,2.16,-2.33,4.89,-2.06,10.22,-1.23,7.06,-6.43,8.10,-4.38,6.69,-1.90,-4.48,-2.27,-1.96,9.90,2.44,-0.99,-9.43,2.36,-1.99,6.73,-8.33,10.09,-7.02,6.24,-6.34,3.24,1.36,-1.18,-1.07,-11.57
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,-39.37,-1.13,,,,5.10,34.51,-39.71,-22.12,-68.21,-11.65,-19.68,-34.83,212.98,44.60,265.13,276.32,129.91,76.83,-33.58,-36.01,-61.67,-55.00,-49.44,-44.95,12.88,47.20,21.27,54.47,5.49,-0.82,31.10,13.98,14.77,-11.21,19.88,-4.65,-15.11,-22.66,-18.13,-6.80,4.91,37.20,22.52,31.80,-21.17,-21.23,-56.36,-33.45,-12.05,-41.97,69.72,-10.67
PP_sy,172.83,18.94,,,,-0.34,53.61,-28.54,229.93,415.70,47.75,112.35,-78.34,-76.19,-54.20,-50.22,-22.15,-5.66,-12.00,13.90,63.39,-30.29,20.44,-37.88,-44.95,-10.87,-4.61,32.38,38.83,37.13,0.68,25.00,26.81,28.86,-12.91,-28.99,-27.48,-19.17,-0.26,19.78,-11.47,-11.09,12.24,19.25,51.26,12.17,73.60,-22.33,-26.63,10.38,-30.07,28.39,-2.37
PP_qq,,,-35.39,68.79,-16.40,15.28,-17.31,-24.34,7.99,-52.95,129.84,-31.22,-12.39,125.99,6.19,73.68,-9.71,38.07,-18.33,-34.77,-13.01,-17.28,-4.13,-26.70,-5.29,69.60,25.02,-39.61,20.64,15.82,17.55,-20.18,4.88,16.63,-9.06,7.77,-16.58,3.84,-17.15,14.09,-5.05,16.89,8.34,1.88,2.15,-30.08,8.26,-43.56,55.77,-7.59,-28.57,65.07,-18.01
PP_sq,,,-27.66,35.96,12.39,-9.84,11.50,-36.75,418.90,40.92,-68.06,-9.09,-47.07,54.91,-38.56,-1.19,-17.23,87.72,-42.69,27.90,18.73,-19.91,-0.98,-34.02,5.22,29.65,5.98,-8.44,10.36,28.06,-22.19,13.68,11.95,30.13,-47.41,-7.31,14.33,45.04,-35.11,11.31,-15.49,45.66,-18.09,18.26,7.20,8.02,26.77,-47.09,1.25,62.51,-19.69,-2.84,-23.01
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
