,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1
OSF_sq,,,-0.14,0.83,-1.06,2.64,2.75,-8.30,2.51,-2.36,0.01,1.39,0.85,-7.36,-0.22,-2.50,,,0.56,-1.87,,,0.86,-1.87,,,-1.40,-0.46,1.69,-2.38,1.90,1.54,-2.82,0.28,-5.14,3.65,0.81,2.24,-7.90,8.33,-1.19,3.94,-4.71,0.37,1.34,-0.23,-2.73
NetDebt,45367000000,54542000000,47587000000,47535000000,44040000000,52187000000,45757000000,34908000000,32523000000,32014000000,25105000000,18034000000,15568000000,27398000000,30678000000,20247000000,,33819000000,64171000000,54855000000,,69927000000,73318000000,68739000000,,49282000000,38356000000,32758000000,30065000000,27257000000,23344000000,23886000000,25160000000,22709000000,25095000000,24821000000,23501000000,23569000000,25554000000,24452000000,24526000000,46318000000,27335000000,27876000000,28019000000,24386000000,14546000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,75.28,-318.23,,,,137.49,140.50,107.88,-97.89,-71.40,-77.55,78.42,66.64,62.48,196.68,24.53,,80.29,101.99,78.41,,-553.32,-218.00,-170.10,,86.08,75.26,53.85,,70.26,60.83,41.51,-6.25,2673.40,1833.41,1332.78,1091.14,-40.22,4.19,4.24,3.45,140.61,33.71,43.01,-351.73,-64.19,26.61
NetDebtEBITDA_sy,29.24,-13.91,,,,3.93,15.20,-18.79,-46.47,10.61,-8.76,142.98,45.71,25.97,37.48,-18.10,,-36.32,-53.71,-27.67,,-26.84,13.52,-13.88,,45.83,36.86,59.82,,34.14,19.52,8.14,22.87,10.82,9.81,4.67,7.18,-19.42,10.32,6.09,-14.01,-7.58,-30.08,-23.74,-33.88,-4.57,0.02
NetDebtEBITDA_qq,,,10.85,-45.90,447.43,-91.70,-3.70,-71.61,-6.76,12.18,-24.39,125.59,-12.91,9.38,38.05,-5.31,,,54.67,-16.36,,,59.74,50.31,,,28.46,7.31,26.12,39.29,5.77,-38.39,-34.22,1570.27,-36.53,-1.58,7.91,-11.32,10.62,-1.53,7.09,106.26,-38.52,5.32,-288.51,129.34,117.38
NetDebtEBITDA_sq,,,-6.89,-21.79,28.65,10.94,3.21,-44.87,-15.20,129.25,-14.86,46.81,-49.15,98.18,-7.08,-12.54,,,-32.46,36.68,,,4.80,3.69,,,-1.65,21.10,-15.32,33.00,-12.37,9.57,-3.78,19.96,-13.18,4.44,-1.47,-9.82,18.87,0.44,-20.14,-3.07,-10.06,9.53,-30.76,39.90,-5.74
DebtFin,-1645000000,-1671000000,-1734000000,-2037000000,-1663000000,-848000000,-882000000,-911000000,-2308000000,-4844000000,-3028000000,-1821000000,-11490000000,1952000000,4277000000,-2972000000,,13637000000,23403000000,22985000000,,20773000000,29038000000,26775000000,,12612000000,10113000000,5695000000,5965000000,-969000000,-370000000,1678000000,2221000000,6043000000,-441000000,2234000000,2188000000,11503000000,123000000,2637000000,2646000000,9932000000,242000000,2761000000,2830000000,2261000000,-31000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,79.60,284.38,,,,-119.89,-121.43,-104.80,96.02,-166.13,-40.47,-589.88,-1632.91,176.52,442.88,-81.04,,920.30,428.34,609.27,,-433.97,-228.14,-165.16,,88.01,83.53,79.40,,104.13,102.36,76.36,52.73,19154.01,-2015.95,1679.04,1145.45,9.64,128.53,24.91,19.88,5.71,146.02,31.35,-335.67,-84.52,-130.47
DebtFinEBITDA_sy,802.79,-31.68,,,,178.58,62.68,-57.69,6.18,-14.30,128.68,245.43,466.31,120.04,48.27,-14.27,,-47.58,-60.08,14.09,,-41.32,15.84,17.29,,101.28,76.32,50.00,,25.67,9.68,-5.66,49.07,19.36,4.52,-15.70,-16.35,-19.24,-11.82,2.72,-15.63,-28.15,-32.08,-25.00,-30.10,1.38,11.64
DebtFinEBITDA_qq,,,6.03,71.58,-406.14,96.43,-14.22,61.56,-153.44,-139.14,39.71,-88.81,-536.62,110.56,170.14,-199.69,,,39.89,-3.91,,,46.32,51.13,,,26.29,38.88,15.69,110.88,-57.88,-711.66,-68.61,4532.66,-104.19,604.10,11.63,364.87,-98.91,2106.96,7.13,309.95,-97.46,1078.28,-292.23,126.93,-105.00
DebtFinEBITDA_sq,,,-15.13,109.70,-110.57,1580.93,-50.44,-45.46,-123.44,1452.76,32.25,-17.62,-75.14,712.59,-10.89,-52.37,,,-32.14,36.13,,,33.95,37.84,,,17.34,17.26,-32.04,34.39,2.41,0.86,7.39,7.61,-10.33,-18.66,6.57,3.89,-2.09,-5.25,-12.47,-11.52,-7.44,4.62,-18.42,28.32,1.93
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,-15.51,-10.96,,,,13.44,18.40,34.42,37.04,24.67,17.85,5.20,3.67,16.99,9.63,2.57,,-11.13,-46.34,-46.55,,-44.48,-9.05,-16.25,,4.54,-0.64,-8.82,,-65.37,-66.92,-60.13,-51.80,-15.48,-0.64,2.99,1.76,12.91,12.12,12.58,12.07,9.86,9.15,7.04,-36.03,-464.00,-716.43
SP1_sy,-7.68,-4.00,,,,11.90,26.75,24.47,12.47,-2.85,-16.34,-13.73,-7.15,-23.32,12.21,19.98,,23.97,-4.71,0.41,,18.94,-14.67,-13.14,,-9.40,10.03,-9.81,,-18.33,-14.83,-6.16,-24.32,11.28,-4.74,-1.33,-1.63,-2.53,2.32,8.13,4.47,10.15,7.63,7.34,10.17,-0.56,-2.17
SP1_qq,,,6.35,3.32,0.59,2.63,11.00,17.30,2.55,-6.63,4.93,4.71,1.05,5.37,-1.67,-2.03,,,-40.63,-2.42,,,-2.73,-10.15,,,-7.55,-17.55,-14.08,-47.13,-11.68,-0.61,3.86,-7.30,3.83,3.02,2.62,2.86,3.10,3.45,2.15,0.83,2.43,1.45,-38.95,-673.77,-73.47
SP1_sq,,,7.88,-6.15,20.62,-8.37,22.20,-7.83,8.98,-20.85,5.23,-4.96,17.30,-34.64,53.99,1.62,,,18.36,7.08,,,-15.09,9.00,,,3.12,-10.65,27.40,-30.42,7.54,-1.55,2.75,2.30,-7.95,1.97,2.44,1.36,-3.36,7.77,-1.03,6.87,-5.58,7.48,1.58,-3.53,-7.11
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,-12.64,-12.55,,,,11.42,17.01,32.84,35.61,23.78,16.96,4.91,3.73,16.67,11.64,4.58,,-11.13,-34.51,-36.66,,-36.96,-14.50,-14.13,,4.17,0.43,-12.38,,128589.33,-24.95,6.07,27.27,-99.94,27.87,11.18,9.69,89.30,65.24,65.65,64.07,112.23,-0.73,-1.84,-9.72,308.37,-112.01
SP2_sy,-8.82,12.96,,,,-2.77,16.11,3.56,25.89,4.88,-11.66,-3.24,2.57,-16.62,6.06,3.50,,19.05,1.71,1.67,,3.40,-3.61,-0.93,,-2.00,0.70,0.90,,-8.22,-12.79,-9.77,-7.31,4.77,8.85,7.25,1.15,4.70,1.86,7.04,11.43,-1.70,-0.83,1.61,0.55,7.73,-4.38
SP2_qq,,,5.45,2.65,0.46,2.46,10.74,16.54,2.55,-6.49,4.64,4.54,1.40,5.19,0.14,-2.08,,,-26.21,-5.31,,,0.09,-4.90,,,-3.51,-17.03,-13.22,185130.24,-99.94,17.26,4.13,-10.61,17.15,1.96,2.74,54.27,2.25,2.21,1.75,99.55,-52.17,1.07,-6.41,802.63,-101.41
SP2_sq,,,0.08,1.01,-4.68,0.90,19.52,-9.91,15.88,-15.95,0.68,-1.32,22.83,-31.67,28.06,-3.70,,,9.40,-3.74,,,1.98,-1.06,,,4.80,-0.86,-0.41,-11.30,-0.42,2.57,2.31,0.26,3.45,1.07,-3.51,3.78,0.65,6.20,0.45,-8.44,1.53,8.82,-0.60,-1.90,-9.88
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,-84.10,-21.07,,,,-47.24,-46.89,-36.91,85.43,746.51,498.54,290.78,564.36,-22.12,19.40,212.98,,-82.19,-0.27,-68.05,,26.73,-82.89,-79.13,,-59.77,-83.60,9.57,,-100.00,473.17,16.27,-24.17,,23.83,-38.57,27.47,4.31,-76.29,-50.56,-54.74,-83.98,-65.22,-62.92,-98.10,-38.71,4.17
CAR_sy,3.41,92.54,,,,27.82,1.91,-14.66,12.76,-26.27,-36.97,-32.03,93.74,-61.40,44.12,57.60,,89.97,-45.90,-11.76,,-26.57,-5.72,-31.33,,-19.33,-31.99,-31.17,,19.22,18.92,-11.79,-36.89,,12.95,9.09,,4.02,19.01,49.88,-30.56,55.36,17.33,-14.15,38.30,8.14,0.86
CAR_qq,,,18.40,15.80,-10.96,-56.78,19.19,37.56,161.70,97.29,-15.73,-10.19,344.92,-76.87,29.19,135.43,,,623.27,-24.57,,,-2.34,-8.00,,,-60.19,514.63,-4.76,-100.00,,24.68,-37.88,103.85,-21.56,-38.14,28.89,66.81,-82.17,28.99,17.98,-40.95,-61.29,37.50,-93.94,1800.00,-34.21
CAR_sq,,,31.36,-3.47,12.05,-10.03,4.73,-19.17,48.05,-41.17,-10.47,-12.84,322.02,-88.28,234.33,-4.69,,,-4.79,55.46,,,22.25,13.24,,,3.06,14.59,102.36,-50.12,,-15.00,44.79,1.02,-9.14,-17.91,32.72,5.08,3.95,3.38,-38.51,135.11,-21.49,-24.35,-0.95,83.85,-26.78
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,-8.60,-27.03,,,,8.33,11.41,59.21,72.72,62.47,50.16,41.31,13.38,16.52,-7.71,-16.07,,-25.64,-40.52,-44.96,,-28.50,-16.97,-41.00,,-28.73,4.10,5.79,,-276.59,-38.38,-1.61,74.85,146.99,36.21,20.09,-8.34,260.00,119.10,114.80,148.23,-22.22,-14.07,-13.58,-32.12,-32.84,-51.16
QR_sy,11.31,-2.18,,,,8.58,13.52,3.91,1.98,-4.07,-27.82,-12.01,9.01,-30.11,12.79,13.92,,23.57,1.40,-7.52,,7.37,-13.22,3.64,,-7.95,6.30,-26.60,,-13.18,-10.88,-1.86,-9.94,13.11,-7.01,-4.57,1.76,7.09,6.33,18.49,18.04,5.80,10.54,0.03,-0.59,-12.90,-4.14
QR_qq,,,23.67,-10.74,7.12,-8.39,27.19,27.55,16.21,-13.82,17.55,20.04,-6.76,-11.44,-6.89,9.17,,,-25.51,1.01,,,-13.51,-28.22,,,26.34,-27.06,-26.44,-360.49,144.09,16.46,30.72,-29.99,27.79,2.68,-0.23,174.99,-22.22,0.66,15.30,-13.83,-14.07,1.24,-9.44,-14.75,-37.52
QR_sq,,,4.40,6.55,2.14,-4.44,9.15,-2.47,0.25,-10.11,-17.87,18.88,24.19,-42.37,32.55,20.07,,,8.77,9.52,,,-12.08,30.79,,,1.53,-9.70,13.21,-16.36,4.22,-0.55,3.89,5.05,-14.32,2.07,10.77,10.56,-14.93,13.74,10.34,-0.90,-11.12,2.92,9.66,-13.17,-2.18
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,1.63,-22.09,,,,8.64,11.86,44.90,45.65,39.92,54.25,58.60,21.88,26.68,-4.54,-16.87,,-13.67,-31.54,-41.79,,-43.85,-24.72,-27.10,,-5.13,-0.78,-14.28,,-100.07,-24.55,3.88,24.40,116566.67,21.34,7.46,8.80,168.30,104.97,122.43,113.45,-20.31,-22.90,-31.45,-36.04,-23.91,-51.64
CR_sy,9.09,-1.31,,,,3.59,14.52,1.71,28.26,-10.12,-10.48,-3.96,0.13,-17.04,1.79,17.96,,20.07,5.82,-4.81,,9.33,3.17,-2.13,,-3.24,-6.92,-9.20,,-17.17,-17.50,-10.13,-22.93,11.60,-2.79,-0.02,-2.20,10.20,19.42,7.30,26.84,-4.25,5.92,13.53,4.77,6.47,-10.19
CR_qq,,,8.86,0.98,3.32,-4.34,12.08,30.80,3.85,-8.10,23.56,34.50,-20.19,-4.49,-6.89,17.13,,,-26.16,-0.40,,,-1.01,-3.54,,,3.53,-16.66,-14.49,-100.10,108522.22,14.74,2.40,-8.57,12.96,1.61,3.68,125.45,-13.71,10.27,-0.50,-15.83,-16.51,-1.96,-7.16,0.12,-46.94
CR_sq,,,0.63,6.61,-12.28,10.08,11.25,-5.31,10.61,-22.86,10.81,1.58,15.32,-36.09,35.97,17.71,,,19.83,5.89,,,13.07,0.45,,,8.77,-2.02,14.41,-32.07,8.33,6.73,-1.88,-1.63,-5.64,9.77,-4.02,10.85,2.26,-1.37,13.45,-16.33,13.12,5.73,4.70,-14.96,-4.58
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,-83.95,-21.82,,,,-47.24,-46.89,-36.91,85.43,746.51,498.54,290.78,564.36,-22.12,45.88,212.98,,-82.19,-18.38,-68.05,,26.73,-82.89,-79.13,,-59.77,-83.60,9.57,,-100.00,473.17,16.27,-24.17,,23.83,-38.57,27.47,4.31,-76.29,-50.56,-54.74,-83.98,-65.22,-62.92,-98.10,-38.71,4.17
PP_sy,9.21,76.10,,,,110.72,18.63,-27.11,15.31,-47.70,-39.64,-22.87,90.56,-61.61,45.20,96.72,,84.10,5.69,-30.24,,-28.26,-57.51,-18.47,,-23.67,43.26,-44.57,,52.41,-42.08,-7.82,-47.92,,7.69,-2.51,2.50,-21.41,51.98,77.70,-24.19,53.27,-4.63,-18.28,40.79,17.41,25.87
PP_qq,,,18.40,15.80,-10.96,-56.78,19.19,37.56,161.70,97.29,-15.73,-10.19,344.92,-76.87,57.85,92.68,,,623.27,-24.57,,,-2.34,-8.00,,,-60.19,514.63,-4.76,-100.00,,24.68,-37.88,103.85,-21.56,-38.14,28.89,66.81,-82.17,28.99,17.98,-40.95,-61.29,37.50,-93.94,1800.00,-34.21
PP_sq,,,37.74,7.78,-3.69,47.37,-22.46,-33.78,52.37,-33.16,-10.50,-15.38,276.43,-86.54,238.54,14.65,,,94.36,-24.33,,,15.10,45.21,,,116.04,-43.81,154.19,-50.61,,-10.58,43.61,30.95,-35.96,-19.05,50.98,0.41,23.85,-5.35,-35.59,103.00,-22.94,-18.89,10.97,69.28,-17.39
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,14.64,-26.56,,,,11.67,14.08,65.56,72.72,46.67,35.90,30.08,-15.69,18.54,-9.17,-28.21,,-18.42,-43.80,-38.30,,-29.69,-1.83,-34.58,,-27.57,6.89,5.94,,-100.07,-39.48,0.87,83.80,114475.00,34.84,21.96,-11.18,269.16,127.65,117.01,156.82,-21.30,-14.21,-13.69,-31.79,-33.62,-51.44
RCLR_sy,-6.67,4.00,,,,-2.56,-0.44,-14.04,-3.45,-11.16,-17.99,-5.80,-17.30,-14.09,9.08,8.29,,19.38,-4.00,4.66,,-10.86,-1.02,-12.63,,10.75,3.86,-8.35,,-11.04,-5.40,9.72,-2.43,7.33,-0.24,-6.22,2.73,7.81,-1.87,-13.60,10.27,4.10,3.01,16.20,-0.90,-14.68,-2.53
RCLR_qq,,,22.07,-11.49,9.11,-5.27,24.70,28.46,13.83,-19.56,15.54,22.96,-26.22,13.11,-11.48,-2.81,,,-39.02,6.69,,,-14.86,-28.90,,,25.64,-29.54,-26.46,-100.11,106650.00,17.43,34.01,-31.79,25.62,6.21,-2.41,183.52,-22.54,1.25,15.50,-13.13,-15.55,1.86,-8.73,-15.45,-38.23
RCLR_sq,,,-0.90,11.87,3.62,-15.19,1.26,-3.40,16.39,-21.96,-6.53,10.96,2.18,-18.94,18.69,10.15,,,-4.56,20.10,,,5.99,6.01,,,-0.61,-6.46,1.63,-5.84,5.70,8.48,-9.63,3.58,-1.75,1.98,-1.01,8.71,-10.58,-10.21,26.33,2.63,-11.52,1.29,7.74,-11.64,1.08
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,-10.09,-33.93,,,,26.34,30.73,68.98,68.50,57.29,45.38,21.91,11.21,23.49,5.23,-2.21,,-12.97,-44.21,-51.17,,-64.65,-44.14,-49.41,,-3.83,-0.62,-66.17,,541276.22,-110.56,66.30,298.43,-100.00,799.26,71.26,57.80,1415.83,299.26,286.52,237.38,-9.58,-14.80,-20.20,-29.09,5.97,-130.21
KP_sy,-4.10,28.37,,,,-11.35,6.48,2.55,145.45,2.69,-8.04,-12.53,-10.49,-68.93,32.80,37.44,,173.91,3.77,-18.31,,91.08,-7.24,38.46,,-9.74,6.87,-3.42,,-55.49,-54.01,-40.59,-35.88,36.51,20.49,9.67,-9.05,36.36,52.97,30.14,45.21,-11.48,-9.59,33.91,26.04,41.92,-15.09
KP_qq,,,19.18,4.22,3.95,-2.15,23.32,34.71,3.66,-8.66,13.98,12.96,-5.44,1.43,-2.87,4.97,,,-37.73,-8.12,,,-1.61,-16.80,,,1.67,-71.67,-205.25,1786215.23,-100.00,545.93,25.58,-65.74,264.48,9.22,15.71,229.09,-4.00,5.73,1.00,-11.80,-9.55,-0.97,-10.25,31.81,-125.78
KP_sq,,,8.66,4.52,-26.60,6.35,30.51,0.66,75.68,-55.50,16.87,-4.25,79.77,-84.56,399.55,-0.91,,,89.26,-22.00,,,-8.13,16.44,,,8.78,5.22,0.92,-61.47,12.41,35.93,8.92,-17.97,-0.79,23.73,-9.67,22.99,11.29,5.26,0.79,-25.03,13.67,55.92,-5.13,-15.59,-31.99
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-17.63,-23.69,,,,26.45,35.04,76.65,74.02,49.53,45.03,18.18,26.34,51.87,26.13,4.23,,-23.53,-31.66,-38.23,,-62.65,-57.49,-60.09,,-26.56,-32.21,-76.75,,367112.62,-110.15,116.51,371.24,-99.99,1069.51,89.98,69.49,1574.24,336.35,304.13,227.91,-1.30,-2.97,-0.17,4.90,-48.41,-119.25
PKKO_sy,-48.10,21.26,,,,-4.38,-8.25,131.68,206.75,110.82,145.14,-36.12,-43.47,-66.43,-24.06,-46.81,,118.02,37.97,136.49,,19.59,-20.13,-4.38,,-28.26,9.98,6.81,,-22.84,-74.09,-22.91,-49.30,-49.65,-56.99,-40.97,-19.46,-16.02,90.86,76.23,24.46,234.33,209.58,-34.26,-22.23,34.72,-75.07
PKKO_qq,,,10.66,2.35,3.94,7.41,18.18,33.88,2.40,-7.71,14.62,9.10,9.47,10.94,-4.80,-9.85,,,-14.93,-18.51,,,-3.17,-23.49,,,-10.62,-73.76,-206.60,1468950.49,-100.00,659.76,33.55,-67.70,301.52,9.69,19.15,219.06,4.65,1.59,-3.32,-3.96,2.87,4.52,1.59,-52.77,-138.39
PKKO_sq,,,10.48,4.90,-26.48,12.22,6.02,164.86,-2.65,-22.88,23.28,-30.98,-13.86,-54.20,178.85,-51.65,,,76.46,-17.13,,,17.86,-0.79,,,80.68,-3.65,54.37,-71.28,-39.34,186.71,1.53,-71.49,-48.19,293.55,38.52,-70.27,17.74,263.38,-2.17,-20.13,9.03,-22.84,15.74,38.36,-79.82
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,8.12,1.75,,,,-9.56,-11.62,-14.91,-15.55,-13.44,-10.13,2.94,17.32,17.98,17.81,12.75,1.71,5.65,9.83,5.28,10.83,2.51,-9.36,-6.91,-17.30,-7.14,15.69,20.26,29.81,13.74,-7.70,-15.84,-15.62,1.68,0.80,-1.98,-0.76,-22.17,-21.40,-15.78,-18.71,-18.40,-19.72,-30.25,-43.03,-44.22,-53.77
RN_sy,-12.33,18.75,,,,-6.47,7.69,17.12,19.85,-18.68,-13.81,-18.01,-20.60,-2.89,-4.07,10.91,5.04,1.98,0.84,-6.54,1.22,6.97,0.58,-10.17,1.24,-2.28,-0.39,4.16,-7.03,-0.17,-4.75,0.49,3.01,1.26,13.74,22.75,12.75,2.05,-7.77,-14.64,-14.89,-6.73,-2.21,-1.96,7.03,-3.29,-0.11
RN_qq,,,-0.20,-2.36,-4.24,-3.08,-2.47,-6.00,-4.97,-0.65,1.26,7.67,8.31,-0.09,1.12,3.04,-2.29,3.78,5.11,-1.22,2.85,-4.00,-7.06,1.45,-8.62,7.78,15.78,5.46,-1.37,-5.56,-6.04,-3.84,-1.11,13.80,-6.85,-6.49,0.12,-10.76,-5.92,0.19,-3.36,-10.43,-7.44,-12.95,-21.07,-12.30,-23.28
RN_sq,,,-11.08,-10.37,0.01,17.35,2.38,-2.53,2.34,-20.38,8.52,-7.28,-0.89,-2.62,7.20,7.20,-6.14,-5.46,6.01,-0.64,1.65,-0.09,-0.32,-11.26,14.55,-3.57,1.61,-7.20,2.25,3.55,-3.05,-2.10,4.81,1.79,8.89,5.66,-3.73,-7.87,-1.59,-2.20,-4.01,0.96,3.18,-1.95,4.80,-8.77,6.56
CRN,69000,68000,68000,70000,73000,75000,77000,82000,86000,87000,86000,79000,73000,73000,73000,70000,72000,69000,66000,67000,65000,68000,73000,72000,79000,73000,63000,60000,61000,64000,68000,71000,72000,63000,68000,72000,72000,81000,86000,86000,89000,99000,107000,123000,156000,178000,232000
CRN_yy,-8.00,-1.45,,,,10.29,13.24,17.14,17.81,16.00,11.69,-3.66,-15.12,-16.09,-15.12,-11.39,-1.37,-5.48,-9.59,-4.29,-9.72,-1.45,10.61,7.46,21.54,7.35,-13.70,-16.67,-22.78,-12.33,7.94,18.33,18.03,-1.56,,1.41,,28.57,26.47,19.44,23.61,22.22,24.42,43.02,75.28,79.80,116.82
CRN_sy,15.09,-16.39,,,,7.84,-7.69,-14.06,-15.62,22.73,14.81,21.82,25.93,2.96,4.84,-8.21,-5.15,-2.16,-1.54,4.88,-0.78,-5.88,,11.63,-1.56,1.56,,-4.17,6.35,,4.69,-0.72,-1.49,-0.77,,-18.25,,-2.33,8.47,17.86,17.24,7.14,3.12,1.52,-6.62,3.70,-0.76
CRN_qq,,,,2.94,4.29,2.74,2.67,6.49,4.88,1.16,-1.15,-8.14,-7.59,,,-4.11,2.86,-4.17,-4.35,1.52,-2.99,4.62,7.35,-1.37,9.72,-7.59,-13.70,-4.76,1.67,4.92,6.25,4.41,1.41,-12.50,7.94,5.88,,12.50,6.17,,3.49,11.24,8.08,14.95,26.83,14.10,30.34
CRN_sq,,,,9.40,,-14.06,-1.82,1.85,-1.82,25.00,-8.15,8.06,1.49,,,-5.38,4.88,5.43,-5.88,0.78,-0.78,,,12.50,-12.50,3.17,-1.54,7.81,-2.90,-2.99,3.08,2.24,-3.65,-2.27,-8.53,-5.08,,8.62,1.59,,3.03,-0.74,-2.22,1.52,-5.22,10.24,-6.43
CPZ,73000,89000,89000,90000,94000,94000,93000,88000,82000,74000,67000,59000,57000,54000,56000,57000,58000,60000,72000,84000,81000,94000,102000,112000,123000,129000,113000,102000,112000,-26583000,-39078000,-48438000,-47449000,123000,123000,125000,129000,111000,97000,78000,61000,73000,83000,99000,137000,166000,256000
CPZ_yy,-18.89,21.92,,,,5.62,4.49,-2.22,-12.77,-21.28,-27.96,-32.95,-30.49,-27.03,-16.42,-3.39,1.75,11.11,28.57,47.37,39.66,56.67,41.67,33.33,51.85,37.23,10.78,-8.93,-8.94,-20706.98,-34682.30,-47588.24,-42465.18,100.46,100.31,100.26,100.27,-9.76,-21.14,-37.60,-52.71,-34.23,-14.43,26.92,124.59,127.40,208.43
CPZ_sy,16.47,-9.09,,,,-3.33,-13.20,-11.11,-15.79,29.89,25.15,10.23,35.00,7.52,-8.41,6.19,-1.39,-2.47,6.12,-2.91,-13.62,-19.83,0.96,12.00,4.35,14.74,7.62,-8.93,14.58,-3.21,1.77,8.33,-3.64,-0.47,,-0.45,6.60,1.90,-2.61,-0.91,-10.62,-12.15,-16.52,-5.96,-1.49,17.02,13.90
CPZ_qq,,,,1.12,4.44,,-1.06,-5.38,-6.82,-9.76,-9.46,-11.94,-3.39,-5.26,3.70,1.79,1.75,3.45,20.00,16.67,-3.57,16.05,8.51,9.80,9.82,4.88,-12.40,-9.73,9.80,-23834.82,-47.00,-23.95,2.04,100.26,,1.63,3.20,-13.95,-12.61,-19.59,-21.79,19.67,13.70,19.28,38.38,21.17,54.22
CPZ_sq,,,,0.51,-4.04,,-1.72,2.92,-9.09,41.25,-5.31,-9.35,11.34,12.50,-19.34,5.10,3.40,11.27,-12.24,-3.85,-8.00,3.26,10.53,6.67,-14.29,13.54,3.67,-9.73,7.84,-4.09,9.00,-3.91,-4.07,-0.94,,-4.35,2.73,-5.31,4.67,-2.68,-7.34,-6.93,-0.53,9.63,-2.93,10.55,-3.18
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,8.69,-22.81,,,,9.14,-1.96,-8.66,-2.08,7.96,5.24,2.73,-9.03,-20.17,-15.08,-10.63,-7.20,-4.64,-13.41,-15.26,-5.95,19.04,38.66,28.65,8.73,-20.56,-15.46,14.16,22.46,48.91,8.36,-18.97,-2.77,-9.30,6.11,10.94,-14.86,-8.09,-7.80,-7.93,9.98,-10.73,-8.67,-7.80,-27.66,-11.10,-22.99
RZ_sy,21.98,-16.34,,,,7.75,5.10,15.53,21.78,-6.42,-17.64,-13.36,-21.14,-27.85,-20.36,-19.82,-24.31,-6.48,8.96,17.70,53.78,21.45,-8.27,-23.47,-42.13,-19.39,-11.95,-6.38,4.41,13.20,5.86,22.19,14.45,-7.07,5.14,-1.33,17.70,37.39,46.48,33.56,-26.00,-12.80,-6.81,-1.07,63.32,18.40,9.04
RZ_qq,,,8.96,7.03,-2.33,-4.18,-2.12,-0.28,4.71,5.64,-4.59,-2.66,-7.27,-7.30,1.49,2.45,-3.71,-4.75,-7.85,0.26,6.86,20.56,7.35,-6.98,-9.68,-11.92,14.24,25.61,-3.11,7.10,-16.87,-6.07,16.26,-0.10,-2.74,-1.79,-10.78,7.84,-2.43,-1.92,6.58,-12.48,-0.17,-0.99,-16.38,7.56,-13.53
